rfq_id,target_package,candidate_count,synthetic_engineer_choice,synthetic_engineer_top_score,ground_truth_configuration_id,ground_truth_engineer_rank,ground_truth_engineer_score,ground_truth_selected_by_engineer,preference_label_provenance,preference_generation_method
RFQ731-002098,X731,2,CFG731_bb61f56875b25c60,0.3453374917665016,CFG731_bb61f56875b25c60,1,0.3453374917665016,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-002099,G731ST-LT,2,CFG731_7882c72c21497015,0.936842682703158,CFG731_4772bedc40328ae2,2,0.4335338730907461,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002100,X731,1,CFG731_ad0a2fd7350b6cca,0.8969930884400076,CFG731_ad0a2fd7350b6cca,1,0.8969930884400076,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-002101,X731,2,CFG731_32a4bb12438a37ab,0.9526317946383683,CFG731_4eb63c13498ac15e,2,0.38425008328019195,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002102,F731TE,1,CFG731_d8c69b7395beabbb,0.4712561114565604,CFG731_d8c69b7395beabbb,1,0.4712561114565604,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-002103,G731CA,2,CFG731_817824ee3a762453,0.8037595896222406,CFG731_2cb814ee06486282,2,0.4554667176763499,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002104,X731,2,CFG731_672458a8e716cdf8,0.8654144284445865,CFG731_672458a8e716cdf8,1,0.8654144284445865,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-002105,F731TE,1,CFG731_5164655533c6a8d0,0.8338349605761655,CFG731_5164655533c6a8d0,1,0.8338349605761655,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-002106,G731ST-HT,8,CFG731_a3b03637ed22317c,0.9052632427927368,CFG731_c209599718b42485,7,0.4019544662513251,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002107,X731,2,CFG731_1147f9711c4bff84,0.9052641106167368,CFG731_1434e7eedafa69d1,2,0.3357779807020898,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002108,X731,2,CFG731_78d3b084a795c836,0.38976456172254487,CFG731_c2add1f921eaf8c0,2,0.26991172145307424,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002109,X731,3,CFG731_4d7e108ea05eeb07,0.9052639835087369,CFG731_b60961340903daf0,3,0.4686830432367957,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002110,X731,3,CFG731_241d60e6ef5278be,0.8496250338543759,CFG731_92fbdd06b7923fc1,3,0.48704534511477093,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002111,G731ST-LT,4,CFG731_715a3d3226cbaffd,0.9210529639469474,CFG731_9c6b16fef6d02aaf,3,0.3576344624568885,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002112,X731,4,CFG731_e08dfad4737be3d9,0.9368424098451579,CFG731_ef4cf0e053e2d332,2,0.8654144442665865,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002113,X731,1,CFG731_e08dfad4737be3d9,0.9684212413255789,CFG731_e08dfad4737be3d9,1,0.9684212413255789,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-002114,G731ST-LT,7,CFG731_7b1edd53e8bbad40,0.8338354408141655,CFG731_55620bd5ef4cd10a,7,0.21151406619473684,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002115,X731,5,CFG731_91e51485b56960b2,0.9210528956079473,CFG731_b187fb9ad3627171,2,0.4831853489271239,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002116,X731,2,CFG731_f87794e7a98d0b11,0.9526324765783684,CFG731_962b6fcde3072947,2,0.39197013088048605,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002117,G731ST-LT,4,CFG731_32b4b1ec4513af66,0.8496249387753759,CFG731_d99c5302ecc2907e,4,0.35928845342659443,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002118,X731,6,CFG731_672458a8e716cdf8,0.849624855692376,CFG731_39083521b1413e72,6,0.36057482155447673,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002119,X731,4,CFG731_2be17a56b0589fd1,0.9210529727339474,CFG731_d5d49996cad115b3,3,0.485391035613065,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002120,F731WD_SINGLECHANNEL,1,CFG731_e98d2be876599c40,0.8195497178894512,CFG731_e98d2be876599c40,1,0.8195497178894512,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-002121,X731,3,CFG731_e80085d86d0bbfa9,0.8654140837395865,CFG731_6526112621a9ee97,3,0.38022473314933436,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002122,X731,11,CFG731_3bcde7f8df32303c,0.849625038003376,CFG731_39b102df312b9763,11,0.234655673505418,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002123,G731ST-HT,2,CFG731_cc9ac35e4d9a1854,0.9368428399081579,CFG731_348f97ec6945fbf8,2,0.4335334514407461,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002124,X731,8,CFG731_0db950a4979d2c52,0.9210533149329474,CFG731_70b78512b89df53d,6,0.4177444479735356,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002125,X731,1,CFG731_03ef652e52353f2f,0.35818526937312384,CFG731_03ef652e52353f2f,1,0.35818526937312384,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-002126,X731,4,CFG731_516629085c122a4e,0.9210527275359474,CFG731_b10c597ca89c3f56,3,0.8353391900666616,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002127,X731,3,CFG731_a6d4830ed3aa2681,0.9210531371299473,CFG731_5331dc313830f4cb,3,0.3515682660773003,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002128,X731,7,CFG731_5dd42015f6f61801,0.9210529003289474,CFG731_d67b44eae58dfe59,2,0.4831858476131239,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002129,G731ST-LT,2,CFG731_8da1da530d6ae54d,0.8654143435975865,CFG731_1d89d7fdc7355744,2,0.8654138686385865,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002130,X731,1,CFG731_83f956404d04e6cd,0.8969930445340075,CFG731_83f956404d04e6cd,1,0.8969930445340075,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-002131,X731,4,CFG731_97796c9ac2811c94,0.8496247196393759,CFG731_031d8f2fe50bf3d1,3,0.48704561535677093,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002132,X731,2,CFG731_89772de94df83ba5,0.8654136239185866,CFG731_c580e57f48a370de,2,0.373423000480099,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002133,G731ST-HT,4,CFG731_a3b03637ed22317c,0.9210530508259474,CFG731_0c11243388e65244,2,0.849624865505376,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002134,G731ST-LT,4,CFG731_715a3d3226cbaffd,0.9210534557849474,CFG731_9548d55d92816998,2,0.849624220130376,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002135,X731,7,CFG731_60f3aae8ede70fe0,0.9210528113089473,CFG731_03f5618878f919e9,7,0.23539135478606504,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002136,X731,1,CFG731_a7a446c7f3b3183f,0.8195494838454511,CFG731_a7a446c7f3b3183f,1,0.8195494838454511,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-002137,G731ST-HT,1,CFG731_a56f1437a0b4ca31,0.8812038101967969,CFG731_a56f1437a0b4ca31,1,0.8812038101967969,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-002138,G731ST-HT,6,CFG731_cc9ac35e4d9a1854,0.9210533459749474,CFG731_c759934398f2381a,5,0.4844725455690062,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002139,G731CA,1,CFG731_edf13ed38a4b54de,0.8353392313116617,CFG731_edf13ed38a4b54de,1,0.8353392313116617,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-002140,X731,7,CFG731_c39096767a7ae083,0.9210535561399473,CFG731_9879620d23af8c96,7,0.23686203924935914,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002141,X731,1,CFG731_7c358bf1aa4ea94e,0.4989746994413344,CFG731_7c358bf1aa4ea94e,1,0.4989746994413344,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-002142,X731,2,CFG731_cf543b1c3927ab71,0.9368425451161579,CFG731_4dd88391f253d6d5,2,0.37342369075909904,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002143,X731,2,CFG731_c41fd04f9eea78e7,0.46739600991891334,CFG731_2a62b8cc0f0cd468,2,0.2177634403377368,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002144,X731,4,CFG731_8eb1a4c3831aebc6,0.849624945894376,CFG731_fd10dd35c97df399,3,0.3576343559178885,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002145,X731,3,CFG731_e08dfad4737be3d9,0.9368430127441579,CFG731_a5e5e12c08e4e838,3,0.500813374486452,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002146,X731,6,CFG731_e08dfad4737be3d9,0.9210527826399474,CFG731_2cc93d20b679415d,3,0.4850234289292415,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002147,G731ST-HT,3,CFG731_c3a136a8630f644d,0.8654138196585865,CFG731_1a1206cc52132df1,3,0.37636463145368726,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002148,F731WD_SINGLECHANNEL,2,CFG731_0be7d6198235486b,0.7879703948650301,CFG731_0be7d6198235486b,1,0.7879703948650301,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-002149,X731,4,CFG731_70aa5a64b0803277,0.849624925031376,CFG731_e3b7a52ea0694eb1,4,0.3637001342344768,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002150,G731ST-LT,10,CFG731_a40ab19ad6671fbe,0.9052635730407369,CFG731_77fac91021549398,5,0.4686829131707957,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002151,G731ST-HT,4,CFG731_8b18ac1c34209d63,0.9210530374009473,CFG731_d44e54f35ee15977,3,0.8353389395376616,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002152,X731,2,CFG731_f87794e7a98d0b11,0.9526319398273684,CFG731_dca3d8725270dd93,2,0.44932365848295663,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002153,X731,3,CFG731_8d2d91c46ccfb471,0.9368430962761579,CFG731_5fb1bce2eb72cec6,3,0.5008128689504521,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002154,F731WD_DUALCHANNEL,2,CFG731_5076f1c2c0488d0e,0.7879707887530301,CFG731_5076f1c2c0488d0e,1,0.7879707887530301,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-002155,G731ST-LT,4,CFG731_a40ab19ad6671fbe,0.9210526384319473,CFG731_cc64ce3eaedacb17,3,0.8353385888016616,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002156,X731,4,CFG731_608c0251ef380592,0.9210531762629474,CFG731_3fcc8154cde02384,2,0.36590614222841794,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002157,X731,3,CFG731_1d7625425d9a9146,0.8654144588135865,CFG731_e5a85c19cf4647dd,3,0.37323933663468734,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002158,X731,4,CFG731_e08dfad4737be3d9,0.936843006163158,CFG731_3352d611bcf09d74,3,0.5011804277792755,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002159,X731,2,CFG731_32a4bb12438a37ab,0.9526318113353683,CFG731_63b6f6fcf28b1885,2,0.38425017757919194,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002160,X731,3,CFG731_d723355141502003,0.8338352595401655,CFG731_2666da4dbcc5e5bd,3,0.3464404243979722,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002161,G731ST-LT,7,CFG731_ab4075c601d1397c,0.8338348173261655,CFG731_a6345128ba3ac0ae,7,0.20820465059232507,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002162,G731CA,2,CFG731_4189e4dbecbffadb,0.4554669643373499,CFG731_b43582909c828d95,2,0.3830407638631146,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002163,X731,2,CFG731_086adbe1d654b214,0.35230292486794734,CFG731_24a273924830834b,2,0.23796487359882973,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002164,G731ST-HT,12,CFG731_84b16be5aab3bf9b,0.8338350927701654,CFG731_fa50e8a725c751e0,11,0.21721183908750155,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002165,G731ST-HT,1,CFG731_7b2f69a7ca55041b,0.9526323394523684,CFG731_7b2f69a7ca55041b,1,0.9526323394523684,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-002166,X731,2,CFG731_0db950a4979d2c52,0.9526318679373684,CFG731_f430d8ebe4134533,2,0.391970205509486,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002167,X731,4,CFG731_bcec8ceac2dbcc79,0.8496249060693759,CFG731_cf0392d0aaac28b1,4,0.36057543900647676,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002168,X731,1,CFG731_45106eaed87837a4,0.48318562940412385,CFG731_45106eaed87837a4,1,0.48318562940412385,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-002169,X731,1,CFG731_ad0a2fd7350b6cca,0.8969934002510076,CFG731_ad0a2fd7350b6cca,1,0.8969934002510076,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-002170,X731,1,CFG731_5e57a3f6d3b745b8,0.9210527778639473,CFG731_5e57a3f6d3b745b8,1,0.9210527778639473,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-002171,F731TE,2,CFG731_b7c1a02b25610507,0.7879703958250301,CFG731_b7c1a02b25610507,1,0.7879703958250301,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-002172,X731,5,CFG731_8d2d91c46ccfb471,0.9210534693509473,CFG731_f879c0aaba152069,5,0.3600239009462415,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002173,G731ST-HT,4,CFG731_2a989bd6dba74d9f,0.849624321281376,CFG731_ba4b6f259b7b32c4,4,0.35340607050441797,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002174,G731ST-HT,4,CFG731_329b582435fea539,0.849624618124376,CFG731_37f37296c515d083,3,0.4146196763825356,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002175,X731,5,CFG731_219ac3d01befd6d1,0.9210533791239474,CFG731_02c05dd3bc721c1b,5,0.23281832918130033,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002176,X731,1,CFG731_8d2d91c46ccfb471,0.968421624306579,CFG731_8d2d91c46ccfb471,1,0.968421624306579,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-002177,F731TE,1,CFG731_1962af6277da6f54,0.8338347820001655,CFG731_1962af6277da6f54,1,0.8338347820001655,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-002178,X731,2,CFG731_b7e96d5717c40fd6,0.9526324865363683,CFG731_cb9d6c11077bd307,2,0.3813082848686037,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002179,X731,3,CFG731_bcec8ceac2dbcc79,0.849624395981376,CFG731_563ef0dc6253e3f7,3,0.35340586502741794,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002180,F731PW,1,CFG731_327bfa077bbbd45e,0.38304024077511456,CFG731_327bfa077bbbd45e,1,0.38304024077511456,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-002181,G731ST-HT,2,CFG731_c32627af59ba1526,0.8654143662505865,CFG731_c32627af59ba1526,1,0.8654143662505865,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-002182,X731,14,CFG731_c887ba58c35036a9,0.8894737187975263,CFG731_d08861146b2a8dfa,14,0.19645956134217335,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002183,G731CA,2,CFG731_19ec976991ce75a9,0.8037595279992406,CFG731_19f7d73d8e42e7bd,2,0.38304040677611456,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002184,G731ST-HT,6,CFG731_cc9ac35e4d9a1854,0.9210534086959473,CFG731_c759934398f2381a,5,0.4844725704040062,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002185,F731TE,2,CFG731_f79503cf8f87ea49,0.7879699454480301,CFG731_f79503cf8f87ea49,1,0.7879699454480301,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-002186,G731CA,2,CFG731_98ec9650b5463fd0,0.8037595227382406,CFG731_98ec9650b5463fd0,1,0.8037595227382406,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-002187,G731ST-HT,2,CFG731_329b582435fea539,0.8654141561655865,CFG731_d03860c1f327a8d1,2,0.8654135449115865,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002188,G731ST-HT,2,CFG731_84b16be5aab3bf9b,0.8654139094685865,CFG731_84b16be5aab3bf9b,1,0.8654139094685865,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-002189,X731,3,CFG731_f97e51d1da57d99f,0.8496247709703759,CFG731_633572f6d3593691,3,0.3526707152377709,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002190,G731CA,1,CFG731_0b2f7a45dffefd5b,0.8353388328606616,CFG731_0b2f7a45dffefd5b,1,0.8353388328606616,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-002191,X731,7,CFG731_8d2d91c46ccfb471,0.9210532371969473,CFG731_d584b35cfce34cc7,5,0.36590584561441797,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002192,X731,4,CFG731_2be17a56b0589fd1,0.9210528800469473,CFG731_1f0c09edcd967945,3,0.48502326131524154,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002193,X731,3,CFG731_0db950a4979d2c52,0.9368429066311579,CFG731_8cf35251fcd54982,3,0.500813204170452,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002194,G731ST-LT,2,CFG731_b86bbf24b1c3a419,0.8654136504205865,CFG731_0029021d98da4557,2,0.8511280477258721,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002195,X731,3,CFG731_adb08ca5dce20691,0.9052639383517369,CFG731_3ac187941df4fdac,3,0.34644001923197215,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002196,X731,2,CFG731_8189439864af87ea,0.8338352598871654,CFG731_b1631f2fb876e4f4,2,0.8195490625294511,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002197,G731ST-LT,6,CFG731_7203705eed387b0a,0.8496249003533759,CFG731_7994662aa688a3b5,5,0.3620461397017709,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002198,X731,10,CFG731_935bc110c01e9e85,0.8338355624761655,CFG731_eff2b6eef0bebb97,9,0.21702880388608978,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002199,F731WD_SINGLECHANNEL,1,CFG731_9a761e6bfde35917,0.39680751690979565,CFG731_9a761e6bfde35917,1,0.39680751690979565,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-002200,G731CA,2,CFG731_d2a75fda6f761c1b,0.45546671206434985,CFG731_24b3128196e55c23,2,0.4554665920913499,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002201,X731,5,CFG731_3bcde7f8df32303c,0.849625015284376,CFG731_97c654bf006e698e,5,0.2361269344097121,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002202,F731TE,1,CFG731_574aa7a29f75cd60,0.8338346979711655,CFG731_574aa7a29f75cd60,1,0.8338346979711655,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-002203,X731,3,CFG731_fb1ab4b34e9c8a75,0.8496249038163759,CFG731_555c215c4639435a,3,0.4870462130427709,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002204,G731ST-HT,2,CFG731_fcc72e9951376cf3,0.8654137704475865,CFG731_a6dd1d1aa0613d49,2,0.375077909289805,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002205,G731ST-LT,2,CFG731_e0009be417f51ccd,0.9368424073531579,CFG731_8b6ed3cfa9ed1e59,2,0.43353369463374614,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002206,G731ST-HT,2,CFG731_63eca10a00ae1f5d,0.9368422225251579,CFG731_ab3b0ae98d7b2345,2,0.4335339940107461,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002207,X731,7,CFG731_8f470181ad32eeae,0.849624844799376,CFG731_bf623a3fc4d39d84,7,0.23686243912335916,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002208,X731,1,CFG731_8f470181ad32eeae,0.8969933657900075,CFG731_8f470181ad32eeae,1,0.8969933657900075,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-002209,X731,7,CFG731_91e51485b56960b2,0.9210531402819473,CFG731_b3ebba592f51e280,5,0.3600236267672415,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002210,X731,1,CFG731_ac3a4ff61341aa72,0.849624561312376,CFG731_ac3a4ff61341aa72,1,0.849624561312376,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-002211,G731CA,1,CFG731_817824ee3a762453,0.8353393025406616,CFG731_817824ee3a762453,1,0.8353393025406616,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-002212,X731,7,CFG731_3b2a32abbf148ca1,0.9210526385989474,CFG731_d4be02ad7e56a796,3,0.48318541050612385,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002213,X731,11,CFG731_0fbee36816b7af98,0.8496250108703759,CFG731_39b102df312b9763,11,0.23465596384141799,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002214,F731TE,1,CFG731_874928f24c55285e,0.33467523970361923,CFG731_874928f24c55285e,1,0.33467523970361923,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-002215,G731ST-LT,4,CFG731_7882c72c21497015,0.9210536300749473,CFG731_bdfa7cd2dbcb13f7,3,0.48539115260806504,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002216,F731WD_SINGLECHANNEL,1,CFG731_70b6eaf9262ca4d0,0.8195492976594512,CFG731_70b6eaf9262ca4d0,1,0.8195492976594512,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-002217,G731ST-HT,2,CFG731_329b582435fea539,0.8654142383335865,CFG731_3f42c988dc83cb23,2,0.3655194517093932,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002218,X731,17,CFG731_608c0251ef380592,0.8894741065815263,CFG731_d52ffc95af0989a6,16,0.20123894825387922,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002219,X731,4,CFG731_83f956404d04e6cd,0.8654138511175865,CFG731_cc50cacf788bd84a,3,0.38022527155833435,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002220,X731,5,CFG731_e80085d86d0bbfa9,0.8496250535383759,CFG731_8f5c90133a157a3c,5,0.2298769677957121,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002221,X731,3,CFG731_36c553adc9f5ebf3,0.8496241318243759,CFG731_da5f98932a1c6afd,3,0.48704610884077093,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002222,G731CA,1,CFG731_757fbd3e8915b462,0.8353387616466617,CFG731_757fbd3e8915b462,1,0.8353387616466617,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-002223,G731CA,1,CFG731_4189e4dbecbffadb,0.4870458364367709,CFG731_4189e4dbecbffadb,1,0.4870458364367709,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-002224,F731TE,1,CFG731_090330aa38b8e80b,0.3346755467606192,CFG731_090330aa38b8e80b,1,0.3346755467606192,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-002225,X731,1,CFG731_219ac3d01befd6d1,0.9526323146393684,CFG731_219ac3d01befd6d1,1,0.9526323146393684,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-002226,G731ST-HT,4,CFG731_63eca10a00ae1f5d,0.9210533878219473,CFG731_a4416ae9d698efa6,3,0.48539184530106505,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002227,X731,6,CFG731_04a53b6cc81d57d6,0.8338350583061654,CFG731_ca03fff98c65f515,6,0.20930763394979565,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002228,G731ST-LT,1,CFG731_0fdf5c36c9c41e69,0.881203806194797,CFG731_0fdf5c36c9c41e69,1,0.881203806194797,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-002229,X731,4,CFG731_8c50542218db5cb0,0.9210529724409473,CFG731_fc0b29ae617f0a6b,2,0.8496245737513759,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002230,X731,4,CFG731_de1ec1b96e1e485e,0.4831856324541239,CFG731_f2f3c932d1048d8d,4,0.23796479569982973,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002231,G731CA,1,CFG731_5bfe9492c76587ec,0.48704617006877093,CFG731_5bfe9492c76587ec,1,0.48704617006877093,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-002232,X731,6,CFG731_241d60e6ef5278be,0.8338354800961655,CFG731_56f0dbd067fcbe02,6,0.2210723801501486,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002233,X731,1,CFG731_7c358bf1aa4ea94e,0.4989752038653344,CFG731_7c358bf1aa4ea94e,1,0.4989752038653344,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-002234,G731CA,1,CFG731_0738cd529389f266,0.8353384287116616,CFG731_0738cd529389f266,1,0.8353384287116616,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-002235,X731,1,CFG731_3bcde7f8df32303c,0.8969929052200075,CFG731_3bcde7f8df32303c,1,0.8969929052200075,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-002236,X731,6,CFG731_0db950a4979d2c52,0.9210532142969473,CFG731_388928540067c900,6,0.23539132034906504,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002237,G731ST-LT,10,CFG731_7f5bfa7b21e81359,0.9052637525537369,CFG731_e67173c88f9460f6,5,0.4686822787197957,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002238,G731ST-LT,8,CFG731_a40ab19ad6671fbe,0.9052640741457368,CFG731_9e44a82e6c1db982,8,0.40195447664632505,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002239,X731,10,CFG731_3b2a32abbf148ca1,0.9210533820339474,CFG731_48332037deb06db4,5,0.4844722348280062,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002240,G731VG,1,CFG731_40b6e1db6c80bcc1,0.8511281474538722,CFG731_40b6e1db6c80bcc1,1,0.8511281474538722,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-002241,G731ST-HT,1,CFG731_fcc72e9951376cf3,0.881203538212797,CFG731_fcc72e9951376cf3,1,0.881203538212797,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-002242,X731,7,CFG731_c39096767a7ae083,0.9210532866749473,CFG731_950a2c81247480fc,6,0.36002349196024147,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002243,F731PW,1,CFG731_ef211cb97feaddc8,0.8180452913509549,CFG731_ef211cb97feaddc8,1,0.8180452913509549,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-002244,X731,4,CFG731_608c0251ef380592,0.9210532232219474,CFG731_e41b982d6fc688b8,3,0.4850239962022415,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002245,X731,4,CFG731_219ac3d01befd6d1,0.9210532462149473,CFG731_b4ae6be198effc31,3,0.48502372346024153,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-002246,G731ST-HT,1,CFG731_7b2f69a7ca55041b,0.9526316718063684,CFG731_7b2f69a7ca55041b,1,0.9526316718063684,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-002247,G731ST-HT,8,CFG731_bbffb73f3dff6787,0.9052635479437369,CFG731_403f51b2e914043b,6,0.4019553263713251,False,SYNTHETIC,synthetic_engineer_v1
