rfq_id,characteristic,error_type,predicted_value,actual_value
RFQ731-002766,explosionApproval,MISSED_REQUIREMENT,NOVALUE,A
RFQ731-002766,powerSupply,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-002766,protectionArea,MISSED_REQUIREMENT,NOVALUE,2
RFQ731-002766,steamApplication,MISSED_REQUIREMENT,NOVALUE,N
RFQ731-002766,stromEingaenge,MISSED_REQUIREMENT,NOVALUE,IS1
RFQ731-002766,stromSchaltbar,FALSE_POSITIVE_OR_WRONG_VALUE,CAPABILITY,CS1
RFQ731-002767,binaerDigitalOpenColl_MN,MISSED_REQUIREMENT,NOVALUE,MN4
RFQ731-002767,certification,FALSE_POSITIVE_OR_WRONG_VALUE,IN,NN
RFQ731-002767,characteristic,FALSE_POSITIVE_OR_WRONG_VALUE,TE,CA
RFQ731-002767,dataInterface,MISSED_REQUIREMENT,NOVALUE,PA
RFQ731-002767,explosionApproval,MISSED_REQUIREMENT,NOVALUE,F
RFQ731-002767,powerSupply,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-002767,protectionArea,MISSED_REQUIREMENT,NOVALUE,2
RFQ731-002767,stromEingaenge,MISSED_REQUIREMENT,NOVALUE,IS1
RFQ731-002767,stromSchaltbar,MISSED_REQUIREMENT,NOVALUE,CS2
RFQ731-002768,binaerOpenColl_MP,FALSE_POSITIVE_OR_WRONG_VALUE,MP1,NOVALUE
RFQ731-002768,certification,FALSE_POSITIVE_OR_WRONG_VALUE,IN,NN
RFQ731-002768,characteristic,FALSE_POSITIVE_OR_WRONG_VALUE,VG,GP
RFQ731-002768,customUserFluid,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-002768,dev_advMeterVerification,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-002768,explosionApproval,MISSED_REQUIREMENT,NOVALUE,K
RFQ731-002768,powerSupply,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-002768,protectionArea,MISSED_REQUIREMENT,NOVALUE,2
RFQ731-002768,stromEingaenge,MISSED_REQUIREMENT,NOVALUE,IS1
RFQ731-002768,waveInjector,MISSED_REQUIREMENT,NOVALUE,FWI
RFQ731-002769,certification,FALSE_POSITIVE_OR_WRONG_VALUE,IN,NN
RFQ731-002769,dataInterface,MISSED_REQUIREMENT,NOVALUE,PA
RFQ731-002769,dev_advMeterVerification,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-002769,explosionApproval,MISSED_REQUIREMENT,NOVALUE,K
RFQ731-002769,protectionArea,MISSED_REQUIREMENT,NOVALUE,2
RFQ731-002769,temperaturEingaenge,FALSE_POSITIVE_OR_WRONG_VALUE,TT1,TT2
RFQ731-002770,binaerOpenColl_MP,MISSED_REQUIREMENT,NOVALUE,MP4
RFQ731-002770,certification,FALSE_POSITIVE_OR_WRONG_VALUE,IN,NN
RFQ731-002770,dataInterface,MISSED_REQUIREMENT,NOVALUE,MT
RFQ731-002770,numberOfChannels,MISSED_REQUIREMENT,NOVALUE,2
RFQ731-002770,protectionArea,MISSED_REQUIREMENT,NOVALUE,N
RFQ731-002770,stromSchaltbar,FALSE_POSITIVE_OR_WRONG_VALUE,CAPABILITY,CS2
RFQ731-002770,temperaturEingaenge,FALSE_POSITIVE_OR_WRONG_VALUE,TT1,TT2
RFQ731-002771,binaerOpenColl_MP,FALSE_POSITIVE_OR_WRONG_VALUE,MP1,NOVALUE
RFQ731-002771,certification,FALSE_POSITIVE_OR_WRONG_VALUE,IN,MN
RFQ731-002771,characteristic,FALSE_POSITIVE_OR_WRONG_VALUE,TE,GP
RFQ731-002771,dataInterface,MISSED_REQUIREMENT,NOVALUE,HS
RFQ731-002771,devCategory,FALSE_POSITIVE_OR_WRONG_VALUE,G,F
RFQ731-002771,dev_advMeterVerification,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-002771,explosionApproval,MISSED_REQUIREMENT,NOVALUE,A
RFQ731-002771,protectionArea,MISSED_REQUIREMENT,NOVALUE,2
RFQ731-002771,stromEingaenge,FALSE_POSITIVE_OR_WRONG_VALUE,AS,IS1
RFQ731-002771,waveInjector,MISSED_REQUIREMENT,NOVALUE,FWI
RFQ731-002772,binaerOpenColl_MP,FALSE_POSITIVE_OR_WRONG_VALUE,MP1,NOVALUE
RFQ731-002772,certification,FALSE_POSITIVE_OR_WRONG_VALUE,IN,NN
RFQ731-002772,characteristic,FALSE_POSITIVE_OR_WRONG_VALUE,TE,ST
RFQ731-002772,customUserFluid,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-002772,dataInterface,FALSE_POSITIVE_OR_WRONG_VALUE,AS,NN
RFQ731-002772,explosionApproval,MISSED_REQUIREMENT,NOVALUE,K
RFQ731-002772,numberOfChannels,MISSED_REQUIREMENT,NOVALUE,2
RFQ731-002772,powerSupply,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-002772,protectionArea,MISSED_REQUIREMENT,NOVALUE,2
RFQ731-002772,steamApplication,MISSED_REQUIREMENT,NOVALUE,H
RFQ731-002772,stromSchaltbar,FALSE_POSITIVE_OR_WRONG_VALUE,CAPABILITY,CS1
RFQ731-002772,waveInjector,MISSED_REQUIREMENT,NOVALUE,FWI
RFQ731-002773,certification,FALSE_POSITIVE_OR_WRONG_VALUE,IN,NN
RFQ731-002773,customUserFluid,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-002773,devCategory,FALSE_POSITIVE_OR_WRONG_VALUE,G,F
RFQ731-002773,explosionApproval,MISSED_REQUIREMENT,NOVALUE,A
RFQ731-002773,protectionArea,MISSED_REQUIREMENT,NOVALUE,2
RFQ731-002773,stromEingaenge,MISSED_REQUIREMENT,NOVALUE,IS1
RFQ731-002773,stromSchaltbar,FALSE_POSITIVE_OR_WRONG_VALUE,CAPABILITY,CS1
RFQ731-002773,waveInjector,MISSED_REQUIREMENT,NOVALUE,FWI
RFQ731-002774,binaerOpenColl_MP,FALSE_POSITIVE_OR_WRONG_VALUE,MP1,NOVALUE
RFQ731-002774,certification,FALSE_POSITIVE_OR_WRONG_VALUE,IN,NN
RFQ731-002774,characteristic,FALSE_POSITIVE_OR_WRONG_VALUE,TE,GP
RFQ731-002774,customUserFluid,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-002774,dev_advMeterVerification,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-002774,explosionApproval,MISSED_REQUIREMENT,NOVALUE,A
RFQ731-002774,protectionArea,MISSED_REQUIREMENT,NOVALUE,2
RFQ731-002774,stromEingaenge,MISSED_REQUIREMENT,NOVALUE,IS1
RFQ731-002774,waveInjector,MISSED_REQUIREMENT,NOVALUE,FWI
RFQ731-002775,binaerDigitalOpenColl_MN,MISSED_REQUIREMENT,NOVALUE,MN4
RFQ731-002775,certification,FALSE_POSITIVE_OR_WRONG_VALUE,IN,NN
RFQ731-002775,characteristic,FALSE_POSITIVE_OR_WRONG_VALUE,TE,CA
RFQ731-002775,dataInterface,MISSED_REQUIREMENT,NOVALUE,MT
RFQ731-002775,dev_advMeterVerification,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-002775,explosionApproval,MISSED_REQUIREMENT,NOVALUE,F
RFQ731-002775,numberOfChannels,MISSED_REQUIREMENT,NOVALUE,2
RFQ731-002775,protectionArea,MISSED_REQUIREMENT,NOVALUE,2
RFQ731-002775,stromEingaenge,MISSED_REQUIREMENT,NOVALUE,IS1
RFQ731-002775,stromSchaltbar,FALSE_POSITIVE_OR_WRONG_VALUE,CAPABILITY,CS2
RFQ731-002776,binaerOpenColl_MP,FALSE_POSITIVE_OR_WRONG_VALUE,MP1,NOVALUE
RFQ731-002776,certification,FALSE_POSITIVE_OR_WRONG_VALUE,IN,NN
RFQ731-002776,characteristic,FALSE_POSITIVE_OR_WRONG_VALUE,TE,GP
RFQ731-002776,devCategory,MISSED_REQUIREMENT,NOVALUE,H
RFQ731-002776,explosionApproval,MISSED_REQUIREMENT,NOVALUE,A
RFQ731-002776,powerSupply,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-002776,protectionArea,MISSED_REQUIREMENT,NOVALUE,2
RFQ731-002776,stromEingaenge,MISSED_REQUIREMENT,NOVALUE,IS1
RFQ731-002776,waveInjector,MISSED_REQUIREMENT,NOVALUE,FWI
RFQ731-002777,binaerDigitalOpenColl_MN,MISSED_REQUIREMENT,NOVALUE,MN1
RFQ731-002777,binaerOpenColl_MP,FALSE_POSITIVE_OR_WRONG_VALUE,MP1,NOVALUE
RFQ731-002777,certification,FALSE_POSITIVE_OR_WRONG_VALUE,AG,NN
RFQ731-002777,characteristic,FALSE_POSITIVE_OR_WRONG_VALUE,TE,GP
RFQ731-002777,customUserFluid,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-002777,dev_advMeterVerification,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-002777,powerSupply,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-002777,protectionArea,MISSED_REQUIREMENT,NOVALUE,N
RFQ731-002777,stromEingaenge,MISSED_REQUIREMENT,NOVALUE,IS1
RFQ731-002777,stromSchaltbar,FALSE_POSITIVE_OR_WRONG_VALUE,FUNCTIONALITY,CS1
RFQ731-002777,temperaturEingaenge,FALSE_POSITIVE_OR_WRONG_VALUE,TT1,NOVALUE
RFQ731-002777,waveInjector,MISSED_REQUIREMENT,NOVALUE,FWI
RFQ731-002778,binaerOpenColl_MP,FALSE_POSITIVE_OR_WRONG_VALUE,MP1,NOVALUE
RFQ731-002778,certification,FALSE_POSITIVE_OR_WRONG_VALUE,AG,MN
RFQ731-002778,customUserFluid,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-002778,devCategory,FALSE_POSITIVE_OR_WRONG_VALUE,G,F
RFQ731-002778,explosionApproval,MISSED_REQUIREMENT,NOVALUE,A
RFQ731-002778,protectionArea,MISSED_REQUIREMENT,NOVALUE,2
RFQ731-002778,stromEingaenge,MISSED_REQUIREMENT,NOVALUE,IS1
RFQ731-002778,waveInjector,MISSED_REQUIREMENT,NOVALUE,FWI
RFQ731-002779,binaerOpenColl_MP,MISSED_REQUIREMENT,NOVALUE,MP1
RFQ731-002779,certification,FALSE_POSITIVE_OR_WRONG_VALUE,AG,NN
RFQ731-002779,characteristic,FALSE_POSITIVE_OR_WRONG_VALUE,TE,ST
RFQ731-002779,customUserFluid,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-002779,dataInterface,MISSED_REQUIREMENT,NOVALUE,NN
RFQ731-002779,explosionApproval,MISSED_REQUIREMENT,NOVALUE,K
RFQ731-002779,protectionArea,MISSED_REQUIREMENT,NOVALUE,2
RFQ731-002779,steamApplication,MISSED_REQUIREMENT,NOVALUE,N
RFQ731-002780,binaerOpenColl_MP,MISSED_REQUIREMENT,NOVALUE,MP1
RFQ731-002780,certification,FALSE_POSITIVE_OR_WRONG_VALUE,IN,NN
RFQ731-002780,characteristic,FALSE_POSITIVE_OR_WRONG_VALUE,TE,GP
RFQ731-002780,customUserFluid,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-002780,protectionArea,MISSED_REQUIREMENT,NOVALUE,N
RFQ731-002780,waveInjector,MISSED_REQUIREMENT,NOVALUE,FWI
RFQ731-002781,binaerOpenColl_MP,MISSED_REQUIREMENT,NOVALUE,MP4
RFQ731-002781,certification,FALSE_POSITIVE_OR_WRONG_VALUE,IN,NN
RFQ731-002781,characteristic,FALSE_POSITIVE_OR_WRONG_VALUE,TE,CA
RFQ731-002781,explosionApproval,MISSED_REQUIREMENT,NOVALUE,A
RFQ731-002781,numberOfChannels,MISSED_REQUIREMENT,NOVALUE,2
RFQ731-002781,protectionArea,MISSED_REQUIREMENT,NOVALUE,2
RFQ731-002781,stromEingaenge,MISSED_REQUIREMENT,NOVALUE,IS1
RFQ731-002781,stromSchaltbar,MISSED_REQUIREMENT,NOVALUE,CS2
RFQ731-002782,binaerOpenColl_MP,FALSE_POSITIVE_OR_WRONG_VALUE,MP1,NOVALUE
RFQ731-002782,certification,FALSE_POSITIVE_OR_WRONG_VALUE,IN,NN
RFQ731-002782,characteristic,FALSE_POSITIVE_OR_WRONG_VALUE,TE,ST
RFQ731-002782,customUserFluid,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-002782,dataInterface,FALSE_POSITIVE_OR_WRONG_VALUE,AS,NN
RFQ731-002782,dev_advMeterVerification,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-002782,explosionApproval,MISSED_REQUIREMENT,NOVALUE,A
RFQ731-002782,protectionArea,MISSED_REQUIREMENT,NOVALUE,2
RFQ731-002782,steamApplication,MISSED_REQUIREMENT,NOVALUE,N
RFQ731-002782,stromSchaltbar,FALSE_POSITIVE_OR_WRONG_VALUE,CAPABILITY,CS1
RFQ731-002783,certification,FALSE_POSITIVE_OR_WRONG_VALUE,AG,NN
RFQ731-002783,characteristic,FALSE_POSITIVE_OR_WRONG_VALUE,TE,GP
RFQ731-002783,customUserFluid,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-002783,dynamicGasMaster,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-002783,explosionApproval,MISSED_REQUIREMENT,NOVALUE,A
RFQ731-002783,powerSupply,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-002783,protectionArea,MISSED_REQUIREMENT,NOVALUE,2
RFQ731-002783,stromSchaltbar,FALSE_POSITIVE_OR_WRONG_VALUE,FUNCTIONALITY,CS1
RFQ731-002783,waveInjector,MISSED_REQUIREMENT,NOVALUE,FWI
RFQ731-002784,certification,FALSE_POSITIVE_OR_WRONG_VALUE,IN,NN
RFQ731-002784,characteristic,FALSE_POSITIVE_OR_WRONG_VALUE,TE,ST
RFQ731-002784,customUserFluid,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-002784,dataInterface,MISSED_REQUIREMENT,NOVALUE,NN
RFQ731-002784,explosionApproval,MISSED_REQUIREMENT,NOVALUE,K
RFQ731-002784,protectionArea,MISSED_REQUIREMENT,NOVALUE,2
RFQ731-002784,steamApplication,MISSED_REQUIREMENT,NOVALUE,N
RFQ731-002784,stromSchaltbar,FALSE_POSITIVE_OR_WRONG_VALUE,FUNCTIONALITY,CS1
RFQ731-002785,binaerDigitalOpenColl_MN,MISSED_REQUIREMENT,NOVALUE,MN1
RFQ731-002785,binaerOpenColl_MP,FALSE_POSITIVE_OR_WRONG_VALUE,MP1,NOVALUE
RFQ731-002785,certification,FALSE_POSITIVE_OR_WRONG_VALUE,IN,MN
RFQ731-002785,devCategory,FALSE_POSITIVE_OR_WRONG_VALUE,G,F
RFQ731-002785,explosionApproval,MISSED_REQUIREMENT,NOVALUE,F
RFQ731-002785,protectionArea,MISSED_REQUIREMENT,NOVALUE,2
RFQ731-002785,stromEingaenge,MISSED_REQUIREMENT,NOVALUE,IS1
RFQ731-002785,stromSchaltbar,FALSE_POSITIVE_OR_WRONG_VALUE,CAPABILITY,CS1
RFQ731-002785,waveInjector,MISSED_REQUIREMENT,NOVALUE,FWI
RFQ731-002786,binaerDigitalOpenColl_MN,MISSED_REQUIREMENT,NOVALUE,MN1
RFQ731-002786,binaerOpenColl_MP,FALSE_POSITIVE_OR_WRONG_VALUE,MP1,NOVALUE
RFQ731-002786,certification,FALSE_POSITIVE_OR_WRONG_VALUE,IN,NN
RFQ731-002786,characteristic,FALSE_POSITIVE_OR_WRONG_VALUE,TE,GP
RFQ731-002786,devCategory,MISSED_REQUIREMENT,NOVALUE,S
RFQ731-002786,explosionApproval,MISSED_REQUIREMENT,NOVALUE,F
RFQ731-002786,protectionArea,MISSED_REQUIREMENT,NOVALUE,2
RFQ731-002786,stromEingaenge,MISSED_REQUIREMENT,NOVALUE,IS1
RFQ731-002786,waveInjector,MISSED_REQUIREMENT,NOVALUE,FWI
RFQ731-002787,binaerDigitalOpenColl_MN,MISSED_REQUIREMENT,NOVALUE,MN1
RFQ731-002787,binaerOpenColl_MP,FALSE_POSITIVE_OR_WRONG_VALUE,MP1,NOVALUE
RFQ731-002787,certification,FALSE_POSITIVE_OR_WRONG_VALUE,AG,NN
RFQ731-002787,characteristic,FALSE_POSITIVE_OR_WRONG_VALUE,TE,ST
RFQ731-002787,customUserFluid,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-002787,dataInterface,MISSED_REQUIREMENT,NOVALUE,NN
RFQ731-002787,dev_advMeterVerification,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-002787,explosionApproval,MISSED_REQUIREMENT,NOVALUE,A
RFQ731-002787,protectionArea,MISSED_REQUIREMENT,NOVALUE,2
RFQ731-002787,steamApplication,MISSED_REQUIREMENT,NOVALUE,N
RFQ731-002787,stromEingaenge,MISSED_REQUIREMENT,NOVALUE,IS1
RFQ731-002788,binaerOpenColl_MP,MISSED_REQUIREMENT,NOVALUE,MP1
RFQ731-002788,certification,FALSE_POSITIVE_OR_WRONG_VALUE,AG,NN
RFQ731-002788,characteristic,FALSE_POSITIVE_OR_WRONG_VALUE,TE,ST
RFQ731-002788,customUserFluid,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-002788,dataInterface,MISSED_REQUIREMENT,NOVALUE,HS
RFQ731-002788,explosionApproval,MISSED_REQUIREMENT,NOVALUE,K
RFQ731-002788,numberOfChannels,MISSED_REQUIREMENT,NOVALUE,2
RFQ731-002788,powerSupply,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-002788,protectionArea,MISSED_REQUIREMENT,NOVALUE,2
RFQ731-002788,steamApplication,MISSED_REQUIREMENT,NOVALUE,H
RFQ731-002788,stromSchaltbar,FALSE_POSITIVE_OR_WRONG_VALUE,FUNCTIONALITY,CS1
RFQ731-002788,temperaturEingaenge,FALSE_POSITIVE_OR_WRONG_VALUE,TT1,NOVALUE
RFQ731-002788,waveInjector,MISSED_REQUIREMENT,NOVALUE,FWI
RFQ731-002789,certification,FALSE_POSITIVE_OR_WRONG_VALUE,IN,NN
RFQ731-002789,characteristic,FALSE_POSITIVE_OR_WRONG_VALUE,TE,GP
RFQ731-002789,devCategory,MISSED_REQUIREMENT,NOVALUE,S
RFQ731-002789,explosionApproval,MISSED_REQUIREMENT,NOVALUE,K
RFQ731-002789,protectionArea,MISSED_REQUIREMENT,NOVALUE,2
RFQ731-002789,stromEingaenge,MISSED_REQUIREMENT,NOVALUE,IS1
RFQ731-002789,waveInjector,MISSED_REQUIREMENT,NOVALUE,FWI
RFQ731-002790,binaerOpenColl_MP,FALSE_POSITIVE_OR_WRONG_VALUE,MP1,NOVALUE
RFQ731-002790,certification,FALSE_POSITIVE_OR_WRONG_VALUE,AG,NN
RFQ731-002790,customUserFluid,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-002790,dataInterface,MISSED_REQUIREMENT,NOVALUE,NN
RFQ731-002790,devCategory,FALSE_POSITIVE_OR_WRONG_VALUE,G,F
RFQ731-002790,dev_advMeterVerification,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-002790,powerSupply,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-002790,protectionArea,MISSED_REQUIREMENT,NOVALUE,N
RFQ731-002790,stromEingaenge,MISSED_REQUIREMENT,NOVALUE,IS1
RFQ731-002790,temperaturEingaenge,FALSE_POSITIVE_OR_WRONG_VALUE,TT1,NOVALUE
RFQ731-002790,waveInjector,MISSED_REQUIREMENT,NOVALUE,FWI
RFQ731-002791,binaerOpenColl_MP,MISSED_REQUIREMENT,NOVALUE,MP4
RFQ731-002791,certification,FALSE_POSITIVE_OR_WRONG_VALUE,IN,CN
RFQ731-002791,characteristic,FALSE_POSITIVE_OR_WRONG_VALUE,VG,WD
RFQ731-002791,dataInterface,MISSED_REQUIREMENT,NOVALUE,PA
RFQ731-002791,dev_advMeterVerification,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-002791,protectionArea,MISSED_REQUIREMENT,NOVALUE,N
RFQ731-002791,stromEingaenge,MISSED_REQUIREMENT,NOVALUE,IS1
RFQ731-002791,stromSchaltbar,FALSE_POSITIVE_OR_WRONG_VALUE,CAPABILITY,CS2
RFQ731-002792,certification,FALSE_POSITIVE_OR_WRONG_VALUE,IN,NN
RFQ731-002792,characteristic,FALSE_POSITIVE_OR_WRONG_VALUE,TE,ST
RFQ731-002792,customUserFluid,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-002792,numberOfChannels,MISSED_REQUIREMENT,NOVALUE,2
RFQ731-002792,powerSupply,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-002792,protectionArea,MISSED_REQUIREMENT,NOVALUE,N
RFQ731-002792,steamApplication,MISSED_REQUIREMENT,NOVALUE,H
RFQ731-002792,stromEingaenge,MISSED_REQUIREMENT,NOVALUE,IS1
RFQ731-002792,temperaturEingaenge,FALSE_POSITIVE_OR_WRONG_VALUE,TT1,NOVALUE
RFQ731-002792,waveInjector,MISSED_REQUIREMENT,NOVALUE,FWI
RFQ731-002793,binaerDigitalOpenColl_MN,MISSED_REQUIREMENT,NOVALUE,MN1
RFQ731-002793,binaerOpenColl_MP,FALSE_POSITIVE_OR_WRONG_VALUE,MP1,NOVALUE
RFQ731-002793,certification,FALSE_POSITIVE_OR_WRONG_VALUE,IN,MN
RFQ731-002793,devCategory,FALSE_POSITIVE_OR_WRONG_VALUE,G,F
RFQ731-002793,dev_advMeterVerification,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-002793,protectionArea,MISSED_REQUIREMENT,NOVALUE,N
RFQ731-002793,stromSchaltbar,FALSE_POSITIVE_OR_WRONG_VALUE,CAPABILITY,CS1
RFQ731-002793,waveInjector,MISSED_REQUIREMENT,NOVALUE,FWI
RFQ731-002794,binaerDigitalOpenColl_MN,MISSED_REQUIREMENT,NOVALUE,MN1
RFQ731-002794,binaerOpenColl_MP,FALSE_POSITIVE_OR_WRONG_VALUE,MP1,NOVALUE
RFQ731-002794,certification,FALSE_POSITIVE_OR_WRONG_VALUE,IN,MN
RFQ731-002794,dataInterface,MISSED_REQUIREMENT,NOVALUE,HS
RFQ731-002794,devCategory,FALSE_POSITIVE_OR_WRONG_VALUE,G,S
RFQ731-002794,protectionArea,MISSED_REQUIREMENT,NOVALUE,N
RFQ731-002794,stromEingaenge,MISSED_REQUIREMENT,NOVALUE,IS1
RFQ731-002794,waveInjector,MISSED_REQUIREMENT,NOVALUE,FWI
RFQ731-002795,certification,FALSE_POSITIVE_OR_WRONG_VALUE,IN,NN
RFQ731-002795,characteristic,FALSE_POSITIVE_OR_WRONG_VALUE,TE,GP
RFQ731-002795,dev_advMeterVerification,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-002795,protectionArea,MISSED_REQUIREMENT,NOVALUE,N
RFQ731-002795,stromEingaenge,MISSED_REQUIREMENT,NOVALUE,IS1
RFQ731-002795,stromSchaltbar,FALSE_POSITIVE_OR_WRONG_VALUE,FUNCTIONALITY,CS1
RFQ731-002795,waveInjector,MISSED_REQUIREMENT,NOVALUE,FWI
RFQ731-002796,binaerDigitalOpenColl_MN,MISSED_REQUIREMENT,NOVALUE,MN1
RFQ731-002796,binaerOpenColl_MP,FALSE_POSITIVE_OR_WRONG_VALUE,MP1,NOVALUE
RFQ731-002796,certification,FALSE_POSITIVE_OR_WRONG_VALUE,IN,MN
RFQ731-002796,customUserFluid,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-002796,dataInterface,MISSED_REQUIREMENT,NOVALUE,HS
RFQ731-002796,explosionApproval,MISSED_REQUIREMENT,NOVALUE,F
RFQ731-002796,protectionArea,MISSED_REQUIREMENT,NOVALUE,2
RFQ731-002796,stromEingaenge,MISSED_REQUIREMENT,NOVALUE,IS1
RFQ731-002796,temperaturEingaenge,FALSE_POSITIVE_OR_WRONG_VALUE,TT1,NOVALUE
RFQ731-002796,waveInjector,MISSED_REQUIREMENT,NOVALUE,FWI
RFQ731-002797,binaerDigitalOpenColl_MN,MISSED_REQUIREMENT,NOVALUE,MN1
RFQ731-002797,binaerOpenColl_MP,FALSE_POSITIVE_OR_WRONG_VALUE,MP1,NOVALUE
RFQ731-002797,certification,FALSE_POSITIVE_OR_WRONG_VALUE,IN,MN
RFQ731-002797,characteristic,FALSE_POSITIVE_OR_WRONG_VALUE,TE,GP
RFQ731-002797,customUserFluid,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-002797,explosionApproval,MISSED_REQUIREMENT,NOVALUE,A
RFQ731-002797,protectionArea,MISSED_REQUIREMENT,NOVALUE,2
RFQ731-002797,stromEingaenge,MISSED_REQUIREMENT,NOVALUE,IS1
RFQ731-002797,temperaturEingaenge,FALSE_POSITIVE_OR_WRONG_VALUE,TT1,NOVALUE
RFQ731-002797,waveInjector,MISSED_REQUIREMENT,NOVALUE,FWI
RFQ731-002798,binaerDigitalOpenColl_MN,MISSED_REQUIREMENT,NOVALUE,MN1
RFQ731-002798,binaerOpenColl_MP,FALSE_POSITIVE_OR_WRONG_VALUE,MP1,NOVALUE
RFQ731-002798,certification,FALSE_POSITIVE_OR_WRONG_VALUE,IN,NN
RFQ731-002798,characteristic,FALSE_POSITIVE_OR_WRONG_VALUE,TE,ST
RFQ731-002798,customUserFluid,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-002798,dataInterface,MISSED_REQUIREMENT,NOVALUE,HS
RFQ731-002798,dev_advMeterVerification,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-002798,explosionApproval,MISSED_REQUIREMENT,NOVALUE,F
RFQ731-002798,powerSupply,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-002798,protectionArea,MISSED_REQUIREMENT,NOVALUE,2
RFQ731-002798,steamApplication,MISSED_REQUIREMENT,NOVALUE,N
RFQ731-002798,stromSchaltbar,FALSE_POSITIVE_OR_WRONG_VALUE,CAPABILITY,CS1
RFQ731-002799,binaerDigitalOpenColl_MN,MISSED_REQUIREMENT,NOVALUE,MN1
RFQ731-002799,binaerOpenColl_MP,FALSE_POSITIVE_OR_WRONG_VALUE,MP1,NOVALUE
RFQ731-002799,certification,FALSE_POSITIVE_OR_WRONG_VALUE,IN,NN
RFQ731-002799,customUserFluid,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-002799,devCategory,FALSE_POSITIVE_OR_WRONG_VALUE,G,F
RFQ731-002799,dev_advMeterVerification,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-002799,explosionApproval,MISSED_REQUIREMENT,NOVALUE,A
RFQ731-002799,protectionArea,MISSED_REQUIREMENT,NOVALUE,2
RFQ731-002799,stromSchaltbar,FALSE_POSITIVE_OR_WRONG_VALUE,CAPABILITY,CS1
RFQ731-002799,waveInjector,MISSED_REQUIREMENT,NOVALUE,FWI
RFQ731-002800,binaerDigitalOpenColl_MN,MISSED_REQUIREMENT,NOVALUE,MN1
RFQ731-002800,binaerOpenColl_MP,FALSE_POSITIVE_OR_WRONG_VALUE,MP1,NOVALUE
RFQ731-002800,certification,FALSE_POSITIVE_OR_WRONG_VALUE,IN,NN
RFQ731-002800,characteristic,FALSE_POSITIVE_OR_WRONG_VALUE,VG,ST
RFQ731-002800,customUserFluid,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-002800,explosionApproval,MISSED_REQUIREMENT,NOVALUE,A
RFQ731-002800,protectionArea,MISSED_REQUIREMENT,NOVALUE,2
RFQ731-002800,steamApplication,MISSED_REQUIREMENT,NOVALUE,N
RFQ731-002800,stromEingaenge,MISSED_REQUIREMENT,NOVALUE,IS1
RFQ731-002800,stromSchaltbar,FALSE_POSITIVE_OR_WRONG_VALUE,CAPABILITY,CS1
RFQ731-002801,certification,FALSE_POSITIVE_OR_WRONG_VALUE,IN,NN
RFQ731-002801,characteristic,FALSE_POSITIVE_OR_WRONG_VALUE,VG,WD
RFQ731-002801,dataInterface,MISSED_REQUIREMENT,NOVALUE,PA
RFQ731-002801,dev_advMeterVerification,MISSED_REQUIREMENT,NOVALUE,1
