rfq_id,target_package,true_configuration_id,predicted_configuration_id,top1_case_category,characteristic,true_value,predicted_value,relation,requirement_presence,required_value,predicted_extra_not_required
RFQ731-002401,G731ST-HT,CFG731_9681c4eec01b7fad,CFG731_bbffb73f3dff6787,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002402,G731ST-LT,CFG731_e4891d6f45902e22,CFG731_8b6ed3cfa9ed1e59,EXTRA_OPTIONAL_FEATURES,stromEingaenge,NOVALUE,IS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002404,G731ST-HT,CFG731_2eea910b2403bc4c,CFG731_eb70dc35972dc4b7,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002404,G731ST-HT,CFG731_2eea910b2403bc4c,CFG731_eb70dc35972dc4b7,EXTRA_OPTIONAL_FEATURES,binaerDigitalOpenColl_MN,NOVALUE,MN1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002406,x731,CFG731_04e7216b1ba7f935,CFG731_1f978c234895178c,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002406,x731,CFG731_04e7216b1ba7f935,CFG731_1f978c234895178c,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002409,x731,CFG731_a89154111c50850c,CFG731_cb9d6c11077bd307,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002409,x731,CFG731_a89154111c50850c,CFG731_cb9d6c11077bd307,EXTRA_OPTIONAL_FEATURES,binaerDigitalOpenColl_MN,NOVALUE,MN1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002411,G731CA,CFG731_9cc92f888af32c8a,CFG731_5bfe9492c76587ec,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS2,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002411,G731CA,CFG731_9cc92f888af32c8a,CFG731_5bfe9492c76587ec,EXTRA_OPTIONAL_FEATURES,binaerDigitalOpenColl_MN,NOVALUE,MN4,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002412,x731,CFG731_ebf26b0112810ef9,CFG731_57a2b410fc32b41a,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002415,G731ST-HT,CFG731_b827079551368856,CFG731_bbffb73f3dff6787,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002416,x731,CFG731_5ae84b6119935c38,CFG731_a59cc7e57b856164,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002416,x731,CFG731_5ae84b6119935c38,CFG731_a59cc7e57b856164,EXTRA_OPTIONAL_FEATURES,stromEingaenge,NOVALUE,IS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002416,x731,CFG731_5ae84b6119935c38,CFG731_a59cc7e57b856164,EXTRA_OPTIONAL_FEATURES,customUserFluid,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002417,x731,CFG731_cf93550b4257fc7d,CFG731_e5a85c19cf4647dd,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002418,x731,CFG731_c62952cfd77a9c9c,CFG731_77a90bfd81b5c2c1,EXTRA_OPTIONAL_FEATURES,customUserFluid,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002419,x731,CFG731_cf93550b4257fc7d,CFG731_e5a85c19cf4647dd,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002423,x731,CFG731_8dd67811ddc4561f,CFG731_31aa13473958d7d3,EXTRA_OPTIONAL_FEATURES,stromEingaenge,NOVALUE,IS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002423,x731,CFG731_8dd67811ddc4561f,CFG731_31aa13473958d7d3,EXTRA_OPTIONAL_FEATURES,dev_advMeterVerification,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002423,x731,CFG731_8dd67811ddc4561f,CFG731_31aa13473958d7d3,EXTRA_OPTIONAL_FEATURES,dynamicGasMaster,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002424,x731,CFG731_134ecd7b8190bed1,CFG731_a59cc7e57b856164,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002424,x731,CFG731_134ecd7b8190bed1,CFG731_a59cc7e57b856164,EXTRA_OPTIONAL_FEATURES,stromEingaenge,NOVALUE,IS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002425,x731,CFG731_8bb159f1711e5f6c,CFG731_83f956404d04e6cd,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002425,x731,CFG731_8bb159f1711e5f6c,CFG731_83f956404d04e6cd,EXTRA_OPTIONAL_FEATURES,customUserFluid,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002426,x731,CFG731_f8cc7d4d2ef53582,CFG731_140a9819128d92da,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002426,x731,CFG731_f8cc7d4d2ef53582,CFG731_140a9819128d92da,EXTRA_OPTIONAL_FEATURES,customUserFluid,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002428,F731PW,CFG731_10e74d757a2fa2a6,CFG731_f9fd6a4462ec051a,EXTRA_OPTIONAL_FEATURES,binaerDigitalOpenColl_MN,NOVALUE,MN2,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002429,x731,CFG731_2e49817fa45fc350,CFG731_acd18bc8a73cfdde,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002429,x731,CFG731_2e49817fa45fc350,CFG731_acd18bc8a73cfdde,EXTRA_OPTIONAL_FEATURES,customUserFluid,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002433,x731,CFG731_828e0eccc54da7ae,CFG731_14299a2a74e42d7f,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002435,x731,CFG731_7187559e0dc892c4,CFG731_747411fe70ba8e8d,EXTRA_OPTIONAL_FEATURES,customUserFluid,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002436,G731ST-HT,CFG731_d44e54f35ee15977,CFG731_8b18ac1c34209d63,EXTRA_OPTIONAL_FEATURES,stromEingaenge,NOVALUE,IS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002436,G731ST-HT,CFG731_d44e54f35ee15977,CFG731_8b18ac1c34209d63,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002441,x731,CFG731_4514730a70640409,CFG731_70b38ab75d3ca724,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002441,x731,CFG731_4514730a70640409,CFG731_70b38ab75d3ca724,EXTRA_OPTIONAL_FEATURES,dev_advMeterVerification,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002442,G731ST-HT,CFG731_b36f487da5008df2,CFG731_4aa7d46b9cfa7d7b,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002443,x731,CFG731_36afe1d5d5adcebd,CFG731_3fe779486d988e69,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002443,x731,CFG731_36afe1d5d5adcebd,CFG731_3fe779486d988e69,EXTRA_OPTIONAL_FEATURES,customUserFluid,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002447,x731,CFG731_80e3b04d167bbba8,CFG731_241d60e6ef5278be,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002447,x731,CFG731_80e3b04d167bbba8,CFG731_241d60e6ef5278be,EXTRA_OPTIONAL_FEATURES,stromEingaenge,NOVALUE,IS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002447,x731,CFG731_80e3b04d167bbba8,CFG731_241d60e6ef5278be,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002448,G731ST-HT,CFG731_920bf82480de0a61,CFG731_bbffb73f3dff6787,EXTRA_OPTIONAL_FEATURES,stromEingaenge,NOVALUE,IS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002448,G731ST-HT,CFG731_920bf82480de0a61,CFG731_bbffb73f3dff6787,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002453,x731,CFG731_27279ceeaa7fc1fe,CFG731_9fa436b39059149d,EXTRA_OPTIONAL_FEATURES,binaerOpenColl_MP,NOVALUE,MP1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002457,x731,CFG731_17becc4d045fdd6e,CFG731_8d07e19298d09d34,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002460,x731,CFG731_6ad3ec8ed100118e,CFG731_89772de94df83ba5,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002460,x731,CFG731_6ad3ec8ed100118e,CFG731_89772de94df83ba5,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002461,x731,CFG731_d59b14d4b0b9324d,CFG731_75466cb810218a66,EXTRA_OPTIONAL_FEATURES,binaerOpenColl_MP,NOVALUE,MP1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002462,x731,CFG731_f0818b6e9953d652,CFG731_1f0c09edcd967945,EXTRA_OPTIONAL_FEATURES,customUserFluid,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002463,x731,CFG731_0848f22447616e6f,CFG731_da02526d254e2e35,EXTRA_OPTIONAL_FEATURES,customUserFluid,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002467,G731ST-HT,CFG731_7d6fec687910546d,CFG731_831a7150258499af,EXTRA_OPTIONAL_FEATURES,binaerDigitalOpenColl_MN,NOVALUE,MN1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002469,x731,CFG731_16e6520dce2c28e4,CFG731_9e4fccece4d272d3,EXTRA_OPTIONAL_FEATURES,stromEingaenge,NOVALUE,IS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002469,x731,CFG731_16e6520dce2c28e4,CFG731_9e4fccece4d272d3,EXTRA_OPTIONAL_FEATURES,dev_advMeterVerification,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002471,G731ST-LT,CFG731_fa6ab94f1cf566b3,CFG731_a57ffd88d58eb498,EXTRA_OPTIONAL_FEATURES,binaerDigitalOpenColl_MN,NOVALUE,MN1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002472,G731ST-HT,CFG731_1060da033d1aaed1,CFG731_a4416ae9d698efa6,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002475,x731,CFG731_5d2495d91e9fa868,CFG731_cb3a6f924677049e,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002478,G731ST-HT,CFG731_c209599718b42485,CFG731_6cc2f5d089c01baf,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002485,G731ST-HT,CFG731_0494d5ae6eecf400,CFG731_cc9ac35e4d9a1854,EXTRA_OPTIONAL_FEATURES,binaerDigitalOpenColl_MN,NOVALUE,MN1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002486,G731ST-LT,CFG731_77fac91021549398,CFG731_87d8ba5b87cf0a3f,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002486,G731ST-LT,CFG731_77fac91021549398,CFG731_87d8ba5b87cf0a3f,EXTRA_OPTIONAL_FEATURES,binaerDigitalOpenColl_MN,NOVALUE,MN1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002490,x731,CFG731_3fb3f9d3dea4a198,CFG731_0c05dd0ad4f3894a,EXTRA_OPTIONAL_FEATURES,stromEingaenge,NOVALUE,IS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002491,x731,CFG731_ba17ab216ae91e1a,CFG731_59f11353d30c03ee,EXTRA_OPTIONAL_FEATURES,dev_advMeterVerification,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002496,x731,CFG731_d094650d6e016eea,CFG731_5fb1bce2eb72cec6,EXTRA_OPTIONAL_FEATURES,binaerDigitalOpenColl_MN,NOVALUE,MN1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002497,x731,CFG731_4c42dcb2d8606e20,CFG731_efc9d6b915117e15,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002499,G731ST-LT,CFG731_e67173c88f9460f6,CFG731_49cd4cbef1081333,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002499,G731ST-LT,CFG731_e67173c88f9460f6,CFG731_49cd4cbef1081333,EXTRA_OPTIONAL_FEATURES,binaerDigitalOpenColl_MN,NOVALUE,MN1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002501,G731ST-LT,CFG731_9c6b16fef6d02aaf,CFG731_d5af433b36265df1,EXTRA_OPTIONAL_FEATURES,binaerDigitalOpenColl_MN,NOVALUE,MN1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002504,x731,CFG731_1d294b2de760852b,CFG731_fa2849b259355775,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002505,x731,CFG731_4340f11ba9a46e42,CFG731_9fcbeaf9d5010d3a,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002506,x731,CFG731_624c46bfa7e46ad0,CFG731_c39096767a7ae083,EXTRA_OPTIONAL_FEATURES,stromEingaenge,NOVALUE,IS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002506,x731,CFG731_624c46bfa7e46ad0,CFG731_c39096767a7ae083,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002507,G731ST-HT,CFG731_f2a296f2bedae0e8,CFG731_7b2f69a7ca55041b,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002507,G731ST-HT,CFG731_f2a296f2bedae0e8,CFG731_7b2f69a7ca55041b,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002508,x731,CFG731_d584b35cfce34cc7,CFG731_5ea309f998205da7,EXTRA_OPTIONAL_FEATURES,stromEingaenge,NOVALUE,IS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002508,x731,CFG731_d584b35cfce34cc7,CFG731_5ea309f998205da7,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002509,x731,CFG731_48aa9a27f24794bc,CFG731_c11c5ee5deff9a1e,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002510,G731ST-LT,CFG731_55620bd5ef4cd10a,CFG731_7b1edd53e8bbad40,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002510,G731ST-LT,CFG731_55620bd5ef4cd10a,CFG731_7b1edd53e8bbad40,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002511,x731,CFG731_5e0166a160f3ed77,CFG731_70a71b60723e910d,EXTRA_OPTIONAL_FEATURES,stromEingaenge,NOVALUE,IS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002511,x731,CFG731_5e0166a160f3ed77,CFG731_70a71b60723e910d,EXTRA_OPTIONAL_FEATURES,customUserFluid,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002513,x731,CFG731_d517f4f2d9736ee5,CFG731_fde1ab2a4808b544,EXTRA_OPTIONAL_FEATURES,dynamicGasMaster,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002513,x731,CFG731_d517f4f2d9736ee5,CFG731_fde1ab2a4808b544,EXTRA_OPTIONAL_FEATURES,customUserFluid,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002514,G731ST-LT,CFG731_3c45363d4a341d20,CFG731_7b1edd53e8bbad40,EXTRA_OPTIONAL_FEATURES,binaerOpenColl_MP,NOVALUE,MP1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002515,x731,CFG731_973d201e6585b77f,CFG731_36d7686aca1200ae,EXTRA_OPTIONAL_FEATURES,stromEingaenge,NOVALUE,IS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002515,x731,CFG731_973d201e6585b77f,CFG731_36d7686aca1200ae,EXTRA_OPTIONAL_FEATURES,dynamicGasMaster,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002516,x731,CFG731_66527c2cd3f93f64,CFG731_8d07e19298d09d34,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002516,x731,CFG731_66527c2cd3f93f64,CFG731_8d07e19298d09d34,EXTRA_OPTIONAL_FEATURES,dev_advMeterVerification,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002518,x731,CFG731_aa8c30a4f1baca2e,CFG731_440f9c9b032b7d0a,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002518,x731,CFG731_aa8c30a4f1baca2e,CFG731_440f9c9b032b7d0a,EXTRA_OPTIONAL_FEATURES,stromEingaenge,NOVALUE,IS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002520,x731,CFG731_f0dab232b993fcfd,CFG731_36d7686aca1200ae,EXTRA_OPTIONAL_FEATURES,stromEingaenge,NOVALUE,IS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002520,x731,CFG731_f0dab232b993fcfd,CFG731_36d7686aca1200ae,EXTRA_OPTIONAL_FEATURES,dev_advMeterVerification,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002521,x731,CFG731_6f04889a74b0dabc,CFG731_1f978c234895178c,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002523,x731,CFG731_b1bd723309c950f2,CFG731_7c358bf1aa4ea94e,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002523,x731,CFG731_b1bd723309c950f2,CFG731_7c358bf1aa4ea94e,EXTRA_OPTIONAL_FEATURES,dev_advMeterVerification,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002524,x731,CFG731_04a704e692f8fd05,CFG731_5e61ce3b60d15e11,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002524,x731,CFG731_04a704e692f8fd05,CFG731_5e61ce3b60d15e11,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002527,x731,CFG731_b83ac25dbd4e47ee,CFG731_91e51485b56960b2,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002527,x731,CFG731_b83ac25dbd4e47ee,CFG731_91e51485b56960b2,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002530,G731ST-LT,CFG731_fbf2539ea471ea5b,CFG731_32b4b1ec4513af66,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002532,x731,CFG731_9e1cb28372f6bf0e,CFG731_62d0f0f6bab9bdcb,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002534,x731,CFG731_c3b5b1049b2ed7bb,CFG731_747411fe70ba8e8d,EXTRA_OPTIONAL_FEATURES,stromEingaenge,NOVALUE,IS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002534,x731,CFG731_c3b5b1049b2ed7bb,CFG731_747411fe70ba8e8d,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002535,x731,CFG731_04a704e692f8fd05,CFG731_5e61ce3b60d15e11,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002535,x731,CFG731_04a704e692f8fd05,CFG731_5e61ce3b60d15e11,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002536,F731TE,CFG731_f79503cf8f87ea49,CFG731_3d8c1bbc0ef4249a,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS2,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002536,F731TE,CFG731_f79503cf8f87ea49,CFG731_3d8c1bbc0ef4249a,EXTRA_OPTIONAL_FEATURES,binaerOpenColl_MP,NOVALUE,MP4,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-002537,x731,CFG731_cf0d36d335e0ac93,CFG731_7ffc09802c7b60bf,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
