rfq_id,mode,package_aware,target_package,true_configuration_id,recommended_configuration_id,recommended_package,top_score,true_rank,candidate_count,requirement_count
RFQ731-000986,ORACLE,True,G731ST-LT,CFG731_0bc9c3b6375d4380,CFG731_32b4b1ec4513af66,G731ST-LT,24.05770127838029,3,153,14
RFQ731-000987,ORACLE,True,x731,CFG731_fe424f85d85e1c0c,CFG731_cb9d6c11077bd307,x731,20.185524914237124,5,1549,14
RFQ731-000988,ORACLE,True,x731,CFG731_de32c30417f0baf1,CFG731_337790e6bbcf15f4,x731,20.646881589270524,4,1549,14
RFQ731-000989,ORACLE,True,G731CA,CFG731_691a8f2ff165671d,CFG731_691a8f2ff165671d,G731CA,26.623951496598032,1,48,12
RFQ731-000990,ORACLE,True,x731,CFG731_b228aa35c0b027ac,CFG731_2a8793475d827bb6,x731,20.651942771649445,4,1549,14
RFQ731-000991,ORACLE,True,x731,CFG731_9defb51135f6ef11,CFG731_ad0a2fd7350b6cca,x731,21.28303021624915,2,1549,15
RFQ731-000992,ORACLE,True,x731,CFG731_867e73503f493aa1,CFG731_7308ee8503151ef3,x731,23.016488627309215,2,1549,16
RFQ731-000993,ORACLE,True,x731,CFG731_7308ee8503151ef3,CFG731_7308ee8503151ef3,x731,24.08459946335313,1,1549,17
RFQ731-000994,ORACLE,True,G731ST-HT,CFG731_1060da033d1aaed1,CFG731_a4416ae9d698efa6,G731ST-HT,24.36825562300831,4,151,13
RFQ731-000995,ORACLE,True,x731,CFG731_6472ab3bf7316498,CFG731_8c8856d21252930e,x731,21.002259722229663,3,1549,13
RFQ731-000996,ORACLE,True,x731,CFG731_a77e5e082c8f0465,CFG731_a6d4830ed3aa2681,x731,21.49466301056918,2,1549,15
RFQ731-000997,ORACLE,True,G731ST-HT,CFG731_7b2f69a7ca55041b,CFG731_7b2f69a7ca55041b,G731ST-HT,27.804086906786278,1,151,16
RFQ731-000998,ORACLE,True,x731,CFG731_a7aba912cacdcceb,CFG731_357a7724550c556f,x731,17.336047155774185,5,1549,12
RFQ731-000999,ORACLE,True,G731ST-LT,CFG731_750dd83a06ba43cb,CFG731_750dd83a06ba43cb,G731ST-LT,25.785407490269424,1,153,15
RFQ731-001000,ORACLE,True,G731ST-HT,CFG731_a69c8345e2cbb480,CFG731_a69c8345e2cbb480,G731ST-HT,27.348461637980435,1,151,15
RFQ731-001001,ORACLE,True,x731,CFG731_14269a1a57ac4cbc,CFG731_14269a1a57ac4cbc,x731,23.03912002707659,1,1549,16
RFQ731-001002,ORACLE,True,x731,CFG731_ba17ab216ae91e1a,CFG731_59f11353d30c03ee,x731,21.833116672399257,3,1549,15
RFQ731-001003,ORACLE,True,F731PW,CFG731_956456fc074ebc5a,CFG731_956456fc074ebc5a,F731PW,35.15118328057918,1,15,12
RFQ731-001004,ORACLE,True,x731,CFG731_243419c6708378b3,CFG731_243419c6708378b3,x731,21.21421686761144,1,1549,15
RFQ731-001005,ORACLE,True,x731,CFG731_9ccdadb28a07accd,CFG731_5ea309f998205da7,x731,21.281151774626046,6,1549,14
RFQ731-001006,ORACLE,True,F731TE,CFG731_31d150421c4341a3,CFG731_31d150421c4341a3,F731TE,30.277395728165118,1,30,11
RFQ731-001007,ORACLE,True,x731,CFG731_c585b182e5ecfc9a,CFG731_c585b182e5ecfc9a,x731,22.84693719150159,1,1549,13
RFQ731-001008,ORACLE,True,x731,CFG731_80409e6aafce9221,CFG731_440f9c9b032b7d0a,x731,19.567966282292456,3,1549,14
RFQ731-001009,ORACLE,True,x731,CFG731_8eb1a4c3831aebc6,CFG731_f97e51d1da57d99f,x731,22.784717759927968,2,1549,15
RFQ731-001010,ORACLE,True,x731,CFG731_b7ded675dbfd5f0b,CFG731_927f189839c665ae,x731,17.966952273620677,4,1549,13
RFQ731-001011,ORACLE,True,x731,CFG731_91a62b1e0bf4bbce,CFG731_aba447e5ca3ac7ba,x731,21.46968963738356,2,1549,13
RFQ731-001012,ORACLE,True,G731ST-HT,CFG731_348f97ec6945fbf8,CFG731_cc9ac35e4d9a1854,G731ST-HT,26.950406479390917,2,151,15
RFQ731-001013,ORACLE,True,x731,CFG731_a9ec8cda9130252f,CFG731_a9ec8cda9130252f,x731,21.61092631341104,1,1549,14
RFQ731-001014,ORACLE,True,x731,CFG731_63b50b6b631946e6,CFG731_63b50b6b631946e6,x731,22.267604404058048,1,1549,14
RFQ731-001015,ORACLE,True,x731,CFG731_fd3397424975992e,CFG731_fd3397424975992e,x731,21.481876634242052,1,1549,15
RFQ731-001016,ORACLE,True,G731ST-LT,CFG731_cc03e3852895ae99,CFG731_49cd4cbef1081333,G731ST-LT,22.262233845542166,2,153,13
RFQ731-001017,ORACLE,True,x731,CFG731_98e30468f83e5da1,CFG731_c1d02f1d1235ec05,x731,20.14585537262765,4,1549,13
RFQ731-001018,ORACLE,True,x731,CFG731_34e092c266a308aa,CFG731_34e092c266a308aa,x731,22.065224155178775,1,1549,15
RFQ731-001019,ORACLE,True,x731,CFG731_9a5bfa9148a9b604,CFG731_9a5bfa9148a9b604,x731,24.301017632302027,1,1549,14
RFQ731-001020,ORACLE,True,G731ST-HT,CFG731_a288340143e53b7f,CFG731_a288340143e53b7f,G731ST-HT,27.17755327385438,1,151,15
RFQ731-001021,ORACLE,True,x731,CFG731_d258fff6b39ba941,CFG731_cb9d6c11077bd307,x731,19.290402498904527,5,1549,14
RFQ731-001022,ORACLE,True,G731ST-HT,CFG731_a3b03637ed22317c,CFG731_a3b03637ed22317c,G731ST-HT,28.263428625233576,1,151,16
RFQ731-001023,ORACLE,True,F731WD_DualChannel,CFG731_c37386a371e13fa8,CFG731_c37386a371e13fa8,F731WD_DualChannel,30.890273125287308,1,19,12
RFQ731-001024,ORACLE,True,x731,CFG731_aacf790c5259123d,CFG731_6e096e946540ab4e,x731,21.147899373919802,3,1549,15
RFQ731-001025,ORACLE,True,G731ST-LT,CFG731_6436acf7faa1f61d,CFG731_ae2e4cfccaff4f50,G731ST-LT,24.182113194100683,4,153,14
RFQ731-001026,ORACLE,True,x731,CFG731_30ccf87da13edf1e,CFG731_0fbee36816b7af98,x731,23.6776599213187,2,1549,16
RFQ731-001027,ORACLE,True,F731PW,CFG731_ef211cb97feaddc8,CFG731_ef211cb97feaddc8,F731PW,29.504288687985053,1,15,12
RFQ731-001028,ORACLE,True,x731,CFG731_3a955b973baab5a5,CFG731_073f991a6c9a4683,x731,23.138097322745054,2,1549,16
RFQ731-001029,ORACLE,True,x731,CFG731_85891d97ce4083b3,CFG731_e049618b920d59b6,x731,22.31441286085421,4,1549,15
RFQ731-001030,ORACLE,True,G731ST-LT,CFG731_8b6ed3cfa9ed1e59,CFG731_8b6ed3cfa9ed1e59,G731ST-LT,25.884270721024237,1,153,15
RFQ731-001031,ORACLE,True,F731PW,CFG731_7785b2914ebb6eaf,CFG731_7785b2914ebb6eaf,F731PW,29.024288688400226,1,15,12
RFQ731-001032,ORACLE,True,x731,CFG731_ec83ad3bde5df955,CFG731_83f956404d04e6cd,x731,24.179196703968966,2,1549,16
RFQ731-001033,ORACLE,True,x731,CFG731_28ed390fb80cb66f,CFG731_e049618b920d59b6,x731,19.609907695404715,2,1549,13
RFQ731-001034,ORACLE,True,x731,CFG731_467e11f2e0bc0666,CFG731_467e11f2e0bc0666,x731,19.673447286365228,1,1549,13
RFQ731-001035,ORACLE,True,F731PW,CFG731_7785b2914ebb6eaf,CFG731_7785b2914ebb6eaf,F731PW,29.024288688400226,1,15,12
RFQ731-001036,ORACLE,True,x731,CFG731_f7f0034a8b15f329,CFG731_f7f0034a8b15f329,x731,23.383111796631294,1,1549,14
RFQ731-001037,ORACLE,True,x731,CFG731_624f3002b3cf1e19,CFG731_cf543b1c3927ab71,x731,21.89729691684638,2,1549,14
RFQ731-001038,ORACLE,True,x731,CFG731_d4be02ad7e56a796,CFG731_3b2a32abbf148ca1,x731,19.735639869534133,5,1549,14
RFQ731-001039,ORACLE,True,G731ST-HT,CFG731_0c11243388e65244,CFG731_6e53621a73b55f2c,G731ST-HT,25.454130974387507,3,151,14
RFQ731-001040,ORACLE,True,G731ST-LT,CFG731_adfa7e5b1355ce87,CFG731_49cd4cbef1081333,G731ST-LT,20.279436929730057,16,153,12
RFQ731-001041,ORACLE,True,x731,CFG731_08efe1333b2d7967,CFG731_fe9a409c6b2ba9cc,x731,18.959197164695837,6,1549,13
RFQ731-001042,ORACLE,True,G731CA,CFG731_d97c333965654bd3,CFG731_d97c333965654bd3,G731CA,25.445809250813937,1,48,12
RFQ731-001043,ORACLE,True,x731,CFG731_784eb334d1d77ae7,CFG731_784eb334d1d77ae7,x731,23.768493301654647,1,1549,16
RFQ731-001044,ORACLE,True,G731ST-LT,CFG731_8da1da530d6ae54d,CFG731_8da1da530d6ae54d,G731ST-LT,27.431661067739245,1,153,16
RFQ731-001045,ORACLE,True,G731CA,CFG731_1dfb5999b1debe3a,CFG731_1dfb5999b1debe3a,G731CA,35.99656438970778,1,48,14
RFQ731-001046,ORACLE,True,F731WD_SingleChannel,CFG731_70b6eaf9262ca4d0,CFG731_70b6eaf9262ca4d0,F731WD_SingleChannel,30.762456252706688,1,10,13
RFQ731-001047,ORACLE,True,G731ST-HT,CFG731_c32627af59ba1526,CFG731_c32627af59ba1526,G731ST-HT,26.82599456367052,1,151,15
RFQ731-001048,ORACLE,True,G731ST-HT,CFG731_b7a7770d19b6f648,CFG731_2a989bd6dba74d9f,G731ST-HT,25.646304111056885,4,151,14
RFQ731-001049,ORACLE,True,x731,CFG731_df5f598a914fb1cc,CFG731_df5f598a914fb1cc,x731,20.88925291522775,1,1549,14
RFQ731-001050,ORACLE,True,F731TE,CFG731_574aa7a29f75cd60,CFG731_574aa7a29f75cd60,F731TE,35.46079387870506,1,30,13
RFQ731-001051,ORACLE,True,x731,CFG731_d622722cfe4eb872,CFG731_8f09aec272635dca,x731,18.661445971967638,11,1549,13
RFQ731-001052,ORACLE,True,x731,CFG731_fd3397424975992e,CFG731_fd3397424975992e,x731,21.481876634242052,1,1549,15
RFQ731-001053,ORACLE,True,G731ST-HT,CFG731_fa91f60062985c6d,CFG731_4aa7d46b9cfa7d7b,G731ST-HT,25.60200664906349,3,151,14
RFQ731-001054,ORACLE,True,F731TE,CFG731_d8c69b7395beabbb,CFG731_d8c69b7395beabbb,F731TE,38.80183643608151,1,30,13
RFQ731-001055,ORACLE,True,x731,CFG731_337790e6bbcf15f4,CFG731_337790e6bbcf15f4,x731,21.71499242531444,1,1549,15
RFQ731-001056,ORACLE,True,F731TE,CFG731_f79503cf8f87ea49,CFG731_3d8c1bbc0ef4249a,F731TE,28.159756771445153,2,30,11
RFQ731-001057,ORACLE,True,G731CA,CFG731_b43582909c828d95,CFG731_b43582909c828d95,G731CA,21.956670308779955,1,48,12
RFQ731-001058,ORACLE,True,G731ST-LT,CFG731_671960d0fb04b698,CFG731_0fdf5c36c9c41e69,G731ST-LT,23.830554483916828,2,153,14
RFQ731-001059,ORACLE,True,x731,CFG731_9c21848fed1f6e04,CFG731_fde1ab2a4808b544,x731,20.41477410649101,2,1549,14
RFQ731-001060,ORACLE,True,x731,CFG731_b33230214578603d,CFG731_fb1ab4b34e9c8a75,x731,20.0486124201876,2,1549,14
RFQ731-001061,ORACLE,True,x731,CFG731_31aa13473958d7d3,CFG731_31aa13473958d7d3,x731,24.196737263136928,1,1549,17
RFQ731-001062,ORACLE,True,x731,CFG731_c517a14f9cf12c39,CFG731_c517a14f9cf12c39,x731,22.41665767541917,1,1549,15
RFQ731-001063,ORACLE,True,x731,CFG731_bb61f56875b25c60,CFG731_bb61f56875b25c60,x731,21.44783847863536,1,1549,13
RFQ731-001064,ORACLE,True,G731ST-HT,CFG731_b3ed2928d6d65710,CFG731_b3ed2928d6d65710,G731ST-HT,25.4350394787327,1,151,14
RFQ731-001065,ORACLE,True,x731,CFG731_2683cf7e09782f5e,CFG731_2683cf7e09782f5e,x731,22.62841662476227,1,1549,16
RFQ731-001066,ORACLE,True,x731,CFG731_8e97bb2bec352a2c,CFG731_3b2a32abbf148ca1,x731,21.451333765258923,3,1549,15
RFQ731-001067,ORACLE,True,x731,CFG731_4f57c7eb0fb7e785,CFG731_a70e307c2ffca857,x731,21.664665450406236,2,1549,13
RFQ731-001068,ORACLE,True,x731,CFG731_5e57a3f6d3b745b8,CFG731_5e57a3f6d3b745b8,x731,23.799480849651758,1,1549,14
RFQ731-001069,ORACLE,True,x731,CFG731_82b31fa8518668d4,CFG731_6e096e946540ab4e,x731,20.05429561879852,4,1549,14
RFQ731-001070,ORACLE,True,x731,CFG731_ac8195f5cce7d089,CFG731_6e096e946540ab4e,x731,22.497187329323665,2,1549,16
RFQ731-001071,ORACLE,True,x731,CFG731_b418359232bf5862,CFG731_219ac3d01befd6d1,x731,18.044511084927638,6,1549,13
RFQ731-001072,ORACLE,True,x731,CFG731_0c5cd97f5c20149b,CFG731_83f956404d04e6cd,x731,17.9942524904799,16,1549,12
RFQ731-001073,ORACLE,True,x731,CFG731_2e57977cf2dd500a,CFG731_2e57977cf2dd500a,x731,23.6972235857543,1,1549,16
RFQ731-001074,ORACLE,True,x731,CFG731_ac352f2a7f2cc7ab,CFG731_ac352f2a7f2cc7ab,x731,18.748712773390825,1,1549,13
RFQ731-001075,ORACLE,True,G731ST-LT,CFG731_cc64ce3eaedacb17,CFG731_a40ab19ad6671fbe,G731ST-LT,24.175656004789904,2,153,14
RFQ731-001076,ORACLE,True,x731,CFG731_073f991a6c9a4683,CFG731_073f991a6c9a4683,x731,24.493314532790684,1,1549,17
RFQ731-001077,ORACLE,True,x731,CFG731_3727d181b2806370,CFG731_3727d181b2806370,x731,21.7869582661629,1,1549,14
RFQ731-001078,ORACLE,True,x731,CFG731_18e687233239e907,CFG731_18e687233239e907,x731,21.393762674990146,1,1549,14
RFQ731-001079,ORACLE,True,F731TE,CFG731_ec26805bdf93259f,CFG731_ec26805bdf93259f,F731TE,33.91463444021619,1,30,13
RFQ731-001080,ORACLE,True,x731,CFG731_7bf14027ad7b0060,CFG731_2e57977cf2dd500a,x731,20.563187124121264,5,1549,14
RFQ731-001081,ORACLE,True,x731,CFG731_9fd2ebe15271fc33,CFG731_9fd2ebe15271fc33,x731,22.63043973002991,1,1549,15
RFQ731-001082,ORACLE,True,x731,CFG731_7fec165d30a3c1b5,CFG731_844c64c49c2e5514,x731,18.987343972251313,5,1549,14
RFQ731-001083,ORACLE,True,x731,CFG731_62d0f0f6bab9bdcb,CFG731_62d0f0f6bab9bdcb,x731,23.13333499122269,1,1549,16
RFQ731-001084,ORACLE,True,x731,CFG731_482678d927834b42,CFG731_482678d927834b42,x731,23.07780323680367,1,1549,14
RFQ731-001085,ORACLE,True,G731ST-HT,CFG731_a56f1437a0b4ca31,CFG731_a56f1437a0b4ca31,G731ST-HT,28.413406697699983,1,151,16
RFQ731-001086,ORACLE,True,x731,CFG731_d80fde42f7354305,CFG731_e8e7b7513a5c9544,x731,19.320192291621915,2,1549,13
RFQ731-001087,ORACLE,True,x731,CFG731_70b38ab75d3ca724,CFG731_70b38ab75d3ca724,x731,21.363433715130576,1,1549,15
RFQ731-001088,ORACLE,True,G731ST-HT,CFG731_37f37296c515d083,CFG731_3f42c988dc83cb23,G731ST-HT,25.71624684663771,3,151,14
RFQ731-001089,ORACLE,True,x731,CFG731_9228cc48e333917c,CFG731_9228cc48e333917c,x731,21.956036770952142,1,1549,15
RFQ731-001090,ORACLE,True,x731,CFG731_bcb75237dcbc3975,CFG731_4346df46838fd57e,x731,20.361371770466807,3,1549,14
RFQ731-001091,ORACLE,True,x731,CFG731_7962ce0b7d875608,CFG731_7962ce0b7d875608,x731,23.042212997295476,1,1549,14
RFQ731-001092,ORACLE,True,x731,CFG731_22fecf5bb26e1132,CFG731_22fecf5bb26e1132,x731,22.244470125273384,1,1549,15
RFQ731-001093,ORACLE,True,x731,CFG731_0d3b04d12b4208a2,CFG731_579057193c092394,x731,19.247639455685103,6,1549,14
RFQ731-001094,ORACLE,True,G731ST-HT,CFG731_348f97ec6945fbf8,CFG731_cc9ac35e4d9a1854,G731ST-HT,26.950406479390917,2,151,15
RFQ731-001095,ORACLE,True,G731ST-LT,CFG731_613ed23f00a94a96,CFG731_10085782ed0991cf,G731ST-LT,25.687308476612724,2,153,15
RFQ731-001096,ORACLE,True,G731CA,CFG731_b43582909c828d95,CFG731_b43582909c828d95,G731CA,21.956670308779955,1,48,12
RFQ731-001097,ORACLE,True,F731TE,CFG731_ec26805bdf93259f,CFG731_ec26805bdf93259f,F731TE,33.91463444021619,1,30,13
RFQ731-001098,ORACLE,True,G731ST-LT,CFG731_13c87640928bf666,CFG731_d432b6fd40e9e78c,G731ST-LT,23.054042778518514,4,153,13
RFQ731-001099,ORACLE,True,x731,CFG731_31ef54b8ab17d3bb,CFG731_a7dc06adf945eba3,x731,21.353753654540576,2,1549,14
RFQ731-001100,ORACLE,True,x731,CFG731_7922105a619de8c4,CFG731_89772de94df83ba5,x731,19.55198110237478,3,1549,13
RFQ731-001101,ORACLE,True,G731ST-LT,CFG731_87d8ba5b87cf0a3f,CFG731_87d8ba5b87cf0a3f,G731ST-LT,25.495135339943342,1,153,15
RFQ731-001102,ORACLE,True,x731,CFG731_147ff4a19b4bcc48,CFG731_8f470181ad32eeae,x731,23.98159672998368,2,1549,16
RFQ731-001103,ORACLE,True,F731WD_SingleChannel,CFG731_0be7d6198235486b,CFG731_11c93eca01984a14,F731WD_SingleChannel,25.359137294119503,2,10,11
RFQ731-001104,ORACLE,True,x731,CFG731_c3b5b1049b2ed7bb,CFG731_747411fe70ba8e8d,x731,18.725898308149784,7,1549,13
RFQ731-001105,ORACLE,True,G731ST-HT,CFG731_c3a136a8630f644d,CFG731_c3a136a8630f644d,G731ST-HT,28.703678848026065,1,151,16
RFQ731-001106,ORACLE,True,G731ST-HT,CFG731_eb70dc35972dc4b7,CFG731_eb70dc35972dc4b7,G731ST-HT,26.887281123528297,1,151,15
RFQ731-001107,ORACLE,True,x731,CFG731_52a32c0fb4bd3f9a,CFG731_3b2a32abbf148ca1,x731,18.317297303625885,9,1549,13
RFQ731-001108,ORACLE,True,G731ST-LT,CFG731_750dd83a06ba43cb,CFG731_750dd83a06ba43cb,G731ST-LT,25.785407490269424,1,153,15
RFQ731-001109,ORACLE,True,x731,CFG731_48cf6bd4ca59e583,CFG731_337790e6bbcf15f4,x731,19.441923359176243,4,1549,14
RFQ731-001110,ORACLE,True,x731,CFG731_d8c9e5b1edc3b4b3,CFG731_d8c9e5b1edc3b4b3,x731,22.56346997156121,1,1549,15
RFQ731-001111,ORACLE,True,x731,CFG731_0e65994bfbb04e39,CFG731_94be99d48ade0efb,x731,19.860786103450156,5,1549,14
RFQ731-001112,ORACLE,True,x731,CFG731_bdd144687fe20504,CFG731_962b6fcde3072947,x731,19.812526735794716,4,1549,15
RFQ731-001113,ORACLE,True,F731PW,CFG731_f9fd6a4462ec051a,CFG731_f9fd6a4462ec051a,F731PW,34.02362848404934,1,15,12
RFQ731-001114,ORACLE,True,G731ST-HT,CFG731_708466e4f37148f0,CFG731_8b18ac1c34209d63,G731ST-HT,26.73914184706673,2,151,15
RFQ731-001115,ORACLE,True,F731TE,CFG731_fd6959ad3c5fd9ed,CFG731_fd6959ad3c5fd9ed,F731TE,30.16525792838132,1,30,11
RFQ731-001116,ORACLE,True,x731,CFG731_14ec1773441318c2,CFG731_14ec1773441318c2,x731,21.790777688938185,1,1549,13
RFQ731-001117,ORACLE,True,x731,CFG731_4da2b3fd83325505,CFG731_c39096767a7ae083,x731,21.761071539028016,2,1549,15
RFQ731-001118,ORACLE,True,x731,CFG731_56f0dbd067fcbe02,CFG731_241d60e6ef5278be,x731,19.010312006407435,5,1549,13
RFQ731-001119,ORACLE,True,x731,CFG731_57a2b410fc32b41a,CFG731_57a2b410fc32b41a,x731,21.487845630850977,1,1549,15
RFQ731-001120,ORACLE,True,G731ST-LT,CFG731_0fdf5c36c9c41e69,CFG731_0fdf5c36c9c41e69,G731ST-LT,26.639852134762897,1,153,16
RFQ731-001121,ORACLE,True,x731,CFG731_8634a8a0a780401d,CFG731_f7f0034a8b15f329,x731,21.1100427304931,2,1549,13
RFQ731-001122,ORACLE,True,G731ST-LT,CFG731_c563d973b2fc136b,CFG731_10085782ed0991cf,G731ST-LT,24.367829141459282,3,153,14
RFQ731-001123,ORACLE,True,G731ST-LT,CFG731_9c6b16fef6d02aaf,CFG731_d5af433b36265df1,G731ST-LT,23.660214098807216,3,153,14
RFQ731-001124,ORACLE,True,x731,CFG731_28ed390fb80cb66f,CFG731_e049618b920d59b6,x731,19.609907695404715,2,1549,13
RFQ731-001125,ORACLE,True,x731,CFG731_d3ce57e5727e1d4a,CFG731_54b63f2628adfc32,x731,19.96931285386839,3,1549,14
RFQ731-001126,ORACLE,True,x731,CFG731_8153d67c519453a2,CFG731_8153d67c519453a2,x731,21.730161190919986,1,1549,15
RFQ731-001127,ORACLE,True,x731,CFG731_2692d4e8945eb6ee,CFG731_2692d4e8945eb6ee,x731,19.80064939897815,1,1549,14
RFQ731-001128,ORACLE,True,F731WD_SingleChannel,CFG731_400b0d973c930668,CFG731_70b6eaf9262ca4d0,F731WD_SingleChannel,21.75786055230172,2,10,11
RFQ731-001129,ORACLE,True,x731,CFG731_c976e33226ef748e,CFG731_357a7724550c556f,x731,18.4041579918181,2,1549,13
RFQ731-001130,ORACLE,True,x731,CFG731_0848f22447616e6f,CFG731_da02526d254e2e35,x731,21.563687372528506,2,1549,15
RFQ731-001131,ORACLE,True,F731TE,CFG731_4d0235c9d5cc61be,CFG731_ac57adca497d644f,F731TE,28.66129355409542,2,30,11
RFQ731-001132,ORACLE,True,x731,CFG731_a4038243bb1e609e,CFG731_36d7686aca1200ae,x731,20.73794786244182,3,1549,14
RFQ731-001133,ORACLE,True,G731ST-LT,CFG731_d432b6fd40e9e78c,CFG731_d432b6fd40e9e78c,G731ST-LT,24.472385344426765,1,153,14
RFQ731-001134,ORACLE,True,G731ST-HT,CFG731_b7a7770d19b6f648,CFG731_2a989bd6dba74d9f,G731ST-HT,25.646304111056885,4,151,14
RFQ731-001135,ORACLE,True,x731,CFG731_77a90bfd81b5c2c1,CFG731_77a90bfd81b5c2c1,x731,21.39374473161853,1,1549,15
RFQ731-001136,ORACLE,True,G731ST-LT,CFG731_7882c72c21497015,CFG731_7882c72c21497015,G731ST-LT,27.28168299527284,1,153,16
RFQ731-001137,ORACLE,True,G731CA,CFG731_2aca30183aab25a9,CFG731_2aca30183aab25a9,G731CA,30.389786490953828,1,48,14
RFQ731-001138,ORACLE,True,x731,CFG731_967a77b57dcbfcb0,CFG731_cd4f211fbf872f2e,x731,19.73011545291706,4,1549,13
RFQ731-001139,ORACLE,True,G731ST-HT,CFG731_b5710e5f11e2cbc2,CFG731_3f42c988dc83cb23,G731ST-HT,25.751984721529897,4,151,14
RFQ731-001140,ORACLE,True,x731,CFG731_f840cb2b069bdaac,CFG731_c1d02f1d1235ec05,x731,22.20277747839627,3,1549,15
RFQ731-001141,ORACLE,True,x731,CFG731_b418359232bf5862,CFG731_219ac3d01befd6d1,x731,18.044511084927638,6,1549,13
RFQ731-001142,ORACLE,True,x731,CFG731_4e59e6fc4174afa3,CFG731_4e59e6fc4174afa3,x731,23.543749779945742,1,1549,14
RFQ731-001143,ORACLE,True,x731,CFG731_92fbdd06b7923fc1,CFG731_241d60e6ef5278be,x731,20.14154819831397,2,1549,14
RFQ731-001144,ORACLE,True,F731TE,CFG731_31d150421c4341a3,CFG731_31d150421c4341a3,F731TE,30.277395728165118,1,30,11
RFQ731-001145,ORACLE,True,x731,CFG731_21cf39d47f0d98ac,CFG731_21cf39d47f0d98ac,x731,19.503734184051837,1,1549,12
RFQ731-001146,ORACLE,True,x731,CFG731_3a443cba223b0ece,CFG731_2a8793475d827bb6,x731,18.2286147255599,10,1549,12
RFQ731-001147,ORACLE,True,G731ST-HT,CFG731_143205a81a2e7efc,CFG731_cc9ac35e4d9a1854,G731ST-HT,26.85154324863611,2,151,15
RFQ731-001148,ORACLE,True,x731,CFG731_007c0829be0a9482,CFG731_1f978c234895178c,x731,21.259534756377747,2,1549,15
RFQ731-001149,ORACLE,True,x731,CFG731_550d755cbeee6b89,CFG731_1b365e0951e7dea4,x731,20.580457248263315,6,1549,14
RFQ731-001150,ORACLE,True,F731PW,CFG731_7785b2914ebb6eaf,CFG731_7785b2914ebb6eaf,F731PW,29.024288688400226,1,15,12
RFQ731-001151,ORACLE,True,x731,CFG731_1d9f683b219cb519,CFG731_96c2ea74f0083869,x731,19.924647229879152,3,1549,14
RFQ731-001152,ORACLE,True,x731,CFG731_ebca481dc92d4982,CFG731_3b2a32abbf148ca1,x731,20.59660726502898,4,1549,15
RFQ731-001153,ORACLE,True,x731,CFG731_5fb1bce2eb72cec6,CFG731_5fb1bce2eb72cec6,x731,22.610876065594308,1,1549,15
RFQ731-001154,ORACLE,True,G731CA,CFG731_757fbd3e8915b462,CFG731_757fbd3e8915b462,G731CA,33.69134256155629,1,48,14
RFQ731-001155,ORACLE,True,x731,CFG731_7157b3d45716ad8f,CFG731_33fed5318b1a4f2f,x731,20.58200003606862,2,1549,14
RFQ731-001156,ORACLE,True,x731,CFG731_ac8195f5cce7d089,CFG731_6e096e946540ab4e,x731,22.497187329323665,2,1549,16
RFQ731-001157,ORACLE,True,x731,CFG731_558c0cc81a7cd52b,CFG731_b7c5e5eddd92ed3a,x731,16.924118549168348,5,1549,12
RFQ731-001158,ORACLE,True,x731,CFG731_4f57c7eb0fb7e785,CFG731_a70e307c2ffca857,x731,21.664665450406236,2,1549,13
RFQ731-001159,ORACLE,True,x731,CFG731_b1cb604b4f0bb460,CFG731_2fec34c8938ed8c5,x731,19.868579671439925,2,1549,14
RFQ731-001160,ORACLE,True,x731,CFG731_a59cc7e57b856164,CFG731_a59cc7e57b856164,x731,22.627922307743354,1,1549,15
RFQ731-001161,ORACLE,True,x731,CFG731_5e61ce3b60d15e11,CFG731_5e61ce3b60d15e11,x731,24.905628499657887,1,1549,17
RFQ731-001162,ORACLE,True,x731,CFG731_d67b44eae58dfe59,CFG731_d67b44eae58dfe59,x731,20.098880033530694,1,1549,14
RFQ731-001163,ORACLE,True,x731,CFG731_d8a10cfbf11bf067,CFG731_83f956404d04e6cd,x731,23.586915183615883,2,1549,16
RFQ731-001164,ORACLE,True,x731,CFG731_67751271582e3c57,CFG731_67751271582e3c57,x731,22.39961143327012,1,1549,15
RFQ731-001165,ORACLE,True,x731,CFG731_b2229c50a5d9ad96,CFG731_241d60e6ef5278be,x731,20.968048933347927,3,1549,15
RFQ731-001166,ORACLE,True,G731ST-HT,CFG731_708466e4f37148f0,CFG731_8b18ac1c34209d63,G731ST-HT,26.73914184706673,2,151,15
RFQ731-001167,ORACLE,True,x731,CFG731_1f0c09edcd967945,CFG731_1f0c09edcd967945,x731,21.265857819077034,1,1549,14
RFQ731-001168,ORACLE,True,F731WD_SingleChannel,CFG731_0be7d6198235486b,CFG731_11c93eca01984a14,F731WD_SingleChannel,25.359137294119503,2,10,11
RFQ731-001169,ORACLE,True,G731ST-LT,CFG731_a57ffd88d58eb498,CFG731_a57ffd88d58eb498,G731ST-LT,25.573068279038505,1,153,15
RFQ731-001170,ORACLE,True,x731,CFG731_312da2fbbd3df3eb,CFG731_6b36d25fda044bf5,x731,21.106232244385847,2,1549,15
RFQ731-001171,ORACLE,True,x731,CFG731_bf623a3fc4d39d84,CFG731_f03dd6d0a112bc66,x731,21.376716432841103,5,1549,14
RFQ731-001172,ORACLE,True,G731ST-LT,CFG731_ae877a3b18b65d0a,CFG731_e03b41992c837b34,G731ST-LT,23.9708485617765,2,153,14
