rfq_id,predicted_requirement_count,actual_requirement_count,true_positives,false_positives,false_negatives,precision,recall,f1,predicted_requirements,actual_requirements
RFQ731-002856,8,15,4,4,8,0.5,0.3333333333333333,0.4,"{'characteristic': 'TE', 'housing': 'ST', 'numberOfChannels': '1', 'certification': 'IN', 'dataInterface': 'NN', 'stromSchaltbar': 'CAPABILITY', 'temperaturEingaenge': 'TT1', 'binaerOpenColl_MP': 'MP1'}","{'devCategory': 'G', 'characteristic': 'GP', 'housing': 'ST', 'powerSupply': '1', 'numberOfChannels': '1', 'explosionApproval': 'A', 'protectionArea': '2', 'certification': 'NN', 'dataInterface': 'NN', 'stromSchaltbar': 'CS1', 'temperaturEingaenge': 'TT1', 'binaerDigitalOpenColl_MN': 'MN1', 'waveInjector': 'FWI', 'dev_advMeterVerification': '1', 'customUserFluid': '1'}"
RFQ731-002857,10,15,8,2,5,0.8,0.6153846153846154,0.6956521739130435,"{'devCategory': 'G', 'characteristic': 'GP', 'housing': 'ST', 'powerSupply': '1', 'numberOfChannels': '1', 'explosionApproval': 'N', 'certification': 'IN', 'dataInterface': 'NN', 'stromSchaltbar': 'CAPABILITY', 'temperaturEingaenge': 'TT1'}","{'devCategory': 'G', 'characteristic': 'GP', 'housing': 'ST', 'powerSupply': '1', 'numberOfChannels': '1', 'explosionApproval': 'N', 'protectionArea': 'N', 'certification': 'NN', 'dataInterface': 'NN', 'stromSchaltbar': 'CS1', 'temperaturEingaenge': 'TT1', 'waveInjector': 'FWI', 'dev_advMeterVerification': '1', 'dynamicGasMaster': '1', 'customUserFluid': '1'}"
RFQ731-002858,10,15,7,3,6,0.7,0.5384615384615384,0.608695652173913,"{'devCategory': 'G', 'characteristic': 'TE', 'housing': 'ST', 'powerSupply': '1', 'numberOfChannels': '1', 'explosionApproval': 'N', 'certification': 'IN', 'dataInterface': 'HS', 'temperaturEingaenge': 'TT1', 'binaerOpenColl_MP': 'MP1'}","{'devCategory': 'G', 'characteristic': 'ST', 'housing': 'ST', 'powerSupply': '1', 'numberOfChannels': '1', 'explosionApproval': 'N', 'protectionArea': 'N', 'certification': 'NN', 'dataInterface': 'HS', 'stromEingaenge': 'IS1', 'temperaturEingaenge': 'TT1', 'binaerDigitalOpenColl_MN': 'MN1', 'dev_advMeterVerification': '1', 'customUserFluid': '1', 'steamApplication': 'N'}"
RFQ731-002859,8,12,5,3,4,0.625,0.5555555555555556,0.5882352941176471,"{'devCategory': 'F', 'characteristic': 'VG', 'housing': 'ST', 'powerSupply': '1', 'numberOfChannels': '1', 'certification': 'IN', 'stromSchaltbar': 'FUNCTIONALITY', 'dev_advMeterVerification': '1'}","{'devCategory': 'F', 'characteristic': 'PW', 'housing': 'ST', 'powerSupply': '1', 'numberOfChannels': '1', 'explosionApproval': 'K', 'protectionArea': '2', 'certification': 'NN', 'dataInterface': 'MR', 'stromSchaltbar': 'CS1', 'binaerDigitalOpenColl_MN': 'MN2', 'dev_advMeterVerification': '1'}"
RFQ731-002860,9,14,6,3,5,0.6666666666666666,0.5454545454545454,0.6,"{'characteristic': 'TE', 'housing': 'ST', 'powerSupply': '1', 'numberOfChannels': '1', 'explosionApproval': 'N', 'certification': 'IN', 'dataInterface': 'NN', 'stromSchaltbar': 'FUNCTIONALITY', 'temperaturEingaenge': 'TT1'}","{'devCategory': 'S', 'characteristic': 'GP', 'housing': 'ST', 'powerSupply': '1', 'numberOfChannels': '1', 'explosionApproval': 'N', 'protectionArea': 'N', 'certification': 'NN', 'dataInterface': 'NN', 'stromSchaltbar': 'CS1', 'stromEingaenge': 'IS1', 'temperaturEingaenge': 'TT1', 'binaerOpenColl_MP': 'MP1', 'waveInjector': 'FWI'}"
RFQ731-002861,7,14,5,2,7,0.7142857142857143,0.4166666666666667,0.5263157894736842,"{'devCategory': 'F', 'characteristic': 'TE', 'housing': 'ST', 'numberOfChannels': '1', 'certification': 'IN', 'temperaturEingaenge': 'TT1', 'binaerOpenColl_MP': 'MP1'}","{'devCategory': 'F', 'characteristic': 'GP', 'housing': 'ST', 'powerSupply': '1', 'numberOfChannels': '1', 'explosionApproval': 'A', 'protectionArea': '2', 'certification': 'NN', 'dataInterface': 'HS', 'stromEingaenge': 'IS1', 'temperaturEingaenge': 'TT1', 'binaerOpenColl_MP': 'MP1', 'waveInjector': 'FWI', 'dev_advMeterVerification': '1'}"
RFQ731-002862,9,15,6,3,6,0.6666666666666666,0.5,0.5714285714285715,"{'devCategory': 'G', 'characteristic': 'GP', 'housing': 'ST', 'powerSupply': '4', 'numberOfChannels': '1', 'certification': 'AG', 'dataInterface': 'NN', 'stromSchaltbar': 'CAPABILITY', 'temperaturEingaenge': 'TT1'}","{'devCategory': 'F', 'characteristic': 'GP', 'housing': 'ST', 'powerSupply': '4', 'numberOfChannels': '1', 'explosionApproval': 'A', 'protectionArea': '2', 'certification': 'NN', 'dataInterface': 'NN', 'stromSchaltbar': 'CS1', 'stromEingaenge': 'IS1', 'temperaturEingaenge': 'TT1', 'binaerOpenColl_MP': 'MP1', 'waveInjector': 'FWI', 'customUserFluid': '1'}"
RFQ731-002863,8,14,7,1,6,0.875,0.5384615384615384,0.6666666666666667,"{'devCategory': 'G', 'characteristic': 'GP', 'housing': 'ST', 'powerSupply': '4', 'numberOfChannels': '1', 'explosionApproval': 'N', 'certification': 'IN', 'dataInterface': 'NN'}","{'devCategory': 'G', 'characteristic': 'GP', 'housing': 'ST', 'powerSupply': '4', 'numberOfChannels': '1', 'explosionApproval': 'N', 'protectionArea': 'N', 'certification': 'MN', 'dataInterface': 'NN', 'stromEingaenge': 'IS1', 'binaerOpenColl_MP': 'MP1', 'waveInjector': 'FWI', 'dynamicGasMaster': '1', 'customUserFluid': '1'}"
RFQ731-002864,12,14,8,4,3,0.6666666666666666,0.7272727272727273,0.6956521739130435,"{'devCategory': 'F', 'characteristic': 'TE', 'housing': 'ST', 'powerSupply': '4', 'numberOfChannels': '1', 'explosionApproval': 'N', 'certification': 'IN', 'dataInterface': 'NN', 'stromSchaltbar': 'CAPABILITY', 'temperaturEingaenge': 'TT1', 'binaerOpenColl_MP': 'MP1', 'dev_advMeterVerification': '1'}","{'devCategory': 'F', 'characteristic': 'GP', 'housing': 'ST', 'powerSupply': '4', 'numberOfChannels': '1', 'explosionApproval': 'N', 'protectionArea': 'N', 'certification': 'MN', 'dataInterface': 'NN', 'stromSchaltbar': 'CS1', 'temperaturEingaenge': 'TT1', 'binaerDigitalOpenColl_MN': 'MN1', 'waveInjector': 'FWI', 'dev_advMeterVerification': '1'}"
RFQ731-002865,10,16,7,3,7,0.7,0.5,0.5833333333333334,"{'devCategory': 'G', 'characteristic': 'TE', 'housing': 'ST', 'powerSupply': '4', 'numberOfChannels': '1', 'certification': 'IN', 'dataInterface': 'NN', 'temperaturEingaenge': 'TT1', 'binaerOpenColl_MP': 'MP1', 'binaerDigitalOpenColl_MN': 'MN1'}","{'devCategory': 'G', 'characteristic': 'GP', 'housing': 'ST', 'powerSupply': '4', 'numberOfChannels': '1', 'explosionApproval': 'A', 'protectionArea': '2', 'certification': 'MN', 'dataInterface': 'NN', 'stromEingaenge': 'IS1', 'temperaturEingaenge': 'TT1', 'binaerDigitalOpenColl_MN': 'MN1', 'waveInjector': 'FWI', 'dev_advMeterVerification': '1', 'dynamicGasMaster': '1', 'customUserFluid': '1'}"
RFQ731-002866,9,15,7,2,6,0.7777777777777778,0.5384615384615384,0.6363636363636364,"{'devCategory': 'G', 'characteristic': 'GP', 'housing': 'ST', 'powerSupply': '4', 'numberOfChannels': '1', 'explosionApproval': 'N', 'certification': 'IN', 'stromSchaltbar': 'CAPABILITY', 'temperaturEingaenge': 'TT1'}","{'devCategory': 'G', 'characteristic': 'GP', 'housing': 'ST', 'powerSupply': '4', 'numberOfChannels': '1', 'explosionApproval': 'N', 'protectionArea': 'N', 'certification': 'MN', 'dataInterface': 'NN', 'stromSchaltbar': 'CS1', 'temperaturEingaenge': 'TT1', 'binaerOpenColl_MP': 'MP1', 'waveInjector': 'FWI', 'dev_advMeterVerification': '1', 'customUserFluid': '1'}"
RFQ731-002867,7,15,4,3,8,0.5714285714285714,0.3333333333333333,0.4210526315789474,"{'devCategory': 'G', 'characteristic': 'VG', 'housing': 'ST', 'numberOfChannels': '1', 'certification': 'IN', 'stromSchaltbar': 'FUNCTIONALITY', 'binaerOpenColl_MP': 'MP1'}","{'devCategory': 'G', 'characteristic': 'ST', 'housing': 'ST', 'powerSupply': '1', 'numberOfChannels': '1', 'explosionApproval': 'A', 'protectionArea': '2', 'certification': 'NN', 'dataInterface': 'NN', 'stromSchaltbar': 'CS1', 'stromEingaenge': 'IS1', 'binaerOpenColl_MP': 'MP1', 'dev_advMeterVerification': '1', 'customUserFluid': '1', 'steamApplication': 'N'}"
RFQ731-002868,12,15,8,4,4,0.6666666666666666,0.6666666666666666,0.6666666666666666,"{'devCategory': 'G', 'characteristic': 'TE', 'housing': 'ST', 'powerSupply': '4', 'numberOfChannels': '1', 'certification': 'IN', 'stromSchaltbar': 'CAPABILITY', 'temperaturEingaenge': 'TT1', 'binaerOpenColl_MP': 'MP1', 'binaerDigitalOpenColl_MN': 'MN1', 'dev_advMeterVerification': '1', 'dynamicGasMaster': '1'}","{'devCategory': 'G', 'characteristic': 'GP', 'housing': 'ST', 'powerSupply': '4', 'numberOfChannels': '1', 'explosionApproval': 'F', 'protectionArea': '2', 'certification': 'NN', 'dataInterface': 'NN', 'stromSchaltbar': 'CS1', 'temperaturEingaenge': 'TT1', 'binaerDigitalOpenColl_MN': 'MN1', 'waveInjector': 'FWI', 'dev_advMeterVerification': '1', 'dynamicGasMaster': '1'}"
RFQ731-002869,7,14,6,1,7,0.8571428571428571,0.46153846153846156,0.6,"{'devCategory': 'G', 'characteristic': 'GP', 'housing': 'ST', 'numberOfChannels': '1', 'certification': 'IN', 'dataInterface': 'NN', 'dev_advMeterVerification': '1'}","{'devCategory': 'G', 'characteristic': 'GP', 'housing': 'ST', 'powerSupply': '1', 'numberOfChannels': '1', 'explosionApproval': 'A', 'protectionArea': '2', 'certification': 'NN', 'dataInterface': 'NN', 'stromEingaenge': 'IS1', 'waveInjector': 'FWI', 'dev_advMeterVerification': '1', 'dynamicGasMaster': '1', 'customUserFluid': '1'}"
RFQ731-002870,9,15,6,3,6,0.6666666666666666,0.5,0.5714285714285715,"{'devCategory': 'G', 'characteristic': 'TE', 'housing': 'ST', 'powerSupply': '4', 'numberOfChannels': '1', 'explosionApproval': 'N', 'certification': 'IN', 'stromSchaltbar': 'FUNCTIONALITY', 'temperaturEingaenge': 'TT1'}","{'devCategory': 'G', 'characteristic': 'GP', 'housing': 'ST', 'powerSupply': '4', 'numberOfChannels': '1', 'explosionApproval': 'N', 'protectionArea': 'N', 'certification': 'NN', 'dataInterface': 'HS', 'stromSchaltbar': 'CS1', 'temperaturEingaenge': 'TT1', 'binaerOpenColl_MP': 'MP1', 'waveInjector': 'FWI', 'dynamicGasMaster': '1', 'customUserFluid': '1'}"
RFQ731-002871,10,15,8,2,6,0.8,0.5714285714285714,0.6666666666666666,"{'devCategory': 'G', 'characteristic': 'GP', 'housing': 'ST', 'powerSupply': '1', 'numberOfChannels': '1', 'explosionApproval': 'N', 'certification': 'IN', 'dataInterface': 'HS', 'temperaturEingaenge': 'TT1', 'dev_advMeterVerification': '1'}","{'devCategory': 'G', 'characteristic': 'GP', 'housing': 'ST', 'powerSupply': '1', 'numberOfChannels': '1', 'explosionApproval': 'N', 'protectionArea': 'N', 'certification': 'NN', 'dataInterface': 'HS', 'stromEingaenge': 'IS1', 'binaerOpenColl_MP': 'MP1', 'waveInjector': 'FWI', 'dev_advMeterVerification': '1', 'dynamicGasMaster': '1', 'customUserFluid': '1'}"
RFQ731-002872,6,14,4,2,8,0.6666666666666666,0.3333333333333333,0.4444444444444444,"{'characteristic': 'VG', 'housing': 'ST', 'numberOfChannels': '1', 'certification': 'IN', 'binaerOpenColl_MP': 'MP1', 'dev_advMeterVerification': '1'}","{'devCategory': 'G', 'characteristic': 'ST', 'housing': 'ST', 'powerSupply': '1', 'numberOfChannels': '1', 'explosionApproval': 'A', 'protectionArea': '2', 'certification': 'NN', 'dataInterface': 'HS', 'stromEingaenge': 'IS1', 'binaerOpenColl_MP': 'MP1', 'dev_advMeterVerification': '1', 'customUserFluid': '1', 'steamApplication': 'N'}"
RFQ731-002873,7,14,4,3,8,0.5714285714285714,0.3333333333333333,0.4210526315789474,"{'devCategory': 'G', 'characteristic': 'VG', 'housing': 'ST', 'numberOfChannels': '1', 'certification': 'IN', 'dataInterface': 'HS', 'binaerOpenColl_MP': 'MP1'}","{'devCategory': 'G', 'characteristic': 'ST', 'housing': 'ST', 'powerSupply': '1', 'numberOfChannels': '1', 'explosionApproval': 'A', 'protectionArea': '2', 'certification': 'NN', 'dataInterface': 'HS', 'stromEingaenge': 'IS1', 'binaerDigitalOpenColl_MN': 'MN1', 'dev_advMeterVerification': '1', 'customUserFluid': '1', 'steamApplication': 'N'}"
RFQ731-002874,9,14,4,5,7,0.4444444444444444,0.36363636363636365,0.39999999999999997,"{'characteristic': 'TE', 'housing': 'ST', 'powerSupply': '4', 'numberOfChannels': '1', 'certification': 'IN', 'dataInterface': 'NN', 'stromSchaltbar': 'FUNCTIONALITY', 'temperaturEingaenge': 'TT1', 'binaerOpenColl_MP': 'MP1'}","{'devCategory': 'G', 'characteristic': 'GP', 'housing': 'ST', 'powerSupply': '4', 'numberOfChannels': '1', 'explosionApproval': 'F', 'protectionArea': '2', 'certification': 'NN', 'dataInterface': 'NN', 'stromSchaltbar': 'CS1', 'binaerDigitalOpenColl_MN': 'MN1', 'waveInjector': 'FWI', 'dev_advMeterVerification': '1', 'customUserFluid': '1'}"
RFQ731-002875,8,14,5,3,7,0.625,0.4166666666666667,0.5,"{'devCategory': 'F', 'characteristic': 'TE', 'housing': 'ST', 'numberOfChannels': '1', 'certification': 'IN', 'temperaturEingaenge': 'TT1', 'binaerOpenColl_MP': 'MP1', 'dev_advMeterVerification': '1'}","{'devCategory': 'F', 'characteristic': 'GP', 'housing': 'ST', 'powerSupply': '1', 'numberOfChannels': '1', 'explosionApproval': 'K', 'protectionArea': '2', 'certification': 'NN', 'dataInterface': 'HS', 'stromEingaenge': 'IS1', 'temperaturEingaenge': 'TT1', 'binaerDigitalOpenColl_MN': 'MN1', 'waveInjector': 'FWI', 'dev_advMeterVerification': '1'}"
RFQ731-002876,10,14,6,4,6,0.6,0.5,0.5454545454545454,"{'devCategory': 'F', 'characteristic': 'TE', 'housing': 'ST', 'powerSupply': '4', 'numberOfChannels': '1', 'explosionApproval': 'N', 'certification': 'IN', 'dataInterface': 'NN', 'temperaturEingaenge': 'TT1', 'binaerOpenColl_MP': 'MP1'}","{'devCategory': 'F', 'characteristic': 'GP', 'housing': 'ST', 'powerSupply': '4', 'numberOfChannels': '1', 'explosionApproval': 'N', 'protectionArea': 'N', 'certification': 'NN', 'dataInterface': 'NN', 'stromEingaenge': 'IS1', 'binaerDigitalOpenColl_MN': 'MN1', 'waveInjector': 'FWI', 'dev_advMeterVerification': '1', 'customUserFluid': '1'}"
RFQ731-002877,10,14,7,3,4,0.7,0.6363636363636364,0.6666666666666666,"{'devCategory': 'F', 'characteristic': 'TE', 'housing': 'ST', 'powerSupply': '4', 'numberOfChannels': '1', 'certification': 'IN', 'dataInterface': 'NN', 'stromSchaltbar': 'CAPABILITY', 'temperaturEingaenge': 'TT1', 'binaerOpenColl_MP': 'MP1'}","{'devCategory': 'F', 'characteristic': 'GP', 'housing': 'ST', 'powerSupply': '4', 'numberOfChannels': '1', 'explosionApproval': 'A', 'protectionArea': '2', 'certification': 'MN', 'dataInterface': 'NN', 'stromSchaltbar': 'CS1', 'temperaturEingaenge': 'TT1', 'binaerOpenColl_MP': 'MP1', 'waveInjector': 'FWI', 'customUserFluid': '1'}"
RFQ731-002878,7,14,3,4,7,0.42857142857142855,0.3,0.3529411764705882,"{'devCategory': 'G', 'characteristic': 'TE', 'housing': 'ST', 'certification': 'IN', 'dataInterface': 'AS', 'stromSchaltbar': 'CAPABILITY', 'temperaturEingaenge': 'TT1'}","{'devCategory': 'G', 'characteristic': 'CA', 'housing': 'ST', 'powerSupply': '1', 'numberOfChannels': '2', 'explosionApproval': 'F', 'protectionArea': '2', 'certification': 'NN', 'dataInterface': 'NN', 'stromSchaltbar': 'CS2', 'stromEingaenge': 'IS1', 'temperaturEingaenge': 'TT1', 'binaerDigitalOpenColl_MN': 'MN4', 'dev_advMeterVerification': '1'}"
RFQ731-002879,5,13,3,2,8,0.6,0.2727272727272727,0.37499999999999994,"{'characteristic': 'VG', 'housing': 'ST', 'powerSupply': '1', 'numberOfChannels': '1', 'certification': 'IN'}","{'devCategory': 'G', 'characteristic': 'ST', 'housing': 'ST', 'powerSupply': '1', 'numberOfChannels': '1', 'explosionApproval': 'K', 'protectionArea': '2', 'certification': 'NN', 'dataInterface': 'HS', 'binaerOpenColl_MP': 'MP1', 'dev_advMeterVerification': '1', 'customUserFluid': '1', 'steamApplication': 'N'}"
RFQ731-002880,9,15,6,3,6,0.6666666666666666,0.5,0.5714285714285715,"{'devCategory': 'G', 'characteristic': 'TE', 'housing': 'ST', 'powerSupply': '1', 'explosionApproval': 'N', 'certification': 'IN', 'dataInterface': 'HS', 'stromSchaltbar': 'FUNCTIONALITY', 'temperaturEingaenge': 'TT1'}","{'devCategory': 'G', 'characteristic': 'ST', 'housing': 'ST', 'powerSupply': '1', 'numberOfChannels': '2', 'explosionApproval': 'N', 'protectionArea': 'N', 'certification': 'NN', 'dataInterface': 'HS', 'stromSchaltbar': 'CS1', 'stromEingaenge': 'IS1', 'temperaturEingaenge': 'TT1', 'waveInjector': 'FWI', 'customUserFluid': '1', 'steamApplication': 'H'}"
RFQ731-002881,6,12,4,2,6,0.6666666666666666,0.4,0.5,"{'characteristic': 'TE', 'housing': 'ST', 'certification': 'IN', 'dataInterface': 'HS', 'temperaturEingaenge': 'TT1', 'dev_advMeterVerification': '1'}","{'devCategory': 'G', 'characteristic': 'CA', 'housing': 'ST', 'powerSupply': '1', 'numberOfChannels': '2', 'explosionApproval': 'K', 'protectionArea': '2', 'certification': 'NN', 'dataInterface': 'HS', 'stromEingaenge': 'IS1', 'temperaturEingaenge': 'TT1', 'dev_advMeterVerification': '1'}"
RFQ731-002882,9,15,6,3,7,0.6666666666666666,0.46153846153846156,0.5454545454545455,"{'devCategory': 'G', 'characteristic': 'VG', 'housing': 'ST', 'powerSupply': '4', 'numberOfChannels': '1', 'certification': 'AG', 'binaerOpenColl_MP': 'MP1', 'binaerDigitalOpenColl_MN': 'MN1', 'dev_advMeterVerification': '1'}","{'devCategory': 'G', 'characteristic': 'GP', 'housing': 'ST', 'powerSupply': '4', 'numberOfChannels': '1', 'explosionApproval': 'A', 'protectionArea': '2', 'certification': 'MN', 'dataInterface': 'NN', 'stromEingaenge': 'IS1', 'binaerDigitalOpenColl_MN': 'MN1', 'waveInjector': 'FWI', 'dev_advMeterVerification': '1', 'dynamicGasMaster': '1', 'customUserFluid': '1'}"
RFQ731-002883,10,14,7,3,4,0.7,0.6363636363636364,0.6666666666666666,"{'devCategory': 'F', 'characteristic': 'TE', 'housing': 'ST', 'powerSupply': '4', 'numberOfChannels': '1', 'certification': 'AG', 'dataInterface': 'NN', 'stromSchaltbar': 'FUNCTIONALITY', 'temperaturEingaenge': 'TT1', 'dev_advMeterVerification': '1'}","{'devCategory': 'F', 'characteristic': 'GP', 'housing': 'ST', 'powerSupply': '4', 'numberOfChannels': '1', 'explosionApproval': 'F', 'protectionArea': '2', 'certification': 'MN', 'dataInterface': 'NN', 'stromSchaltbar': 'CS1', 'temperaturEingaenge': 'TT1', 'waveInjector': 'FWI', 'dev_advMeterVerification': '1', 'customUserFluid': '1'}"
RFQ731-002884,11,13,7,4,3,0.6363636363636364,0.7,0.6666666666666666,"{'devCategory': 'F', 'characteristic': 'TE', 'housing': 'ST', 'powerSupply': '4', 'numberOfChannels': '1', 'explosionApproval': 'N', 'certification': 'IN', 'stromEingaenge': 'AS', 'temperaturEingaenge': 'TT1', 'binaerOpenColl_MP': 'MP1', 'binaerDigitalOpenColl_MN': 'MN1'}","{'devCategory': 'F', 'characteristic': 'GP', 'housing': 'ST', 'powerSupply': '4', 'numberOfChannels': '1', 'explosionApproval': 'N', 'protectionArea': 'N', 'certification': 'MN', 'dataInterface': 'HS', 'stromEingaenge': 'IS1', 'temperaturEingaenge': 'TT1', 'binaerDigitalOpenColl_MN': 'MN1', 'waveInjector': 'FWI'}"
RFQ731-002885,10,14,7,3,5,0.7,0.5833333333333334,0.6363636363636365,"{'devCategory': 'G', 'characteristic': 'TE', 'housing': 'ST', 'powerSupply': '4', 'numberOfChannels': '1', 'certification': 'IN', 'dataInterface': 'HS', 'temperaturEingaenge': 'TT1', 'binaerOpenColl_MP': 'MP1', 'dynamicGasMaster': '1'}","{'devCategory': 'G', 'characteristic': 'GP', 'housing': 'ST', 'powerSupply': '4', 'numberOfChannels': '1', 'explosionApproval': 'F', 'protectionArea': '2', 'certification': 'MN', 'dataInterface': 'HS', 'temperaturEingaenge': 'TT1', 'binaerDigitalOpenColl_MN': 'MN1', 'waveInjector': 'FWI', 'dynamicGasMaster': '1', 'customUserFluid': '1'}"
RFQ731-002886,10,15,7,3,5,0.7,0.5833333333333334,0.6363636363636365,"{'devCategory': 'G', 'characteristic': 'TE', 'housing': 'ST', 'numberOfChannels': '1', 'explosionApproval': 'N', 'certification': 'IN', 'dataInterface': 'NN', 'stromSchaltbar': 'CAPABILITY', 'temperaturEingaenge': 'TT1', 'binaerOpenColl_MP': 'MP1'}","{'devCategory': 'G', 'characteristic': 'GP', 'housing': 'ST', 'powerSupply': '1', 'numberOfChannels': '1', 'explosionApproval': 'N', 'protectionArea': 'N', 'certification': 'NN', 'dataInterface': 'NN', 'stromSchaltbar': 'CS1', 'temperaturEingaenge': 'TT1', 'binaerOpenColl_MP': 'MP1', 'waveInjector': 'FWI', 'dynamicGasMaster': '1', 'customUserFluid': '1'}"
RFQ731-002887,8,15,5,3,8,0.625,0.38461538461538464,0.4761904761904762,"{'characteristic': 'TE', 'housing': 'ST', 'powerSupply': '4', 'numberOfChannels': '1', 'certification': 'AG', 'temperaturEingaenge': 'TT1', 'binaerOpenColl_MP': 'MP1', 'binaerDigitalOpenColl_MN': 'MN1'}","{'devCategory': 'G', 'characteristic': 'GP', 'housing': 'ST', 'powerSupply': '4', 'numberOfChannels': '1', 'explosionApproval': 'A', 'protectionArea': '2', 'certification': 'NN', 'dataInterface': 'HS', 'stromEingaenge': 'IS1', 'temperaturEingaenge': 'TT1', 'binaerDigitalOpenColl_MN': 'MN1', 'waveInjector': 'FWI', 'dev_advMeterVerification': '1', 'customUserFluid': '1'}"
RFQ731-002888,8,14,5,3,6,0.625,0.45454545454545453,0.5263157894736842,"{'devCategory': 'G', 'characteristic': 'GP', 'housing': 'ST', 'powerSupply': '4', 'numberOfChannels': '1', 'certification': 'IN', 'dataInterface': 'HS', 'stromSchaltbar': 'FUNCTIONALITY'}","{'devCategory': 'F', 'characteristic': 'GP', 'housing': 'ST', 'powerSupply': '4', 'numberOfChannels': '1', 'explosionApproval': 'A', 'protectionArea': '2', 'certification': 'MN', 'dataInterface': 'HS', 'stromSchaltbar': 'CS1', 'stromEingaenge': 'IS1', 'waveInjector': 'FWI', 'dev_advMeterVerification': '1', 'customUserFluid': '1'}"
