rfq_id,target_package,predicted_package,true_configuration_id,predicted_configuration_id,true_score,predicted_score,score_difference_predicted_minus_true,exact_id_match,same_technical_signature,same_package,technical_equivalent,package_technical_equivalent,top1_case_category,num_changed_characteristics,changed_characteristics,technical_equivalent_rank,package_technical_equivalent_rank,exact_id_rank
RFQ731-003147,G731ST-LT,G731ST-LT,CFG731_58b9913d8024b015,CFG731_32b4b1ec4513af66,22.70248406833466,22.70248406833466,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,3,stromSchaltbar|stromEingaenge|temperaturEingaenge,5.0,5.0,5.0
RFQ731-003148,G731ST-LT,G731ST-LT,CFG731_cc03e3852895ae99,CFG731_49cd4cbef1081333,22.26223384554217,22.26223384554217,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,2,stromEingaenge|temperaturEingaenge,2.0,2.0,2.0
RFQ731-003149,G731ST-HT,G731ST-HT,CFG731_cc9ac35e4d9a1854,CFG731_cc9ac35e4d9a1854,28.305623689436548,28.305623689436548,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-003150,G731CA,G731CA,CFG731_817824ee3a762453,CFG731_817824ee3a762453,30.89132327360409,30.89132327360409,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-003151,x731,x731,CFG731_5362e45ac22e6417,CFG731_2683cf7e09782f5e,19.19153926814972,19.19153926814972,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,2,stromSchaltbar|binaerDigitalOpenColl_MN,7.0,7.0,7.0
RFQ731-003152,G731ST-LT,G731ST-LT,CFG731_d982a98f914f0a87,CFG731_77dd17c48f15826c,23.810192171273624,23.810192171273624,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,binaerDigitalOpenColl_MN,2.0,2.0,2.0
RFQ731-003153,x731,x731,CFG731_24648603ca730481,CFG731_24648603ca730481,21.756266622428857,21.756266622428857,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-003154,G731CA,G731CA,CFG731_817824ee3a762453,CFG731_817824ee3a762453,30.89132327360409,30.89132327360409,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-003155,G731CA,G731CA,CFG731_f235f4dd7693c885,CFG731_2aca30183aab25a9,21.38519079054886,21.38519079054886,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,2,stromSchaltbar|binaerOpenColl_MP,2.0,2.0,2.0
RFQ731-003156,x731,x731,CFG731_9b931b5025055c84,CFG731_5a8170a3daa0efb9,21.971226420033823,21.971226420033823,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,stromSchaltbar,2.0,2.0,2.0
RFQ731-003157,x731,x731,CFG731_9eee2266c8068ada,CFG731_9a0f0b26c7f24725,22.168572617707632,22.168572617707632,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,dynamicGasMaster,3.0,3.0,3.0
RFQ731-003158,x731,x731,CFG731_0cf73cced42104be,CFG731_0cf73cced42104be,21.800924274829672,21.800924274829672,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-003159,G731ST-LT,G731ST-LT,CFG731_5be384035f37d372,CFG731_8b6ed3cfa9ed1e59,22.19285908897779,22.19285908897779,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,2,stromEingaenge|binaerOpenColl_MP,4.0,4.0,4.0
RFQ731-003160,x731,x731,CFG731_86a57b7488e60012,CFG731_8d07e19298d09d34,21.766067621407775,21.766067621407775,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,2,dev_advMeterVerification|customUserFluid,3.0,3.0,3.0
RFQ731-003161,x731,x731,CFG731_d0bd848c8f934b33,CFG731_a2313bdd95c38f2d,,20.11141422950992,,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,2,stromEingaenge|temperaturEingaenge,,,
RFQ731-003162,x731,x731,CFG731_62d0f0f6bab9bdcb,CFG731_62d0f0f6bab9bdcb,23.13333499122269,23.13333499122269,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-003163,x731,x731,CFG731_1f31b1bf8dc9e962,CFG731_1f31b1bf8dc9e962,21.620777461168338,21.620777461168338,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-003164,G731CA,G731CA,CFG731_452fb8d2c450816e,CFG731_452fb8d2c450816e,26.69389423217886,26.69389423217886,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-003165,x731,x731,CFG731_da757fc78485b6cc,CFG731_72e5000522fb6a51,22.362257207169275,22.362257207169275,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,binaerDigitalOpenColl_MN,2.0,2.0,2.0
RFQ731-003166,x731,x731,CFG731_8216171cc39f78aa,CFG731_5e61ce3b60d15e11,23.451548058857448,23.451548058857448,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,stromSchaltbar,2.0,2.0,2.0
RFQ731-003167,x731,x731,CFG731_7d4c803343a40a05,CFG731_6e096e946540ab4e,21.40951282884415,21.40951282884415,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,2,stromEingaenge|dev_advMeterVerification,2.0,2.0,2.0
RFQ731-003168,x731,x731,CFG731_7e2eb98eda74b038,CFG731_1f978c234895178c,19.904317546332116,19.904317546332116,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,2,temperaturEingaenge|dev_advMeterVerification,7.0,7.0,7.0
RFQ731-003169,x731,x731,CFG731_8e5ce09a779d2284,CFG731_91e51485b56960b2,19.749176238335373,19.749176238335373,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,3,stromSchaltbar|stromEingaenge|temperaturEingaenge,2.0,2.0,2.0
RFQ731-003170,x731,x731,CFG731_563ef0dc6253e3f7,CFG731_fb16e30f5bbb87f2,21.260694583546705,21.260694583546705,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,stromEingaenge,2.0,2.0,2.0
RFQ731-003171,G731ST-LT,G731ST-LT,CFG731_8da1da530d6ae54d,CFG731_8da1da530d6ae54d,27.431661067739245,27.431661067739245,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-003172,x731,x731,CFG731_22fecf5bb26e1132,CFG731_22fecf5bb26e1132,22.244470125273384,22.244470125273384,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-003173,G731CA,G731CA,CFG731_faff6da73df00950,CFG731_faff6da73df00950,33.9910632327716,33.9910632327716,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-003174,F731TE,F731TE,CFG731_f79503cf8f87ea49,CFG731_3d8c1bbc0ef4249a,28.159756771445156,28.159756771445156,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,2,stromSchaltbar|binaerOpenColl_MP,2.0,2.0,2.0
RFQ731-003175,F731TE,F731TE,CFG731_4d0235c9d5cc61be,CFG731_ac57adca497d644f,28.66129355409542,28.66129355409542,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,2,stromSchaltbar|binaerOpenColl_MP,2.0,2.0,2.0
RFQ731-003176,x731,x731,CFG731_9ccdadb28a07accd,CFG731_5ea309f998205da7,21.281151774626046,21.281151774626046,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,2,dev_advMeterVerification|customUserFluid,6.0,6.0,6.0
RFQ731-003177,x731,x731,CFG731_93ba38caebb455ef,CFG731_93ba38caebb455ef,20.44570706478404,20.44570706478404,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-003178,x731,x731,CFG731_af5b0ebc51685059,CFG731_31aa13473958d7d3,22.77839469722868,22.77839469722868,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,stromEingaenge,2.0,2.0,2.0
RFQ731-003179,x731,x731,CFG731_36c553adc9f5ebf3,CFG731_36c553adc9f5ebf3,23.631580807605125,23.631580807605125,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-003180,G731ST-HT,G731ST-HT,CFG731_63eca10a00ae1f5d,CFG731_63eca10a00ae1f5d,28.59589583976263,28.59589583976263,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-003181,x731,x731,CFG731_038a2660d5cee54f,CFG731_038a2660d5cee54f,22.85555357616106,22.85555357616106,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-003182,G731CA,G731CA,CFG731_55e37d2b9d20276c,CFG731_55e37d2b9d20276c,31.78596785697629,31.78596785697629,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-003183,x731,x731,CFG731_abc11b72fc871228,CFG731_fe9a409c6b2ba9cc,18.93963350026024,18.93963350026024,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,2,stromEingaenge|dev_advMeterVerification,7.0,7.0,7.0
RFQ731-003184,G731ST-LT,G731ST-LT,CFG731_0bc9c3b6375d4380,CFG731_32b4b1ec4513af66,24.05770127838029,24.05770127838029,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,2,stromSchaltbar|stromEingaenge,3.0,3.0,3.0
RFQ731-003185,x731,x731,CFG731_69502d87794881ea,CFG731_7630270d2245c283,18.26606119018499,18.26606119018499,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,3,binaerOpenColl_MP|dev_advMeterVerification|dynamicGasMaster,3.0,3.0,3.0
RFQ731-003186,x731,x731,CFG731_87274fb3dc8d442a,CFG731_87274fb3dc8d442a,19.17411576604625,19.17411576604625,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-003187,x731,x731,CFG731_d6304b0cfae9a548,CFG731_5e61ce3b60d15e11,23.837517663613973,23.837517663613973,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,customUserFluid,2.0,2.0,2.0
RFQ731-003188,x731,x731,CFG731_bf8f7d1a25ad0a6e,CFG731_8c8856d21252930e,21.821248347567412,21.821248347567412,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,stromSchaltbar,2.0,2.0,2.0
RFQ731-003189,x731,x731,CFG731_2686ab8bb7012e53,CFG731_d79264c74c1cd4e8,18.200946346704832,18.200946346704832,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,stromSchaltbar,3.0,3.0,3.0
RFQ731-003190,F731WD_DualChannel,F731WD_DualChannel,CFG731_783ba1dc5751818d,CFG731_35ed22cad11f9a11,35.03279431957994,35.03279431957994,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,stromEingaenge,2.0,2.0,2.0
RFQ731-003191,x731,x731,CFG731_8956c16bd3b9a345,CFG731_7822370b42865359,20.759157800896435,20.759157800896435,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,stromEingaenge,2.0,2.0,2.0
RFQ731-003192,x731,x731,CFG731_bb61f56875b25c60,CFG731_bb61f56875b25c60,21.44783847863536,21.44783847863536,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-003193,F731PW,F731PW,CFG731_0d8116f4900c6919,CFG731_0d8116f4900c6919,29.13642648818402,29.13642648818402,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-003194,x731,x731,CFG731_5fe81a6927bfed57,CFG731_ddd1ce28a3456ff6,21.08220983839937,21.08220983839937,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,2,binaerOpenColl_MP|customUserFluid,2.0,2.0,2.0
RFQ731-003195,x731,x731,CFG731_0be1e83a71642630,CFG731_cb9d6c11077bd307,20.16935070378053,20.16935070378053,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,2,stromSchaltbar|customUserFluid,2.0,2.0,2.0
RFQ731-003196,x731,x731,CFG731_d779331ce0b0c6c1,CFG731_d779331ce0b0c6c1,22.76560832090155,22.76560832090155,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-003197,G731ST-HT,G731ST-HT,CFG731_831a7150258499af,CFG731_831a7150258499af,27.95406497925269,27.95406497925269,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-003198,x731,x731,CFG731_39a1207c373ce8a2,CFG731_e1c54b5b080fabb2,19.77034653117173,19.77034653117173,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,2,stromEingaenge|temperaturEingaenge,3.0,3.0,3.0
RFQ731-003199,G731VG,G731VG,CFG731_7f63e10e4938ed7a,CFG731_7f63e10e4938ed7a,44.28073353222801,44.28073353222801,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-003200,x731,x731,CFG731_e1a359096a360a7b,CFG731_a4339f07d181d686,20.934403013171234,20.934403013171234,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,temperaturEingaenge,2.0,2.0,2.0
RFQ731-003201,x731,x731,CFG731_214b093bf98ca9ef,CFG731_214b093bf98ca9ef,19.855072656294173,19.855072656294173,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-003202,G731ST-HT,G731ST-HT,CFG731_f23946dbf617272b,CFG731_63eca10a00ae1f5d,25.78659818891656,25.78659818891656,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,2,stromSchaltbar|temperaturEingaenge,3.0,3.0,3.0
RFQ731-003203,G731ST-HT,G731ST-HT,CFG731_1060da033d1aaed1,CFG731_a4416ae9d698efa6,24.36825562300831,24.36825562300831,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,temperaturEingaenge,4.0,4.0,4.0
RFQ731-003204,G731ST-HT,G731ST-HT,CFG731_b7a7770d19b6f648,CFG731_2a989bd6dba74d9f,25.646304111056885,25.646304111056885,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,2,stromSchaltbar|temperaturEingaenge,4.0,4.0,4.0
RFQ731-003205,G731ST-HT,G731ST-HT,CFG731_4aa7d46b9cfa7d7b,CFG731_4aa7d46b9cfa7d7b,28.37556642501737,28.37556642501737,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-003206,x731,x731,CFG731_11a99741e1f7cce9,CFG731_11a99741e1f7cce9,24.06384675507638,24.06384675507638,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-003207,G731ST-LT,G731ST-LT,CFG731_e03b41992c837b34,CFG731_e03b41992c837b34,25.32606577182213,25.32606577182213,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-003208,x731,x731,CFG731_8634a8a0a780401d,CFG731_f7f0034a8b15f329,21.1100427304931,21.1100427304931,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,binaerOpenColl_MP,2.0,2.0,2.0
RFQ731-003209,G731ST-HT,G731ST-HT,CFG731_e2d64e127f97296d,CFG731_e2d64e127f97296d,26.49998453845225,26.49998453845225,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-003210,F731WD_DualChannel,F731WD_DualChannel,CFG731_8281908b452128f3,CFG731_8281908b452128f3,32.15863761872915,32.15863761872915,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-003211,x731,x731,CFG731_69502d87794881ea,CFG731_7630270d2245c283,18.26606119018499,18.26606119018499,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,3,binaerOpenColl_MP|dev_advMeterVerification|dynamicGasMaster,3.0,3.0,3.0
RFQ731-003212,x731,x731,CFG731_eaca39956a83b99d,CFG731_5d345c0f49f6f272,21.329503138020243,21.329503138020243,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,2,stromEingaenge|temperaturEingaenge,3.0,3.0,3.0
RFQ731-003213,x731,x731,CFG731_b1693ef6b18686ac,CFG731_b1693ef6b18686ac,22.325358098109056,22.325358098109056,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-003214,x731,x731,CFG731_9d5f3b4b7b2dfa7b,CFG731_9d5f3b4b7b2dfa7b,22.215202227645182,22.215202227645182,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-003215,G731ST-LT,G731ST-LT,CFG731_49cd4cbef1081333,CFG731_49cd4cbef1081333,25.035793621496047,25.035793621496047,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-003216,x731,x731,CFG731_1147f9711c4bff84,CFG731_1147f9711c4bff84,24.08068821755677,24.08068821755677,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-003217,F731PW,F731PW,CFG731_7785b2914ebb6eaf,CFG731_7785b2914ebb6eaf,29.024288688400222,29.024288688400222,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-003218,x731,x731,CFG731_bb61f56875b25c60,CFG731_bb61f56875b25c60,21.44783847863536,21.44783847863536,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-003219,x731,x731,CFG731_b74fb5418dad3b38,CFG731_0fbee36816b7af98,23.346991855889964,23.346991855889964,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,stromEingaenge,2.0,2.0,2.0
RFQ731-003220,F731PW,F731PW,CFG731_0781a0fecc8f46d5,CFG731_0781a0fecc8f46d5,29.963630406432344,29.963630406432344,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-003221,G731VG,G731VG,CFG731_7f63e10e4938ed7a,CFG731_7f63e10e4938ed7a,44.28073353222801,44.28073353222801,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-003222,G731ST-LT,G731ST-LT,CFG731_fa6ab94f1cf566b3,CFG731_a57ffd88d58eb498,23.590271363226396,23.590271363226396,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,binaerDigitalOpenColl_MN,3.0,3.0,3.0
RFQ731-003223,x731,x731,CFG731_c9190efaaf22bb3f,CFG731_4eb28f7e77f7ba51,21.51019313098257,21.51019313098257,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,temperaturEingaenge,7.0,7.0,7.0
RFQ731-003224,x731,x731,CFG731_31d0a0df66872bf7,CFG731_31d0a0df66872bf7,23.95308484150772,23.95308484150772,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-003225,F731PW,F731PW,CFG731_327bfa077bbbd45e,CFG731_327bfa077bbbd45e,34.78332108077815,34.78332108077815,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-003226,x731,x731,CFG731_6bdadac99b2f7b39,CFG731_6bdadac99b2f7b39,22.21372271565112,22.21372271565112,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-003227,x731,x731,CFG731_0848f22447616e6f,CFG731_da02526d254e2e35,21.563687372528506,21.563687372528506,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,customUserFluid,2.0,2.0,2.0
RFQ731-003228,F731WD_SingleChannel,F731WD_SingleChannel,CFG731_0be7d6198235486b,CFG731_11c93eca01984a14,25.359137294119503,25.359137294119503,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,2,stromSchaltbar|binaerOpenColl_MP,2.0,2.0,2.0
RFQ731-003229,G731ST-HT,G731ST-HT,CFG731_3c6c3a0686e047ad,CFG731_4aa7d46b9cfa7d7b,25.50314341830868,25.50314341830868,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,2,stromSchaltbar|stromEingaenge,4.0,4.0,4.0
RFQ731-003230,x731,x731,CFG731_8b9239fd1c516750,CFG731_9a0f0b26c7f24725,21.42520059245069,21.42520059245069,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,2,temperaturEingaenge|customUserFluid,4.0,4.0,4.0
RFQ731-003231,G731ST-LT,G731ST-LT,CFG731_845802fc60449063,CFG731_ae2e4cfccaff4f50,22.763770628192432,22.763770628192432,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,2,stromEingaenge|temperaturEingaenge,7.0,7.0,7.0
RFQ731-003232,G731ST-HT,G731ST-HT,CFG731_c32627af59ba1526,CFG731_c32627af59ba1526,26.82599456367052,26.82599456367052,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-003233,G731ST-LT,G731ST-LT,CFG731_715a3d3226cbaffd,CFG731_715a3d3226cbaffd,27.06135358052758,27.06135358052758,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-003234,G731CA,G731CA,CFG731_04d132f563cdece8,CFG731_7e4e2943182c4add,28.24005367066773,28.24005367066773,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,2,stromSchaltbar|binaerDigitalOpenColl_MN,2.0,2.0,2.0
RFQ731-003235,G731ST-HT,G731ST-HT,CFG731_4d6c56202edf3f41,CFG731_eb70dc35972dc4b7,25.433200682727858,25.433200682727858,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,stromSchaltbar,3.0,3.0,3.0
RFQ731-003236,x731,x731,CFG731_169a8482d2028dff,CFG731_169a8482d2028dff,23.877187333941965,23.877187333941965,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-003237,x731,x731,CFG731_9eee2266c8068ada,CFG731_9a0f0b26c7f24725,22.168572617707632,22.168572617707632,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,dynamicGasMaster,3.0,3.0,3.0
RFQ731-003238,G731CA,G731CA,CFG731_2aca30183aab25a9,CFG731_2aca30183aab25a9,30.389786490953828,30.389786490953828,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-003239,x731,x731,CFG731_8bd839e0c8855562,CFG731_df5f598a914fb1cc,,18.90645599941564,,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,binaerDigitalOpenColl_MN,,,
RFQ731-003240,G731CA,G731CA,CFG731_adf77af8b73e9cdc,CFG731_adf77af8b73e9cdc,34.45040495121891,34.45040495121891,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-003241,G731ST-LT,G731ST-LT,CFG731_d432b6fd40e9e78c,CFG731_d432b6fd40e9e78c,24.472385344426765,24.472385344426765,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-003242,x731,x731,CFG731_d47fa87df22e968e,CFG731_219ac3d01befd6d1,21.637059486219275,21.637059486219275,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,stromSchaltbar,2.0,2.0,2.0
RFQ731-003243,G731VG,G731VG,CFG731_40b6e1db6c80bcc1,CFG731_40b6e1db6c80bcc1,38.77477620783847,38.77477620783847,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-003244,x731,x731,CFG731_a4038243bb1e609e,CFG731_36d7686aca1200ae,20.73794786244182,20.73794786244182,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,2,stromSchaltbar|customUserFluid,3.0,3.0,3.0
RFQ731-003245,G731ST-HT,G731ST-HT,CFG731_b7a7770d19b6f648,CFG731_2a989bd6dba74d9f,25.646304111056885,25.646304111056885,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,2,stromSchaltbar|temperaturEingaenge,4.0,4.0,4.0
RFQ731-003246,G731ST-LT,G731ST-LT,CFG731_d124ccffa669c3a2,CFG731_d124ccffa669c3a2,26.99141084494676,26.99141084494676,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-003247,x731,x731,CFG731_af755e9c46cfadd4,CFG731_af755e9c46cfadd4,23.659186771792086,23.659186771792086,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-003248,G731ST-HT,G731ST-HT,CFG731_b5710e5f11e2cbc2,CFG731_3f42c988dc83cb23,25.751984721529897,25.751984721529897,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,stromEingaenge,4.0,4.0,4.0
RFQ731-003249,x731,x731,CFG731_241261e6f2e0673c,CFG731_241261e6f2e0673c,19.003511932388594,19.003511932388594,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-003250,G731ST-HT,G731ST-HT,CFG731_aa4779c40e6c2de0,CFG731_bbffb73f3dff6787,23.471334058575398,23.471334058575398,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,3,stromSchaltbar|temperaturEingaenge|binaerOpenColl_MP,3.0,3.0,3.0
RFQ731-003251,G731ST-HT,G731ST-HT,CFG731_ab3b0ae98d7b2345,CFG731_63eca10a00ae1f5d,27.14181539896219,27.14181539896219,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,stromSchaltbar,2.0,2.0,2.0
RFQ731-003252,x731,x731,CFG731_93048b37febc2c6d,CFG731_e049618b920d59b6,22.37753821671683,22.37753821671683,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,temperaturEingaenge,3.0,3.0,3.0
RFQ731-003253,x731,x731,CFG731_a385518a9f31baa0,CFG731_a385518a9f31baa0,21.87732419972128,21.87732419972128,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-003254,x731,x731,CFG731_c66891bf502d2d83,CFG731_67de76f701c9cfad,22.0011779322276,22.0011779322276,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,customUserFluid,2.0,2.0,2.0
RFQ731-003255,x731,x731,CFG731_624c46bfa7e46ad0,CFG731_c39096767a7ae083,21.493528829461894,21.493528829461894,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,2,stromEingaenge|temperaturEingaenge,2.0,2.0,2.0
RFQ731-003256,x731,x731,CFG731_35443b2ee17ecca9,CFG731_5e57a3f6d3b745b8,21.526411783513563,21.526411783513563,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,binaerOpenColl_MP,3.0,3.0,3.0
RFQ731-003257,x731,x731,CFG731_b74fb5418dad3b38,CFG731_0fbee36816b7af98,23.346991855889964,23.346991855889964,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,stromEingaenge,2.0,2.0,2.0
RFQ731-003258,F731WD_SingleChannel,F731WD_SingleChannel,CFG731_9a761e6bfde35917,CFG731_9a761e6bfde35917,38.506254188817095,38.506254188817095,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-003259,G731CA,G731CA,CFG731_757fbd3e8915b462,CFG731_757fbd3e8915b462,33.69134256155629,33.69134256155629,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-003260,F731PW,F731PW,CFG731_b265e25b7baf721d,CFG731_b265e25b7baf721d,27.660414804579737,27.660414804579737,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
