rfq_id,mode,package_aware,target_package,true_configuration_id,recommended_configuration_id,true_rank,candidate_count,requirement_count
RFQ731-001406,V8_EXTRACTED,False,x731,CFG731_fb9edbaa4769eb64,CFG731_b7e96d5717c40fd6,18,1979,17
RFQ731-001411,V8_EXTRACTED,False,x731,CFG731_0893c2d75c71d33c,CFG731_0fbee36816b7af98,105,1979,14
RFQ731-001412,V8_EXTRACTED,False,x731,CFG731_5718ef9495972b30,CFG731_509cb555eca833a1,45,1979,14
RFQ731-001420,V8_EXTRACTED,False,x731,CFG731_7756caaf4e5e2963,CFG731_516629085c122a4e,26,1979,18
RFQ731-001421,V8_EXTRACTED,False,G731ST-HT,CFG731_68193b179adae994,CFG731_8b18ac1c34209d63,18,1979,15
RFQ731-001424,V8_EXTRACTED,False,x731,CFG731_f84a3b5f8ae2ffee,CFG731_b1693ef6b18686ac,98,1979,15
RFQ731-001425,V8_EXTRACTED,False,x731,CFG731_f55693c6f4f3dcb0,CFG731_05cf1a0209b4f9a8,97,1979,15
RFQ731-001433,V8_EXTRACTED,False,x731,CFG731_7733a6e26ede07b9,CFG731_c39096767a7ae083,21,1979,12
RFQ731-001436,V8_EXTRACTED,False,x731,CFG731_a7a446c7f3b3183f,CFG731_e705c6e8d4b9cc85,17,1979,11
RFQ731-001437,V8_EXTRACTED,False,x731,CFG731_b339d839e10eb209,CFG731_83f956404d04e6cd,69,1979,10
RFQ731-001439,V8_EXTRACTED,False,x731,CFG731_7cbccce939e500bd,CFG731_4ed713e2b6c74ca8,104,1979,14
RFQ731-001440,V8_EXTRACTED,False,x731,CFG731_4afe4cfa02474e97,CFG731_6b36d25fda044bf5,20,1979,13
RFQ731-001447,V8_EXTRACTED,False,x731,CFG731_e513d349f418c5df,CFG731_54b63f2628adfc32,27,1979,14
RFQ731-001449,V8_EXTRACTED,False,x731,CFG731_0f0d5e28351801c5,CFG731_1642db5c21ada469,22,1979,13
RFQ731-001451,V8_EXTRACTED,False,x731,CFG731_3a6a87d7cf07cb7c,CFG731_7f60255816247683,79,1979,16
RFQ731-001456,V8_EXTRACTED,False,x731,CFG731_c39096767a7ae083,CFG731_f87794e7a98d0b11,17,1979,16
RFQ731-001458,V8_EXTRACTED,False,F731PW,CFG731_92efd7a3c43da152,CFG731_8b8ba7e2341f1295,123,1979,13
RFQ731-001460,V8_EXTRACTED,False,G731CA,CFG731_24b3128196e55c23,CFG731_91e51485b56960b2,25,1979,9
RFQ731-001463,V8_EXTRACTED,False,G731ST-LT,CFG731_e0009be417f51ccd,CFG731_32b4b1ec4513af66,19,1979,14
RFQ731-001465,V8_EXTRACTED,False,x731,CFG731_9ccdadb28a07accd,CFG731_83f956404d04e6cd,11,1979,14
RFQ731-001466,V8_EXTRACTED,False,x731,CFG731_703ec3e14f55366e,CFG731_4a3529e56644911e,51,1979,11
RFQ731-001468,V8_EXTRACTED,False,x731,CFG731_1515931f201451d5,CFG731_91e51485b56960b2,12,1979,13
RFQ731-001475,V8_EXTRACTED,False,x731,CFG731_175dfbf580a50b51,CFG731_219ac3d01befd6d1,15,1979,15
RFQ731-001478,V8_EXTRACTED,False,x731,CFG731_a7a446c7f3b3183f,CFG731_a9ec8cda9130252f,11,1979,12
RFQ731-001481,V8_EXTRACTED,False,x731,CFG731_de1b4a889540ef0e,CFG731_9e4fccece4d272d3,42,1979,16
RFQ731-001486,V8_EXTRACTED,False,x731,CFG731_16bd4e059b8168a9,CFG731_4db630d9810b0f27,14,1979,13
RFQ731-001489,V8_EXTRACTED,False,x731,CFG731_7733a6e26ede07b9,CFG731_c39096767a7ae083,21,1979,11
RFQ731-001490,V8_EXTRACTED,False,x731,CFG731_db395082b1a3b8ac,CFG731_ef980c35ed5ff3e4,123,1979,14
RFQ731-001494,V8_EXTRACTED,False,G731CA,CFG731_3781457447e45e13,CFG731_c7ca2f069d01e42d,15,1979,12
RFQ731-001500,V8_EXTRACTED,False,x731,CFG731_5789f006b670582c,CFG731_e8e7b7513a5c9544,11,1979,12
RFQ731-001508,V8_EXTRACTED,False,G731ST-HT,CFG731_5c80dfb541787e3e,CFG731_8b18ac1c34209d63,11,1979,15
RFQ731-001509,V8_EXTRACTED,False,x731,CFG731_576db798689c655c,CFG731_4db630d9810b0f27,21,1979,13
RFQ731-001515,V8_EXTRACTED,False,G731ST-LT,CFG731_3c45363d4a341d20,CFG731_7b1edd53e8bbad40,12,1979,14
RFQ731-001518,V8_EXTRACTED,False,G731CA,CFG731_2cb814ee06486282,CFG731_b97ce0f180acf155,15,1979,10
RFQ731-001535,V8_EXTRACTED,False,x731,CFG731_21cf39d47f0d98ac,CFG731_6f8c15548921e4c2,214,1979,11
RFQ731-001537,V8_EXTRACTED,False,x731,CFG731_da03b61dd1a0eef7,CFG731_59f86789e43d86f1,36,1979,15
RFQ731-001540,V8_EXTRACTED,False,x731,CFG731_93ba38caebb455ef,CFG731_3662a471d9ce3167,116,1979,15
RFQ731-001545,V8_EXTRACTED,False,x731,CFG731_584d4f5b54752e2e,CFG731_1f978c234895178c,80,1979,14
RFQ731-001546,V8_EXTRACTED,False,x731,CFG731_696639c1a9f714c1,CFG731_b4987f1c95e91d0d,204,1979,16
RFQ731-001550,V8_EXTRACTED,False,G731ST-LT,CFG731_23b68b2dd2793a5e,CFG731_d3e51804db148a52,28,1979,11
RFQ731-001552,V8_EXTRACTED,False,x731,CFG731_5e50b9bcbfa0b051,CFG731_8c50542218db5cb0,13,1979,15
RFQ731-001559,V8_EXTRACTED,False,G731ST-HT,CFG731_b46f92852addf866,CFG731_c32627af59ba1526,29,1979,11
RFQ731-001562,V8_EXTRACTED,False,x731,CFG731_e2e04c46506a7f9d,CFG731_e5a85c19cf4647dd,11,1979,13
RFQ731-001565,V8_EXTRACTED,False,x731,CFG731_7c78a4beb9b12eb2,CFG731_1f978c234895178c,63,1979,14
RFQ731-001570,V8_EXTRACTED,False,x731,CFG731_0064bc7bf2ed5868,CFG731_3b2a32abbf148ca1,464,1979,10
RFQ731-001580,V8_EXTRACTED,False,x731,CFG731_dc326dfb039445c4,CFG731_6e27958dc8215006,21,1979,15
RFQ731-001594,V8_EXTRACTED,False,G731ST-HT,CFG731_1060da033d1aaed1,CFG731_b30ceef5c5f902ca,12,1979,11
RFQ731-001596,V8_EXTRACTED,False,x731,CFG731_8048d4394d2fbde3,CFG731_6f8c15548921e4c2,331,1979,10
RFQ731-001616,V8_EXTRACTED,False,x731,CFG731_aba447e5ca3ac7ba,CFG731_6f8c15548921e4c2,18,1979,11
RFQ731-001620,V8_EXTRACTED,False,x731,CFG731_8b9239fd1c516750,CFG731_2e57977cf2dd500a,250,1979,14
RFQ731-001623,V8_EXTRACTED,False,x731,CFG731_c585b182e5ecfc9a,CFG731_4eb28f7e77f7ba51,14,1979,12
RFQ731-001624,V8_EXTRACTED,False,x731,CFG731_5be5a82ac0b29989,CFG731_89772de94df83ba5,40,1979,13
RFQ731-001628,V8_EXTRACTED,False,x731,CFG731_399a488b9c799644,CFG731_d67b44eae58dfe59,57,1979,14
RFQ731-001634,V8_EXTRACTED,False,x731,CFG731_59f86789e43d86f1,CFG731_a41fe4e67e82e94f,33,1979,15
RFQ731-001635,V8_EXTRACTED,False,x731,CFG731_9fa436b39059149d,CFG731_7962ce0b7d875608,97,1979,13
RFQ731-001636,V8_EXTRACTED,False,x731,CFG731_618cb6c1c21feda4,CFG731_1f978c234895178c,12,1979,15
RFQ731-001640,V8_EXTRACTED,False,x731,CFG731_d4a9fe62acefba0d,CFG731_b4987f1c95e91d0d,26,1979,16
RFQ731-001642,V8_EXTRACTED,False,x731,CFG731_11a99741e1f7cce9,CFG731_8d07e19298d09d34,60,1979,15
RFQ731-001643,V8_EXTRACTED,False,x731,CFG731_7a941b9a49372410,CFG731_70b38ab75d3ca724,43,1979,15
RFQ731-001644,V8_EXTRACTED,False,x731,CFG731_584d4f5b54752e2e,CFG731_1f978c234895178c,71,1979,14
RFQ731-001645,V8_EXTRACTED,False,G731ST-HT,CFG731_aa4779c40e6c2de0,CFG731_e7ac403b81e86f8f,39,1979,12
RFQ731-001651,V8_EXTRACTED,False,G731CA,CFG731_d3d0547b464f691d,CFG731_49cd4cbef1081333,14,1979,10
RFQ731-001654,V8_EXTRACTED,False,x731,CFG731_9eee2266c8068ada,CFG731_70aa5a64b0803277,125,1979,16
RFQ731-001655,V8_EXTRACTED,False,x731,CFG731_5d2495d91e9fa868,CFG731_cb3a6f924677049e,15,1979,14
RFQ731-001660,V8_EXTRACTED,False,x731,CFG731_257fecba9143d12f,CFG731_c8308576aedaf2a4,130,1979,14
RFQ731-001668,V8_EXTRACTED,False,G731ST-HT,CFG731_cf4fb8862e2ab5fc,CFG731_7b2f69a7ca55041b,30,1979,17
RFQ731-001673,V8_EXTRACTED,False,x731,CFG731_c9c2eeedbcdb5160,CFG731_618cb6c1c21feda4,14,1979,13
RFQ731-001676,V8_EXTRACTED,False,x731,CFG731_bb4f0886ba308d63,CFG731_be171d4bbfab2b66,157,1979,14
RFQ731-001677,V8_EXTRACTED,False,x731,CFG731_1147f9711c4bff84,CFG731_e1c54b5b080fabb2,129,1979,12
RFQ731-001683,V8_EXTRACTED,False,x731,CFG731_5f07d1fd22503872,CFG731_f1355b6f00fd7f67,71,1979,11
RFQ731-001685,V8_EXTRACTED,False,x731,CFG731_1b365e0951e7dea4,CFG731_31aa13473958d7d3,48,1979,16
RFQ731-001693,V8_EXTRACTED,False,x731,CFG731_09db81b4dee54f57,CFG731_75466cb810218a66,13,1979,12
RFQ731-001694,V8_EXTRACTED,False,x731,CFG731_77a90bfd81b5c2c1,CFG731_a4339f07d181d686,75,1979,16
RFQ731-001704,V8_EXTRACTED,False,G731ST-LT,CFG731_cc47430fac8438be,CFG731_49cd4cbef1081333,75,1979,15
RFQ731-001707,V8_EXTRACTED,False,x731,CFG731_2e9ef53f42218763,CFG731_91e51485b56960b2,15,1979,12
RFQ731-001713,V8_EXTRACTED,False,G731ST-LT,CFG731_7994662aa688a3b5,CFG731_32b4b1ec4513af66,48,1979,14
RFQ731-001715,V8_EXTRACTED,False,x731,CFG731_1642db5c21ada469,CFG731_63eea9420833169a,214,1979,15
RFQ731-001718,V8_EXTRACTED,False,G731ST-LT,CFG731_9ceb267c59e4f006,CFG731_49cd4cbef1081333,51,1979,12
RFQ731-001719,V8_EXTRACTED,False,x731,CFG731_c670511258ae4a49,CFG731_ae4ea28b1eaeb3df,23,1979,11
RFQ731-001720,V8_EXTRACTED,False,F731PW,CFG731_956456fc074ebc5a,CFG731_07fb816f7dc25bc8,76,1979,12
RFQ731-001721,V8_EXTRACTED,False,x731,CFG731_9f5e30c041afd4b8,CFG731_05cf1a0209b4f9a8,15,1979,17
RFQ731-001728,V8_EXTRACTED,False,G731ST-HT,CFG731_fcf6a3b44d96735f,CFG731_e2d64e127f97296d,23,1979,11
RFQ731-001729,V8_EXTRACTED,False,x731,CFG731_ceb13e5602925e38,CFG731_496bd7a964d6cd85,43,1979,14
RFQ731-001738,V8_EXTRACTED,False,x731,CFG731_b65f8c1aefa2a95b,CFG731_45106eaed87837a4,46,1979,15
RFQ731-001740,V8_EXTRACTED,False,x731,CFG731_186348c5f967a6f7,CFG731_70b38ab75d3ca724,69,1979,13
RFQ731-001744,V8_EXTRACTED,False,x731,CFG731_2a62b8cc0f0cd468,CFG731_c41fd04f9eea78e7,16,1979,10
RFQ731-001760,V8_EXTRACTED,False,x731,CFG731_70aa5a64b0803277,CFG731_70b38ab75d3ca724,27,1979,16
RFQ731-001763,V8_EXTRACTED,False,x731,CFG731_219ac3d01befd6d1,CFG731_da02526d254e2e35,12,1979,16
RFQ731-001766,V8_EXTRACTED,False,G731CA,CFG731_b43582909c828d95,CFG731_6b36d25fda044bf5,150,1979,12
RFQ731-001769,V8_EXTRACTED,False,x731,CFG731_13c137be155b0bd9,CFG731_496bd7a964d6cd85,52,1979,15
RFQ731-001770,V8_EXTRACTED,False,x731,CFG731_a92ad5294d9187e9,CFG731_e1c54b5b080fabb2,14,1979,12
RFQ731-001778,V8_EXTRACTED,False,G731ST-HT,CFG731_aa4779c40e6c2de0,CFG731_bbffb73f3dff6787,14,1979,14
RFQ731-001789,V8_EXTRACTED,False,x731,CFG731_df5f598a914fb1cc,CFG731_c11c5ee5deff9a1e,87,1979,16
RFQ731-001795,V8_EXTRACTED,False,x731,CFG731_388928540067c900,CFG731_6bdadac99b2f7b39,18,1979,14
RFQ731-001807,V8_EXTRACTED,False,G731ST-HT,CFG731_b7a7770d19b6f648,CFG731_cc9ac35e4d9a1854,12,1979,13
RFQ731-001821,V8_EXTRACTED,False,x731,CFG731_3e782f59368b40db,CFG731_782638eae748ba9a,11,1979,16
RFQ731-001822,V8_EXTRACTED,False,x731,CFG731_8af4adfbdf504482,CFG731_71dcda3a004aaa52,89,1979,14
RFQ731-001829,V8_EXTRACTED,False,x731,CFG731_a84a367ef61c4e59,CFG731_516629085c122a4e,18,1979,16
RFQ731-001830,V8_EXTRACTED,False,x731,CFG731_8a7a801f91254eeb,CFG731_c3481d11b658e1e9,16,1979,14
RFQ731-001833,V8_EXTRACTED,False,x731,CFG731_6513d2f5c85df9e4,CFG731_9be0c5ce20280448,35,1979,12
RFQ731-001834,V8_EXTRACTED,False,x731,CFG731_4e59e6fc4174afa3,CFG731_7962ce0b7d875608,56,1979,12
RFQ731-001835,V8_EXTRACTED,False,x731,CFG731_d3256527bf7fe65c,CFG731_5dd42015f6f61801,25,1979,16
RFQ731-001836,V8_EXTRACTED,False,x731,CFG731_7986bd8f29a06f04,CFG731_516629085c122a4e,16,1979,16
RFQ731-001845,V8_EXTRACTED,False,x731,CFG731_95e2d680672ff303,CFG731_073f991a6c9a4683,51,1979,14
RFQ731-001859,V8_EXTRACTED,False,x731,CFG731_4804eb7da7298ac9,CFG731_cb9d6c11077bd307,13,1979,12
RFQ731-001870,V8_EXTRACTED,False,G731CA,CFG731_4af82641f975d9aa,CFG731_0738cd529389f266,141,1979,11
RFQ731-001872,V8_EXTRACTED,False,G731ST-LT,CFG731_8b6ed3cfa9ed1e59,CFG731_996314000fcfec4b,28,1979,16
RFQ731-001874,V8_EXTRACTED,False,x731,CFG731_eea9998b9f9a0bdb,CFG731_135ddf5639321fb6,16,1979,15
RFQ731-001879,V8_EXTRACTED,False,x731,CFG731_c0dc535399f71de8,CFG731_140a9819128d92da,16,1979,13
RFQ731-001884,V8_EXTRACTED,False,x731,CFG731_8a7a801f91254eeb,CFG731_241d60e6ef5278be,178,1979,11
RFQ731-001888,V8_EXTRACTED,False,G731CA,CFG731_24b3128196e55c23,CFG731_91e51485b56960b2,25,1979,9
RFQ731-001891,V8_EXTRACTED,False,x731,CFG731_ede0b25f5f83644d,CFG731_8c50542218db5cb0,91,1979,14
RFQ731-001895,V8_EXTRACTED,False,G731CA,CFG731_19ec976991ce75a9,CFG731_40b6e1db6c80bcc1,14,1979,12
RFQ731-001896,V8_EXTRACTED,False,F731PW,CFG731_ef211cb97feaddc8,CFG731_07fb816f7dc25bc8,29,1979,10
RFQ731-001909,V8_EXTRACTED,False,x731,CFG731_ae4ea28b1eaeb3df,CFG731_45cf7219dd66904b,22,1979,15
RFQ731-001913,V8_EXTRACTED,False,G731ST-HT,CFG731_eb70dc35972dc4b7,CFG731_7b2f69a7ca55041b,14,1979,13
RFQ731-001914,V8_EXTRACTED,False,x731,CFG731_cc50cacf788bd84a,CFG731_2e57977cf2dd500a,20,1979,14
RFQ731-001915,V8_EXTRACTED,False,x731,CFG731_d584b35cfce34cc7,CFG731_3a824c7e49bfd8f4,15,1979,15
RFQ731-001920,V8_EXTRACTED,False,x731,CFG731_c4d0e2da53e6a22c,CFG731_6bdadac99b2f7b39,24,1979,15
RFQ731-001926,V8_EXTRACTED,False,x731,CFG731_f8b0b03f1ea66d75,CFG731_844c64c49c2e5514,87,1979,14
RFQ731-001936,V8_EXTRACTED,False,x731,CFG731_4d7e108ea05eeb07,CFG731_8d07e19298d09d34,55,1979,11
RFQ731-001941,V8_EXTRACTED,False,x731,CFG731_1147f9711c4bff84,CFG731_6b5f6983490bc595,179,1979,14
RFQ731-001942,V8_EXTRACTED,False,x731,CFG731_aba447e5ca3ac7ba,CFG731_6f8c15548921e4c2,18,1979,12
RFQ731-001944,V8_EXTRACTED,False,x731,CFG731_fd10dd35c97df399,CFG731_e8e7b7513a5c9544,21,1979,15
RFQ731-001965,V8_EXTRACTED,False,G731CA,CFG731_691a8f2ff165671d,CFG731_91e51485b56960b2,22,1979,10
RFQ731-001972,V8_EXTRACTED,False,x731,CFG731_bc06761f9c625643,CFG731_e80085d86d0bbfa9,57,1979,16
RFQ731-001989,V8_EXTRACTED,False,x731,CFG731_aa82c10f35e81f8d,CFG731_be171d4bbfab2b66,20,1979,15
RFQ731-001995,V8_EXTRACTED,False,G731CA,CFG731_495876b6233d3864,CFG731_b97ce0f180acf155,12,1979,11
RFQ731-002001,V8_EXTRACTED,False,x731,CFG731_df5f598a914fb1cc,CFG731_28ac43a93658ad6b,81,1979,16
RFQ731-002003,V8_EXTRACTED,False,x731,CFG731_dcac95313091f4e3,CFG731_6f7a5cd92e9a022d,24,1979,15
RFQ731-002008,V8_EXTRACTED,False,x731,CFG731_c63da0cdbb0b3444,CFG731_05cf1a0209b4f9a8,110,1979,15
RFQ731-002014,V8_EXTRACTED,False,x731,CFG731_631dadb7c0c7adf5,CFG731_70a71b60723e910d,36,1979,13
RFQ731-002016,V8_EXTRACTED,False,x731,CFG731_4afe4cfa02474e97,CFG731_6b36d25fda044bf5,20,1979,13
RFQ731-002021,V8_EXTRACTED,False,x731,CFG731_db983e07a279051a,CFG731_241d60e6ef5278be,68,1979,13
RFQ731-002022,V8_EXTRACTED,False,G731ST-LT,CFG731_19bcffd0eb2806b8,CFG731_0029021d98da4557,32,1979,14
RFQ731-002026,V8_EXTRACTED,False,x731,CFG731_1434e7eedafa69d1,CFG731_4a3529e56644911e,11,1979,14
RFQ731-002029,V8_EXTRACTED,False,x731,CFG731_54946322ece48230,CFG731_582d2e914f2f625b,33,1979,14
RFQ731-002030,V8_EXTRACTED,False,x731,CFG731_ca7e5884b195042a,CFG731_747411fe70ba8e8d,30,1979,12
RFQ731-002032,V8_EXTRACTED,False,G731CA,CFG731_4af82641f975d9aa,CFG731_0738cd529389f266,15,1979,12
RFQ731-002033,V8_EXTRACTED,False,x731,CFG731_32a4bb12438a37ab,CFG731_0db950a4979d2c52,36,1979,18
RFQ731-002044,V8_EXTRACTED,False,F731PW,CFG731_4b26dfbafad76131,CFG731_11c93eca01984a14,184,1979,10
RFQ731-002046,V8_EXTRACTED,False,G731ST-LT,CFG731_cc47430fac8438be,CFG731_0fdf5c36c9c41e69,47,1979,15
RFQ731-002048,V8_EXTRACTED,False,x731,CFG731_81fb6648eb2086c4,CFG731_927f189839c665ae,23,1979,12
RFQ731-002049,V8_EXTRACTED,False,x731,CFG731_353333bad447dbef,CFG731_8d07e19298d09d34,11,1979,15
RFQ731-002051,V8_EXTRACTED,False,x731,CFG731_8d78781f8753b72a,CFG731_2322a268d0a898f9,53,1979,11
RFQ731-002056,V8_EXTRACTED,False,x731,CFG731_aa8c30a4f1baca2e,CFG731_5d88e63d941ec6fd,15,1979,15
RFQ731-002072,V8_EXTRACTED,False,x731,CFG731_2451b1d5b9cd9ccd,CFG731_b4987f1c95e91d0d,18,1979,15
RFQ731-002081,V8_EXTRACTED,False,x731,CFG731_70b78512b89df53d,CFG731_28ac43a93658ad6b,14,1979,16
RFQ731-002083,V8_EXTRACTED,False,x731,CFG731_b9f64e4d38245efe,CFG731_927f189839c665ae,112,1979,12
RFQ731-002087,V8_EXTRACTED,False,x731,CFG731_7585c6d1ee781d2e,CFG731_33fed5318b1a4f2f,21,1979,15
RFQ731-002092,V8_EXTRACTED,False,x731,CFG731_187ec74b5c4854aa,CFG731_c3481d11b658e1e9,11,1979,16
RFQ731-002095,V8_EXTRACTED,False,x731,CFG731_0ed9dfc7367bb0a0,CFG731_9fcbeaf9d5010d3a,24,1979,15
RFQ731-002106,V8_EXTRACTED,False,G731ST-HT,CFG731_c209599718b42485,CFG731_6e53621a73b55f2c,17,1979,14
RFQ731-002107,V8_EXTRACTED,False,x731,CFG731_1434e7eedafa69d1,CFG731_e049618b920d59b6,13,1979,14
RFQ731-002108,V8_EXTRACTED,False,x731,CFG731_c2add1f921eaf8c0,CFG731_6bdadac99b2f7b39,25,1979,16
RFQ731-002114,V8_EXTRACTED,False,G731ST-LT,CFG731_55620bd5ef4cd10a,CFG731_7b1edd53e8bbad40,15,1979,12
RFQ731-002115,V8_EXTRACTED,False,x731,CFG731_b187fb9ad3627171,CFG731_ef980c35ed5ff3e4,78,1979,13
RFQ731-002122,V8_EXTRACTED,False,x731,CFG731_39b102df312b9763,CFG731_6bdadac99b2f7b39,12,1979,14
RFQ731-002131,V8_EXTRACTED,False,x731,CFG731_031d8f2fe50bf3d1,CFG731_3611bb1fba248e38,48,1979,15
RFQ731-002133,V8_EXTRACTED,False,G731ST-HT,CFG731_0c11243388e65244,CFG731_7b2f69a7ca55041b,36,1979,15
RFQ731-002136,V8_EXTRACTED,False,x731,CFG731_a7a446c7f3b3183f,CFG731_a9ec8cda9130252f,11,1979,11
RFQ731-002139,V8_EXTRACTED,False,G731CA,CFG731_edf13ed38a4b54de,CFG731_40b6e1db6c80bcc1,12,1979,12
RFQ731-002143,V8_EXTRACTED,False,x731,CFG731_2a62b8cc0f0cd468,CFG731_a4339f07d181d686,228,1979,13
RFQ731-002157,V8_EXTRACTED,False,x731,CFG731_e5a85c19cf4647dd,CFG731_cf4bb519cec0df2f,33,1979,15
RFQ731-002158,V8_EXTRACTED,False,x731,CFG731_3352d611bcf09d74,CFG731_c11c5ee5deff9a1e,37,1979,14
RFQ731-002159,V8_EXTRACTED,False,x731,CFG731_63b6f6fcf28b1885,CFG731_0db950a4979d2c52,26,1979,17
RFQ731-002160,V8_EXTRACTED,False,x731,CFG731_2666da4dbcc5e5bd,CFG731_3b2a32abbf148ca1,45,1979,12
RFQ731-002164,V8_EXTRACTED,False,G731ST-HT,CFG731_fa50e8a725c751e0,CFG731_eb70dc35972dc4b7,14,1979,11
RFQ731-002170,V8_EXTRACTED,False,x731,CFG731_5e57a3f6d3b745b8,CFG731_a20b10157efccecb,25,1979,14
RFQ731-002186,V8_EXTRACTED,False,G731CA,CFG731_98ec9650b5463fd0,CFG731_0738cd529389f266,15,1979,10
RFQ731-002195,V8_EXTRACTED,False,x731,CFG731_3ac187941df4fdac,CFG731_6f8c15548921e4c2,36,1979,11
RFQ731-002196,V8_EXTRACTED,False,x731,CFG731_b1631f2fb876e4f4,CFG731_89772de94df83ba5,14,1979,14
RFQ731-002200,V8_EXTRACTED,False,G731CA,CFG731_24b3128196e55c23,CFG731_91e51485b56960b2,38,1979,10
RFQ731-002201,V8_EXTRACTED,False,x731,CFG731_97c654bf006e698e,CFG731_073f991a6c9a4683,14,1979,13
RFQ731-002212,V8_EXTRACTED,False,x731,CFG731_d4be02ad7e56a796,CFG731_962b6fcde3072947,60,1979,13
RFQ731-002213,V8_EXTRACTED,False,x731,CFG731_39b102df312b9763,CFG731_ee15b881a6032908,16,1979,13
RFQ731-002225,V8_EXTRACTED,False,x731,CFG731_219ac3d01befd6d1,CFG731_da02526d254e2e35,18,1979,16
RFQ731-002226,V8_EXTRACTED,False,G731ST-HT,CFG731_a4416ae9d698efa6,CFG731_ef8d68b6d278bfec,34,1979,14
RFQ731-002227,V8_EXTRACTED,False,x731,CFG731_ca03fff98c65f515,CFG731_f0cf22354800092d,11,1979,13
RFQ731-002229,V8_EXTRACTED,False,x731,CFG731_fc0b29ae617f0a6b,CFG731_8d07e19298d09d34,22,1979,15
RFQ731-002231,V8_EXTRACTED,False,G731CA,CFG731_5bfe9492c76587ec,CFG731_cfb2b92dd8f09f39,66,1979,13
RFQ731-002232,V8_EXTRACTED,False,x731,CFG731_56f0dbd067fcbe02,CFG731_12089d5d54f581ac,11,1979,13
RFQ731-002238,V8_EXTRACTED,False,G731ST-LT,CFG731_9e44a82e6c1db982,CFG731_0029021d98da4557,36,1979,15
RFQ731-002239,V8_EXTRACTED,False,x731,CFG731_48332037deb06db4,CFG731_3b2a32abbf148ca1,26,1979,15
RFQ731-002243,V8_EXTRACTED,False,F731PW,CFG731_ef211cb97feaddc8,CFG731_07fb816f7dc25bc8,13,1979,11
RFQ731-002244,V8_EXTRACTED,False,x731,CFG731_e41b982d6fc688b8,CFG731_1f0c09edcd967945,35,1979,12
RFQ731-002251,V8_EXTRACTED,False,x731,CFG731_e6cd7fd757de0523,CFG731_3b2a32abbf148ca1,25,1979,13
RFQ731-002256,V8_EXTRACTED,False,G731ST-LT,CFG731_d5af433b36265df1,CFG731_0e146b48e4ed8b98,33,1979,14
RFQ731-002261,V8_EXTRACTED,False,G731ST-LT,CFG731_845802fc60449063,CFG731_49cd4cbef1081333,58,1979,11
RFQ731-002271,V8_EXTRACTED,False,x731,CFG731_fd10dd35c97df399,CFG731_e8e7b7513a5c9544,25,1979,16
RFQ731-002274,V8_EXTRACTED,False,x731,CFG731_631ccc0b317dc962,CFG731_2322a268d0a898f9,11,1979,13
RFQ731-002280,V8_EXTRACTED,False,x731,CFG731_8bd839e0c8855562,CFG731_27b6b45b43224be7,38,1979,14
RFQ731-002286,V8_EXTRACTED,False,G731CA,CFG731_24b3128196e55c23,CFG731_91e51485b56960b2,25,1979,9
RFQ731-002291,V8_EXTRACTED,False,x731,CFG731_80409e6aafce9221,CFG731_b4987f1c95e91d0d,17,1979,15
RFQ731-002308,V8_EXTRACTED,False,x731,CFG731_7b9680fed3d10056,CFG731_34e092c266a308aa,17,1979,14
RFQ731-002309,V8_EXTRACTED,False,x731,CFG731_5c624ef6fa2b6510,CFG731_579057193c092394,43,1979,15
RFQ731-002325,V8_EXTRACTED,False,x731,CFG731_ac352f2a7f2cc7ab,CFG731_3662a471d9ce3167,18,1979,16
RFQ731-002332,V8_EXTRACTED,False,x731,CFG731_2e5bd0d53757f625,CFG731_97fec9a076550ea5,15,1979,15
RFQ731-002333,V8_EXTRACTED,False,G731ST-HT,CFG731_7c70763d4cf79560,CFG731_8b18ac1c34209d63,13,1979,13
RFQ731-002338,V8_EXTRACTED,False,G731ST-HT,CFG731_b36f487da5008df2,CFG731_7b2f69a7ca55041b,20,1979,15
RFQ731-002339,V8_EXTRACTED,False,G731ST-LT,CFG731_cc64ce3eaedacb17,CFG731_a40ab19ad6671fbe,15,1979,15
RFQ731-002352,V8_EXTRACTED,False,x731,CFG731_747411fe70ba8e8d,CFG731_962b6fcde3072947,39,1979,14
RFQ731-002353,V8_EXTRACTED,False,x731,CFG731_c9498cf6f4410d44,CFG731_ef980c35ed5ff3e4,123,1979,14
RFQ731-002357,V8_EXTRACTED,False,x731,CFG731_648b3a822a947c68,CFG731_6b36d25fda044bf5,103,1979,14
RFQ731-002358,V8_EXTRACTED,False,x731,CFG731_7c35d25e0c12df82,CFG731_9e4fccece4d272d3,148,1979,16
RFQ731-002359,V8_EXTRACTED,False,x731,CFG731_b92916814fce7b8e,CFG731_3a6a87d7cf07cb7c,16,1979,16
RFQ731-002360,V8_EXTRACTED,False,G731ST-HT,CFG731_aa4779c40e6c2de0,CFG731_e7ac403b81e86f8f,39,1979,12
RFQ731-002361,V8_EXTRACTED,False,x731,CFG731_8ce087647633b913,CFG731_219ac3d01befd6d1,21,1979,14
RFQ731-002370,V8_EXTRACTED,False,x731,CFG731_bf8f7d1a25ad0a6e,CFG731_c39096767a7ae083,21,1979,11
RFQ731-002371,V8_EXTRACTED,False,x731,CFG731_0f905a88815805fa,CFG731_1f0c09edcd967945,16,1979,13
