rfq_id,true_configuration_id,recommended_configuration_id,true_package,recommended_package,top1_score,top1_matches,top1_contradictions,top1_coverage,true_rank,requirements_used
RFQ731-002422,CFG731_da5f98932a1c6afd,CFG731_7822370b42865359,x731,x731,54.86666666666667,14,0,0.9333333333333333,7,15
RFQ731-002423,CFG731_8dd67811ddc4561f,CFG731_31aa13473958d7d3,x731,x731,49.86666666666667,14,1,0.9333333333333333,8,15
RFQ731-002424,CFG731_134ecd7b8190bed1,CFG731_75466cb810218a66,x731,x731,32.666666666666664,10,1,0.8333333333333334,6,12
RFQ731-002425,CFG731_8bb159f1711e5f6c,CFG731_83f956404d04e6cd,x731,x731,47.86666666666667,14,1,0.9333333333333333,8,15
RFQ731-002426,CFG731_f8cc7d4d2ef53582,CFG731_140a9819128d92da,x731,x731,47.0,12,0,1.0,8,12
RFQ731-002427,CFG731_1d89d7fdc7355744,CFG731_7882c72c21497015,G731ST-LT,G731ST-LT,54.0,14,0,1.0,11,14
RFQ731-002428,CFG731_10e74d757a2fa2a6,CFG731_a9f22ebc14287e5d,F731PW,F731PW,29.8,9,1,0.9,7,10
RFQ731-002429,CFG731_2e49817fa45fc350,CFG731_a2313bdd95c38f2d,x731,x731,47.75,14,1,0.875,10,16
RFQ731-002430,CFG731_54559f782190a122,CFG731_54559f782190a122,F731TE,F731TE,50.0,12,0,1.0,1,12
RFQ731-002431,CFG731_da5f98932a1c6afd,CFG731_da5f98932a1c6afd,x731,x731,41.714285714285715,12,1,0.8571428571428571,1,14
RFQ731-002432,CFG731_c9829182065e0285,CFG731_91e51485b56960b2,x731,x731,51.0,13,0,1.0,9,13
RFQ731-002433,CFG731_828e0eccc54da7ae,CFG731_e705c6e8d4b9cc85,x731,x731,44.0,11,0,1.0,4,11
RFQ731-002434,CFG731_9be0c5ce20280448,CFG731_9be0c5ce20280448,x731,x731,45.857142857142854,13,1,0.9285714285714286,1,14
RFQ731-002435,CFG731_7187559e0dc892c4,CFG731_747411fe70ba8e8d,x731,x731,52.0,13,0,1.0,2,13
RFQ731-002436,CFG731_d44e54f35ee15977,CFG731_8b18ac1c34209d63,G731ST-HT,G731ST-HT,46.733333333333334,13,1,0.8666666666666667,2,15
RFQ731-002437,CFG731_04bb9195f752ca8c,CFG731_9db378257f9cf6a7,x731,x731,52.857142857142854,13,0,0.9285714285714286,2,14
RFQ731-002438,CFG731_a40ab19ad6671fbe,CFG731_0fdf5c36c9c41e69,G731ST-LT,G731ST-LT,50.86666666666667,14,1,0.9333333333333333,2,15
RFQ731-002439,CFG731_40b6e1db6c80bcc1,CFG731_40b6e1db6c80bcc1,G731VG,G731VG,46.733333333333334,13,1,0.8666666666666667,1,15
RFQ731-002440,CFG731_327bfa077bbbd45e,CFG731_a9f22ebc14287e5d,F731PW,F731PW,33.81818181818182,10,1,0.9090909090909091,5,11
RFQ731-002441,CFG731_4514730a70640409,CFG731_70b38ab75d3ca724,x731,x731,47.0,12,0,1.0,3,12
RFQ731-002442,CFG731_b36f487da5008df2,CFG731_4aa7d46b9cfa7d7b,G731ST-HT,G731ST-HT,49.86666666666667,14,1,0.9333333333333333,4,15
RFQ731-002443,CFG731_36afe1d5d5adcebd,CFG731_3fe779486d988e69,x731,x731,44.857142857142854,13,1,0.9285714285714286,20,14
RFQ731-002444,CFG731_bcec8ceac2dbcc79,CFG731_bcec8ceac2dbcc79,x731,x731,59.0,15,0,1.0,1,15
RFQ731-002445,CFG731_40b6e1db6c80bcc1,CFG731_40b6e1db6c80bcc1,G731VG,G731VG,45.733333333333334,13,1,0.8666666666666667,1,15
RFQ731-002446,CFG731_9228cc48e333917c,CFG731_9228cc48e333917c,x731,x731,57.875,15,0,0.9375,1,16
RFQ731-002447,CFG731_80e3b04d167bbba8,CFG731_241d60e6ef5278be,x731,x731,47.86666666666667,14,1,0.9333333333333333,9,15
RFQ731-002448,CFG731_920bf82480de0a61,CFG731_8b18ac1c34209d63,G731ST-HT,G731ST-HT,54.0,14,0,1.0,28,14
RFQ731-002449,CFG731_7882c72c21497015,CFG731_e6c0885eb14e429c,G731ST-LT,G731ST-LT,56.0,14,0,1.0,2,14
RFQ731-002450,CFG731_3c119308d8305ad4,CFG731_7f60255816247683,x731,x731,55.77777777777778,16,1,0.8888888888888888,5,18
RFQ731-002451,CFG731_a4416ae9d698efa6,CFG731_ef8d68b6d278bfec,G731ST-HT,G731ST-HT,47.0,12,0,1.0,27,12
RFQ731-002452,CFG731_81bffae40f4c3a60,CFG731_07fb816f7dc25bc8,F731TE,F731TE,30.636363636363637,9,1,0.8181818181818182,12,11
RFQ731-002453,CFG731_27279ceeaa7fc1fe,CFG731_073f991a6c9a4683,x731,x731,44.857142857142854,13,1,0.9285714285714286,14,14
RFQ731-002454,CFG731_b27467571d893d92,CFG731_574aa7a29f75cd60,F731TE,F731TE,19.454545454545453,8,2,0.7272727272727273,2,11
RFQ731-002455,CFG731_7785b2914ebb6eaf,CFG731_a9f22ebc14287e5d,F731PW,F731PW,37.69230769230769,11,1,0.8461538461538461,2,13
RFQ731-002456,CFG731_c5da2661a169f82b,CFG731_455da2f832a6b66d,G731ST-LT,G731ST-LT,48.86666666666667,14,1,0.9333333333333333,3,15
RFQ731-002457,CFG731_17becc4d045fdd6e,CFG731_8d07e19298d09d34,x731,x731,49.86666666666667,14,1,0.9333333333333333,3,15
RFQ731-002458,CFG731_8da1da530d6ae54d,CFG731_7882c72c21497015,G731ST-LT,G731ST-LT,55.86666666666667,14,0,0.9333333333333333,2,15
RFQ731-002459,CFG731_7c70763d4cf79560,CFG731_7c70763d4cf79560,G731ST-HT,G731ST-HT,41.84615384615385,12,1,0.9230769230769231,1,13
RFQ731-002460,CFG731_6ad3ec8ed100118e,CFG731_89772de94df83ba5,x731,x731,45.857142857142854,13,1,0.9285714285714286,2,14
RFQ731-002461,CFG731_d59b14d4b0b9324d,CFG731_c6a3ff6155563d17,x731,x731,36.714285714285715,12,2,0.8571428571428571,29,14
RFQ731-002462,CFG731_f0818b6e9953d652,CFG731_1f0c09edcd967945,x731,x731,40.714285714285715,12,1,0.8571428571428571,9,14
RFQ731-002463,CFG731_0848f22447616e6f,CFG731_da02526d254e2e35,x731,x731,55.0,14,0,1.0,2,14
RFQ731-002464,CFG731_8048d4394d2fbde3,CFG731_3b2a32abbf148ca1,x731,x731,32.81818181818182,10,1,0.9090909090909091,3,11
RFQ731-002465,CFG731_04a53b6cc81d57d6,CFG731_04a53b6cc81d57d6,x731,x731,48.75,14,1,0.875,1,16
RFQ731-002466,CFG731_800f2acd9158b556,CFG731_6bdadac99b2f7b39,x731,x731,35.6,12,2,0.8,37,15
RFQ731-002467,CFG731_7d6fec687910546d,CFG731_831a7150258499af,G731ST-HT,G731ST-HT,56.0,14,0,1.0,3,14
RFQ731-002468,CFG731_d8c9e5b1edc3b4b3,CFG731_8c50542218db5cb0,x731,x731,46.857142857142854,13,1,0.9285714285714286,2,14
RFQ731-002469,CFG731_16e6520dce2c28e4,CFG731_9e4fccece4d272d3,x731,x731,52.0,13,0,1.0,11,13
RFQ731-002470,CFG731_7882c72c21497015,CFG731_7882c72c21497015,G731ST-LT,G731ST-LT,54.86666666666667,14,0,0.9333333333333333,1,15
RFQ731-002471,CFG731_fa6ab94f1cf566b3,CFG731_455da2f832a6b66d,G731ST-LT,G731ST-LT,48.0,12,0,1.0,29,12
RFQ731-002472,CFG731_1060da033d1aaed1,CFG731_a4416ae9d698efa6,G731ST-HT,G731ST-HT,45.733333333333334,13,1,0.8666666666666667,5,15
RFQ731-002473,CFG731_a9f22ebc14287e5d,CFG731_a9f22ebc14287e5d,F731PW,F731PW,44.0,11,0,1.0,1,11
RFQ731-002474,CFG731_a3b03637ed22317c,CFG731_a3b03637ed22317c,G731ST-HT,G731ST-HT,46.76470588235294,15,2,0.8823529411764706,1,17
RFQ731-002475,CFG731_5d2495d91e9fa868,CFG731_27b6b45b43224be7,x731,x731,39.84615384615385,12,1,0.9230769230769231,23,13
RFQ731-002476,CFG731_243419c6708378b3,CFG731_243419c6708378b3,x731,x731,46.86666666666667,14,1,0.9333333333333333,1,15
RFQ731-002477,CFG731_da02526d254e2e35,CFG731_da02526d254e2e35,x731,x731,56.0,14,0,1.0,1,14
RFQ731-002478,CFG731_c209599718b42485,CFG731_bbffb73f3dff6787,G731ST-HT,G731ST-HT,41.714285714285715,12,1,0.8571428571428571,13,14
RFQ731-002479,CFG731_de1ec1b96e1e485e,CFG731_de1ec1b96e1e485e,x731,x731,60.76470588235294,15,0,0.8823529411764706,1,17
RFQ731-002480,CFG731_04bb9195f752ca8c,CFG731_9db378257f9cf6a7,x731,x731,49.857142857142854,13,0,0.9285714285714286,2,14
RFQ731-002481,CFG731_090330aa38b8e80b,CFG731_54559f782190a122,F731TE,F731TE,28.428571428571427,10,2,0.7142857142857143,7,14
RFQ731-002482,CFG731_819cb4e76943eca6,CFG731_819cb4e76943eca6,F731WD_DualChannel,F731WD_DualChannel,43.69230769230769,11,0,0.8461538461538461,1,13
RFQ731-002483,CFG731_40b6e1db6c80bcc1,CFG731_40b6e1db6c80bcc1,G731VG,G731VG,41.6,12,1,0.8,1,15
RFQ731-002484,CFG731_452fb8d2c450816e,CFG731_b97ce0f180acf155,G731CA,G731CA,44.833333333333336,11,0,0.9166666666666666,15,12
RFQ731-002485,CFG731_0494d5ae6eecf400,CFG731_8b18ac1c34209d63,G731ST-HT,G731ST-HT,50.857142857142854,13,0,0.9285714285714286,27,14
RFQ731-002486,CFG731_77fac91021549398,CFG731_49cd4cbef1081333,G731ST-LT,G731ST-LT,42.84615384615385,12,1,0.9230769230769231,7,13
RFQ731-002487,CFG731_6886c948a9d1ec0c,CFG731_07fb816f7dc25bc8,F731TE,F731TE,31.466666666666665,11,2,0.7333333333333333,2,15
RFQ731-002488,CFG731_956456fc074ebc5a,CFG731_a9f22ebc14287e5d,F731PW,F731PW,36.63636363636363,9,0,0.8181818181818182,4,11
RFQ731-002489,CFG731_956456fc074ebc5a,CFG731_a9f22ebc14287e5d,F731PW,F731PW,35.8,9,0,0.9,4,10
RFQ731-002490,CFG731_3fb3f9d3dea4a198,CFG731_0c05dd0ad4f3894a,x731,x731,43.857142857142854,13,1,0.9285714285714286,2,14
RFQ731-002491,CFG731_ba17ab216ae91e1a,CFG731_6b36d25fda044bf5,x731,x731,56.0,14,0,1.0,78,14
RFQ731-002492,CFG731_516629085c122a4e,CFG731_516629085c122a4e,x731,x731,56.77777777777778,16,1,0.8888888888888888,1,18
RFQ731-002493,CFG731_0781a0fecc8f46d5,CFG731_a9f22ebc14287e5d,F731PW,F731PW,34.42857142857143,10,1,0.7142857142857143,3,14
RFQ731-002494,CFG731_cc47430fac8438be,CFG731_49cd4cbef1081333,G731ST-LT,G731ST-LT,43.5,12,1,0.75,12,16
RFQ731-002495,CFG731_23aa00a5306a83b2,CFG731_5e61ce3b60d15e11,x731,x731,50.875,15,1,0.9375,4,16
RFQ731-002496,CFG731_d094650d6e016eea,CFG731_243419c6708378b3,x731,x731,47.86666666666667,14,1,0.9333333333333333,48,15
RFQ731-002497,CFG731_4c42dcb2d8606e20,CFG731_efc9d6b915117e15,x731,x731,52.0,13,0,1.0,3,13
RFQ731-002498,CFG731_4cb65cc21b5b9f68,CFG731_fb1ab4b34e9c8a75,x731,x731,49.86666666666667,14,1,0.9333333333333333,94,15
RFQ731-002499,CFG731_e67173c88f9460f6,CFG731_49cd4cbef1081333,G731ST-LT,G731ST-LT,50.857142857142854,13,0,0.9285714285714286,7,14
RFQ731-002500,CFG731_5e50b9bcbfa0b051,CFG731_8c50542218db5cb0,x731,x731,53.86666666666667,14,0,0.9333333333333333,9,15
RFQ731-002501,CFG731_9c6b16fef6d02aaf,CFG731_455da2f832a6b66d,G731ST-LT,G731ST-LT,45.857142857142854,13,1,0.9285714285714286,6,14
RFQ731-002502,CFG731_d5af433b36265df1,CFG731_32b4b1ec4513af66,G731ST-LT,G731ST-LT,45.733333333333334,13,1,0.8666666666666667,8,15
RFQ731-002503,CFG731_57a2b410fc32b41a,CFG731_abcee67081353f16,x731,x731,59.875,15,0,0.9375,3,16
RFQ731-002504,CFG731_1d294b2de760852b,CFG731_fa2849b259355775,x731,x731,56.0,14,0,1.0,3,14
RFQ731-002505,CFG731_4340f11ba9a46e42,CFG731_9fcbeaf9d5010d3a,x731,x731,47.84615384615385,12,0,0.9230769230769231,3,13
RFQ731-002506,CFG731_624c46bfa7e46ad0,CFG731_c39096767a7ae083,x731,x731,62.0,16,0,1.0,4,16
RFQ731-002507,CFG731_f2a296f2bedae0e8,CFG731_e2d64e127f97296d,G731ST-HT,G731ST-HT,49.0,12,0,1.0,4,12
RFQ731-002508,CFG731_d584b35cfce34cc7,CFG731_27b6b45b43224be7,x731,x731,43.733333333333334,13,1,0.8666666666666667,20,15
RFQ731-002509,CFG731_48aa9a27f24794bc,CFG731_c11c5ee5deff9a1e,x731,x731,42.857142857142854,13,1,0.9285714285714286,19,14
RFQ731-002510,CFG731_55620bd5ef4cd10a,CFG731_32b4b1ec4513af66,G731ST-LT,G731ST-LT,38.69230769230769,11,1,0.8461538461538461,31,13
RFQ731-002511,CFG731_5e0166a160f3ed77,CFG731_efc9d6b915117e15,x731,x731,56.86666666666667,14,0,0.9333333333333333,13,15
RFQ731-002512,CFG731_243419c6708378b3,CFG731_243419c6708378b3,x731,x731,47.86666666666667,14,1,0.9333333333333333,1,15
RFQ731-002513,CFG731_d517f4f2d9736ee5,CFG731_fde1ab2a4808b544,x731,x731,49.86666666666667,14,1,0.9333333333333333,13,15
RFQ731-002514,CFG731_3c45363d4a341d20,CFG731_32b4b1ec4513af66,G731ST-LT,G731ST-LT,49.86666666666667,14,1,0.9333333333333333,23,15
RFQ731-002515,CFG731_973d201e6585b77f,CFG731_28ac43a93658ad6b,x731,x731,55.875,15,0,0.9375,11,16
RFQ731-002516,CFG731_66527c2cd3f93f64,CFG731_8d07e19298d09d34,x731,x731,41.84615384615385,12,1,0.9230769230769231,6,13
RFQ731-002517,CFG731_c775e192f3d489e9,CFG731_c3481d11b658e1e9,x731,x731,42.733333333333334,13,1,0.8666666666666667,46,15
RFQ731-002518,CFG731_aa8c30a4f1baca2e,CFG731_516629085c122a4e,x731,x731,55.0,14,0,1.0,49,14
RFQ731-002519,CFG731_ad0a2fd7350b6cca,CFG731_c39096767a7ae083,x731,x731,52.875,15,1,0.9375,2,16
RFQ731-002520,CFG731_f0dab232b993fcfd,CFG731_36d7686aca1200ae,x731,x731,48.86666666666667,14,1,0.9333333333333333,4,15
RFQ731-002521,CFG731_6f04889a74b0dabc,CFG731_1f978c234895178c,x731,x731,60.0,15,0,1.0,2,15
RFQ731-002522,CFG731_ef8d68b6d278bfec,CFG731_ef8d68b6d278bfec,G731ST-HT,G731ST-HT,56.0,14,0,1.0,1,14
RFQ731-002523,CFG731_b1bd723309c950f2,CFG731_7c358bf1aa4ea94e,x731,x731,51.0,13,0,1.0,3,13
RFQ731-002524,CFG731_04a704e692f8fd05,CFG731_759c265a697372ea,x731,x731,49.86666666666667,14,1,0.9333333333333333,4,15
RFQ731-002525,CFG731_c32627af59ba1526,CFG731_c32627af59ba1526,G731ST-HT,G731ST-HT,51.857142857142854,13,0,0.9285714285714286,1,14
RFQ731-002526,CFG731_7c70763d4cf79560,CFG731_7c70763d4cf79560,G731ST-HT,G731ST-HT,52.0,13,0,1.0,1,13
RFQ731-002527,CFG731_b83ac25dbd4e47ee,CFG731_91e51485b56960b2,x731,x731,58.875,15,0,0.9375,9,16
RFQ731-002528,CFG731_92efd7a3c43da152,CFG731_a9f22ebc14287e5d,F731PW,F731PW,29.636363636363637,9,1,0.8181818181818182,7,11
RFQ731-002529,CFG731_e80085d86d0bbfa9,CFG731_60f3aae8ede70fe0,x731,x731,61.88235294117647,16,0,0.9411764705882353,2,17
RFQ731-002530,CFG731_fbf2539ea471ea5b,CFG731_32b4b1ec4513af66,G731ST-LT,G731ST-LT,52.0,13,0,1.0,8,13
RFQ731-002531,CFG731_14269a1a57ac4cbc,CFG731_14269a1a57ac4cbc,x731,x731,57.88235294117647,16,1,0.9411764705882353,1,17
RFQ731-002532,CFG731_9e1cb28372f6bf0e,CFG731_62d0f0f6bab9bdcb,x731,x731,58.0,15,0,1.0,2,15
RFQ731-002533,CFG731_95a64c12c70f922a,CFG731_14235f3888d71408,G731CA,G731CA,49.86666666666667,14,1,0.9333333333333333,2,15
RFQ731-002534,CFG731_c3b5b1049b2ed7bb,CFG731_747411fe70ba8e8d,x731,x731,48.0,12,0,1.0,7,12
RFQ731-002535,CFG731_04a704e692f8fd05,CFG731_759c265a697372ea,x731,x731,43.857142857142854,13,1,0.9285714285714286,4,14
RFQ731-002536,CFG731_f79503cf8f87ea49,CFG731_07fb816f7dc25bc8,F731TE,F731TE,36.0,9,0,1.0,3,9
RFQ731-002537,CFG731_cf0d36d335e0ac93,CFG731_63eea9420833169a,x731,x731,45.733333333333334,13,1,0.8666666666666667,3,15
RFQ731-002538,CFG731_e1516ef53069d5e2,CFG731_49cd4cbef1081333,G731ST-LT,G731ST-LT,44.857142857142854,13,1,0.9285714285714286,4,14
RFQ731-002539,CFG731_395f3e5588a2c3c0,CFG731_0fdf5c36c9c41e69,G731ST-LT,G731ST-LT,40.84615384615385,12,1,0.9230769230769231,8,13
RFQ731-002540,CFG731_4fe142d593643ab8,CFG731_5e61ce3b60d15e11,x731,x731,47.86666666666667,14,1,0.9333333333333333,5,15
RFQ731-002541,CFG731_f53899c7a09e0138,CFG731_cd1c2b236ffda331,F731WD_DualChannel,F731WD_DualChannel,31.6,8,0,0.8,4,10
RFQ731-002542,CFG731_d4a9fe62acefba0d,CFG731_d4a9fe62acefba0d,x731,x731,49.75,14,1,0.875,1,16
RFQ731-002543,CFG731_39083521b1413e72,CFG731_70b38ab75d3ca724,x731,x731,46.84615384615385,12,0,0.9230769230769231,118,13
RFQ731-002544,CFG731_87d8ba5b87cf0a3f,CFG731_49cd4cbef1081333,G731ST-LT,G731ST-LT,44.733333333333334,13,1,0.8666666666666667,3,15
RFQ731-002545,CFG731_398f0644f18e0acf,CFG731_219ac3d01befd6d1,x731,x731,49.75,14,1,0.875,3,16
RFQ731-002546,CFG731_bbffb73f3dff6787,CFG731_bbffb73f3dff6787,G731ST-HT,G731ST-HT,46.857142857142854,13,1,0.9285714285714286,1,14
RFQ731-002547,CFG731_618cb6c1c21feda4,CFG731_618cb6c1c21feda4,x731,x731,57.0,15,0,1.0,1,15
RFQ731-002548,CFG731_1d89d7fdc7355744,CFG731_1d89d7fdc7355744,G731ST-LT,G731ST-LT,50.857142857142854,13,0,0.9285714285714286,1,14
RFQ731-002549,CFG731_8da1da530d6ae54d,CFG731_8da1da530d6ae54d,G731ST-LT,G731ST-LT,54.86666666666667,14,0,0.9333333333333333,1,15
RFQ731-002550,CFG731_a3b03637ed22317c,CFG731_a3b03637ed22317c,G731ST-HT,G731ST-HT,53.875,15,1,0.9375,1,16
RFQ731-002551,CFG731_28ff10770eb1b643,CFG731_eb70dc35972dc4b7,G731ST-HT,G731ST-HT,51.857142857142854,13,0,0.9285714285714286,8,14
RFQ731-002552,CFG731_d8843ca5e91f93ae,CFG731_91e51485b56960b2,x731,x731,46.84615384615385,12,0,0.9230769230769231,10,13
RFQ731-002553,CFG731_1060da033d1aaed1,CFG731_fcc72e9951376cf3,G731ST-HT,G731ST-HT,41.0,10,0,1.0,7,10
RFQ731-002554,CFG731_58ed6f9d3568afba,CFG731_70b38ab75d3ca724,x731,x731,57.0,14,0,1.0,41,14
RFQ731-002555,CFG731_8f470181ad32eeae,CFG731_0fbee36816b7af98,x731,x731,46.76470588235294,15,2,0.8823529411764706,2,17
RFQ731-002556,CFG731_78ea99817ca8be6a,CFG731_357a7724550c556f,x731,x731,50.857142857142854,13,0,0.9285714285714286,89,14
RFQ731-002557,CFG731_2a738780f0517f67,CFG731_49cd4cbef1081333,G731ST-LT,G731ST-LT,44.857142857142854,13,1,0.9285714285714286,3,14
RFQ731-002558,CFG731_f1291711f7901d90,CFG731_22298b0cae6ec270,x731,x731,40.84615384615385,12,1,0.9230769230769231,2,13
RFQ731-002559,CFG731_a41486ba2b9da31d,CFG731_4aa7d46b9cfa7d7b,G731ST-HT,G731ST-HT,49.64705882352941,14,1,0.8235294117647058,9,17
RFQ731-002560,CFG731_0fbee36816b7af98,CFG731_36d7686aca1200ae,x731,x731,49.75,14,1,0.875,2,16
RFQ731-002561,CFG731_cccd499c66b31e99,CFG731_5e61ce3b60d15e11,x731,x731,50.875,15,1,0.9375,2,16
RFQ731-002562,CFG731_903051672b581bab,CFG731_32b4b1ec4513af66,G731ST-LT,G731ST-LT,49.857142857142854,13,0,0.9285714285714286,5,14
RFQ731-002563,CFG731_1b33a9ed446bc0fd,CFG731_288e4c99b4e02895,G731ST-HT,G731ST-HT,41.0,10,0,1.0,6,10
RFQ731-002564,CFG731_9960254fcbb72292,CFG731_4aa7d46b9cfa7d7b,G731ST-HT,G731ST-HT,45.857142857142854,13,1,0.9285714285714286,8,14
RFQ731-002565,CFG731_bd2172ffd6b9273a,CFG731_bd2172ffd6b9273a,x731,x731,56.86666666666667,14,0,0.9333333333333333,1,15
RFQ731-002566,CFG731_4e59e6fc4174afa3,CFG731_3662a471d9ce3167,x731,x731,47.84615384615385,12,0,0.9230769230769231,95,13
RFQ731-002567,CFG731_b44b2e6818291871,CFG731_2e57977cf2dd500a,x731,x731,48.86666666666667,14,1,0.9333333333333333,9,15
RFQ731-002568,CFG731_61e03f690afcaa1a,CFG731_05cf1a0209b4f9a8,x731,x731,55.88235294117647,16,1,0.9411764705882353,4,17
RFQ731-002569,CFG731_258498329a834b05,CFG731_77a90bfd81b5c2c1,x731,x731,45.733333333333334,13,1,0.8666666666666667,3,15
RFQ731-002570,CFG731_37f66c3948c00e57,CFG731_37f66c3948c00e57,G731ST-HT,G731ST-HT,41.0,10,0,1.0,1,10
RFQ731-002571,CFG731_0064bc7bf2ed5868,CFG731_e1c54b5b080fabb2,x731,x731,34.81818181818182,10,1,0.9090909090909091,33,11
RFQ731-002572,CFG731_671960d0fb04b698,CFG731_49cd4cbef1081333,G731ST-LT,G731ST-LT,47.84615384615385,12,0,0.9230769230769231,4,13
RFQ731-002573,CFG731_f92bde4646675f5d,CFG731_3fe779486d988e69,x731,x731,43.857142857142854,13,1,0.9285714285714286,6,14
RFQ731-002574,CFG731_0d8116f4900c6919,CFG731_a9f22ebc14287e5d,F731PW,F731PW,37.833333333333336,11,1,0.9166666666666666,2,12
RFQ731-002575,CFG731_0c3b33750ffab3ac,CFG731_574aa7a29f75cd60,F731TE,F731TE,23.555555555555557,7,1,0.7777777777777778,4,9
RFQ731-002576,CFG731_2a989bd6dba74d9f,CFG731_cc9ac35e4d9a1854,G731ST-HT,G731ST-HT,50.857142857142854,13,0,0.9285714285714286,2,14
RFQ731-002577,CFG731_ddbc59cfdb50b468,CFG731_e049618b920d59b6,x731,x731,42.75,14,2,0.875,2,16
RFQ731-002578,CFG731_11c93eca01984a14,CFG731_11c93eca01984a14,F731WD_SingleChannel,F731WD_SingleChannel,33.666666666666664,10,1,0.8333333333333334,1,12
RFQ731-002579,CFG731_adb08ca5dce20691,CFG731_ef980c35ed5ff3e4,x731,x731,55.0,14,0,1.0,6,14
RFQ731-002580,CFG731_6204dd6ea742eb13,CFG731_6204dd6ea742eb13,x731,x731,46.0,12,0,1.0,1,12
RFQ731-002581,CFG731_68d95a26943b3650,CFG731_32b4b1ec4513af66,G731ST-LT,G731ST-LT,51.0,13,0,1.0,6,13
RFQ731-002582,CFG731_c11c5ee5deff9a1e,CFG731_c11c5ee5deff9a1e,x731,x731,48.86666666666667,14,1,0.9333333333333333,1,15
RFQ731-002583,CFG731_9676c8784fca6c61,CFG731_9676c8784fca6c61,x731,x731,52.857142857142854,13,0,0.9285714285714286,1,14
RFQ731-002584,CFG731_d8c69b7395beabbb,CFG731_07fb816f7dc25bc8,F731TE,F731TE,34.81818181818182,10,1,0.9090909090909091,2,11
RFQ731-002585,CFG731_5dd42015f6f61801,CFG731_5dd42015f6f61801,x731,x731,60.888888888888886,17,1,0.9444444444444444,1,18
RFQ731-002586,CFG731_d71a39e1fcf17083,CFG731_e2d64e127f97296d,G731ST-HT,G731ST-HT,47.857142857142854,13,1,0.9285714285714286,6,14
RFQ731-002587,CFG731_23aa00a5306a83b2,CFG731_23aa00a5306a83b2,x731,x731,43.733333333333334,13,1,0.8666666666666667,1,15
RFQ731-002588,CFG731_10e74d757a2fa2a6,CFG731_a9f22ebc14287e5d,F731PW,F731PW,35.63636363636363,9,0,0.8181818181818182,13,11
RFQ731-002589,CFG731_afa90db347a19822,CFG731_0738cd529389f266,G731CA,G731CA,35.81818181818182,10,1,0.9090909090909091,17,11
RFQ731-002590,CFG731_241261e6f2e0673c,CFG731_da02526d254e2e35,x731,x731,58.0,15,0,1.0,4,15
RFQ731-002591,CFG731_d9b1e2bb70a9a96b,CFG731_3611bb1fba248e38,x731,x731,41.84615384615385,12,1,0.9230769230769231,30,13
RFQ731-002592,CFG731_04a704e692f8fd05,CFG731_496bd7a964d6cd85,x731,x731,47.86666666666667,14,1,0.9333333333333333,11,15
RFQ731-002593,CFG731_2c30adc3f721a104,CFG731_0e146b48e4ed8b98,G731ST-LT,G731ST-LT,54.86666666666667,14,0,0.9333333333333333,4,15
RFQ731-002594,CFG731_5ae746dac49a854b,CFG731_5ae746dac49a854b,x731,x731,38.625,13,2,0.8125,1,16
RFQ731-002595,CFG731_a54fd8962307be18,CFG731_ae2e4cfccaff4f50,G731ST-LT,G731ST-LT,48.0,12,0,1.0,12,12
RFQ731-002596,CFG731_c32e1d5ad1662baf,CFG731_3662a471d9ce3167,x731,x731,56.86666666666667,14,0,0.9333333333333333,2,15
RFQ731-002597,CFG731_7b2f69a7ca55041b,CFG731_7b2f69a7ca55041b,G731ST-HT,G731ST-HT,54.86666666666667,14,0,0.9333333333333333,1,15
RFQ731-002598,CFG731_e03b41992c837b34,CFG731_32b4b1ec4513af66,G731ST-LT,G731ST-LT,48.84615384615385,12,0,0.9230769230769231,2,13
RFQ731-002599,CFG731_1d7625425d9a9146,CFG731_cf4bb519cec0df2f,x731,x731,52.76470588235294,15,1,0.8823529411764706,8,17
RFQ731-002600,CFG731_8ba9be21909ddf85,CFG731_3b2a32abbf148ca1,x731,x731,41.84615384615385,12,1,0.9230769230769231,93,13
RFQ731-002601,CFG731_ad85e442c9239be7,CFG731_bbffb73f3dff6787,G731ST-HT,G731ST-HT,43.857142857142854,13,1,0.9285714285714286,12,14
RFQ731-002602,CFG731_ac57adca497d644f,CFG731_d8c69b7395beabbb,F731TE,F731TE,45.0,11,0,1.0,2,11
RFQ731-002603,CFG731_5718ef9495972b30,CFG731_b4987f1c95e91d0d,x731,x731,55.0,14,0,1.0,36,14
RFQ731-002604,CFG731_0c3b33750ffab3ac,CFG731_574aa7a29f75cd60,F731TE,F731TE,37.0,9,0,1.0,4,9
RFQ731-002605,CFG731_a57ffd88d58eb498,CFG731_a57ffd88d58eb498,G731ST-LT,G731ST-LT,54.75,14,0,0.875,1,16
RFQ731-002606,CFG731_37e3938c6089bb2d,CFG731_819cb4e76943eca6,F731WD_DualChannel,F731WD_DualChannel,43.69230769230769,11,0,0.8461538461538461,2,13
RFQ731-002607,CFG731_9228cc48e333917c,CFG731_78d3b084a795c836,x731,x731,48.75,14,1,0.875,15,16
RFQ731-002608,CFG731_ca05869cc5edc073,CFG731_32b1041fd68aac23,x731,x731,58.88235294117647,16,1,0.9411764705882353,14,17
RFQ731-002609,CFG731_faff6da73df00950,CFG731_b97ce0f180acf155,G731CA,G731CA,50.857142857142854,13,0,0.9285714285714286,3,14
