rfq_id,mode,package_aware,target_package,true_configuration_id,recommended_configuration_id,recommended_package,top_score,true_rank,candidate_count,requirement_count,mandatory_matches,mandatory_conflicts,preferred_matches,preferred_conflicts,refinement_distance,is_top1
RFQ731-000195,ORACLE,False,x731,CFG731_75b93da9dd9b0316,CFG731_75b93da9dd9b0316,x731,72.7,1.0,156,13,9,0,4,0,0.0,True
RFQ731-000196,ORACLE,False,x731,CFG731_260c36430f7c2d03,CFG731_260c36430f7c2d03,x731,93.2,1.0,156,14,12,0,2,0,0.0,True
RFQ731-000197,ORACLE,False,x731,CFG731_59f73311cf3c5679,CFG731_59f73311cf3c5679,x731,97.60000000000001,1.0,146,16,12,0,4,0,0.0,True
RFQ731-000198,ORACLE,False,x731,CFG731_8c50542218db5cb0,CFG731_8c50542218db5cb0,x731,113.2,1.0,148,16,15,0,1,0,0.0,True
RFQ731-000199,ORACLE,False,G731ST-LT,CFG731_da6b811731deb07d,CFG731_da6b811731deb07d,G731ST-LT,94.1,1.0,222,14,13,0,1,0,0.0,True
RFQ731-000200,ORACLE,False,x731,CFG731_140a9819128d92da,CFG731_140a9819128d92da,x731,82.60000000000001,1.0,138,14,10,0,4,0,0.0,True
RFQ731-000201,ORACLE,False,x731,CFG731_a4b44df449e9d78d,CFG731_a4b44df449e9d78d,x731,92.0,1.0,162,15,11,0,4,0,0.0,True
RFQ731-000202,ORACLE,False,x731,CFG731_7f6c0412b6d497fb,CFG731_7f6c0412b6d497fb,x731,91.2,1.0,146,15,11,0,4,0,0.0,True
RFQ731-000203,ORACLE,False,G731ST-HT,CFG731_e489ae1a5426e276,CFG731_e489ae1a5426e276,G731ST-HT,84.5,1.0,216,15,10,0,5,0,0.0,True
RFQ731-000204,ORACLE,False,F731TE,CFG731_344778a042931752,CFG731_344778a042931752,F731TE,65.80000000000001,1.0,348,11,9,0,2,0,0.0,True
RFQ731-000205,ORACLE,False,x731,CFG731_038a2660d5cee54f,CFG731_038a2660d5cee54f,x731,104.8,1.0,218,16,13,0,3,0,0.0,True
RFQ731-000206,ORACLE,False,x731,CFG731_6e096e946540ab4e,CFG731_6e096e946540ab4e,x731,103.80000000000001,1.0,150,17,12,0,5,0,0.0,True
RFQ731-000207,ORACLE,False,F731TE,CFG731_8b8ba7e2341f1295,CFG731_8b8ba7e2341f1295,F731TE,80.2,1.0,330,13,10,0,3,0,0.0,True
RFQ731-000208,ORACLE,False,F731PW,CFG731_92efd7a3c43da152,CFG731_92efd7a3c43da152,F731PW,65.30000000000001,1.0,528,12,8,0,4,0,0.0,True
RFQ731-000209,ORACLE,False,x731,CFG731_23aa00a5306a83b2,CFG731_23aa00a5306a83b2,x731,89.3,1.0,170,15,10,0,5,0,0.0,True
RFQ731-000210,ORACLE,False,F731WD_DualChannel,CFG731_819cb4e76943eca6,CFG731_819cb4e76943eca6,F731WD_DualChannel,70.9,1.0,548,13,8,0,5,0,0.0,True
RFQ731-000211,ORACLE,False,F731WD_SingleChannel,CFG731_ee8e327bbb737abf,CFG731_ee8e327bbb737abf,F731WD_SingleChannel,74.5,1.0,488,11,11,0,0,0,0.0,True
RFQ731-000212,ORACLE,False,x731,CFG731_09db81b4dee54f57,CFG731_09db81b4dee54f57,x731,76.1,1.0,152,13,9,0,4,0,0.0,True
RFQ731-000213,ORACLE,False,x731,CFG731_c42374cc9dea3494,CFG731_c42374cc9dea3494,x731,75.2,1.0,152,14,8,0,6,0,0.0,True
RFQ731-000214,ORACLE,False,G731CA,CFG731_b97ce0f180acf155,CFG731_b97ce0f180acf155,G731CA,84.9,1.0,412,14,10,0,4,0,0.0,True
RFQ731-000215,ORACLE,False,G731CA,CFG731_5bfe9492c76587ec,CFG731_5bfe9492c76587ec,G731CA,91.2,1.0,336,14,12,0,2,0,0.0,True
RFQ731-000216,ORACLE,False,x731,CFG731_da5f98932a1c6afd,CFG731_da5f98932a1c6afd,x731,81.6,1.0,164,14,10,0,4,0,0.0,True
RFQ731-000217,ORACLE,False,F731PW,CFG731_92efd7a3c43da152,CFG731_92efd7a3c43da152,F731PW,56.60000000000001,1.0,528,12,6,0,6,0,0.0,True
RFQ731-000218,ORACLE,False,x731,CFG731_ef7dc9987c0ff289,CFG731_ef7dc9987c0ff289,x731,76.9,1.0,170,14,9,0,5,0,0.0,True
RFQ731-000219,ORACLE,False,F731TE,CFG731_b27467571d893d92,CFG731_b27467571d893d92,F731TE,67.6,1.0,454,11,9,0,2,0,0.0,True
RFQ731-000220,ORACLE,False,x731,CFG731_6e27958dc8215006,CFG731_6e27958dc8215006,x731,105.4,1.0,134,16,13,0,3,0,0.0,True
RFQ731-000221,ORACLE,False,F731TE,CFG731_d8c69b7395beabbb,CFG731_d8c69b7395beabbb,F731TE,88.9,1.0,488,13,12,0,1,0,0.0,True
RFQ731-000222,ORACLE,False,x731,CFG731_917fc613cc9bf56a,CFG731_917fc613cc9bf56a,x731,89.2,1.0,176,14,12,0,2,0,0.0,True
RFQ731-000223,ORACLE,False,G731ST-HT,CFG731_fcc72e9951376cf3,CFG731_fcc72e9951376cf3,G731ST-HT,87.4,1.0,276,16,10,0,6,0,0.0,True
RFQ731-000224,ORACLE,False,x731,CFG731_192157d53112de14,CFG731_192157d53112de14,x731,82.9,1.0,176,14,10,0,4,0,0.0,True
RFQ731-000225,ORACLE,False,F731TE,CFG731_344778a042931752,CFG731_344778a042931752,F731TE,67.9,1.0,326,11,9,0,2,0,0.0,True
RFQ731-000226,ORACLE,False,x731,CFG731_48a4e554ffcf39e6,CFG731_48a4e554ffcf39e6,x731,85.0,1.0,140,14,10,0,4,0,0.0,True
RFQ731-000227,ORACLE,False,x731,CFG731_9a5bfa9148a9b604,CFG731_9a5bfa9148a9b604,x731,82.4,1.0,148,14,10,0,4,0,0.0,True
RFQ731-000228,ORACLE,False,G731ST-LT,CFG731_49cd4cbef1081333,CFG731_49cd4cbef1081333,G731ST-LT,88.50000000000001,1.0,282,15,11,0,4,0,0.0,True
RFQ731-000229,ORACLE,False,G731ST-LT,CFG731_cc64ce3eaedacb17,CFG731_cc64ce3eaedacb17,G731ST-LT,79.9,1.0,300,14,10,0,4,0,0.0,True
RFQ731-000230,ORACLE,False,G731CA,CFG731_0738cd529389f266,CFG731_0738cd529389f266,G731CA,97.2,1.0,370,14,13,0,1,0,0.0,True
RFQ731-000231,ORACLE,False,x731,CFG731_8e2d07b105a096f1,CFG731_8e2d07b105a096f1,x731,91.5,1.0,112,15,11,0,4,0,0.0,True
RFQ731-000232,ORACLE,False,G731ST-HT,CFG731_b5710e5f11e2cbc2,CFG731_b5710e5f11e2cbc2,G731ST-HT,79.5,1.0,190,14,10,0,4,0,0.0,True
RFQ731-000233,ORACLE,False,x731,CFG731_f9b0b8723f7e8c60,CFG731_f9b0b8723f7e8c60,x731,87.0,1.0,134,15,10,0,5,0,0.0,True
RFQ731-000234,ORACLE,False,x731,CFG731_31c4aded40f9387f,CFG731_31c4aded40f9387f,x731,95.5,1.0,98,16,11,0,5,0,0.0,True
RFQ731-000235,ORACLE,False,G731ST-LT,CFG731_50a4a25852666336,CFG731_50a4a25852666336,G731ST-LT,82.3,1.0,300,15,9,0,6,0,0.0,True
RFQ731-000236,ORACLE,False,G731CA,CFG731_691a8f2ff165671d,CFG731_691a8f2ff165671d,G731CA,77.4,1.0,362,12,10,0,2,0,0.0,True
RFQ731-000237,ORACLE,False,x731,CFG731_bd00839e452c6958,CFG731_bd00839e452c6958,x731,83.9,1.0,124,13,11,0,2,0,0.0,True
RFQ731-000238,ORACLE,False,x731,CFG731_8153d67c519453a2,CFG731_8153d67c519453a2,x731,73.7,1.0,154,15,6,0,9,0,0.0,True
RFQ731-000239,ORACLE,False,G731ST-LT,CFG731_613ed23f00a94a96,CFG731_613ed23f00a94a96,G731ST-LT,80.10000000000001,1.0,204,15,9,0,6,0,0.0,True
RFQ731-000240,ORACLE,False,G731ST-LT,CFG731_8da1da530d6ae54d,CFG731_8da1da530d6ae54d,G731ST-LT,98.0,1.0,304,16,12,0,4,0,0.0,True
RFQ731-000241,ORACLE,False,x731,CFG731_c821f5044ae6d2ab,CFG731_c821f5044ae6d2ab,x731,85.8,1.0,136,14,11,0,3,0,0.0,True
RFQ731-000242,ORACLE,False,x731,CFG731_7afa5501026394f9,CFG731_7afa5501026394f9,x731,77.7,1.0,108,13,10,0,3,0,0.0,True
RFQ731-000243,ORACLE,False,x731,CFG731_608c0251ef380592,CFG731_608c0251ef380592,x731,101.8,1.0,150,16,12,0,4,0,0.0,True
RFQ731-000244,ORACLE,False,x731,CFG731_5a14e01af9745dda,CFG731_5a14e01af9745dda,x731,85.0,1.0,164,14,11,0,3,0,0.0,True
RFQ731-000245,ORACLE,False,G731CA,CFG731_f235f4dd7693c885,CFG731_f235f4dd7693c885,G731CA,69.6,1.0,306,12,8,0,4,0,0.0,True
RFQ731-000246,ORACLE,False,G731ST-LT,CFG731_4772bedc40328ae2,CFG731_4772bedc40328ae2,G731ST-LT,85.8,1.0,324,15,10,0,5,0,0.0,True
RFQ731-000247,ORACLE,False,G731ST-HT,CFG731_86a2340212c01d2a,CFG731_86a2340212c01d2a,G731ST-HT,83.4,1.0,240,14,11,0,3,0,0.0,True
RFQ731-000248,ORACLE,False,x731,CFG731_25c733523f45b8a2,CFG731_25c733523f45b8a2,x731,78.5,1.0,110,13,10,0,3,0,0.0,True
RFQ731-000249,ORACLE,False,x731,CFG731_edd62f5541be2bb0,CFG731_edd62f5541be2bb0,x731,77.0,1.0,116,14,9,0,5,0,0.0,True
RFQ731-000250,ORACLE,False,x731,CFG731_0e3baae8e946721c,CFG731_0e3baae8e946721c,x731,78.5,1.0,118,13,10,0,3,0,0.0,True
RFQ731-000251,ORACLE,False,x731,CFG731_579057193c092394,CFG731_579057193c092394,x731,92.3,1.0,160,15,11,0,4,0,0.0,True
RFQ731-000252,ORACLE,False,x731,CFG731_bb5aee8a4ae4203d,CFG731_bb5aee8a4ae4203d,x731,82.89999999999999,1.0,90,13,11,0,2,0,0.0,True
RFQ731-000253,ORACLE,False,x731,CFG731_3399b9d467bfc71a,CFG731_3399b9d467bfc71a,x731,95.2,1.0,134,14,13,0,1,0,0.0,True
RFQ731-000254,ORACLE,False,x731,CFG731_ff3460f478ef969b,CFG731_ff3460f478ef969b,x731,93.10000000000001,1.0,196,16,11,0,5,0,0.0,True
RFQ731-000255,ORACLE,False,x731,CFG731_1243cfc726284db9,CFG731_1243cfc726284db9,x731,75.8,1.0,128,13,9,0,4,0,0.0,True
RFQ731-000256,ORACLE,False,G731ST-HT,CFG731_a56f1437a0b4ca31,CFG731_a56f1437a0b4ca31,G731ST-HT,92.80000000000001,1.0,302,16,11,0,5,0,0.0,True
RFQ731-000257,ORACLE,False,x731,CFG731_f3a077220d123b51,CFG731_f3a077220d123b51,x731,79.3,1.0,150,14,9,0,5,0,0.0,True
RFQ731-000258,ORACLE,False,G731ST-HT,CFG731_920bf82480de0a61,CFG731_920bf82480de0a61,G731ST-HT,85.80000000000001,1.0,320,14,12,0,2,0,0.0,True
RFQ731-000259,ORACLE,False,x731,CFG731_7630270d2245c283,CFG731_7630270d2245c283,x731,99.2,1.0,120,16,12,0,4,0,0.0,True
RFQ731-000260,ORACLE,False,x731,CFG731_de5e29fe1f740f3e,CFG731_de5e29fe1f740f3e,x731,98.4,1.0,164,15,12,0,3,0,0.0,True
RFQ731-000261,ORACLE,False,x731,CFG731_b757671ab14f2876,CFG731_b757671ab14f2876,x731,90.5,1.0,120,15,11,0,4,0,0.0,True
RFQ731-000262,ORACLE,False,x731,CFG731_f84558a188ec14c0,CFG731_f84558a188ec14c0,x731,80.3,1.0,144,14,9,0,5,0,0.0,True
RFQ731-000263,ORACLE,False,G731ST-LT,CFG731_a40ab19ad6671fbe,CFG731_a40ab19ad6671fbe,G731ST-LT,96.8,1.0,340,16,12,0,4,0,0.0,True
RFQ731-000264,ORACLE,False,x731,CFG731_567b2aa90592cf41,CFG731_567b2aa90592cf41,x731,69.1,1.0,166,12,9,0,3,0,0.0,True
RFQ731-000265,ORACLE,False,G731ST-LT,CFG731_455da2f832a6b66d,CFG731_455da2f832a6b66d,G731ST-LT,87.3,1.0,344,15,11,0,4,0,0.0,True
RFQ731-000266,ORACLE,False,x731,CFG731_da5f98932a1c6afd,CFG731_da5f98932a1c6afd,x731,99.0,1.0,168,14,14,0,0,0,0.0,True
RFQ731-000267,ORACLE,False,x731,CFG731_a38141e3f47b5259,CFG731_a38141e3f47b5259,x731,81.30000000000001,1.0,126,14,10,0,4,0,0.0,True
RFQ731-000268,ORACLE,False,x731,CFG731_d3ce57e5727e1d4a,CFG731_d3ce57e5727e1d4a,x731,84.1,1.0,128,14,10,0,4,0,0.0,True
RFQ731-000269,ORACLE,False,x731,CFG731_4dd88391f253d6d5,CFG731_4dd88391f253d6d5,x731,81.3,1.0,108,15,9,0,6,0,0.0,True
RFQ731-000270,ORACLE,False,F731WD_DualChannel,CFG731_a4610f5f38e7d946,CFG731_a4610f5f38e7d946,F731WD_DualChannel,79.3,1.0,412,13,10,0,3,0,0.0,True
RFQ731-000271,ORACLE,False,F731PW,CFG731_92efd7a3c43da152,CFG731_92efd7a3c43da152,F731PW,67.4,1.0,528,12,8,0,4,0,0.0,True
RFQ731-000272,ORACLE,False,x731,CFG731_11a99741e1f7cce9,CFG731_11a99741e1f7cce9,x731,81.8,1.0,116,14,9,0,5,0,0.0,True
RFQ731-000273,ORACLE,False,x731,CFG731_70576b93aef3bc09,CFG731_70576b93aef3bc09,x731,86.6,1.0,158,14,11,0,3,0,0.0,True
RFQ731-000274,ORACLE,False,x731,CFG731_ef2da8cd513b19be,CFG731_ef2da8cd513b19be,x731,72.4,1.0,140,14,7,0,7,0,0.0,True
RFQ731-000275,ORACLE,False,F731WD_DualChannel,CFG731_a4610f5f38e7d946,CFG731_a4610f5f38e7d946,F731WD_DualChannel,70.60000000000001,1.0,360,13,8,0,5,0,0.0,True
RFQ731-000276,ORACLE,False,G731ST-LT,CFG731_bd3c08ff576a8cab,CFG731_bd3c08ff576a8cab,G731ST-LT,87.0,1.0,284,15,10,0,5,0,0.0,True
RFQ731-000277,ORACLE,False,x731,CFG731_d6304b0cfae9a548,CFG731_d6304b0cfae9a548,x731,91.7,1.0,132,16,10,0,6,0,0.0,True
RFQ731-000278,ORACLE,False,x731,CFG731_88a813121973f952,CFG731_88a813121973f952,x731,98.80000000000001,1.0,146,16,12,0,4,0,0.0,True
RFQ731-000279,ORACLE,False,x731,CFG731_353333bad447dbef,CFG731_353333bad447dbef,x731,72.5,1.0,172,15,7,0,8,0,0.0,True
RFQ731-000280,ORACLE,False,G731ST-HT,CFG731_a8031a74f6d1710d,CFG731_a8031a74f6d1710d,G731ST-HT,77.10000000000001,1.0,260,14,10,0,4,0,0.0,True
RFQ731-000281,ORACLE,False,F731TE,CFG731_54559f782190a122,CFG731_54559f782190a122,F731TE,74.80000000000001,1.0,370,13,9,0,4,0,0.0,True
RFQ731-000282,ORACLE,False,x731,CFG731_bfee42801e80594e,CFG731_bfee42801e80594e,x731,84.6,1.0,182,14,11,0,3,0,0.0,True
RFQ731-000283,ORACLE,False,G731ST-LT,CFG731_bc9146cb8459e9c2,CFG731_bc9146cb8459e9c2,G731ST-LT,91.5,1.0,356,15,12,0,3,0,0.0,True
RFQ731-000284,ORACLE,False,F731WD_DualChannel,CFG731_5076f1c2c0488d0e,CFG731_5076f1c2c0488d0e,F731WD_DualChannel,57.7,1.0,326,11,7,0,4,0,0.0,True
RFQ731-000285,ORACLE,False,x731,CFG731_31b82ee906484bbd,CFG731_31b82ee906484bbd,x731,77.30000000000001,1.0,144,13,10,0,3,0,0.0,True
RFQ731-000286,ORACLE,False,G731ST-HT,CFG731_bbffb73f3dff6787,CFG731_bbffb73f3dff6787,G731ST-HT,91.6,1.0,322,16,11,0,5,0,0.0,True
RFQ731-000287,ORACLE,False,x731,CFG731_c9498cf6f4410d44,CFG731_c9498cf6f4410d44,x731,93.8,1.0,166,14,12,0,2,0,0.0,True
RFQ731-000288,ORACLE,False,G731ST-LT,CFG731_395f3e5588a2c3c0,CFG731_395f3e5588a2c3c0,G731ST-LT,74.70000000000002,1.0,206,15,8,0,7,0,0.0,True
RFQ731-000289,ORACLE,False,x731,CFG731_935bc110c01e9e85,CFG731_935bc110c01e9e85,x731,96.5,1.0,136,15,12,0,3,0,0.0,True
RFQ731-000290,ORACLE,False,x731,CFG731_8c429238b2628537,CFG731_8c429238b2628537,x731,108.7,1.0,154,16,14,0,2,0,0.0,True
RFQ731-000291,ORACLE,False,F731TE,CFG731_3d8c1bbc0ef4249a,CFG731_3d8c1bbc0ef4249a,F731TE,87.1,1.0,392,13,12,0,1,0,0.0,True
RFQ731-000292,ORACLE,False,x731,CFG731_aa082226d44cd876,CFG731_aa082226d44cd876,x731,111.7,1.0,142,16,15,0,1,0,0.0,True
RFQ731-000293,ORACLE,False,x731,CFG731_04bb9195f752ca8c,CFG731_04bb9195f752ca8c,x731,87.2,1.0,150,14,11,0,3,0,0.0,True
RFQ731-000294,ORACLE,False,x731,CFG731_8b9239fd1c516750,CFG731_8b9239fd1c516750,x731,90.1,1.0,136,14,12,0,2,0,0.0,True
RFQ731-000295,ORACLE,False,x731,CFG731_da5f98932a1c6afd,CFG731_da5f98932a1c6afd,x731,84.0,1.0,164,14,10,0,4,0,0.0,True
RFQ731-000296,ORACLE,False,x731,CFG731_67751271582e3c57,CFG731_67751271582e3c57,x731,92.1,1.0,210,15,11,0,4,0,0.0,True
RFQ731-000297,ORACLE,False,G731CA,CFG731_817824ee3a762453,CFG731_817824ee3a762453,G731CA,90.60000000000001,1.0,382,14,11,0,3,0,0.0,True
RFQ731-000298,ORACLE,False,x731,CFG731_4138a046f10b4aa8,CFG731_4138a046f10b4aa8,x731,88.10000000000001,1.0,138,15,11,0,4,0,0.0,True
RFQ731-000299,ORACLE,False,G731ST-LT,CFG731_845802fc60449063,CFG731_845802fc60449063,G731ST-LT,77.9,1.0,258,13,11,0,2,0,0.0,True
RFQ731-000300,ORACLE,False,G731ST-HT,CFG731_cc9ac35e4d9a1854,CFG731_cc9ac35e4d9a1854,G731ST-HT,91.0,1.0,318,16,11,0,5,0,0.0,True
RFQ731-000301,ORACLE,False,x731,CFG731_d8843ca5e91f93ae,CFG731_d8843ca5e91f93ae,x731,76.2,1.0,128,13,9,0,4,0,0.0,True
RFQ731-000302,ORACLE,False,F731TE,CFG731_b7c1a02b25610507,CFG731_b7c1a02b25610507,F731TE,70.9,1.0,512,11,10,0,1,0,0.0,True
RFQ731-000303,ORACLE,False,x731,CFG731_8216171cc39f78aa,CFG731_8216171cc39f78aa,x731,94.9,1.0,140,16,11,0,5,0,0.0,True
RFQ731-000304,ORACLE,False,G731ST-HT,CFG731_fab0d81b6a0ca4e0,CFG731_fab0d81b6a0ca4e0,G731ST-HT,75.5,1.0,266,13,10,0,3,0,0.0,True
RFQ731-000305,ORACLE,False,x731,CFG731_f030e97d69c5c359,CFG731_f030e97d69c5c359,x731,72.4,1.0,180,14,8,0,6,0,0.0,True
RFQ731-000306,ORACLE,False,G731ST-HT,CFG731_a288340143e53b7f,CFG731_a288340143e53b7f,G731ST-HT,88.7,1.0,408,15,11,0,4,0,0.0,True
RFQ731-000307,ORACLE,False,F731WD_SingleChannel,CFG731_11c93eca01984a14,CFG731_11c93eca01984a14,F731WD_SingleChannel,84.1,1.0,594,13,11,0,2,0,0.0,True
RFQ731-000308,ORACLE,False,G731ST-LT,CFG731_903051672b581bab,CFG731_903051672b581bab,G731ST-LT,95.8,1.0,192,15,12,0,3,0,0.0,True
RFQ731-000309,ORACLE,False,G731ST-HT,CFG731_4aa7d46b9cfa7d7b,CFG731_4aa7d46b9cfa7d7b,G731ST-HT,89.5,1.0,410,16,10,0,6,0,0.0,True
RFQ731-000310,ORACLE,False,G731ST-LT,CFG731_fbf2539ea471ea5b,CFG731_fbf2539ea471ea5b,G731ST-LT,98.10000000000001,1.0,330,15,13,0,2,0,0.0,True
RFQ731-000311,ORACLE,False,x731,CFG731_f1291711f7901d90,CFG731_f1291711f7901d90,x731,97.2,1.0,174,15,13,0,2,0,0.0,True
RFQ731-000312,ORACLE,False,x731,CFG731_75b377161674dea1,CFG731_75b377161674dea1,x731,65.9,1.0,124,13,7,0,6,0,0.0,True
RFQ731-000313,ORACLE,False,G731ST-HT,CFG731_646d8903da63e1f0,CFG731_646d8903da63e1f0,G731ST-HT,88.7,1.0,286,15,11,0,4,0,0.0,True
RFQ731-000314,ORACLE,False,x731,CFG731_a4339f07d181d686,CFG731_a4339f07d181d686,x731,92.2,1.0,120,16,11,0,5,0,0.0,True
RFQ731-000315,ORACLE,False,x731,CFG731_7bb3a18bcb60bab4,CFG731_7bb3a18bcb60bab4,x731,75.5,1.0,116,12,10,0,2,0,0.0,True
RFQ731-000316,ORACLE,False,G731CA,CFG731_e85a7fcdd0521e90,CFG731_e85a7fcdd0521e90,G731CA,71.7,1.0,474,12,9,0,3,0,0.0,True
RFQ731-000317,ORACLE,False,G731ST-LT,CFG731_845802fc60449063,CFG731_845802fc60449063,G731ST-LT,76.1,1.0,258,13,10,0,3,0,0.0,True
RFQ731-000318,ORACLE,False,x731,CFG731_6204dd6ea742eb13,CFG731_6204dd6ea742eb13,x731,74.1,1.0,132,14,8,0,6,0,0.0,True
RFQ731-000319,ORACLE,False,x731,CFG731_f0818b6e9953d652,CFG731_f0818b6e9953d652,x731,68.7,1.0,154,13,8,0,5,0,0.0,True
RFQ731-000320,ORACLE,False,G731ST-HT,CFG731_288e4c99b4e02895,CFG731_288e4c99b4e02895,G731ST-HT,76.8,1.0,290,14,9,0,5,0,0.0,True
RFQ731-000321,ORACLE,False,x731,CFG731_192157d53112de14,CFG731_192157d53112de14,x731,73.6,1.0,148,14,8,0,6,0,0.0,True
RFQ731-000322,ORACLE,False,x731,CFG731_d0bd848c8f934b33,CFG731_d0bd848c8f934b33,x731,82.4,1.0,166,13,11,0,2,0,0.0,True
RFQ731-000323,ORACLE,False,F731PW,CFG731_327bfa077bbbd45e,CFG731_327bfa077bbbd45e,F731PW,74.6,1.0,408,12,10,0,2,0,0.0,True
RFQ731-000324,ORACLE,False,G731ST-LT,CFG731_8b6ed3cfa9ed1e59,CFG731_8b6ed3cfa9ed1e59,G731ST-LT,93.3,1.0,438,15,12,0,3,0,0.0,True
RFQ731-000325,ORACLE,False,F731WD_SingleChannel,CFG731_11c93eca01984a14,CFG731_11c93eca01984a14,F731WD_SingleChannel,84.10000000000001,1.0,594,13,11,0,2,0,0.0,True
RFQ731-000326,ORACLE,False,G731ST-LT,CFG731_e67173c88f9460f6,CFG731_e67173c88f9460f6,G731ST-LT,73.2,1.0,400,13,9,0,4,0,0.0,True
RFQ731-000327,ORACLE,False,x731,CFG731_576db798689c655c,CFG731_576db798689c655c,x731,69.7,1.0,132,12,9,0,3,0,0.0,True
RFQ731-000328,ORACLE,False,x731,CFG731_a92ad5294d9187e9,CFG731_a92ad5294d9187e9,x731,97.1,1.0,196,14,13,0,1,0,0.0,True
RFQ731-000329,ORACLE,False,x731,CFG731_6be2d8f04f4b5682,CFG731_6be2d8f04f4b5682,x731,72.7,1.0,176,13,9,0,4,0,0.0,True
RFQ731-000330,ORACLE,False,G731ST-HT,CFG731_80619ff0be976225,CFG731_80619ff0be976225,G731ST-HT,85.10000000000001,1.0,424,15,10,0,5,0,0.0,True
RFQ731-000331,ORACLE,False,x731,CFG731_ef2da8cd513b19be,CFG731_ef2da8cd513b19be,x731,71.5,1.0,170,14,8,0,6,0,0.0,True
RFQ731-000332,ORACLE,False,x731,CFG731_5feb84333ab424ba,CFG731_5feb84333ab424ba,x731,77.10000000000001,1.0,124,14,9,0,5,0,0.0,True
RFQ731-000333,ORACLE,False,x731,CFG731_9fcbeaf9d5010d3a,CFG731_9fcbeaf9d5010d3a,x731,81.2,1.0,184,15,9,0,6,0,0.0,True
RFQ731-000334,ORACLE,False,x731,CFG731_624f3002b3cf1e19,CFG731_624f3002b3cf1e19,x731,73.7,1.0,154,14,8,0,6,0,0.0,True
RFQ731-000335,ORACLE,False,G731ST-LT,CFG731_49cd4cbef1081333,CFG731_49cd4cbef1081333,G731ST-LT,90.3,1.0,284,15,11,0,4,0,0.0,True
RFQ731-000336,ORACLE,False,G731ST-LT,CFG731_2a738780f0517f67,CFG731_2a738780f0517f67,G731ST-LT,83.2,1.0,290,14,11,0,3,0,0.0,True
RFQ731-000337,ORACLE,False,x731,CFG731_f287b32480efae51,CFG731_f287b32480efae51,x731,77.9,1.0,116,13,10,0,3,0,0.0,True
RFQ731-000338,ORACLE,False,x731,CFG731_214b769209164299,CFG731_214b769209164299,x731,82.0,1.0,126,14,10,0,4,0,0.0,True
RFQ731-000339,ORACLE,False,x731,CFG731_5cfa203ca7029f1c,CFG731_5cfa203ca7029f1c,x731,104.5,1.0,154,16,13,0,3,0,0.0,True
RFQ731-000340,ORACLE,False,x731,CFG731_5cfa203ca7029f1c,CFG731_5cfa203ca7029f1c,x731,90.7,1.0,152,16,10,0,6,0,0.0,True
RFQ731-000341,ORACLE,False,x731,CFG731_2692d4e8945eb6ee,CFG731_2692d4e8945eb6ee,x731,92.4,1.0,128,14,12,0,2,0,0.0,True
RFQ731-000342,ORACLE,False,x731,CFG731_5d42a8deb0fcb3d7,CFG731_5d42a8deb0fcb3d7,x731,94.7,1.0,166,15,12,0,3,0,0.0,True
RFQ731-000343,ORACLE,False,x731,CFG731_7187559e0dc892c4,CFG731_7187559e0dc892c4,x731,79.10000000000001,1.0,180,14,9,0,5,0,0.0,True
RFQ731-000344,ORACLE,False,G731CA,CFG731_afa90db347a19822,CFG731_afa90db347a19822,G731CA,70.5,1.0,282,12,8,0,4,0,0.0,True
RFQ731-000345,ORACLE,False,G731ST-LT,CFG731_e1516ef53069d5e2,CFG731_e1516ef53069d5e2,G731ST-LT,87.4,1.0,326,14,12,0,2,0,0.0,True
RFQ731-000346,ORACLE,False,G731CA,CFG731_98ec9650b5463fd0,CFG731_98ec9650b5463fd0,G731CA,73.2,1.0,362,12,10,0,2,0,0.0,True
RFQ731-000347,ORACLE,False,G731ST-HT,CFG731_eb70dc35972dc4b7,CFG731_eb70dc35972dc4b7,G731ST-HT,100.1,1.0,320,15,14,0,1,0,0.0,True
RFQ731-000348,ORACLE,False,x731,CFG731_48aa9a27f24794bc,CFG731_48aa9a27f24794bc,x731,83.4,1.0,192,14,11,0,3,0,0.0,True
RFQ731-000349,ORACLE,False,G731CA,CFG731_edf13ed38a4b54de,CFG731_edf13ed38a4b54de,G731CA,82.2,1.0,390,14,10,0,4,0,0.0,True
RFQ731-000350,ORACLE,False,x731,CFG731_90dc5a2ccc9e8c22,CFG731_90dc5a2ccc9e8c22,x731,73.0,1.0,128,14,8,0,6,0,0.0,True
RFQ731-000351,ORACLE,False,G731ST-LT,CFG731_10085782ed0991cf,CFG731_10085782ed0991cf,G731ST-LT,106.69999999999999,1.0,280,16,14,0,2,0,0.0,True
RFQ731-000352,ORACLE,False,G731ST-LT,CFG731_938851275519b7cb,CFG731_938851275519b7cb,G731ST-LT,82.9,1.0,176,14,11,0,3,0,0.0,True
RFQ731-000353,ORACLE,False,x731,CFG731_6751dd4d3a36fdfa,CFG731_6751dd4d3a36fdfa,x731,73.6,1.0,142,14,8,0,6,0,0.0,True
RFQ731-000354,ORACLE,False,x731,CFG731_fe9a409c6b2ba9cc,CFG731_fe9a409c6b2ba9cc,x731,91.1,1.0,184,15,11,0,4,0,0.0,True
RFQ731-000355,ORACLE,False,G731ST-HT,CFG731_ff04d32ca467d2a5,CFG731_ff04d32ca467d2a5,G731ST-HT,79.0,1.0,204,14,10,0,4,0,0.0,True
