rfq_id,target_package,predicted_configuration_id,true_configuration_id,true_rank,error_type,num_changed_characteristics,changed_characteristics,mandatory_requirements,mandatory_matches,mandatory_mismatches,preferred_requirements,preferred_matches,preferred_mismatches,true_mandatory_matches,true_mandatory_mismatches,predicted_score,predicted_package,recommendation_package_aware
RFQ731-002437,x731,CFG731_04bb9195f752ca8c,CFG731_04bb9195f752ca8c,1.0,CORRECT_TOP1,0,,9,9,0,5,5,0,9,0,22.751940846969397,x731,false
RFQ731-002438,G731ST-LT,CFG731_a40ab19ad6671fbe,CFG731_a40ab19ad6671fbe,1.0,CORRECT_TOP1,0,,12,12,0,4,4,0,12,0,26.949215780743785,G731ST-LT,false
RFQ731-002439,G731VG,CFG731_40b6e1db6c80bcc1,CFG731_40b6e1db6c80bcc1,1.0,CORRECT_TOP1,0,,12,12,0,3,3,0,12,0,38.77477620783847,G731VG,false
RFQ731-002440,F731PW,CFG731_327bfa077bbbd45e,CFG731_327bfa077bbbd45e,1.0,CORRECT_TOP1,0,,11,11,0,1,1,0,11,0,34.78332108077815,F731PW,false
RFQ731-002441,x731,CFG731_70b38ab75d3ca724,CFG731_4514730a70640409,3.0,TRUE_IN_TOP3,2,stromSchaltbar|dev_advMeterVerification,9,9,0,4,4,0,9,0,18.82167877385062,x731,false
RFQ731-002442,G731ST-HT,CFG731_4aa7d46b9cfa7d7b,CFG731_b36f487da5008df2,2.0,TRUE_IN_TOP3,1,stromSchaltbar,12,12,0,3,3,0,12,0,26.921485984216933,G731ST-HT,false
RFQ731-002443,x731,CFG731_3fe779486d988e69,CFG731_36afe1d5d5adcebd,4.0,TRUE_IN_TOP5,2,temperaturEingaenge|customUserFluid,9,9,0,5,5,0,9,0,21.213935960126506,x731,false
RFQ731-002444,x731,CFG731_bcec8ceac2dbcc79,CFG731_bcec8ceac2dbcc79,1.0,CORRECT_TOP1,0,,10,10,0,5,5,0,10,0,22.714775024347144,x731,false
RFQ731-002445,G731VG,CFG731_40b6e1db6c80bcc1,CFG731_40b6e1db6c80bcc1,1.0,CORRECT_TOP1,0,,12,12,0,3,3,0,12,0,38.77477620783847,G731VG,false
RFQ731-002446,x731,CFG731_9228cc48e333917c,CFG731_9228cc48e333917c,1.0,CORRECT_TOP1,0,,15,15,0,0,0,0,15,0,21.956036770952142,x731,false
RFQ731-002447,x731,CFG731_241d60e6ef5278be,CFG731_80e3b04d167bbba8,2.0,TRUE_IN_TOP3,3,stromSchaltbar|stromEingaenge|temperaturEingaenge,10,10,0,3,3,0,10,0,18.72320563240572,x731,false
RFQ731-002448,G731ST-HT,CFG731_bbffb73f3dff6787,CFG731_920bf82480de0a61,2.0,TRUE_IN_TOP3,2,stromEingaenge|temperaturEingaenge,10,10,0,4,4,0,10,0,25.780140999605777,G731ST-HT,false
RFQ731-002449,G731ST-LT,CFG731_7882c72c21497015,CFG731_7882c72c21497015,1.0,CORRECT_TOP1,0,,12,12,0,4,4,0,12,0,27.28168299527284,G731ST-LT,false
RFQ731-002450,x731,CFG731_3c119308d8305ad4,CFG731_3c119308d8305ad4,1.0,CORRECT_TOP1,0,,11,11,0,4,4,0,11,0,20.701719896485542,x731,false
RFQ731-002451,G731ST-HT,CFG731_a4416ae9d698efa6,CFG731_a4416ae9d698efa6,1.0,CORRECT_TOP1,0,,10,10,0,4,4,0,10,0,25.72347283305394,G731ST-HT,false
RFQ731-002452,F731TE,CFG731_81bffae40f4c3a60,CFG731_81bffae40f4c3a60,1.0,CORRECT_TOP1,0,,10,10,0,3,3,0,10,0,40.20567435801124,F731TE,false
RFQ731-002453,x731,CFG731_9fa436b39059149d,CFG731_27279ceeaa7fc1fe,2.0,TRUE_IN_TOP3,1,binaerOpenColl_MP,8,8,0,5,5,0,8,0,21.228485649604576,x731,false
RFQ731-002454,F731TE,CFG731_b27467571d893d92,CFG731_b27467571d893d92,1.0,CORRECT_TOP1,0,,7,7,0,4,4,0,7,0,30.20745299258429,F731TE,false
RFQ731-002455,F731PW,CFG731_7785b2914ebb6eaf,CFG731_7785b2914ebb6eaf,1.0,CORRECT_TOP1,0,,10,10,0,2,2,0,10,0,29.024288688400222,F731PW,false
RFQ731-002456,G731ST-LT,CFG731_c5da2661a169f82b,CFG731_c5da2661a169f82b,1.0,CORRECT_TOP1,0,,9,9,0,6,6,0,9,0,25.821145365161616,G731ST-LT,false
RFQ731-002457,x731,CFG731_8d07e19298d09d34,CFG731_17becc4d045fdd6e,2.0,TRUE_IN_TOP3,1,stromSchaltbar,11,11,0,4,4,0,11,0,22.46777251713077,x731,false
RFQ731-002458,G731ST-LT,CFG731_8da1da530d6ae54d,CFG731_8da1da530d6ae54d,1.0,CORRECT_TOP1,0,,10,10,0,6,6,0,10,0,27.431661067739245,G731ST-LT,false
RFQ731-002459,G731ST-HT,CFG731_7c70763d4cf79560,CFG731_7c70763d4cf79560,1.0,CORRECT_TOP1,0,,12,12,0,3,3,0,12,0,26.47280484609084,G731ST-HT,false
RFQ731-002460,x731,CFG731_89772de94df83ba5,CFG731_6ad3ec8ed100118e,2.0,TRUE_IN_TOP3,2,stromSchaltbar|temperaturEingaenge,11,11,0,3,3,0,11,0,20.25368599809777,x731,false
RFQ731-002461,x731,CFG731_75466cb810218a66,CFG731_d59b14d4b0b9324d,5.0,TRUE_IN_TOP5,1,binaerOpenColl_MP,8,8,0,5,5,0,8,0,19.1910449511308,x731,false
RFQ731-002462,x731,CFG731_1f0c09edcd967945,CFG731_f0818b6e9953d652,6.0,TRUE_IN_TOP10,1,customUserFluid,13,13,0,0,0,0,13,0,20.19774698303312,x731,false
RFQ731-002463,x731,CFG731_da02526d254e2e35,CFG731_0848f22447616e6f,2.0,TRUE_IN_TOP3,1,customUserFluid,13,13,0,2,2,0,13,0,21.563687372528506,x731,false
RFQ731-002464,x731,CFG731_8048d4394d2fbde3,CFG731_8048d4394d2fbde3,1.0,CORRECT_TOP1,0,,10,10,0,2,2,0,10,0,19.65596228969266,x731,false
RFQ731-002465,x731,CFG731_04a53b6cc81d57d6,CFG731_04a53b6cc81d57d6,1.0,CORRECT_TOP1,0,,13,13,0,2,2,0,13,0,21.644641083035587,x731,false
RFQ731-002466,x731,CFG731_800f2acd9158b556,CFG731_800f2acd9158b556,1.0,CORRECT_TOP1,0,,13,13,0,1,1,0,13,0,20.627639460303403,x731,false
RFQ731-002467,G731ST-HT,CFG731_831a7150258499af,CFG731_7d6fec687910546d,3.0,TRUE_IN_TOP3,1,binaerDigitalOpenColl_MN,13,13,0,2,2,0,13,0,25.971268063440576,G731ST-HT,false
RFQ731-002468,x731,CFG731_d8c9e5b1edc3b4b3,CFG731_d8c9e5b1edc3b4b3,1.0,CORRECT_TOP1,0,,11,11,0,4,4,0,11,0,22.56346997156121,x731,false
RFQ731-002469,x731,CFG731_9e4fccece4d272d3,CFG731_16e6520dce2c28e4,5.0,TRUE_IN_TOP5,2,stromEingaenge|dev_advMeterVerification,12,12,0,2,2,0,12,0,20.191423920333836,x731,false
RFQ731-002470,G731ST-LT,CFG731_7882c72c21497015,CFG731_7882c72c21497015,1.0,CORRECT_TOP1,0,,11,11,0,5,5,0,11,0,27.28168299527284,G731ST-LT,false
RFQ731-002471,G731ST-LT,CFG731_a57ffd88d58eb498,CFG731_fa6ab94f1cf566b3,3.0,TRUE_IN_TOP3,1,binaerDigitalOpenColl_MN,13,13,0,1,1,0,13,0,23.590271363226396,G731ST-LT,false
RFQ731-002472,G731ST-HT,CFG731_a4416ae9d698efa6,CFG731_1060da033d1aaed1,4.0,TRUE_IN_TOP5,1,temperaturEingaenge,11,11,0,2,2,0,11,0,24.36825562300831,G731ST-HT,false
RFQ731-002473,F731PW,CFG731_a9f22ebc14287e5d,CFG731_a9f22ebc14287e5d,1.0,CORRECT_TOP1,0,,11,11,0,1,1,0,11,0,28.56494696995293,F731PW,false
RFQ731-002474,G731ST-HT,CFG731_a3b03637ed22317c,CFG731_a3b03637ed22317c,1.0,CORRECT_TOP1,0,,12,12,0,4,4,0,12,0,28.263428625233576,G731ST-HT,false
RFQ731-002475,x731,CFG731_cb3a6f924677049e,CFG731_5d2495d91e9fa868,7.0,TRUE_IN_TOP10,1,temperaturEingaenge,11,11,0,3,3,0,11,0,20.510514512682487,x731,false
RFQ731-002476,x731,CFG731_243419c6708378b3,CFG731_243419c6708378b3,1.0,CORRECT_TOP1,0,,10,10,0,5,5,0,10,0,21.21421686761144,x731,false
RFQ731-002477,x731,CFG731_da02526d254e2e35,CFG731_da02526d254e2e35,1.0,CORRECT_TOP1,0,,11,11,0,5,5,0,11,0,22.63179820857242,x731,false
RFQ731-002478,G731ST-HT,CFG731_6cc2f5d089c01baf,CFG731_c209599718b42485,5.0,TRUE_IN_TOP5,1,stromSchaltbar,10,10,0,3,3,0,10,0,24.035788408479256,G731ST-HT,false
RFQ731-002479,x731,CFG731_de1ec1b96e1e485e,CFG731_de1ec1b96e1e485e,1.0,CORRECT_TOP1,0,,12,12,0,3,3,0,12,0,21.69314126656624,x731,false
RFQ731-002480,x731,CFG731_04bb9195f752ca8c,CFG731_04bb9195f752ca8c,1.0,CORRECT_TOP1,0,,11,11,0,3,3,0,11,0,22.751940846969397,x731,false
RFQ731-002481,F731TE,CFG731_090330aa38b8e80b,CFG731_090330aa38b8e80b,1.0,CORRECT_TOP1,0,,9,9,0,4,4,0,9,0,41.75183379650011,F731TE,false
RFQ731-002482,F731WD_DualChannel,CFG731_819cb4e76943eca6,CFG731_819cb4e76943eca6,1.0,CORRECT_TOP1,0,,9,9,0,4,4,0,9,0,32.30861569119556,F731WD_DualChannel,false
RFQ731-002483,G731VG,CFG731_40b6e1db6c80bcc1,CFG731_40b6e1db6c80bcc1,1.0,CORRECT_TOP1,0,,9,9,0,6,6,0,9,0,38.77477620783847,G731VG,false
RFQ731-002484,G731CA,CFG731_452fb8d2c450816e,CFG731_452fb8d2c450816e,1.0,CORRECT_TOP1,0,,9,9,0,3,3,0,9,0,26.69389423217886,G731CA,false
RFQ731-002485,G731ST-HT,CFG731_cc9ac35e4d9a1854,CFG731_0494d5ae6eecf400,3.0,TRUE_IN_TOP3,1,binaerDigitalOpenColl_MN,12,12,0,3,3,0,12,0,26.322826773624435,G731ST-HT,false
RFQ731-002486,G731ST-LT,CFG731_87d8ba5b87cf0a3f,CFG731_77fac91021549398,3.0,TRUE_IN_TOP3,2,temperaturEingaenge|binaerDigitalOpenColl_MN,11,11,0,2,2,0,11,0,22.1571212140856,G731ST-LT,false
RFQ731-002487,F731TE,CFG731_6886c948a9d1ec0c,CFG731_6886c948a9d1ec0c,1.0,CORRECT_TOP1,0,,9,9,0,4,4,0,9,0,35.31847236214592,F731TE,false
RFQ731-002488,F731PW,CFG731_956456fc074ebc5a,CFG731_956456fc074ebc5a,1.0,CORRECT_TOP1,0,,11,11,0,1,1,0,11,0,35.15118328057918,F731PW,false
RFQ731-002489,F731PW,CFG731_956456fc074ebc5a,CFG731_956456fc074ebc5a,1.0,CORRECT_TOP1,0,,9,9,0,3,3,0,9,0,35.15118328057918,F731PW,false
RFQ731-002490,x731,CFG731_0c05dd0ad4f3894a,CFG731_3fb3f9d3dea4a198,2.0,TRUE_IN_TOP3,1,stromEingaenge,11,11,0,4,4,0,11,0,22.029492530605893,x731,false
RFQ731-002491,x731,CFG731_59f11353d30c03ee,CFG731_ba17ab216ae91e1a,3.0,TRUE_IN_TOP3,1,dev_advMeterVerification,8,8,0,7,7,0,8,0,21.833116672399257,x731,false
RFQ731-002492,x731,CFG731_516629085c122a4e,CFG731_516629085c122a4e,1.0,CORRECT_TOP1,0,,14,14,0,2,2,0,14,0,22.800867776693632,x731,false
RFQ731-002493,F731PW,CFG731_0781a0fecc8f46d5,CFG731_0781a0fecc8f46d5,1.0,CORRECT_TOP1,0,,10,10,0,2,2,0,10,0,29.963630406432344,F731PW,false
RFQ731-002494,G731ST-LT,CFG731_cc47430fac8438be,CFG731_cc47430fac8438be,1.0,CORRECT_TOP1,0,,12,12,0,2,2,0,12,0,24.40203400214792,G731ST-LT,false
RFQ731-002495,x731,CFG731_23aa00a5306a83b2,CFG731_23aa00a5306a83b2,1.0,CORRECT_TOP1,0,,6,6,0,9,9,0,6,0,22.132068723704005,x731,false
RFQ731-002496,x731,CFG731_5fb1bce2eb72cec6,CFG731_d094650d6e016eea,7.0,TRUE_IN_TOP10,1,binaerDigitalOpenColl_MN,10,10,0,4,4,0,10,0,20.628079149782195,x731,false
RFQ731-002497,x731,CFG731_efc9d6b915117e15,CFG731_4c42dcb2d8606e20,3.0,TRUE_IN_TOP3,1,temperaturEingaenge,12,12,0,2,2,0,12,0,19.85823843261854,x731,false
RFQ731-002498,x731,CFG731_4cb65cc21b5b9f68,CFG731_4cb65cc21b5b9f68,1.0,CORRECT_TOP1,0,,13,13,0,2,2,0,13,0,22.777900380209765,x731,false
RFQ731-002499,G731ST-LT,CFG731_49cd4cbef1081333,CFG731_e67173c88f9460f6,5.0,TRUE_IN_TOP5,2,temperaturEingaenge|binaerDigitalOpenColl_MN,11,11,0,2,2,0,11,0,21.697779495638304,G731ST-LT,false
RFQ731-002500,x731,CFG731_5e50b9bcbfa0b051,CFG731_5e50b9bcbfa0b051,1.0,CORRECT_TOP1,0,,12,12,0,1,1,0,12,0,19.253962518384395,x731,false
RFQ731-002501,G731ST-LT,CFG731_d5af433b36265df1,CFG731_9c6b16fef6d02aaf,3.0,TRUE_IN_TOP3,1,binaerDigitalOpenColl_MN,8,8,0,6,6,0,8,0,23.660214098807216,G731ST-LT,false
RFQ731-002502,G731ST-LT,CFG731_d5af433b36265df1,CFG731_d5af433b36265df1,1.0,CORRECT_TOP1,0,,12,12,0,3,3,0,12,0,25.64301101461933,G731ST-LT,false
RFQ731-002503,x731,CFG731_57a2b410fc32b41a,CFG731_57a2b410fc32b41a,1.0,CORRECT_TOP1,0,,10,10,0,5,5,0,10,0,21.487845630850977,x731,false
RFQ731-002504,x731,CFG731_fa2849b259355775,CFG731_1d294b2de760852b,3.0,TRUE_IN_TOP3,1,temperaturEingaenge,14,14,0,0,0,0,14,0,21.614092089735404,x731,false
RFQ731-002505,x731,CFG731_9fcbeaf9d5010d3a,CFG731_4340f11ba9a46e42,3.0,TRUE_IN_TOP3,1,temperaturEingaenge,10,10,0,4,4,0,10,0,20.32403734037662,x731,false
RFQ731-002506,x731,CFG731_c39096767a7ae083,CFG731_624c46bfa7e46ad0,2.0,TRUE_IN_TOP3,2,stromEingaenge|temperaturEingaenge,13,13,0,2,2,0,13,0,21.493528829461894,x731,false
RFQ731-002507,G731ST-HT,CFG731_7b2f69a7ca55041b,CFG731_f2a296f2bedae0e8,2.0,TRUE_IN_TOP3,2,stromSchaltbar|temperaturEingaenge,12,12,0,2,2,0,12,0,24.99478925594021,G731ST-HT,false
RFQ731-002508,x731,CFG731_5ea309f998205da7,CFG731_d584b35cfce34cc7,4.0,TRUE_IN_TOP5,2,stromEingaenge|temperaturEingaenge,12,12,0,2,2,0,12,0,20.663377335195594,x731,false
RFQ731-002509,x731,CFG731_c11c5ee5deff9a1e,CFG731_48aa9a27f24794bc,4.0,TRUE_IN_TOP5,1,temperaturEingaenge,12,12,0,2,2,0,12,0,20.677988282903566,x731,false
RFQ731-002510,G731ST-LT,CFG731_7b1edd53e8bbad40,CFG731_55620bd5ef4cd10a,7.0,TRUE_IN_TOP10,2,stromSchaltbar|temperaturEingaenge,9,9,0,4,4,0,9,0,23.161825786781957,G731ST-LT,false
RFQ731-002511,x731,CFG731_70a71b60723e910d,CFG731_5e0166a160f3ed77,7.0,TRUE_IN_TOP10,2,stromEingaenge|customUserFluid,9,9,0,4,4,0,9,0,19.057670306140743,x731,false
RFQ731-002512,x731,CFG731_243419c6708378b3,CFG731_243419c6708378b3,1.0,CORRECT_TOP1,0,,9,9,0,6,6,0,9,0,21.21421686761144,x731,false
RFQ731-002513,x731,CFG731_fde1ab2a4808b544,CFG731_d517f4f2d9736ee5,7.0,TRUE_IN_TOP10,2,dynamicGasMaster|customUserFluid,13,13,0,1,1,0,13,0,20.208462190894448,x731,false
RFQ731-002514,G731ST-LT,CFG731_7b1edd53e8bbad40,CFG731_3c45363d4a341d20,6.0,TRUE_IN_TOP10,1,binaerOpenColl_MP,13,13,0,1,1,0,13,0,23.698054371489828,G731ST-LT,false
RFQ731-002515,x731,CFG731_36d7686aca1200ae,CFG731_973d201e6585b77f,4.0,TRUE_IN_TOP5,2,stromEingaenge|dynamicGasMaster,14,14,0,0,0,0,14,0,20.161840552545325,x731,false
RFQ731-002516,x731,CFG731_8d07e19298d09d34,CFG731_66527c2cd3f93f64,3.0,TRUE_IN_TOP3,2,stromSchaltbar|dev_advMeterVerification,8,8,0,6,6,0,8,0,21.380098016651253,x731,false
RFQ731-002517,x731,CFG731_c775e192f3d489e9,CFG731_c775e192f3d489e9,1.0,CORRECT_TOP1,0,,13,13,0,1,1,0,13,0,23.09283964630521,x731,false
RFQ731-002518,x731,CFG731_440f9c9b032b7d0a,CFG731_aa8c30a4f1baca2e,4.0,TRUE_IN_TOP5,2,stromSchaltbar|stromEingaenge,7,7,0,6,6,0,7,0,18.113885841492014,x731,false
RFQ731-002519,x731,CFG731_ad0a2fd7350b6cca,CFG731_ad0a2fd7350b6cca,1.0,CORRECT_TOP1,0,,9,9,0,8,8,0,9,0,24.417066677882183,x731,false
RFQ731-002520,x731,CFG731_36d7686aca1200ae,CFG731_f0dab232b993fcfd,4.0,TRUE_IN_TOP5,2,stromEingaenge|dev_advMeterVerification,7,7,0,7,7,0,7,0,20.754122072898408,x731,false
RFQ731-002521,x731,CFG731_1f978c234895178c,CFG731_6f04889a74b0dabc,2.0,TRUE_IN_TOP3,1,temperaturEingaenge,11,11,0,4,4,0,11,0,20.991992046811628,x731,false
RFQ731-002522,G731ST-HT,CFG731_ef8d68b6d278bfec,CFG731_ef8d68b6d278bfec,1.0,CORRECT_TOP1,0,,10,10,0,5,5,0,10,0,26.64027861631192,G731ST-HT,false
RFQ731-002523,x731,CFG731_7c358bf1aa4ea94e,CFG731_b1bd723309c950f2,2.0,TRUE_IN_TOP3,2,temperaturEingaenge|dev_advMeterVerification,9,9,0,4,4,0,9,0,19.540521706367173,x731,false
RFQ731-002524,x731,CFG731_5e61ce3b60d15e11,CFG731_04a704e692f8fd05,3.0,TRUE_IN_TOP3,2,stromSchaltbar|temperaturEingaenge,11,11,0,4,4,0,11,0,22.096330848811817,x731,false
RFQ731-002525,G731ST-HT,CFG731_c32627af59ba1526,CFG731_c32627af59ba1526,1.0,CORRECT_TOP1,0,,11,11,0,4,4,0,11,0,26.82599456367052,G731ST-HT,false
RFQ731-002526,G731ST-HT,CFG731_7c70763d4cf79560,CFG731_7c70763d4cf79560,1.0,CORRECT_TOP1,0,,12,12,0,3,3,0,12,0,26.47280484609084,G731ST-HT,false
RFQ731-002527,x731,CFG731_91e51485b56960b2,CFG731_b83ac25dbd4e47ee,3.0,TRUE_IN_TOP3,2,stromSchaltbar|temperaturEingaenge,12,12,0,3,3,0,12,0,21.167518804243624,x731,false
RFQ731-002528,F731PW,CFG731_92efd7a3c43da152,CFG731_92efd7a3c43da152,1.0,CORRECT_TOP1,0,,10,10,0,2,2,0,10,0,35.610524999026474,F731PW,false
RFQ731-002529,x731,CFG731_e80085d86d0bbfa9,CFG731_e80085d86d0bbfa9,1.0,CORRECT_TOP1,0,,13,13,0,4,4,0,13,0,23.625257744905834,x731,false
RFQ731-002530,G731ST-LT,CFG731_32b4b1ec4513af66,CFG731_fbf2539ea471ea5b,2.0,TRUE_IN_TOP3,1,temperaturEingaenge,12,12,0,3,3,0,12,0,25.57490707504335,G731ST-LT,false
RFQ731-002531,x731,CFG731_14269a1a57ac4cbc,CFG731_14269a1a57ac4cbc,1.0,CORRECT_TOP1,0,,10,10,0,6,6,0,10,0,23.03912002707659,x731,false
RFQ731-002532,x731,CFG731_62d0f0f6bab9bdcb,CFG731_9e1cb28372f6bf0e,2.0,TRUE_IN_TOP3,1,temperaturEingaenge,13,13,0,2,2,0,13,0,21.77811778117706,x731,false
RFQ731-002533,G731CA,CFG731_95a64c12c70f922a,CFG731_95a64c12c70f922a,1.0,CORRECT_TOP1,0,,9,9,0,5,5,0,9,0,32.28750463962656,G731CA,false
RFQ731-002534,x731,CFG731_747411fe70ba8e8d,CFG731_c3b5b1049b2ed7bb,7.0,TRUE_IN_TOP10,2,stromEingaenge|temperaturEingaenge,12,12,0,1,1,0,12,0,18.725898308149784,x731,false
RFQ731-002535,x731,CFG731_5e61ce3b60d15e11,CFG731_04a704e692f8fd05,3.0,TRUE_IN_TOP3,2,stromSchaltbar|temperaturEingaenge,15,15,0,0,0,0,15,0,22.096330848811817,x731,false
RFQ731-002536,F731TE,CFG731_3d8c1bbc0ef4249a,CFG731_f79503cf8f87ea49,2.0,TRUE_IN_TOP3,2,stromSchaltbar|binaerOpenColl_MP,7,7,0,4,4,0,7,0,28.159756771445156,F731TE,false
RFQ731-002537,x731,CFG731_7ffc09802c7b60bf,CFG731_cf0d36d335e0ac93,2.0,TRUE_IN_TOP3,2,temperaturEingaenge|dynamicGasMaster,11,11,0,3,3,0,11,0,19.44536771920805,x731,false
RFQ731-002538,G731ST-LT,CFG731_87d8ba5b87cf0a3f,CFG731_e1516ef53069d5e2,2.0,TRUE_IN_TOP3,1,stromEingaenge,11,11,0,3,3,0,11,0,24.07679277403509,G731ST-LT,false
RFQ731-002539,G731ST-LT,CFG731_10085782ed0991cf,CFG731_395f3e5588a2c3c0,2.0,TRUE_IN_TOP3,1,stromEingaenge,11,11,0,4,4,0,11,0,25.723046351504912,G731ST-LT,false
RFQ731-002540,x731,CFG731_4fe142d593643ab8,CFG731_4fe142d593643ab8,1.0,CORRECT_TOP1,0,,11,11,0,3,3,0,11,0,21.028220012767903,x731,false
RFQ731-002541,F731WD_DualChannel,CFG731_cd1c2b236ffda331,CFG731_f53899c7a09e0138,2.0,TRUE_IN_TOP3,1,stromEingaenge,8,8,0,2,2,0,8,0,26.028198619174976,F731WD_DualChannel,false
RFQ731-002542,x731,CFG731_d4a9fe62acefba0d,CFG731_d4a9fe62acefba0d,1.0,CORRECT_TOP1,0,,13,13,0,2,2,0,13,0,21.84489474043352,x731,false
RFQ731-002543,x731,CFG731_672458a8e716cdf8,CFG731_39083521b1413e72,5.0,TRUE_IN_TOP5,1,binaerDigitalOpenColl_MN,10,10,0,4,4,0,10,0,19.59190143164265,x731,false
RFQ731-002544,G731ST-LT,CFG731_87d8ba5b87cf0a3f,CFG731_87d8ba5b87cf0a3f,1.0,CORRECT_TOP1,0,,11,11,0,4,4,0,11,0,25.495135339943342,G731ST-LT,false
RFQ731-002545,x731,CFG731_219ac3d01befd6d1,CFG731_398f0644f18e0acf,2.0,TRUE_IN_TOP3,2,stromSchaltbar|stromEingaenge,11,11,0,3,3,0,11,0,20.218716920311024,x731,false
RFQ731-002546,G731ST-HT,CFG731_bbffb73f3dff6787,CFG731_bbffb73f3dff6787,1.0,CORRECT_TOP1,0,,13,13,0,3,3,0,13,0,28.55370077555966,G731ST-HT,false
RFQ731-002547,x731,CFG731_618cb6c1c21feda4,CFG731_618cb6c1c21feda4,1.0,CORRECT_TOP1,0,,13,13,0,2,2,0,13,0,21.39466559870709,x731,false
RFQ731-002548,G731ST-LT,CFG731_1d89d7fdc7355744,CFG731_1d89d7fdc7355744,1.0,CORRECT_TOP1,0,,12,12,0,3,3,0,12,0,26.013318501830994,G731ST-LT,false
RFQ731-002549,G731ST-LT,CFG731_8da1da530d6ae54d,CFG731_8da1da530d6ae54d,1.0,CORRECT_TOP1,0,,9,9,0,7,7,0,9,0,27.431661067739245,G731ST-LT,false
RFQ731-002550,G731ST-HT,CFG731_a3b03637ed22317c,CFG731_a3b03637ed22317c,1.0,CORRECT_TOP1,0,,13,13,0,3,3,0,13,0,28.263428625233576,G731ST-HT,false
RFQ731-002551,G731ST-HT,CFG731_2a989bd6dba74d9f,CFG731_28ff10770eb1b643,4.0,TRUE_IN_TOP5,2,stromEingaenge|temperaturEingaenge,12,12,0,2,2,0,12,0,25.682041985949077,G731ST-HT,false
RFQ731-002552,x731,CFG731_011ca4ba794bd4d6,CFG731_d8843ca5e91f93ae,2.0,TRUE_IN_TOP3,1,stromSchaltbar,8,8,0,5,5,0,8,0,21.530976197241333,x731,false
RFQ731-002553,G731ST-HT,CFG731_a4416ae9d698efa6,CFG731_1060da033d1aaed1,4.0,TRUE_IN_TOP5,1,temperaturEingaenge,10,10,0,3,3,0,10,0,24.36825562300831,G731ST-HT,false
RFQ731-002554,x731,CFG731_92d4ed621aef46c2,CFG731_58ed6f9d3568afba,3.0,TRUE_IN_TOP3,1,temperaturEingaenge,9,9,0,5,5,0,9,0,20.27663749666283,x731,false
RFQ731-002555,x731,CFG731_8f470181ad32eeae,CFG731_8f470181ad32eeae,1.0,CORRECT_TOP1,0,,9,9,0,8,8,0,9,0,25.33681394002931,x731,false
RFQ731-002556,x731,CFG731_12089d5d54f581ac,CFG731_78ea99817ca8be6a,10.0,TRUE_IN_TOP10,1,binaerDigitalOpenColl_MN,11,11,0,2,2,0,11,0,17.94564785417283,x731,false
RFQ731-002557,G731ST-LT,CFG731_c050936f4a70e2a0,CFG731_2a738780f0517f67,2.0,TRUE_IN_TOP3,1,stromEingaenge,10,10,0,4,4,0,10,0,24.18893057381889,G731ST-LT,false
RFQ731-002558,x731,CFG731_f1291711f7901d90,CFG731_f1291711f7901d90,1.0,CORRECT_TOP1,0,,12,12,0,3,3,0,12,0,22.96427357178301,x731,false
RFQ731-002559,G731ST-HT,CFG731_4aa7d46b9cfa7d7b,CFG731_a41486ba2b9da31d,2.0,TRUE_IN_TOP3,1,temperaturEingaenge,12,12,0,3,3,0,12,0,27.02034921497174,G731ST-HT,false
RFQ731-002560,x731,CFG731_0fbee36816b7af98,CFG731_0fbee36816b7af98,1.0,CORRECT_TOP1,0,,11,11,0,6,6,0,11,0,24.76533442179821,x731,false
RFQ731-002561,x731,CFG731_5e61ce3b60d15e11,CFG731_cccd499c66b31e99,2.0,TRUE_IN_TOP3,1,dev_advMeterVerification,14,14,0,2,2,0,14,0,23.81795399917837,x731,false
RFQ731-002562,G731ST-LT,CFG731_32b4b1ec4513af66,CFG731_903051672b581bab,3.0,TRUE_IN_TOP3,1,binaerOpenColl_MP,10,10,0,5,5,0,10,0,24.657055218950784,G731ST-LT,false
RFQ731-002563,G731ST-HT,CFG731_288e4c99b4e02895,CFG731_1b33a9ed446bc0fd,6.0,TRUE_IN_TOP10,2,stromSchaltbar|binaerDigitalOpenColl_MN,10,10,0,2,2,0,10,0,21.593649774219845,G731ST-HT,false
RFQ731-002564,G731ST-HT,CFG731_4aa7d46b9cfa7d7b,CFG731_9960254fcbb72292,2.0,TRUE_IN_TOP3,1,binaerDigitalOpenColl_MN,14,14,0,1,1,0,14,0,26.39276950920526,G731ST-HT,false
RFQ731-002565,x731,CFG731_bd2172ffd6b9273a,CFG731_bd2172ffd6b9273a,1.0,CORRECT_TOP1,0,,9,9,0,6,6,0,9,0,22.13339148935873,x731,false
RFQ731-002566,x731,CFG731_4e59e6fc4174afa3,CFG731_4e59e6fc4174afa3,1.0,CORRECT_TOP1,0,,12,12,0,2,2,0,12,0,23.543749779945745,x731,false
RFQ731-002567,x731,CFG731_9228cc48e333917c,CFG731_b44b2e6818291871,5.0,TRUE_IN_TOP5,1,customUserFluid,10,10,0,4,4,0,10,0,20.88792593490823,x731,false
RFQ731-002568,x731,CFG731_b7e96d5717c40fd6,CFG731_61e03f690afcaa1a,2.0,TRUE_IN_TOP3,1,stromSchaltbar,13,13,0,3,3,0,13,0,22.59267874987008,x731,false
