rfq_id,mode,package_aware,target_package,recommended_configuration_id,true_configuration_id,true_rank,error_type,top_score,mandatory_matches,mandatory_conflicts,preferred_matches,preferred_conflicts,refinement_distance
RFQ731-001910,ORACLE,False,x731,CFG731_7942d32924313c96,CFG731_7942d32924313c96,1.0,CORRECT_TOP1,85.6,11,0,3,0,0.0
RFQ731-001911,ORACLE,False,x731,CFG731_eea573acdafa9ee3,CFG731_eea573acdafa9ee3,1.0,CORRECT_TOP1,77.8,9,0,5,0,0.0
RFQ731-001912,ORACLE,False,x731,CFG731_6ad3ec8ed100118e,CFG731_6ad3ec8ed100118e,1.0,CORRECT_TOP1,95.1,13,0,1,0,0.0
RFQ731-001913,ORACLE,False,G731ST-HT,CFG731_eb70dc35972dc4b7,CFG731_eb70dc35972dc4b7,1.0,CORRECT_TOP1,84.2,10,0,5,0,0.0
RFQ731-001914,ORACLE,False,x731,CFG731_cc50cacf788bd84a,CFG731_cc50cacf788bd84a,1.0,CORRECT_TOP1,90.89999999999999,11,0,4,0,0.0
RFQ731-001915,ORACLE,False,x731,CFG731_d584b35cfce34cc7,CFG731_d584b35cfce34cc7,1.0,CORRECT_TOP1,85.8,11,0,3,0,0.0
RFQ731-001916,ORACLE,False,x731,CFG731_312da2fbbd3df3eb,CFG731_312da2fbbd3df3eb,1.0,CORRECT_TOP1,89.0,11,0,4,0,0.0
RFQ731-001917,ORACLE,False,x731,CFG731_7f60255816247683,CFG731_7f60255816247683,1.0,CORRECT_TOP1,86.20000000000002,9,0,7,0,0.0
RFQ731-001918,ORACLE,False,G731ST-LT,CFG731_22da0d6030817265,CFG731_22da0d6030817265,1.0,CORRECT_TOP1,100.5,13,0,2,0,0.0
RFQ731-001919,ORACLE,False,G731ST-HT,CFG731_49bb1327a04ca706,CFG731_49bb1327a04ca706,1.0,CORRECT_TOP1,100.1,14,0,1,0,0.0
RFQ731-001920,ORACLE,False,x731,CFG731_c4d0e2da53e6a22c,CFG731_c4d0e2da53e6a22c,1.0,CORRECT_TOP1,83.1,10,0,4,0,0.0
RFQ731-001921,ORACLE,False,G731ST-LT,CFG731_98bb5036a27a91a8,CFG731_98bb5036a27a91a8,1.0,CORRECT_TOP1,85.6,11,0,3,0,0.0
RFQ731-001922,ORACLE,False,x731,CFG731_1a94d4f54519245f,CFG731_1a94d4f54519245f,1.0,CORRECT_TOP1,89.2,10,0,6,0,0.0
RFQ731-001923,ORACLE,False,G731CA,CFG731_faff6da73df00950,CFG731_faff6da73df00950,1.0,CORRECT_TOP1,80.7,9,0,5,0,0.0
RFQ731-001924,ORACLE,False,G731ST-HT,CFG731_168475c8045761e7,CFG731_168475c8045761e7,1.0,CORRECT_TOP1,84.39999999999999,11,0,3,0,0.0
RFQ731-001925,ORACLE,False,x731,CFG731_f57aa7e1d23d1414,CFG731_f57aa7e1d23d1414,1.0,CORRECT_TOP1,94.6,13,0,1,0,0.0
RFQ731-001926,ORACLE,False,x731,CFG731_f8b0b03f1ea66d75,CFG731_f8b0b03f1ea66d75,1.0,CORRECT_TOP1,76.10000000000001,8,0,7,0,0.0
RFQ731-001927,ORACLE,False,x731,CFG731_162b59c5f8cf5a72,CFG731_162b59c5f8cf5a72,1.0,CORRECT_TOP1,84.2,10,0,4,0,0.0
RFQ731-001928,ORACLE,False,G731ST-LT,CFG731_bc9146cb8459e9c2,CFG731_bc9146cb8459e9c2,1.0,CORRECT_TOP1,86.7,10,0,5,0,0.0
RFQ731-001929,ORACLE,False,F731WD_DualChannel,CFG731_783ba1dc5751818d,CFG731_783ba1dc5751818d,1.0,CORRECT_TOP1,77.6,11,0,1,0,0.0
RFQ731-001930,ORACLE,False,x731,CFG731_f8cc7d4d2ef53582,CFG731_f8cc7d4d2ef53582,1.0,CORRECT_TOP1,64.30000000000001,8,0,4,0,0.0
RFQ731-001931,ORACLE,False,G731ST-HT,CFG731_c32627af59ba1526,CFG731_c32627af59ba1526,1.0,CORRECT_TOP1,95.9,13,0,2,0,0.0
RFQ731-001932,ORACLE,False,x731,CFG731_d8c9e5b1edc3b4b3,CFG731_d8c9e5b1edc3b4b3,1.0,CORRECT_TOP1,89.1,10,0,5,0,0.0
RFQ731-001933,ORACLE,False,G731CA,CFG731_757fbd3e8915b462,CFG731_757fbd3e8915b462,1.0,CORRECT_TOP1,81.00000000000001,10,0,4,0,0.0
RFQ731-001934,ORACLE,False,G731ST-HT,CFG731_bbffb73f3dff6787,CFG731_bbffb73f3dff6787,1.0,CORRECT_TOP1,102.4,13,0,3,0,0.0
RFQ731-001935,ORACLE,False,x731,CFG731_bd2172ffd6b9273a,CFG731_bd2172ffd6b9273a,1.0,CORRECT_TOP1,90.5,11,0,4,0,0.0
RFQ731-001936,ORACLE,False,x731,CFG731_4d7e108ea05eeb07,CFG731_4d7e108ea05eeb07,1.0,CORRECT_TOP1,83.9,10,0,4,0,0.0
RFQ731-001937,ORACLE,False,x731,CFG731_da02526d254e2e35,CFG731_da02526d254e2e35,1.0,CORRECT_TOP1,86.50000000000001,9,0,7,0,0.0
RFQ731-001938,ORACLE,False,x731,CFG731_6204dd6ea742eb13,CFG731_6204dd6ea742eb13,1.0,CORRECT_TOP1,81.60000000000001,10,0,4,0,0.0
RFQ731-001939,ORACLE,False,F731PW,CFG731_327bfa077bbbd45e,CFG731_327bfa077bbbd45e,1.0,CORRECT_TOP1,71.3,9,0,3,0,0.0
RFQ731-001940,ORACLE,False,x731,CFG731_353333bad447dbef,CFG731_353333bad447dbef,1.0,CORRECT_TOP1,89.9,11,0,4,0,0.0
RFQ731-001941,ORACLE,False,x731,CFG731_1147f9711c4bff84,CFG731_1147f9711c4bff84,1.0,CORRECT_TOP1,86.6,11,0,3,0,0.0
RFQ731-001942,ORACLE,False,x731,CFG731_aba447e5ca3ac7ba,CFG731_aba447e5ca3ac7ba,1.0,CORRECT_TOP1,83.0,10,0,4,0,0.0
RFQ731-001943,ORACLE,False,G731ST-LT,CFG731_cc47430fac8438be,CFG731_cc47430fac8438be,1.0,CORRECT_TOP1,88.60000000000001,12,0,2,0,0.0
RFQ731-001944,ORACLE,False,x731,CFG731_fd10dd35c97df399,CFG731_fd10dd35c97df399,1.0,CORRECT_TOP1,82.0,10,0,4,0,0.0
RFQ731-001945,ORACLE,False,G731ST-HT,CFG731_076cad91966d4c34,CFG731_076cad91966d4c34,1.0,CORRECT_TOP1,107.2,14,0,2,0,0.0
RFQ731-001946,ORACLE,False,F731PW,CFG731_a9f22ebc14287e5d,CFG731_a9f22ebc14287e5d,1.0,CORRECT_TOP1,69.2,9,0,3,0,0.0
RFQ731-001947,ORACLE,False,G731CA,CFG731_b97ce0f180acf155,CFG731_b97ce0f180acf155,1.0,CORRECT_TOP1,97.2,13,0,1,0,0.0
RFQ731-001948,ORACLE,False,x731,CFG731_e1c54b5b080fabb2,CFG731_e1c54b5b080fabb2,1.0,CORRECT_TOP1,100.5,13,0,2,0,0.0
RFQ731-001949,ORACLE,False,G731ST-LT,CFG731_98bb5036a27a91a8,CFG731_98bb5036a27a91a8,1.0,CORRECT_TOP1,82.00000000000001,11,0,3,0,0.0
RFQ731-001950,ORACLE,False,x731,CFG731_3dd4cfcf6ee98460,CFG731_3dd4cfcf6ee98460,1.0,CORRECT_TOP1,105.3,14,0,1,0,0.0
RFQ731-001951,ORACLE,False,x731,CFG731_a8d894aee1986066,CFG731_a8d894aee1986066,1.0,CORRECT_TOP1,95.6,11,0,5,0,0.0
RFQ731-001952,ORACLE,False,x731,CFG731_70576b93aef3bc09,CFG731_70576b93aef3bc09,1.0,CORRECT_TOP1,78.5,9,0,5,0,0.0
RFQ731-001953,ORACLE,False,G731ST-HT,CFG731_d44e54f35ee15977,CFG731_d44e54f35ee15977,1.0,CORRECT_TOP1,71.4,8,0,6,0,0.0
RFQ731-001954,ORACLE,False,x731,CFG731_c4bcee3a1477eeea,CFG731_c4bcee3a1477eeea,1.0,CORRECT_TOP1,79.2,8,0,7,0,0.0
RFQ731-001955,ORACLE,False,x731,CFG731_11a99741e1f7cce9,CFG731_11a99741e1f7cce9,1.0,CORRECT_TOP1,75.2,8,0,6,0,0.0
RFQ731-001956,ORACLE,False,x731,CFG731_c6a3ff6155563d17,CFG731_c6a3ff6155563d17,1.0,CORRECT_TOP1,88.1,10,0,5,0,0.0
RFQ731-001957,ORACLE,False,x731,CFG731_3df9fddf845f3508,CFG731_3df9fddf845f3508,1.0,CORRECT_TOP1,102.4,12,0,4,0,0.0
RFQ731-001958,ORACLE,False,x731,CFG731_c368d3c9941ce0d3,CFG731_c368d3c9941ce0d3,1.0,CORRECT_TOP1,70.4,8,0,5,0,0.0
RFQ731-001959,ORACLE,False,x731,CFG731_04e7216b1ba7f935,CFG731_04e7216b1ba7f935,1.0,CORRECT_TOP1,87.9,12,0,2,0,0.0
RFQ731-001960,ORACLE,False,x731,CFG731_7187559e0dc892c4,CFG731_7187559e0dc892c4,1.0,CORRECT_TOP1,87.8,11,0,3,0,0.0
RFQ731-001961,ORACLE,False,G731VG,CFG731_40b6e1db6c80bcc1,CFG731_40b6e1db6c80bcc1,1.0,CORRECT_TOP1,94.4,11,0,4,0,0.0
RFQ731-001962,ORACLE,False,G731CA,CFG731_4af82641f975d9aa,CFG731_4af82641f975d9aa,1.0,CORRECT_TOP1,75.6,10,0,2,0,0.0
RFQ731-001963,ORACLE,False,x731,CFG731_388928540067c900,CFG731_388928540067c900,1.0,CORRECT_TOP1,73.0,8,0,6,0,0.0
RFQ731-001964,ORACLE,False,x731,CFG731_066736b465be9fda,CFG731_066736b465be9fda,1.0,CORRECT_TOP1,81.60000000000001,10,0,4,0,0.0
RFQ731-001965,ORACLE,False,G731CA,CFG731_691a8f2ff165671d,CFG731_691a8f2ff165671d,1.0,CORRECT_TOP1,62.7,7,0,5,0,0.0
RFQ731-001966,ORACLE,False,x731,CFG731_bcec8ceac2dbcc79,CFG731_bcec8ceac2dbcc79,1.0,CORRECT_TOP1,104.6,14,0,1,0,0.0
RFQ731-001967,ORACLE,False,x731,CFG731_214b093bf98ca9ef,CFG731_214b093bf98ca9ef,1.0,CORRECT_TOP1,92.5,12,0,2,0,0.0
RFQ731-001968,ORACLE,False,x731,CFG731_b9655c874fd22316,CFG731_b9655c874fd22316,1.0,CORRECT_TOP1,92.7,11,0,4,0,0.0
RFQ731-001969,ORACLE,False,F731WD_DualChannel,CFG731_5076f1c2c0488d0e,CFG731_5076f1c2c0488d0e,1.0,CORRECT_TOP1,65.2,9,0,2,0,0.0
RFQ731-001970,ORACLE,False,F731TE,CFG731_a72f99e8160efda6,CFG731_a72f99e8160efda6,1.0,CORRECT_TOP1,85.0,11,0,2,0,0.0
RFQ731-001971,ORACLE,False,F731WD_SingleChannel,CFG731_0be7d6198235486b,CFG731_0be7d6198235486b,1.0,CORRECT_TOP1,67.6,9,0,2,0,0.0
RFQ731-001972,ORACLE,False,x731,CFG731_bc06761f9c625643,CFG731_bc06761f9c625643,1.0,CORRECT_TOP1,88.4,11,0,4,0,0.0
RFQ731-001973,ORACLE,False,x731,CFG731_d52ffc95af0989a6,CFG731_d52ffc95af0989a6,1.0,CORRECT_TOP1,70.0,9,0,3,0,0.0
RFQ731-001974,ORACLE,False,x731,CFG731_9fcbeaf9d5010d3a,CFG731_9fcbeaf9d5010d3a,1.0,CORRECT_TOP1,95.3,12,0,3,0,0.0
RFQ731-001975,ORACLE,False,G731ST-LT,CFG731_0029021d98da4557,CFG731_0029021d98da4557,1.0,CORRECT_TOP1,95.10000000000001,12,0,3,0,0.0
RFQ731-001976,ORACLE,False,G731CA,CFG731_edf13ed38a4b54de,CFG731_edf13ed38a4b54de,1.0,CORRECT_TOP1,81.9,9,0,5,0,0.0
RFQ731-001977,ORACLE,False,x731,CFG731_daff07a8bdec497b,CFG731_daff07a8bdec497b,1.0,CORRECT_TOP1,86.4,11,0,3,0,0.0
RFQ731-001978,ORACLE,False,x731,CFG731_8f2f3a7ba66ea526,CFG731_8f2f3a7ba66ea526,1.0,CORRECT_TOP1,92.2,12,0,2,0,0.0
RFQ731-001979,ORACLE,False,x731,CFG731_e8d4d37dfb814e2d,CFG731_e8d4d37dfb814e2d,1.0,CORRECT_TOP1,94.4,12,0,2,0,0.0
RFQ731-001980,ORACLE,False,x731,CFG731_fe9a409c6b2ba9cc,CFG731_fe9a409c6b2ba9cc,1.0,CORRECT_TOP1,90.8,11,0,4,0,0.0
RFQ731-001981,ORACLE,False,x731,CFG731_de1b4a889540ef0e,CFG731_de1b4a889540ef0e,1.0,CORRECT_TOP1,75.10000000000001,9,0,5,0,0.0
RFQ731-001982,ORACLE,False,x731,CFG731_5ed193735e1217cd,CFG731_5ed193735e1217cd,1.0,CORRECT_TOP1,76.9,9,0,5,0,0.0
RFQ731-001983,ORACLE,False,x731,CFG731_3d79b5ed69541acc,CFG731_3d79b5ed69541acc,1.0,CORRECT_TOP1,96.4,13,0,1,0,0.0
RFQ731-001984,ORACLE,False,x731,CFG731_0848f22447616e6f,CFG731_0848f22447616e6f,1.0,CORRECT_TOP1,92.4,11,0,4,0,0.0
RFQ731-001985,ORACLE,False,x731,CFG731_a5e5e12c08e4e838,CFG731_a5e5e12c08e4e838,1.0,CORRECT_TOP1,89.4,11,0,4,0,0.0
RFQ731-001986,ORACLE,False,x731,CFG731_acf759e7c479b97e,CFG731_acf759e7c479b97e,1.0,CORRECT_TOP1,91.8,11,0,4,0,0.0
RFQ731-001987,ORACLE,False,x731,CFG731_782638eae748ba9a,CFG731_782638eae748ba9a,1.0,CORRECT_TOP1,95.4,12,0,3,0,0.0
RFQ731-001988,ORACLE,False,x731,CFG731_9b7849ea5c974903,CFG731_9b7849ea5c974903,1.0,CORRECT_TOP1,77.50000000000001,9,0,5,0,0.0
RFQ731-001989,ORACLE,False,x731,CFG731_aa82c10f35e81f8d,CFG731_aa82c10f35e81f8d,1.0,CORRECT_TOP1,87.3,10,0,5,0,0.0
RFQ731-001990,ORACLE,False,F731TE,CFG731_344778a042931752,CFG731_344778a042931752,1.0,CORRECT_TOP1,67.3,9,0,2,0,0.0
RFQ731-001991,ORACLE,False,F731TE,CFG731_3c2aedfb429dc226,CFG731_3c2aedfb429dc226,1.0,CORRECT_TOP1,70.9,10,0,1,0,0.0
RFQ731-001992,ORACLE,False,x731,CFG731_2497a004dc6e1657,CFG731_2497a004dc6e1657,1.0,CORRECT_TOP1,74.6,9,0,4,0,0.0
RFQ731-001993,ORACLE,False,x731,CFG731_e5e722b510c96bb7,CFG731_e5e722b510c96bb7,1.0,CORRECT_TOP1,82.1,10,0,4,0,0.0
RFQ731-001994,ORACLE,False,G731CA,CFG731_adfd119b20585b0b,CFG731_adfd119b20585b0b,1.0,CORRECT_TOP1,69.9,9,0,3,0,0.0
RFQ731-001995,ORACLE,False,G731CA,CFG731_495876b6233d3864,CFG731_495876b6233d3864,1.0,CORRECT_TOP1,82.8,10,0,4,0,0.0
RFQ731-001996,ORACLE,False,G731ST-LT,CFG731_0e0f01b5586b92da,CFG731_0e0f01b5586b92da,1.0,CORRECT_TOP1,93.2,13,0,1,0,0.0
RFQ731-001997,ORACLE,False,x731,CFG731_34247ec265566826,CFG731_34247ec265566826,1.0,CORRECT_TOP1,88.4,10,0,5,0,0.0
RFQ731-001998,ORACLE,False,G731ST-LT,CFG731_5be9d749d8317fd3,CFG731_5be9d749d8317fd3,1.0,CORRECT_TOP1,81.4,10,0,4,0,0.0
RFQ731-001999,ORACLE,False,G731ST-HT,CFG731_72c610ffb054f7c4,CFG731_72c610ffb054f7c4,1.0,CORRECT_TOP1,84.5,12,0,1,0,0.0
RFQ731-002000,ORACLE,False,x731,CFG731_36d7686aca1200ae,CFG731_36d7686aca1200ae,1.0,CORRECT_TOP1,111.7,15,0,1,0,0.0
RFQ731-002001,ORACLE,False,x731,CFG731_df5f598a914fb1cc,CFG731_df5f598a914fb1cc,1.0,CORRECT_TOP1,88.5,12,0,2,0,0.0
RFQ731-002002,ORACLE,False,x731,CFG731_8e5ce09a779d2284,CFG731_8e5ce09a779d2284,1.0,CORRECT_TOP1,78.6,9,0,5,0,0.0
RFQ731-002003,ORACLE,False,x731,CFG731_dcac95313091f4e3,CFG731_dcac95313091f4e3,1.0,CORRECT_TOP1,75.89999999999999,9,0,4,0,0.0
RFQ731-002004,ORACLE,False,x731,CFG731_1f0c09edcd967945,CFG731_1f0c09edcd967945,1.0,CORRECT_TOP1,79.0,9,0,5,0,0.0
RFQ731-002005,ORACLE,False,x731,CFG731_187ec74b5c4854aa,CFG731_187ec74b5c4854aa,1.0,CORRECT_TOP1,87.10000000000001,10,0,5,0,0.0
RFQ731-002006,ORACLE,False,x731,CFG731_de5e29fe1f740f3e,CFG731_de5e29fe1f740f3e,1.0,CORRECT_TOP1,104.1,14,0,1,0,0.0
RFQ731-002007,ORACLE,False,x731,CFG731_37c55138c4eebb90,CFG731_37c55138c4eebb90,1.0,CORRECT_TOP1,90.1,10,0,6,0,0.0
RFQ731-002008,ORACLE,False,x731,CFG731_c63da0cdbb0b3444,CFG731_c63da0cdbb0b3444,1.0,CORRECT_TOP1,88.1,10,0,5,0,0.0
RFQ731-002009,ORACLE,False,F731TE,CFG731_a72f99e8160efda6,CFG731_a72f99e8160efda6,1.0,CORRECT_TOP1,70.30000000000001,8,0,5,0,0.0
RFQ731-002010,ORACLE,False,G731ST-LT,CFG731_d5af433b36265df1,CFG731_d5af433b36265df1,1.0,CORRECT_TOP1,75.60000000000001,8,0,7,0,0.0
RFQ731-002011,ORACLE,False,x731,CFG731_77a90bfd81b5c2c1,CFG731_77a90bfd81b5c2c1,1.0,CORRECT_TOP1,93.5,12,0,3,0,0.0
RFQ731-002012,ORACLE,False,x731,CFG731_260c36430f7c2d03,CFG731_260c36430f7c2d03,1.0,CORRECT_TOP1,77.6,9,0,5,0,0.0
RFQ731-002013,ORACLE,False,x731,CFG731_a9a1b4f80067a4f8,CFG731_a9a1b4f80067a4f8,1.0,CORRECT_TOP1,103.3,13,0,3,0,0.0
RFQ731-002014,ORACLE,False,x731,CFG731_631dadb7c0c7adf5,CFG731_631dadb7c0c7adf5,1.0,CORRECT_TOP1,77.2,9,0,5,0,0.0
RFQ731-002015,ORACLE,False,F731PW,CFG731_0781a0fecc8f46d5,CFG731_0781a0fecc8f46d5,1.0,CORRECT_TOP1,67.1,8,0,4,0,0.0
RFQ731-002016,ORACLE,False,x731,CFG731_4afe4cfa02474e97,CFG731_4afe4cfa02474e97,1.0,CORRECT_TOP1,71.9,9,0,3,0,0.0
RFQ731-002017,ORACLE,False,x731,CFG731_5ae746dac49a854b,CFG731_5ae746dac49a854b,1.0,CORRECT_TOP1,91.2,11,0,4,0,0.0
RFQ731-002018,ORACLE,False,x731,CFG731_567b2aa90592cf41,CFG731_567b2aa90592cf41,1.0,CORRECT_TOP1,73.6,10,0,2,0,0.0
RFQ731-002019,ORACLE,False,F731WD_SingleChannel,CFG731_9a761e6bfde35917,CFG731_9a761e6bfde35917,1.0,CORRECT_TOP1,71.80000000000001,8,0,5,0,0.0
RFQ731-002020,ORACLE,False,x731,CFG731_ad672c682712eda8,CFG731_ad672c682712eda8,1.0,CORRECT_TOP1,107.2,14,0,2,0,0.0
RFQ731-002021,ORACLE,False,x731,CFG731_db983e07a279051a,CFG731_db983e07a279051a,1.0,CORRECT_TOP1,82.69999999999999,10,0,4,0,0.0
RFQ731-002022,ORACLE,False,G731ST-LT,CFG731_19bcffd0eb2806b8,CFG731_19bcffd0eb2806b8,1.0,CORRECT_TOP1,79.7,11,0,2,0,0.0
RFQ731-002023,ORACLE,False,x731,CFG731_b1e6da79b3f3968c,CFG731_b1e6da79b3f3968c,1.0,CORRECT_TOP1,66.0,7,0,6,0,0.0
RFQ731-002024,ORACLE,False,x731,CFG731_7b5b740c75176e02,CFG731_7b5b740c75176e02,1.0,CORRECT_TOP1,77.7,9,0,5,0,0.0
RFQ731-002025,ORACLE,False,G731CA,CFG731_d2a75fda6f761c1b,CFG731_d2a75fda6f761c1b,1.0,CORRECT_TOP1,83.4,10,0,4,0,0.0
RFQ731-002026,ORACLE,False,x731,CFG731_1434e7eedafa69d1,CFG731_1434e7eedafa69d1,1.0,CORRECT_TOP1,79.5,10,0,3,0,0.0
RFQ731-002027,ORACLE,False,x731,CFG731_55d3237d65c8a47c,CFG731_55d3237d65c8a47c,1.0,CORRECT_TOP1,79.30000000000001,9,0,5,0,0.0
RFQ731-002028,ORACLE,False,G731CA,CFG731_2aca30183aab25a9,CFG731_2aca30183aab25a9,1.0,CORRECT_TOP1,93.6,12,0,2,0,0.0
RFQ731-002029,ORACLE,False,x731,CFG731_54946322ece48230,CFG731_54946322ece48230,1.0,CORRECT_TOP1,86.1,11,0,3,0,0.0
RFQ731-002030,ORACLE,False,x731,CFG731_ca7e5884b195042a,CFG731_ca7e5884b195042a,1.0,CORRECT_TOP1,84.3,11,0,2,0,0.0
RFQ731-002031,ORACLE,False,F731WD_SingleChannel,CFG731_4ca309199387f8d5,CFG731_4ca309199387f8d5,1.0,CORRECT_TOP1,82.3,11,0,2,0,0.0
RFQ731-002032,ORACLE,False,G731CA,CFG731_4af82641f975d9aa,CFG731_4af82641f975d9aa,1.0,CORRECT_TOP1,80.1,11,0,1,0,0.0
RFQ731-002033,ORACLE,False,x731,CFG731_32a4bb12438a37ab,CFG731_32a4bb12438a37ab,1.0,CORRECT_TOP1,106.5,13,0,4,0,0.0
RFQ731-002034,ORACLE,False,G731CA,CFG731_2aca30183aab25a9,CFG731_2aca30183aab25a9,1.0,CORRECT_TOP1,82.8,10,0,4,0,0.0
RFQ731-002035,ORACLE,False,x731,CFG731_3dd4cfcf6ee98460,CFG731_3dd4cfcf6ee98460,1.0,CORRECT_TOP1,96.9,12,0,3,0,0.0
RFQ731-002036,ORACLE,False,x731,CFG731_338a3238e967f681,CFG731_338a3238e967f681,1.0,CORRECT_TOP1,82.2,9,0,6,0,0.0
RFQ731-002037,ORACLE,False,x731,CFG731_8d07e19298d09d34,CFG731_8d07e19298d09d34,1.0,CORRECT_TOP1,104.8,13,0,3,0,0.0
RFQ731-002038,ORACLE,False,x731,CFG731_c41fd04f9eea78e7,CFG731_c41fd04f9eea78e7,1.0,CORRECT_TOP1,91.39999999999999,12,0,2,0,0.0
RFQ731-002039,ORACLE,False,x731,CFG731_adb08ca5dce20691,CFG731_adb08ca5dce20691,1.0,CORRECT_TOP1,84.2,10,0,4,0,0.0
RFQ731-002040,ORACLE,False,x731,CFG731_1f31b1bf8dc9e962,CFG731_1f31b1bf8dc9e962,1.0,CORRECT_TOP1,100.2,13,0,2,0,0.0
RFQ731-002041,ORACLE,False,G731ST-HT,CFG731_cd71ec2726e971ef,CFG731_cd71ec2726e971ef,1.0,CORRECT_TOP1,75.9,9,0,5,0,0.0
RFQ731-002042,ORACLE,False,x731,CFG731_09c0748365bb17e2,CFG731_09c0748365bb17e2,1.0,CORRECT_TOP1,112.7,15,0,1,0,0.0
RFQ731-002043,ORACLE,False,G731ST-LT,CFG731_a2a709ad804cc5a2,CFG731_a2a709ad804cc5a2,1.0,CORRECT_TOP1,81.7,10,0,4,0,0.0
RFQ731-002044,ORACLE,False,F731PW,CFG731_4b26dfbafad76131,CFG731_4b26dfbafad76131,1.0,CORRECT_TOP1,55.6,6,0,5,0,0.0
RFQ731-002045,ORACLE,False,x731,CFG731_deb6c547366eb132,CFG731_deb6c547366eb132,1.0,CORRECT_TOP1,93.4,12,0,2,0,0.0
RFQ731-002046,ORACLE,False,G731ST-LT,CFG731_cc47430fac8438be,CFG731_cc47430fac8438be,1.0,CORRECT_TOP1,80.5,10,0,4,0,0.0
RFQ731-002047,ORACLE,False,G731ST-HT,CFG731_2c93609b74717303,CFG731_2c93609b74717303,1.0,CORRECT_TOP1,86.8,11,0,3,0,0.0
RFQ731-002048,ORACLE,False,x731,CFG731_81fb6648eb2086c4,CFG731_81fb6648eb2086c4,1.0,CORRECT_TOP1,67.4,8,0,4,0,0.0
RFQ731-002049,ORACLE,False,x731,CFG731_353333bad447dbef,CFG731_353333bad447dbef,1.0,CORRECT_TOP1,88.10000000000001,10,0,5,0,0.0
RFQ731-002050,ORACLE,False,G731ST-HT,CFG731_37f66c3948c00e57,CFG731_37f66c3948c00e57,1.0,CORRECT_TOP1,76.69999999999999,10,0,3,0,0.0
RFQ731-002051,ORACLE,False,x731,CFG731_8d78781f8753b72a,CFG731_8d78781f8753b72a,1.0,CORRECT_TOP1,87.8,11,0,3,0,0.0
RFQ731-002052,ORACLE,False,x731,CFG731_d417765b001ea99c,CFG731_d417765b001ea99c,1.0,CORRECT_TOP1,100.2,13,0,2,0,0.0
RFQ731-002053,ORACLE,False,x731,CFG731_d5d49996cad115b3,CFG731_d5d49996cad115b3,1.0,CORRECT_TOP1,82.8,10,0,4,0,0.0
RFQ731-002054,ORACLE,False,x731,CFG731_066736b465be9fda,CFG731_066736b465be9fda,1.0,CORRECT_TOP1,84.0,10,0,4,0,0.0
RFQ731-002055,ORACLE,False,G731ST-LT,CFG731_d124ccffa669c3a2,CFG731_d124ccffa669c3a2,1.0,CORRECT_TOP1,104.0,13,0,3,0,0.0
RFQ731-002056,ORACLE,False,x731,CFG731_aa8c30a4f1baca2e,CFG731_aa8c30a4f1baca2e,1.0,CORRECT_TOP1,68.80000000000001,8,0,5,0,0.0
RFQ731-002057,ORACLE,False,x731,CFG731_5f5f37f4d005417e,CFG731_5f5f37f4d005417e,1.0,CORRECT_TOP1,85.8,9,0,6,0,0.0
RFQ731-002058,ORACLE,False,x731,CFG731_6e096e946540ab4e,CFG731_6e096e946540ab4e,1.0,CORRECT_TOP1,107.4,13,0,4,0,0.0
RFQ731-002059,ORACLE,False,x731,CFG731_6878009af5d30faf,CFG731_6878009af5d30faf,1.0,CORRECT_TOP1,77.5,9,0,5,0,0.0
RFQ731-002060,ORACLE,False,G731ST-LT,CFG731_7882c72c21497015,CFG731_7882c72c21497015,1.0,CORRECT_TOP1,95.9,11,0,5,0,0.0
RFQ731-002061,ORACLE,False,x731,CFG731_260c36430f7c2d03,CFG731_260c36430f7c2d03,1.0,CORRECT_TOP1,76.1,8,0,6,0,0.0
RFQ731-002062,ORACLE,False,x731,CFG731_7f60255816247683,CFG731_7f60255816247683,1.0,CORRECT_TOP1,98.8,12,0,4,0,0.0
RFQ731-002063,ORACLE,False,x731,CFG731_c3b5b1049b2ed7bb,CFG731_c3b5b1049b2ed7bb,1.0,CORRECT_TOP1,76.4,10,0,3,0,0.0
RFQ731-002064,ORACLE,False,x731,CFG731_d417765b001ea99c,CFG731_d417765b001ea99c,1.0,CORRECT_TOP1,91.2,11,0,4,0,0.0
RFQ731-002065,ORACLE,False,x731,CFG731_ad0a2fd7350b6cca,CFG731_ad0a2fd7350b6cca,1.0,CORRECT_TOP1,100.8,12,0,5,0,0.0
RFQ731-002066,ORACLE,False,x731,CFG731_ac0f372c930c2e22,CFG731_ac0f372c930c2e22,1.0,CORRECT_TOP1,96.8,13,0,1,0,0.0
RFQ731-002067,ORACLE,False,G731ST-HT,CFG731_077cd264a0313a47,CFG731_077cd264a0313a47,1.0,CORRECT_TOP1,76.69999999999999,10,0,3,0,0.0
RFQ731-002068,ORACLE,False,x731,CFG731_f55693c6f4f3dcb0,CFG731_f55693c6f4f3dcb0,1.0,CORRECT_TOP1,98.89999999999999,13,0,2,0,0.0
RFQ731-002069,ORACLE,False,x731,CFG731_3dd4cfcf6ee98460,CFG731_3dd4cfcf6ee98460,1.0,CORRECT_TOP1,100.5,13,0,2,0,0.0
RFQ731-002070,ORACLE,False,G731ST-HT,CFG731_0c11243388e65244,CFG731_0c11243388e65244,1.0,CORRECT_TOP1,79.50000000000001,10,0,4,0,0.0
