rfq_id,rank,configuration_id,ground_truth_configuration_id,is_ground_truth_configuration,package_context,target_package,record_type,evidence_level,score,mandatory_total,mandatory_satisfied,mandatory_violated,mandatory_fully_satisfied,preferred_total,preferred_satisfied,preferred_different,unmentioned_features,candidate_status
RFQ731-002432,2,CFG731_16bd4e059b8168a9,CFG731_c9829182065e0285,False,x731,x731,OBSERVED,OBSERVED,20.355791861877925,9,9,0,True,5,4,1,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-002432,3,CFG731_1515931f201451d5,CFG731_c9829182065e0285,False,x731,x731,OBSERVED,OBSERVED,19.598987813282577,9,9,0,True,5,4,1,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-002432,4,CFG731_8d78781f8753b72a,CFG731_c9829182065e0285,False,x731,x731,OBSERVED,OBSERVED,18.40937574450632,9,9,0,True,5,4,1,1,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-002432,5,CFG731_67d370f420116fa0,CFG731_c9829182065e0285,False,x731,x731,OBSERVED,OBSERVED,18.40937574450632,9,9,0,True,5,4,1,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-002432,6,CFG731_fb3a51904298e616,CFG731_c9829182065e0285,False,x731,x731,OBSERVED,OBSERVED,18.39241759007909,9,9,0,True,5,4,1,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-002432,7,CFG731_260c36430f7c2d03,CFG731_c9829182065e0285,False,x731,x731,OBSERVED,OBSERVED,17.577725931628294,9,8,1,False,5,4,1,0,MANDATORY_VIOLATION
RFQ731-002432,8,CFG731_40d405b73b679480,CFG731_c9829182065e0285,False,x731,x731,OBSERVED,OBSERVED,17.084110870076934,9,9,0,True,5,3,2,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-002432,9,CFG731_fe64c81ced5b13af,CFG731_c9829182065e0285,False,x731,x731,OBSERVED,OBSERVED,15.894498801300674,9,9,0,True,5,3,2,1,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-002432,10,CFG731_27ea251c0fb03f20,CFG731_c9829182065e0285,False,x731,x731,OBSERVED,OBSERVED,15.877540646873449,9,9,0,True,5,3,2,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-002433,1,CFG731_14299a2a74e42d7f,CFG731_828e0eccc54da7ae,False,x731,x731,DERIVED,VERY_STRONG,22.67105287413372,11,11,0,True,2,2,0,1,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-002433,2,CFG731_828e0eccc54da7ae,CFG731_828e0eccc54da7ae,True,x731,x731,DERIVED,VERY_STRONG,22.67105287413372,11,11,0,True,2,2,0,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-002433,3,CFG731_4d7e108ea05eeb07,CFG731_828e0eccc54da7ae,False,x731,x731,DERIVED,VERY_STRONG,18.209759813556467,11,10,1,False,2,2,0,2,MANDATORY_VIOLATION
RFQ731-002433,4,CFG731_b60961340903daf0,CFG731_828e0eccc54da7ae,False,x731,x731,DERIVED,VERY_STRONG,18.209759813556467,11,10,1,False,2,2,0,1,MANDATORY_VIOLATION
RFQ731-002433,5,CFG731_aaecd8f48f0639a0,CFG731_828e0eccc54da7ae,False,x731,x731,DERIVED,VERY_STRONG,18.209759813556467,11,10,1,False,2,2,0,1,MANDATORY_VIOLATION
RFQ731-002433,6,CFG731_a7a446c7f3b3183f,CFG731_828e0eccc54da7ae,False,x731,x731,DERIVED,VERY_STRONG,18.192801659129245,11,10,1,False,2,2,0,0,MANDATORY_VIOLATION
RFQ731-002433,7,CFG731_c41fd04f9eea78e7,CFG731_828e0eccc54da7ae,False,x731,x731,DERIVED,VERY_STRONG,17.931761651926468,11,11,0,True,2,1,1,1,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-002433,8,CFG731_2a62b8cc0f0cd468,CFG731_828e0eccc54da7ae,False,x731,x731,DERIVED,VERY_STRONG,17.931761651926468,11,11,0,True,2,1,1,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-002433,9,CFG731_011ca4ba794bd4d6,CFG731_828e0eccc54da7ae,False,x731,x731,DERIVED,VERY_STRONG,14.812937477670587,11,10,1,False,2,1,1,1,MANDATORY_VIOLATION
RFQ731-002433,10,CFG731_d8843ca5e91f93ae,CFG731_828e0eccc54da7ae,False,x731,x731,DERIVED,VERY_STRONG,14.812937477670587,11,10,1,False,2,1,1,0,MANDATORY_VIOLATION
RFQ731-002434,1,CFG731_9be0c5ce20280448,CFG731_9be0c5ce20280448,True,x731,x731,DERIVED,VERY_STRONG,20.995149333186557,10,10,0,True,4,4,0,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-002434,2,CFG731_8c50542218db5cb0,CFG731_9be0c5ce20280448,False,x731,x731,DERIVED,VERY_STRONG,20.995149333186557,10,10,0,True,4,4,0,2,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-002434,3,CFG731_5bb390da70b6fee3,CFG731_9be0c5ce20280448,False,x731,x731,DERIVED,VERY_STRONG,20.995149333186557,10,10,0,True,4,4,0,1,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-002434,4,CFG731_7942d32924313c96,CFG731_9be0c5ce20280448,False,x731,x731,DERIVED,VERY_STRONG,18.54788170710764,10,10,0,True,4,3,1,1,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-002434,5,CFG731_557eff71f11cfc98,CFG731_9be0c5ce20280448,False,x731,x731,DERIVED,VERY_STRONG,17.945910610583883,10,9,1,False,4,4,0,1,MANDATORY_VIOLATION
RFQ731-002434,6,CFG731_693e4f56d8944ca7,CFG731_9be0c5ce20280448,False,x731,x731,DERIVED,VERY_STRONG,17.945910610583883,10,9,1,False,4,4,0,1,MANDATORY_VIOLATION
RFQ731-002434,7,CFG731_15f034f7c265528f,CFG731_9be0c5ce20280448,False,x731,x731,DERIVED,VERY_STRONG,17.945910610583883,10,9,1,False,4,4,0,2,MANDATORY_VIOLATION
RFQ731-002434,8,CFG731_f7e6eb169c92689f,CFG731_9be0c5ce20280448,False,x731,x731,DERIVED,VERY_STRONG,17.723468341385562,10,9,1,False,4,4,0,2,MANDATORY_VIOLATION
RFQ731-002434,9,CFG731_8ade52b2e74d0235,CFG731_9be0c5ce20280448,False,x731,x731,DERIVED,VERY_STRONG,17.723468341385562,10,9,1,False,4,4,0,1,MANDATORY_VIOLATION
RFQ731-002434,10,CFG731_353333bad447dbef,CFG731_9be0c5ce20280448,False,x731,x731,DERIVED,VERY_STRONG,16.533856272609302,10,9,1,False,4,4,0,2,MANDATORY_VIOLATION
RFQ731-002435,1,CFG731_747411fe70ba8e8d,CFG731_7187559e0dc892c4,False,x731,x731,DERIVED,VERY_STRONG,20.43134724805975,11,11,0,True,3,3,0,1,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-002435,2,CFG731_7187559e0dc892c4,CFG731_7187559e0dc892c4,True,x731,x731,DERIVED,VERY_STRONG,20.43134724805975,11,11,0,True,3,3,0,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-002435,3,CFG731_c39096767a7ae083,CFG731_7187559e0dc892c4,False,x731,x731,DERIVED,VERY_STRONG,20.43134724805975,11,11,0,True,3,3,0,3,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-002435,4,CFG731_5191b7dfd5137ba1,CFG731_7187559e0dc892c4,False,x731,x731,DERIVED,VERY_STRONG,20.43134724805975,11,11,0,True,3,3,0,2,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-002435,5,CFG731_a9a1b4f80067a4f8,CFG731_7187559e0dc892c4,False,x731,x731,DERIVED,VERY_STRONG,20.43134724805975,11,11,0,True,3,3,0,2,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-002435,6,CFG731_0c05dd0ad4f3894a,CFG731_7187559e0dc892c4,False,x731,x731,DERIVED,VERY_STRONG,17.91647030485411,11,11,0,True,3,2,1,2,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-002435,7,CFG731_038a2660d5cee54f,CFG731_7187559e0dc892c4,False,x731,x731,DERIVED,VERY_STRONG,17.91647030485411,11,11,0,True,3,2,1,2,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-002435,8,CFG731_352cbd30ecacb8ee,CFG731_7187559e0dc892c4,False,x731,x731,DERIVED,VERY_STRONG,17.38210852545708,11,10,1,False,3,3,0,3,MANDATORY_VIOLATION
RFQ731-002435,9,CFG731_c525a37447671864,CFG731_7187559e0dc892c4,False,x731,x731,DERIVED,VERY_STRONG,17.38210852545708,11,10,1,False,3,3,0,2,MANDATORY_VIOLATION
RFQ731-002435,10,CFG731_4da2b3fd83325505,CFG731_7187559e0dc892c4,False,x731,x731,DERIVED,VERY_STRONG,17.24007647476619,11,11,0,True,3,2,1,2,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-002436,1,CFG731_8b18ac1c34209d63,CFG731_d44e54f35ee15977,False,G731ST-HT,G731ST-HT,OBSERVED,OBSERVED,25.32079928115848,11,11,0,True,3,3,0,2,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-002436,2,CFG731_d44e54f35ee15977,CFG731_d44e54f35ee15977,True,G731ST-HT,G731ST-HT,OBSERVED,OBSERVED,25.32079928115848,11,11,0,True,3,3,0,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-002436,3,CFG731_708466e4f37148f0,CFG731_d44e54f35ee15977,False,G731ST-HT,G731ST-HT,OBSERVED,OBSERVED,25.32079928115848,11,11,0,True,3,3,0,1,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-002436,4,CFG731_80619ff0be976225,CFG731_d44e54f35ee15977,False,G731ST-HT,G731ST-HT,OBSERVED,OBSERVED,25.32079928115848,11,11,0,True,3,3,0,1,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-002436,5,CFG731_b30ceef5c5f902ca,CFG731_d44e54f35ee15977,False,G731ST-HT,G731ST-HT,OBSERVED,OBSERVED,22.04911828935749,11,10,1,False,3,3,0,0,MANDATORY_VIOLATION
RFQ731-002436,6,CFG731_ef8d68b6d278bfec,CFG731_d44e54f35ee15977,False,G731ST-HT,G731ST-HT,OBSERVED,OBSERVED,22.04911828935749,11,10,1,False,3,3,0,2,MANDATORY_VIOLATION
RFQ731-002436,7,CFG731_f9cbe189d57c95a1,CFG731_d44e54f35ee15977,False,G731ST-HT,G731ST-HT,OBSERVED,OBSERVED,22.04911828935749,11,10,1,False,3,3,0,1,MANDATORY_VIOLATION
RFQ731-002436,8,CFG731_cd71ec2726e971ef,CFG731_d44e54f35ee15977,False,G731ST-HT,G731ST-HT,OBSERVED,OBSERVED,22.04911828935749,11,10,1,False,3,3,0,1,MANDATORY_VIOLATION
RFQ731-002436,9,CFG731_c32627af59ba1526,CFG731_d44e54f35ee15977,False,G731ST-HT,G731ST-HT,OBSERVED,OBSERVED,20.84254806615401,11,10,1,False,3,3,0,1,MANDATORY_VIOLATION
RFQ731-002436,10,CFG731_076cad91966d4c34,CFG731_d44e54f35ee15977,False,G731ST-HT,G731ST-HT,OBSERVED,OBSERVED,20.84254806615401,11,10,1,False,3,3,0,2,MANDATORY_VIOLATION
RFQ731-002437,1,CFG731_04bb9195f752ca8c,CFG731_04bb9195f752ca8c,True,x731,x731,DERIVED,VERY_STRONG,22.751940846969397,9,9,0,True,5,5,0,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-002437,2,CFG731_1b5b895b5e259903,CFG731_04bb9195f752ca8c,False,x731,x731,DERIVED,VERY_STRONG,19.97387491671976,9,8,1,False,5,5,0,0,MANDATORY_VIOLATION
RFQ731-002437,3,CFG731_db983e07a279051a,CFG731_04bb9195f752ca8c,False,x731,x731,DERIVED,VERY_STRONG,19.63311667271352,9,8,1,False,5,5,0,0,MANDATORY_VIOLATION
RFQ731-002437,4,CFG731_7962ce0b7d875608,CFG731_04bb9195f752ca8c,False,x731,x731,DERIVED,VERY_STRONG,18.290647786392142,9,9,0,True,5,4,1,1,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-002437,5,CFG731_03ef652e52353f2f,CFG731_04bb9195f752ca8c,False,x731,x731,DERIVED,VERY_STRONG,18.27368963196492,9,8,1,False,5,5,0,0,MANDATORY_VIOLATION
RFQ731-002437,6,CFG731_7a885e8a3e0ce8ad,CFG731_04bb9195f752ca8c,False,x731,x731,DERIVED,VERY_STRONG,17.467508558015137,9,8,1,False,5,5,0,0,MANDATORY_VIOLATION
RFQ731-002437,7,CFG731_67704f1a817ad4cd,CFG731_04bb9195f752ca8c,False,x731,x731,DERIVED,VERY_STRONG,16.361435680912525,9,8,1,False,5,4,1,0,MANDATORY_VIOLATION
RFQ731-002437,8,CFG731_6e791fbe7ba5db5e,CFG731_04bb9195f752ca8c,False,x731,x731,DERIVED,VERY_STRONG,15.51258185614251,9,8,1,False,5,4,1,1,MANDATORY_VIOLATION
RFQ731-002437,9,CFG731_c41fd04f9eea78e7,CFG731_04bb9195f752ca8c,False,x731,x731,DERIVED,VERY_STRONG,15.186006961978268,9,7,2,False,5,5,0,0,MANDATORY_VIOLATION
RFQ731-002437,10,CFG731_6f8c15548921e4c2,CFG731_04bb9195f752ca8c,False,x731,x731,DERIVED,VERY_STRONG,15.171823612136263,9,8,1,False,5,4,1,1,MANDATORY_VIOLATION
RFQ731-002438,1,CFG731_a40ab19ad6671fbe,CFG731_a40ab19ad6671fbe,True,G731ST-LT,G731ST-LT,OBSERVED,OBSERVED,26.949215780743785,12,12,0,True,4,4,0,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-002438,2,CFG731_bc9146cb8459e9c2,CFG731_a40ab19ad6671fbe,False,G731ST-LT,G731ST-LT,OBSERVED,OBSERVED,23.899977058141115,12,12,0,True,4,3,1,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-002438,3,CFG731_098817d766a37bc2,CFG731_a40ab19ad6671fbe,False,G731ST-LT,G731ST-LT,OBSERVED,OBSERVED,23.75794500745022,12,11,1,False,4,4,0,0,MANDATORY_VIOLATION
RFQ731-002438,4,CFG731_87d8ba5b87cf0a3f,CFG731_a40ab19ad6671fbe,False,G731ST-LT,G731ST-LT,OBSERVED,OBSERVED,23.677534788942797,12,11,1,False,4,4,0,0,MANDATORY_VIOLATION
RFQ731-002438,5,CFG731_e0009be417f51ccd,CFG731_a40ab19ad6671fbe,False,G731ST-LT,G731ST-LT,OBSERVED,OBSERVED,22.487922720166534,12,11,1,False,4,4,0,1,MANDATORY_VIOLATION
RFQ731-002438,6,CFG731_0ec9bdeb15079e1b,CFG731_a40ab19ad6671fbe,False,G731ST-LT,G731ST-LT,OBSERVED,OBSERVED,22.487922720166534,12,11,1,False,4,4,0,0,MANDATORY_VIOLATION
RFQ731-002438,7,CFG731_b86bbf24b1c3a419,CFG731_a40ab19ad6671fbe,False,G731ST-LT,G731ST-LT,OBSERVED,OBSERVED,22.47096456573931,12,11,1,False,4,4,0,0,MANDATORY_VIOLATION
RFQ731-002438,8,CFG731_cc64ce3eaedacb17,CFG731_a40ab19ad6671fbe,False,G731ST-LT,G731ST-LT,OBSERVED,OBSERVED,20.70870628484755,12,11,1,False,4,3,1,0,MANDATORY_VIOLATION
RFQ731-002438,9,CFG731_715a3d3226cbaffd,CFG731_a40ab19ad6671fbe,False,G731ST-LT,G731ST-LT,OBSERVED,OBSERVED,20.631264625283112,12,11,1,False,4,4,0,0,MANDATORY_VIOLATION
RFQ731-002438,10,CFG731_7f5bfa7b21e81359,CFG731_a40ab19ad6671fbe,False,G731ST-LT,G731ST-LT,OBSERVED,OBSERVED,20.631264625283112,12,11,1,False,4,4,0,0,MANDATORY_VIOLATION
RFQ731-002439,1,CFG731_40b6e1db6c80bcc1,CFG731_40b6e1db6c80bcc1,True,G731VG,G731VG,OBSERVED,OBSERVED,38.77477620783847,12,12,0,True,3,3,0,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-002439,2,CFG731_7f63e10e4938ed7a,CFG731_40b6e1db6c80bcc1,False,G731VG,G731VG,OBSERVED,OBSERVED,35.583505434544904,12,11,1,False,3,3,0,0,MANDATORY_VIOLATION
RFQ731-002439,3,CFG731_6a47b38d62a9fed3,CFG731_40b6e1db6c80bcc1,False,G731VG,G731VG,OBSERVED,OBSERVED,34.296524992834,12,11,1,False,3,3,0,0,MANDATORY_VIOLATION
RFQ731-002439,4,CFG731_cfb2b92dd8f09f39,CFG731_40b6e1db6c80bcc1,False,G731VG,G731VG,OBSERVED,OBSERVED,22.04565639267031,12,9,3,False,3,3,0,0,MANDATORY_VIOLATION
RFQ731-002440,1,CFG731_327bfa077bbbd45e,CFG731_327bfa077bbbd45e,True,F731PW,F731PW,DERIVED,VERY_STRONG,34.78332108077815,11,11,0,True,1,1,0,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-002440,2,CFG731_7fea22051dcc86b6,CFG731_327bfa077bbbd45e,False,F731PW,F731PW,DERIVED,VERY_STRONG,28.213059875803932,11,10,1,False,1,1,0,0,MANDATORY_VIOLATION
RFQ731-002440,3,CFG731_5995fa9fd5d1242f,CFG731_327bfa077bbbd45e,False,F731PW,F731PW,DERIVED,VERY_STRONG,28.213059875803932,11,10,1,False,1,1,0,0,MANDATORY_VIOLATION
RFQ731-002440,4,CFG731_00f08838a21d3799,CFG731_327bfa077bbbd45e,False,F731PW,F731PW,DERIVED,VERY_STRONG,20.042610875351663,11,10,1,False,1,1,0,0,MANDATORY_VIOLATION
RFQ731-002440,5,CFG731_f9fd6a4462ec051a,CFG731_327bfa077bbbd45e,False,F731PW,F731PW,DERIVED,VERY_STRONG,17.599557032436888,11,10,1,False,1,1,0,0,MANDATORY_VIOLATION
RFQ731-002440,6,CFG731_0d8116f4900c6919,CFG731_327bfa077bbbd45e,False,F731PW,F731PW,DERIVED,VERY_STRONG,17.599557032436888,11,10,1,False,1,1,0,0,MANDATORY_VIOLATION
RFQ731-002440,7,CFG731_92efd7a3c43da152,CFG731_327bfa077bbbd45e,False,F731PW,F731PW,DERIVED,VERY_STRONG,13.472349670377447,11,9,2,False,1,1,0,1,MANDATORY_VIOLATION
RFQ731-002440,8,CFG731_b265e25b7baf721d,CFG731_327bfa077bbbd45e,False,F731PW,F731PW,DERIVED,VERY_STRONG,13.472349670377447,11,9,2,False,1,1,0,0,MANDATORY_VIOLATION
RFQ731-002440,9,CFG731_4b26dfbafad76131,CFG731_327bfa077bbbd45e,False,F731PW,F731PW,DERIVED,VERY_STRONG,13.472349670377447,11,9,2,False,1,1,0,0,MANDATORY_VIOLATION
RFQ731-002440,10,CFG731_956456fc074ebc5a,CFG731_327bfa077bbbd45e,False,F731PW,F731PW,DERIVED,VERY_STRONG,13.472349670377447,11,9,2,False,1,1,0,1,MANDATORY_VIOLATION
RFQ731-002441,1,CFG731_70b38ab75d3ca724,CFG731_4514730a70640409,False,x731,x731,DERIVED,LOW,18.82167877385062,9,9,0,True,4,4,0,2,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-002441,2,CFG731_3611bb1fba248e38,CFG731_4514730a70640409,False,x731,x731,DERIVED,LOW,18.82167877385062,9,9,0,True,4,4,0,2,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-002441,3,CFG731_4514730a70640409,CFG731_4514730a70640409,True,x731,x731,DERIVED,LOW,18.82167877385062,9,9,0,True,4,4,0,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-002441,4,CFG731_aa31c7019e5fef74,CFG731_4514730a70640409,False,x731,x731,DERIVED,LOW,18.82167877385062,9,9,0,True,4,4,0,1,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-002441,5,CFG731_32b1041fd68aac23,CFG731_4514730a70640409,False,x731,x731,DERIVED,LOW,18.82167877385062,9,9,0,True,4,4,0,3,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-002441,6,CFG731_8f2f3a7ba66ea526,CFG731_4514730a70640409,False,x731,x731,DERIVED,LOW,18.82167877385062,9,9,0,True,4,4,0,1,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-002441,7,CFG731_54eb49b16de55b41,CFG731_4514730a70640409,False,x731,x731,DERIVED,LOW,18.82167877385062,9,9,0,True,4,4,0,1,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-002441,8,CFG731_12b0a7f4abb14e7e,CFG731_4514730a70640409,False,x731,x731,DERIVED,LOW,16.41842939275181,9,9,0,True,4,3,1,1,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-002441,9,CFG731_567b2aa90592cf41,CFG731_4514730a70640409,False,x731,x731,DERIVED,LOW,16.41842939275181,9,9,0,True,4,3,1,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-002441,10,CFG731_20991e8bae2729c8,CFG731_4514730a70640409,False,x731,x731,DERIVED,LOW,16.41842939275181,9,9,0,True,4,3,1,2,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-002442,1,CFG731_4aa7d46b9cfa7d7b,CFG731_b36f487da5008df2,False,G731ST-HT,G731ST-HT,DERIVED,MODERATE,26.921485984216933,12,12,0,True,3,3,0,1,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-002442,2,CFG731_b36f487da5008df2,CFG731_b36f487da5008df2,True,G731ST-HT,G731ST-HT,DERIVED,MODERATE,26.921485984216933,12,12,0,True,3,3,0,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-002442,3,CFG731_a41486ba2b9da31d,CFG731_b36f487da5008df2,False,G731ST-HT,G731ST-HT,DERIVED,MODERATE,23.872247261614262,12,11,1,False,3,3,0,1,MANDATORY_VIOLATION
RFQ731-002442,4,CFG731_b3b502cc22fcd72e,CFG731_b36f487da5008df2,False,G731ST-HT,G731ST-HT,DERIVED,MODERATE,23.872247261614262,12,11,1,False,3,3,0,0,MANDATORY_VIOLATION
RFQ731-002442,5,CFG731_83a3644f76b45069,CFG731_b36f487da5008df2,False,G731ST-HT,G731ST-HT,DERIVED,MODERATE,23.73021521092337,12,12,0,True,3,2,1,1,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-002442,6,CFG731_3c6c3a0686e047ad,CFG731_b36f487da5008df2,False,G731ST-HT,G731ST-HT,DERIVED,MODERATE,23.73021521092337,12,12,0,True,3,2,1,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-002442,7,CFG731_9960254fcbb72292,CFG731_b36f487da5008df2,False,G731ST-HT,G731ST-HT,DERIVED,MODERATE,22.46019292363968,12,12,0,True,3,2,1,1,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-002442,8,CFG731_4de012f7232f644d,CFG731_b36f487da5008df2,False,G731ST-HT,G731ST-HT,DERIVED,MODERATE,22.443234769212456,12,11,1,False,3,3,0,0,MANDATORY_VIOLATION
RFQ731-002442,9,CFG731_329b582435fea539,CFG731_b36f487da5008df2,False,G731ST-HT,G731ST-HT,DERIVED,MODERATE,22.443234769212456,12,11,1,False,3,3,0,1,MANDATORY_VIOLATION
RFQ731-002442,10,CFG731_ad49f2ad57627f46,CFG731_b36f487da5008df2,False,G731ST-HT,G731ST-HT,DERIVED,MODERATE,20.6809764883207,12,11,1,False,3,2,1,0,MANDATORY_VIOLATION
RFQ731-002443,1,CFG731_3fe779486d988e69,CFG731_36afe1d5d5adcebd,False,x731,x731,DERIVED,LOW,21.213935960126506,9,9,0,True,5,5,0,2,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-002443,2,CFG731_3bcde7f8df32303c,CFG731_36afe1d5d5adcebd,False,x731,x731,DERIVED,LOW,21.213935960126506,9,9,0,True,5,5,0,3,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-002443,3,CFG731_f92bde4646675f5d,CFG731_36afe1d5d5adcebd,False,x731,x731,DERIVED,LOW,21.213935960126506,9,9,0,True,5,5,0,1,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-002443,4,CFG731_36afe1d5d5adcebd,CFG731_36afe1d5d5adcebd,True,x731,x731,DERIVED,LOW,21.213935960126506,9,9,0,True,5,5,0,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-002443,5,CFG731_8cfe8eddc16faf74,CFG731_36afe1d5d5adcebd,False,x731,x731,DERIVED,LOW,18.76666833404759,9,9,0,True,5,4,1,2,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-002443,6,CFG731_7db8273b62ec69af,CFG731_36afe1d5d5adcebd,False,x731,x731,DERIVED,LOW,18.76666833404759,9,9,0,True,5,4,1,3,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-002443,7,CFG731_97c654bf006e698e,CFG731_36afe1d5d5adcebd,False,x731,x731,DERIVED,LOW,17.94225496832551,9,9,0,True,5,4,1,1,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-002443,8,CFG731_4e7f75dd9496e7b1,CFG731_36afe1d5d5adcebd,False,x731,x731,DERIVED,LOW,17.94225496832551,9,9,0,True,5,4,1,2,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-002443,9,CFG731_582d2e914f2f625b,CFG731_36afe1d5d5adcebd,False,x731,x731,DERIVED,LOW,17.94225496832551,9,9,0,True,5,4,1,2,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-002443,10,CFG731_496bd7a964d6cd85,CFG731_36afe1d5d5adcebd,False,x731,x731,DERIVED,LOW,17.94225496832551,9,9,0,True,5,4,1,3,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-002444,1,CFG731_bcec8ceac2dbcc79,CFG731_bcec8ceac2dbcc79,True,x731,x731,OBSERVED,OBSERVED,22.714775024347144,10,10,0,True,5,5,0,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-002444,2,CFG731_6513d2f5c85df9e4,CFG731_bcec8ceac2dbcc79,False,x731,x731,OBSERVED,OBSERVED,20.311525643248338,10,10,0,True,5,4,1,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-002444,3,CFG731_c4bcee3a1477eeea,CFG731_bcec8ceac2dbcc79,False,x731,x731,OBSERVED,OBSERVED,20.311525643248338,10,10,0,True,5,4,1,1,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-002444,4,CFG731_3dd4cfcf6ee98460,CFG731_bcec8ceac2dbcc79,False,x731,x731,OBSERVED,OBSERVED,20.267507398268236,10,9,1,False,5,5,0,1,MANDATORY_VIOLATION
RFQ731-002444,5,CFG731_7585c6d1ee781d2e,CFG731_bcec8ceac2dbcc79,False,x731,x731,OBSERVED,OBSERVED,20.267507398268236,10,9,1,False,5,5,0,0,MANDATORY_VIOLATION
RFQ731-002444,6,CFG731_4cb65cc21b5b9f68,CFG731_bcec8ceac2dbcc79,False,x731,x731,OBSERVED,OBSERVED,19.665536301744478,10,10,0,True,5,4,1,1,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-002444,7,CFG731_fb16e30f5bbb87f2,CFG731_bcec8ceac2dbcc79,False,x731,x731,OBSERVED,OBSERVED,19.443094032546156,10,10,0,True,5,4,1,1,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-002444,8,CFG731_563ef0dc6253e3f7,CFG731_bcec8ceac2dbcc79,False,x731,x731,OBSERVED,OBSERVED,19.443094032546156,10,10,0,True,5,4,1,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
