source_row,characteristic,raw_value,rule_type,parsed_values,value_count
519,stromSchaltbar,"in {NOVALUE, 'CS1', 'CS2'}",allowed_values,NOVALUE|CS1|CS2,3
519,stromEingaenge,"in {'IS1', 'IS2'}",allowed_values,IS1|IS2,2
519,temperaturEingaenge," in {'TT1', 'TT2'}",allowed_values,TT1|TT2,2
519,waveInjector,"in {'FWI', NOVALUE}",allowed_values,FWI|NOVALUE,2
519,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
520,OrgUnitAreaOfDocument,"in {0, 1, 2, 3}",allowed_values,0|1|2|3,4
520,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
520,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
520,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
520,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
520,dataInterface,"in {'NN', 'MT', 'BT'}",allowed_values,NN|MT|BT,3
520,binaerDigitalOpenColl_MN,"in {NOVALUE, 'MN1', 'MN2', 'MN3', 'MN4'}",allowed_values,NOVALUE|MN1|MN2|MN3|MN4,5
520,stromSchaltbar,"in {NOVALUE, 'CS1'}",allowed_values,NOVALUE|CS1,2
520,stromEingaenge,"in {'IS1', 'IS2', 'IS3'}",allowed_values,IS1|IS2|IS3,3
520,waveInjector,"in {'FWI', NOVALUE}",allowed_values,FWI|NOVALUE,2
520,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
521,OrgUnitAreaOfDocument,"in {0, 1, 2, 3}",allowed_values,0|1|2|3,4
521,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
521,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
521,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
521,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
521,dataInterface,"in {'NN', 'PA', 'MR', 'FF', 'BM'}",allowed_values,NN|PA|MR|FF|BM,5
521,binaerDigitalOpenColl_MN,"in {NOVALUE, 'MN1', 'MN2', 'MN3', 'MN4'}",allowed_values,NOVALUE|MN1|MN2|MN3|MN4,5
521,stromSchaltbar,"in {NOVALUE, 'CS1', 'CS2', 'CS3'}",allowed_values,NOVALUE|CS1|CS2|CS3,4
521,waveInjector,"in {'FWI', NOVALUE}",allowed_values,FWI|NOVALUE,2
521,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
522,OrgUnitAreaOfDocument,"in {0, 1, 2, 3}",allowed_values,0|1|2|3,4
522,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
522,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
522,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
522,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
522,dataInterface,"in {'NN', 'PA', 'MR', 'FF', 'BM'}",allowed_values,NN|PA|MR|FF|BM,5
522,binaerDigitalOpenColl_MN,"in {NOVALUE, 'MN1', 'MN2', 'MN3', 'MN4'}",allowed_values,NOVALUE|MN1|MN2|MN3|MN4,5
522,stromSchaltbar,"in {NOVALUE, 'CS1', 'CS2'}",allowed_values,NOVALUE|CS1|CS2,3
522,stromEingaenge,"in {'IS1', 'IS2'}",allowed_values,IS1|IS2,2
522,temperaturEingaenge," in {'TT1', 'TT2'}",allowed_values,TT1|TT2,2
522,waveInjector,"in {'FWI', NOVALUE}",allowed_values,FWI|NOVALUE,2
522,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
523,OrgUnitAreaOfDocument,"in {0, 1, 2, 3}",allowed_values,0|1|2|3,4
523,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
523,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
523,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
523,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
523,dataInterface,"in {'NN', 'PA', 'MR', 'FF', 'BM'}",allowed_values,NN|PA|MR|FF|BM,5
523,binaerDigitalOpenColl_MN,"in {NOVALUE, 'MN1', 'MN2', 'MN3', 'MN4'}",allowed_values,NOVALUE|MN1|MN2|MN3|MN4,5
523,stromSchaltbar,"in {NOVALUE, 'CS1'}",allowed_values,NOVALUE|CS1,2
523,stromEingaenge,"in {'IS1', 'IS2', 'IS3'}",allowed_values,IS1|IS2|IS3,3
523,waveInjector,"in {'FWI', NOVALUE}",allowed_values,FWI|NOVALUE,2
523,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
524,OrgUnitAreaOfDocument,"in {0, 1, 2, 3}",allowed_values,0|1|2|3,4
524,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
524,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
524,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
524,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
524,dataInterface,"in {'NN', 'PA', 'MR', 'FF', 'BM'}",allowed_values,NN|PA|MR|FF|BM,5
524,binaerDigitalOpenColl_MN,"in {NOVALUE, 'MN1', 'MN2', 'MN3', 'MN4'}",allowed_values,NOVALUE|MN1|MN2|MN3|MN4,5
524,stromSchaltbar,"in {NOVALUE, 'CS1', 'CS2'}",allowed_values,NOVALUE|CS1|CS2,3
524,temperaturEingaenge," in {'TT1', 'TT2', 'TT3'}",allowed_values,TT1|TT2|TT3,3
524,waveInjector,"in {'FWI', NOVALUE}",allowed_values,FWI|NOVALUE,2
524,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
525,OrgUnitAreaOfDocument,"in {0, 1, 2, 3}",allowed_values,0|1|2|3,4
525,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
525,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
525,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
525,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
525,binaerDigitalOpenColl_MN,"in {NOVALUE, 'MN1', 'MN2', 'MN3', 'MN4'}",allowed_values,NOVALUE|MN1|MN2|MN3|MN4,5
525,stromSchaltbar,"in {NOVALUE, 'CS1', 'CS2'}",allowed_values,NOVALUE|CS1|CS2,3
525,temperaturEingaenge," in {'TT1', 'TT2', 'TT3'}",allowed_values,TT1|TT2|TT3,3
525,waveInjector,"in {'FWI', NOVALUE}",allowed_values,FWI|NOVALUE,2
525,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
526,OrgUnitAreaOfDocument,"in {0, 1, 2, 3}",allowed_values,0|1|2|3,4
526,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
526,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
526,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
526,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
526,binaerDigitalOpenColl_MN,"in {NOVALUE, 'MN1', 'MN2', 'MN3', 'MN4'}",allowed_values,NOVALUE|MN1|MN2|MN3|MN4,5
526,stromSchaltbar,"in {NOVALUE, 'CS1'}",allowed_values,NOVALUE|CS1,2
526,stromEingaenge,"in {'IS1', 'IS2'}",allowed_values,IS1|IS2,2
526,temperaturEingaenge," in {'TT1', 'TT2'}",allowed_values,TT1|TT2,2
526,waveInjector,"in {'FWI', NOVALUE}",allowed_values,FWI|NOVALUE,2
526,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
527,OrgUnitAreaOfDocument,"in {0, 1, 2, 3}",allowed_values,0|1|2|3,4
527,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
527,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
527,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
527,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
527,binaerDigitalOpenColl_MN,"in {NOVALUE, 'MN1', 'MN2', 'MN3', 'MN4'}",allowed_values,NOVALUE|MN1|MN2|MN3|MN4,5
527,stromEingaenge,"in {'IS1', 'IS2', 'IS3'}",allowed_values,IS1|IS2|IS3,3
527,waveInjector,"in {'FWI', NOVALUE}",allowed_values,FWI|NOVALUE,2
527,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
528,packageFixed_dev,"in {NOVALUE, 'G731VG'}",allowed_values,NOVALUE|G731VG,2
528,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
528,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
528,dataInterface,"in {'NN', 'MT', 'MR'}",allowed_values,NN|MT|MR,3
528,binaerDigitalOpenColl_MN,"in {'MN2', 'MN4'}",allowed_values,MN2|MN4,2
528,stromSchaltbar,"in {'CS2', 'CS3'}",allowed_values,CS2|CS3,2
528,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
529,packageFixed_dev,"in {NOVALUE, 'G731VG'}",allowed_values,NOVALUE|G731VG,2
529,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
529,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
529,dataInterface,"in {'NN', 'MT', 'MR'}",allowed_values,NN|MT|MR,3
529,binaerDigitalOpenColl_MN,"in {'MN2', 'MN4'}",allowed_values,MN2|MN4,2
529,temperaturEingaenge," in {NOVALUE, 'TT1'}",allowed_values,NOVALUE|TT1,2
529,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
530,packageFixed_dev,"in {NOVALUE, 'G731VG'}",allowed_values,NOVALUE|G731VG,2
530,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
530,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
530,binaerDigitalOpenColl_MN,"in {'MN2', 'MN4'}",allowed_values,MN2|MN4,2
530,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
531,packageFixed_dev,"in {NOVALUE, 'G731VG'}",allowed_values,NOVALUE|G731VG,2
531,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
531,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
531,temperaturEingaenge," in {NOVALUE, 'TT1'}",allowed_values,NOVALUE|TT1,2
531,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
532,OrgUnitAreaOfDocument,"in {0, 1, 2, 3}",allowed_values,0|1|2|3,4
532,packageFixed_dev,"in {NOVALUE, 'F731PW'}",allowed_values,NOVALUE|F731PW,2
532,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
532,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
532,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
532,explosionApproval,"in {'A', 'E', 'P', 'J', 'S'}",allowed_values,A|E|P|J|S,5
532,certification,"in {'NN', 'WN'}",allowed_values,NN|WN,2
532,dataInterface,"in {'NN', 'MR', 'BM', 'FF', 'PA'}",allowed_values,NN|MR|BM|FF|PA,5
532,binaerOpenColl_MP,"in {'MP2', 'MP4'}",allowed_values,MP2|MP4,2
532,stromSchaltbar,"in {'CS1', 'CS2', 'CS4'}",allowed_values,CS1|CS2|CS4,3
532,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
532,dev_advMeterVerification,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
533,OrgUnitAreaOfDocument,"in {0, 1, 2, 3}",allowed_values,0|1|2|3,4
533,packageFixed_dev,"in {NOVALUE, 'F731PW'}",allowed_values,NOVALUE|F731PW,2
533,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
533,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
533,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
533,explosionApproval,"in {'A', 'E', 'P', 'J', 'S'}",allowed_values,A|E|P|J|S,5
533,certification,"in {'NN', 'WN'}",allowed_values,NN|WN,2
533,dataInterface,"in {'NN', 'MR', 'BM', 'FF', 'PA', 'HS'}",allowed_values,NN|MR|BM|FF|PA|HS,6
533,stromSchaltbar,"in {'CS1', 'CS2'}",allowed_values,CS1|CS2,2
533,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
533,dev_advMeterVerification,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
534,OrgUnitAreaOfDocument,"in {0, 1, 2, 3}",allowed_values,0|1|2|3,4
534,packageFixed_dev,"in {NOVALUE, 'F731PW'}",allowed_values,NOVALUE|F731PW,2
534,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
534,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
534,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
534,explosionApproval,"in {'A', 'E', 'P', 'J', 'S'}",allowed_values,A|E|P|J|S,5
534,certification,"in {'NN', 'WN'}",allowed_values,NN|WN,2
534,dataInterface,"in {'MR', 'BM', 'FF', 'PA'}",allowed_values,MR|BM|FF|PA,4
534,binaerOpenColl_MP,"in {NOVALUE, 'MP2', 'MP4'}",allowed_values,NOVALUE|MP2|MP4,3
534,stromSchaltbar,"in {NOVALUE, 'CS1', 'CS2', 'CS4'}",allowed_values,NOVALUE|CS1|CS2|CS4,4
534,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
534,dev_advMeterVerification,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
535,OrgUnitAreaOfDocument,"in {0, 1, 2, 3}",allowed_values,0|1|2|3,4
535,packageFixed_dev,"in {NOVALUE, 'F731PW'}",allowed_values,NOVALUE|F731PW,2
535,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
535,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
535,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
535,explosionApproval,"in {'A', 'E', 'P', 'J', 'S'}",allowed_values,A|E|P|J|S,5
535,certification,"in {'NN', 'WN'}",allowed_values,NN|WN,2
535,dataInterface,"in {'MR', 'BM', 'FF', 'PA', 'HS'}",allowed_values,MR|BM|FF|PA|HS,5
535,binaerOpenColl_MP,"in {NOVALUE, 'MP2'}",allowed_values,NOVALUE|MP2,2
535,stromSchaltbar,"in {NOVALUE, 'CS1', 'CS2'}",allowed_values,NOVALUE|CS1|CS2,3
535,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
535,dev_advMeterVerification,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
536,OrgUnitAreaOfDocument,"in {0, 1, 2, 3}",allowed_values,0|1|2|3,4
536,packageFixed_dev,"in {NOVALUE, 'F731PW'}",allowed_values,NOVALUE|F731PW,2
536,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
536,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
536,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
536,explosionApproval,"in {'A', 'E', 'P', 'J', 'S'}",allowed_values,A|E|P|J|S,5
536,certification,"in {'NN', 'WN'}",allowed_values,NN|WN,2
536,dataInterface,"in {'NN', 'MR', 'BM', 'FF', 'PA'}",allowed_values,NN|MR|BM|FF|PA,5
536,binaerDigitalOpenColl_MN,"in {'MN2', 'MN4'}",allowed_values,MN2|MN4,2
536,stromSchaltbar,"in {'CS1', 'CS2', 'CS4'}",allowed_values,CS1|CS2|CS4,3
536,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
536,dev_advMeterVerification,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
537,OrgUnitAreaOfDocument,"in {0, 1, 2, 3}",allowed_values,0|1|2|3,4
537,packageFixed_dev,"in {NOVALUE, 'F731PW'}",allowed_values,NOVALUE|F731PW,2
537,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
537,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
537,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
537,explosionApproval,"in {'A', 'E', 'P', 'J', 'S'}",allowed_values,A|E|P|J|S,5
537,certification,"in {'NN', 'WN'}",allowed_values,NN|WN,2
537,dataInterface,"in {'NN', 'MR', 'BM', 'FF', 'PA', 'HS'}",allowed_values,NN|MR|BM|FF|PA|HS,6
537,stromSchaltbar,"in {'CS1', 'CS2'}",allowed_values,CS1|CS2,2
537,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
537,dev_advMeterVerification,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
538,OrgUnitAreaOfDocument,"in {0, 1, 2, 3}",allowed_values,0|1|2|3,4
538,packageFixed_dev,"in {NOVALUE, 'F731PW'}",allowed_values,NOVALUE|F731PW,2
538,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
538,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
538,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
538,explosionApproval,"in {'A', 'E', 'P', 'J', 'S'}",allowed_values,A|E|P|J|S,5
538,certification,"in {'NN', 'WN'}",allowed_values,NN|WN,2
538,dataInterface,"in {'MR', 'BM', 'FF', 'PA'}",allowed_values,MR|BM|FF|PA,4
538,binaerDigitalOpenColl_MN,"in {NOVALUE, 'MN2', 'MN4'}",allowed_values,NOVALUE|MN2|MN4,3
538,stromSchaltbar,"in {NOVALUE, 'CS1', 'CS2', 'CS4'}",allowed_values,NOVALUE|CS1|CS2|CS4,4
538,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
538,dev_advMeterVerification,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
539,OrgUnitAreaOfDocument,"in {0, 1, 2, 3}",allowed_values,0|1|2|3,4
539,packageFixed_dev,"in {NOVALUE, 'F731PW'}",allowed_values,NOVALUE|F731PW,2
539,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
539,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
539,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
539,explosionApproval,"in {'A', 'E', 'P', 'J', 'S'}",allowed_values,A|E|P|J|S,5
539,certification,"in {'NN', 'WN'}",allowed_values,NN|WN,2
539,dataInterface,"in {'MR', 'BM', 'FF', 'PA', 'HS'}",allowed_values,MR|BM|FF|PA|HS,5
539,binaerDigitalOpenColl_MN,"in {NOVALUE, 'MN2'}",allowed_values,NOVALUE|MN2,2
539,stromSchaltbar,"in {NOVALUE, 'CS1', 'CS2'}",allowed_values,NOVALUE|CS1|CS2,3
539,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
539,dev_advMeterVerification,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
540,OrgUnitAreaOfDocument,"in {0, 1, 2, 3}",allowed_values,0|1|2|3,4
540,packageFixed_dev,"in {NOVALUE, 'F731PW'}",allowed_values,NOVALUE|F731PW,2
540,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
540,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
540,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
540,dataInterface,"in {'NN', 'MT', 'MR', 'BM', 'BT', 'FF', 'PA'}",allowed_values,NN|MT|MR|BM|BT|FF|PA,7
540,binaerDigitalOpenColl_MN,"in {'MN2', 'MN4'}",allowed_values,MN2|MN4,2
540,stromSchaltbar,"in {'CS1', 'CS2', 'CS4'}",allowed_values,CS1|CS2|CS4,3
540,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
540,dev_advMeterVerification,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
541,OrgUnitAreaOfDocument,"in {0, 1, 2, 3}",allowed_values,0|1|2|3,4
541,packageFixed_dev,"in {NOVALUE, 'F731PW'}",allowed_values,NOVALUE|F731PW,2
541,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
541,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
541,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
541,dataInterface,"in {'NN', 'MT', 'MR', 'BM', 'BT', 'FF', 'PA', 'HS'}",allowed_values,NN|MT|MR|BM|BT|FF|PA|HS,8
541,stromSchaltbar,"in {'CS1', 'CS2'}",allowed_values,CS1|CS2,2
541,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
541,dev_advMeterVerification,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
542,OrgUnitAreaOfDocument,"in {0, 1, 2, 3}",allowed_values,0|1|2|3,4
542,packageFixed_dev,"in {NOVALUE, 'F731PW'}",allowed_values,NOVALUE|F731PW,2
542,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
542,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
542,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
542,dataInterface,"in {'MT', 'MR', 'BM', 'BT', 'FF', 'PA'}",allowed_values,MT|MR|BM|BT|FF|PA,6
542,binaerDigitalOpenColl_MN,"in {NOVALUE, 'MN2', 'MN4'}",allowed_values,NOVALUE|MN2|MN4,3
542,stromSchaltbar,"in {NOVALUE, 'CS1', 'CS2', 'CS4'}",allowed_values,NOVALUE|CS1|CS2|CS4,4
542,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
542,dev_advMeterVerification,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
543,OrgUnitAreaOfDocument,"in {0, 1, 2, 3}",allowed_values,0|1|2|3,4
543,packageFixed_dev,"in {NOVALUE, 'F731PW'}",allowed_values,NOVALUE|F731PW,2
543,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
543,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
543,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
543,dataInterface,"in {'MT', 'MR', 'BM', 'BT', 'FF', 'PA', 'HS'}",allowed_values,MT|MR|BM|BT|FF|PA|HS,7
543,binaerDigitalOpenColl_MN,"in {NOVALUE, 'MN2'}",allowed_values,NOVALUE|MN2,2
543,stromSchaltbar,"in {NOVALUE, 'CS1', 'CS2'}",allowed_values,NOVALUE|CS1|CS2,3
543,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
543,dev_advMeterVerification,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
544,OrgUnitAreaOfDocument,"in {0, 1, 2, 3}",allowed_values,0|1|2|3,4
544,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
544,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
544,dataInterface,"in {'NN', 'MT', 'BT'}",allowed_values,NN|MT|BT,3
544,binaerOpenColl_MP,"in {NOVALUE, 'MP1', 'MP2', 'MP3', 'MP4'}",allowed_values,NOVALUE|MP1|MP2|MP3|MP4,5
544,stromSchaltbar,"in {NOVALUE, 'CS1', 'CS2', 'CS3', 'CS4'}",allowed_values,NOVALUE|CS1|CS2|CS3|CS4,5
544,temperaturEingaenge," in {NOVALUE, 'TT1', 'TT2'}",allowed_values,NOVALUE|TT1|TT2,3
544,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
544,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
544,dev_advMeterVerification,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
544,customUserFluid,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
545,OrgUnitAreaOfDocument,"in {0, 1, 2, 3}",allowed_values,0|1|2|3,4
545,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
545,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
545,dataInterface,"in {'NN', 'MT', 'BT'}",allowed_values,NN|MT|BT,3
545,binaerOpenColl_MP,"in {NOVALUE, 'MP1', 'MP2', 'MP3', 'MP4'}",allowed_values,NOVALUE|MP1|MP2|MP3|MP4,5
545,stromSchaltbar,"in {NOVALUE, 'CS1', 'CS2', 'CS3'}",allowed_values,NOVALUE|CS1|CS2|CS3,4
545,temperaturEingaenge," in {NOVALUE, 'TT1', 'TT2', 'TT3', 'TT4'}",allowed_values,NOVALUE|TT1|TT2|TT3|TT4,5
545,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
545,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
545,dev_advMeterVerification,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
545,customUserFluid,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
546,OrgUnitAreaOfDocument,"in {0, 1, 2, 3}",allowed_values,0|1|2|3,4
546,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
546,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
546,dataInterface,"in {'NN', 'MT', 'BT'}",allowed_values,NN|MT|BT,3
546,binaerOpenColl_MP,"in {NOVALUE, 'MP1', 'MP2', 'MP3', 'MP4'}",allowed_values,NOVALUE|MP1|MP2|MP3|MP4,5
546,stromSchaltbar,"in {NOVALUE, 'CS1', 'CS2', 'CS3'}",allowed_values,NOVALUE|CS1|CS2|CS3,4
546,stromEingaenge,"in {NOVALUE, 'IS1'}",allowed_values,NOVALUE|IS1,2
546,temperaturEingaenge," in {NOVALUE, 'TT1', 'TT2', 'TT3'}",allowed_values,NOVALUE|TT1|TT2|TT3,4
546,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
546,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
546,dev_advMeterVerification,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
546,customUserFluid,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
547,OrgUnitAreaOfDocument,"in {0, 1, 2, 3}",allowed_values,0|1|2|3,4
547,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
547,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
547,dataInterface,"in {'NN', 'MT', 'BT'}",allowed_values,NN|MT|BT,3
547,binaerOpenColl_MP,"in {NOVALUE, 'MP1', 'MP2', 'MP3', 'MP4'}",allowed_values,NOVALUE|MP1|MP2|MP3|MP4,5
547,stromSchaltbar,"in {NOVALUE, 'CS1', 'CS2'}",allowed_values,NOVALUE|CS1|CS2,3
547,stromEingaenge,"in {NOVALUE, 'IS1', 'IS2'}",allowed_values,NOVALUE|IS1|IS2,3
547,temperaturEingaenge," in {NOVALUE, 'TT1', 'TT2'}",allowed_values,NOVALUE|TT1|TT2,3
547,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
547,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
547,dev_advMeterVerification,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
547,customUserFluid,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
548,OrgUnitAreaOfDocument,"in {0, 1, 2, 3}",allowed_values,0|1|2|3,4
548,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
548,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
548,dataInterface,"in {'NN', 'MT', 'BT'}",allowed_values,NN|MT|BT,3
548,binaerOpenColl_MP,"in {NOVALUE, 'MP1', 'MP2', 'MP3', 'MP4'}",allowed_values,NOVALUE|MP1|MP2|MP3|MP4,5
548,stromSchaltbar,"in {NOVALUE, 'CS1'}",allowed_values,NOVALUE|CS1,2
548,stromEingaenge,"in {NOVALUE, 'IS1', 'IS2', 'IS3'}",allowed_values,NOVALUE|IS1|IS2|IS3,4
548,temperaturEingaenge," in {NOVALUE, 'TT1'}",allowed_values,NOVALUE|TT1,2
548,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
548,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
