rfq_id,customer_id,canonical_configuration_id,target_package,record_type,evidence_level,nearest_real_distance,source_canonical_configuration_id,ground_truth_hidden_from_customer
RFQ731-003176,CUST73100065,CFG731_9ccdadb28a07accd,x731,DERIVED,VERY_STRONG,1,CFG731_14299a2a74e42d7f,True
RFQ731-003177,CUST73100086,CFG731_93ba38caebb455ef,x731,DERIVED,LOW,2,CFG731_b10c597ca89c3f56,True
RFQ731-003178,CUST73100163,CFG731_af5b0ebc51685059,x731,OBSERVED,OBSERVED,0,CFG731_af5b0ebc51685059,True
RFQ731-003179,CUST73100048,CFG731_36c553adc9f5ebf3,x731,OBSERVED,OBSERVED,0,CFG731_36c553adc9f5ebf3,True
RFQ731-003180,CUST73100190,CFG731_63eca10a00ae1f5d,G731ST-HT,OBSERVED,OBSERVED,0,CFG731_63eca10a00ae1f5d,True
RFQ731-003181,CUST73100102,CFG731_038a2660d5cee54f,x731,DERIVED,MODERATE,2,CFG731_62d0f0f6bab9bdcb,True
RFQ731-003182,CUST73100201,CFG731_55e37d2b9d20276c,G731CA,OBSERVED,OBSERVED,0,CFG731_55e37d2b9d20276c,True
RFQ731-003183,CUST73100174,CFG731_abc11b72fc871228,x731,DERIVED,MODERATE,1,CFG731_c7c53fc5541f1dc1,True
RFQ731-003184,CUST73100239,CFG731_0bc9c3b6375d4380,G731ST-LT,DERIVED,MODERATE,1,CFG731_455da2f832a6b66d,True
RFQ731-003185,CUST73100032,CFG731_69502d87794881ea,x731,DERIVED,LOW,2,CFG731_f7f0034a8b15f329,True
RFQ731-003186,CUST73100011,CFG731_87274fb3dc8d442a,x731,DERIVED,LOW,2,CFG731_4340f11ba9a46e42,True
RFQ731-003187,CUST73100229,CFG731_d6304b0cfae9a548,x731,DERIVED,MODERATE,1,CFG731_de6efef3a5b620bb,True
RFQ731-003188,CUST73100123,CFG731_bf8f7d1a25ad0a6e,x731,DERIVED,VERY_STRONG,1,CFG731_8c8856d21252930e,True
RFQ731-003189,CUST73100026,CFG731_2686ab8bb7012e53,x731,DERIVED,LOW,2,CFG731_4340f11ba9a46e42,True
RFQ731-003190,CUST73100089,CFG731_783ba1dc5751818d,F731WD_DualChannel,DERIVED,VERY_STRONG,1,CFG731_d2034bb5aa313dac,True
RFQ731-003191,CUST73100109,CFG731_8956c16bd3b9a345,x731,DERIVED,MODERATE,1,CFG731_5bb390da70b6fee3,True
RFQ731-003192,CUST73100031,CFG731_bb61f56875b25c60,x731,DERIVED,MODERATE,1,CFG731_710090cc99f7a772,True
RFQ731-003193,CUST73100215,CFG731_0d8116f4900c6919,F731PW,OBSERVED,OBSERVED,0,CFG731_0d8116f4900c6919,True
RFQ731-003194,CUST73100015,CFG731_5fe81a6927bfed57,x731,DERIVED,LOW,2,CFG731_ddd1ce28a3456ff6,True
RFQ731-003195,CUST73100213,CFG731_0be1e83a71642630,x731,DERIVED,MODERATE,1,CFG731_d12e9bbf7c4763ee,True
RFQ731-003196,CUST73100114,CFG731_d779331ce0b0c6c1,x731,DERIVED,MODERATE,1,CFG731_1f978c234895178c,True
RFQ731-003197,CUST73100110,CFG731_831a7150258499af,G731ST-HT,OBSERVED,OBSERVED,0,CFG731_831a7150258499af,True
RFQ731-003198,CUST73100127,CFG731_39a1207c373ce8a2,x731,DERIVED,LOW,2,CFG731_557eff71f11cfc98,True
RFQ731-003199,CUST73100179,CFG731_7f63e10e4938ed7a,G731VG,OBSERVED,OBSERVED,0,CFG731_7f63e10e4938ed7a,True
RFQ731-003200,CUST73100156,CFG731_e1a359096a360a7b,x731,DERIVED,VERY_STRONG,1,CFG731_d12e9bbf7c4763ee,True
RFQ731-003201,CUST73100147,CFG731_214b093bf98ca9ef,x731,DERIVED,VERY_STRONG,1,CFG731_24a2c6ef94654845,True
RFQ731-003202,CUST73100199,CFG731_f23946dbf617272b,G731ST-HT,OBSERVED,OBSERVED,0,CFG731_f23946dbf617272b,True
RFQ731-003203,CUST73100101,CFG731_1060da033d1aaed1,G731ST-HT,DERIVED,VERY_STRONG,1,CFG731_a288340143e53b7f,True
RFQ731-003204,CUST73100091,CFG731_b7a7770d19b6f648,G731ST-HT,DERIVED,VERY_STRONG,1,CFG731_7c5284fb5f15d1d6,True
RFQ731-003205,CUST73100230,CFG731_4aa7d46b9cfa7d7b,G731ST-HT,OBSERVED,OBSERVED,0,CFG731_4aa7d46b9cfa7d7b,True
RFQ731-003206,CUST73100166,CFG731_11a99741e1f7cce9,x731,OBSERVED,OBSERVED,0,CFG731_11a99741e1f7cce9,True
RFQ731-003207,CUST73100190,CFG731_e03b41992c837b34,G731ST-LT,DERIVED,VERY_STRONG,1,CFG731_455da2f832a6b66d,True
RFQ731-003208,CUST73100066,CFG731_8634a8a0a780401d,x731,DERIVED,MODERATE,1,CFG731_ae226e31119be9bd,True
RFQ731-003209,CUST73100034,CFG731_e2d64e127f97296d,G731ST-HT,OBSERVED,OBSERVED,0,CFG731_e2d64e127f97296d,True
RFQ731-003210,CUST73100087,CFG731_8281908b452128f3,F731WD_DualChannel,OBSERVED,OBSERVED,0,CFG731_8281908b452128f3,True
RFQ731-003211,CUST73100097,CFG731_69502d87794881ea,x731,DERIVED,LOW,2,CFG731_f7f0034a8b15f329,True
RFQ731-003212,CUST73100073,CFG731_eaca39956a83b99d,x731,DERIVED,LOW,2,CFG731_ef4cf0e053e2d332,True
RFQ731-003213,CUST73100174,CFG731_b1693ef6b18686ac,x731,DERIVED,VERY_STRONG,1,CFG731_7f60255816247683,True
RFQ731-003214,CUST73100239,CFG731_9d5f3b4b7b2dfa7b,x731,DERIVED,MODERATE,1,CFG731_62d0f0f6bab9bdcb,True
RFQ731-003215,CUST73100222,CFG731_49cd4cbef1081333,G731ST-LT,DERIVED,VERY_STRONG,1,CFG731_0e146b48e4ed8b98,True
RFQ731-003216,CUST73100077,CFG731_1147f9711c4bff84,x731,OBSERVED,OBSERVED,0,CFG731_1147f9711c4bff84,True
RFQ731-003217,CUST73100155,CFG731_7785b2914ebb6eaf,F731PW,OBSERVED,OBSERVED,0,CFG731_7785b2914ebb6eaf,True
RFQ731-003218,CUST73100107,CFG731_bb61f56875b25c60,x731,DERIVED,MODERATE,1,CFG731_710090cc99f7a772,True
RFQ731-003219,CUST73100212,CFG731_b74fb5418dad3b38,x731,OBSERVED,OBSERVED,0,CFG731_b74fb5418dad3b38,True
RFQ731-003220,CUST73100080,CFG731_0781a0fecc8f46d5,F731PW,OBSERVED,OBSERVED,0,CFG731_0781a0fecc8f46d5,True
RFQ731-003221,CUST73100213,CFG731_7f63e10e4938ed7a,G731VG,OBSERVED,OBSERVED,0,CFG731_7f63e10e4938ed7a,True
RFQ731-003222,CUST73100110,CFG731_fa6ab94f1cf566b3,G731ST-LT,DERIVED,VERY_STRONG,1,CFG731_175641fe8d1c7f37,True
RFQ731-003223,CUST73100174,CFG731_c9190efaaf22bb3f,x731,DERIVED,VERY_STRONG,1,CFG731_ef4cf0e053e2d332,True
RFQ731-003224,CUST73100065,CFG731_31d0a0df66872bf7,x731,DERIVED,VERY_STRONG,1,CFG731_1c5301147dd0cfb1,True
RFQ731-003225,CUST73100117,CFG731_327bfa077bbbd45e,F731PW,DERIVED,VERY_STRONG,1,CFG731_a9f22ebc14287e5d,True
RFQ731-003226,CUST73100220,CFG731_6bdadac99b2f7b39,x731,DERIVED,MODERATE,2,CFG731_fb1ab4b34e9c8a75,True
RFQ731-003227,CUST73100041,CFG731_0848f22447616e6f,x731,DERIVED,MODERATE,1,CFG731_efc9d6b915117e15,True
RFQ731-003228,CUST73100178,CFG731_0be7d6198235486b,F731WD_SingleChannel,OBSERVED,OBSERVED,0,CFG731_0be7d6198235486b,True
RFQ731-003229,CUST73100155,CFG731_3c6c3a0686e047ad,G731ST-HT,DERIVED,MODERATE,1,CFG731_617247356a7014fb,True
RFQ731-003230,CUST73100185,CFG731_8b9239fd1c516750,x731,DERIVED,LOW,2,CFG731_823b17639d6061fd,True
RFQ731-003231,CUST73100027,CFG731_845802fc60449063,G731ST-LT,DERIVED,VERY_STRONG,1,CFG731_a57ffd88d58eb498,True
RFQ731-003232,CUST73100082,CFG731_c32627af59ba1526,G731ST-HT,OBSERVED,OBSERVED,0,CFG731_c32627af59ba1526,True
RFQ731-003233,CUST73100185,CFG731_715a3d3226cbaffd,G731ST-LT,OBSERVED,OBSERVED,0,CFG731_715a3d3226cbaffd,True
RFQ731-003234,CUST73100169,CFG731_04d132f563cdece8,G731CA,OBSERVED,OBSERVED,0,CFG731_04d132f563cdece8,True
RFQ731-003235,CUST73100057,CFG731_4d6c56202edf3f41,G731ST-HT,DERIVED,VERY_STRONG,1,CFG731_eb70dc35972dc4b7,True
RFQ731-003236,CUST73100052,CFG731_169a8482d2028dff,x731,DERIVED,MODERATE,1,CFG731_608c0251ef380592,True
RFQ731-003237,CUST73100018,CFG731_9eee2266c8068ada,x731,DERIVED,MODERATE,1,CFG731_de67d4c164ed05bc,True
RFQ731-003238,CUST73100039,CFG731_2aca30183aab25a9,G731CA,OBSERVED,OBSERVED,0,CFG731_2aca30183aab25a9,True
RFQ731-003239,CUST73100007,CFG731_8bd839e0c8855562,x731,DERIVED,LOW,2,CFG731_ef4cf0e053e2d332,True
RFQ731-003240,CUST73100241,CFG731_adf77af8b73e9cdc,G731CA,DERIVED,VERY_STRONG,1,CFG731_508d465d4c518290,True
RFQ731-003241,CUST73100109,CFG731_d432b6fd40e9e78c,G731ST-LT,OBSERVED,OBSERVED,0,CFG731_d432b6fd40e9e78c,True
RFQ731-003242,CUST73100176,CFG731_d47fa87df22e968e,x731,DERIVED,VERY_STRONG,1,CFG731_f1614000023c2800,True
RFQ731-003243,CUST73100149,CFG731_40b6e1db6c80bcc1,G731VG,OBSERVED,OBSERVED,0,CFG731_40b6e1db6c80bcc1,True
RFQ731-003244,CUST73100215,CFG731_a4038243bb1e609e,x731,DERIVED,VERY_STRONG,1,CFG731_258498329a834b05,True
RFQ731-003245,CUST73100117,CFG731_b7a7770d19b6f648,G731ST-HT,DERIVED,VERY_STRONG,1,CFG731_7c5284fb5f15d1d6,True
RFQ731-003246,CUST73100210,CFG731_d124ccffa669c3a2,G731ST-LT,OBSERVED,OBSERVED,0,CFG731_d124ccffa669c3a2,True
RFQ731-003247,CUST73100172,CFG731_af755e9c46cfadd4,x731,OBSERVED,OBSERVED,0,CFG731_af755e9c46cfadd4,True
RFQ731-003248,CUST73100230,CFG731_b5710e5f11e2cbc2,G731ST-HT,DERIVED,VERY_STRONG,1,CFG731_288e4c99b4e02895,True
RFQ731-003249,CUST73100025,CFG731_241261e6f2e0673c,x731,DERIVED,LOW,2,CFG731_da02526d254e2e35,True
RFQ731-003250,CUST73100075,CFG731_aa4779c40e6c2de0,G731ST-HT,DERIVED,VERY_STRONG,1,CFG731_9681c4eec01b7fad,True
RFQ731-003251,CUST73100156,CFG731_ab3b0ae98d7b2345,G731ST-HT,DERIVED,VERY_STRONG,1,CFG731_a288340143e53b7f,True
RFQ731-003252,CUST73100110,CFG731_93048b37febc2c6d,x731,OBSERVED,OBSERVED,0,CFG731_93048b37febc2c6d,True
RFQ731-003253,CUST73100182,CFG731_a385518a9f31baa0,x731,DERIVED,MODERATE,1,CFG731_509cb555eca833a1,True
RFQ731-003254,CUST73100207,CFG731_c66891bf502d2d83,x731,DERIVED,LOW,2,CFG731_516629085c122a4e,True
RFQ731-003255,CUST73100109,CFG731_624c46bfa7e46ad0,x731,OBSERVED,OBSERVED,0,CFG731_624c46bfa7e46ad0,True
RFQ731-003256,CUST73100098,CFG731_35443b2ee17ecca9,x731,DERIVED,MODERATE,1,CFG731_6e791fbe7ba5db5e,True
RFQ731-003257,CUST73100078,CFG731_b74fb5418dad3b38,x731,OBSERVED,OBSERVED,0,CFG731_b74fb5418dad3b38,True
RFQ731-003258,CUST73100002,CFG731_9a761e6bfde35917,F731WD_SingleChannel,DERIVED,VERY_STRONG,1,CFG731_4ca309199387f8d5,True
RFQ731-003259,CUST73100179,CFG731_757fbd3e8915b462,G731CA,OBSERVED,OBSERVED,0,CFG731_757fbd3e8915b462,True
RFQ731-003260,CUST73100194,CFG731_b265e25b7baf721d,F731PW,DERIVED,MODERATE,1,CFG731_ef211cb97feaddc8,True
RFQ731-003261,CUST73100201,CFG731_c9f99492e564a888,x731,DERIVED,MODERATE,2,CFG731_076125e960faba71,True
RFQ731-003262,CUST73100004,CFG731_ef02695e374fc418,x731,DERIVED,VERY_STRONG,1,CFG731_afd2371086bf1e03,True
RFQ731-003263,CUST73100042,CFG731_d2034bb5aa313dac,F731WD_DualChannel,OBSERVED,OBSERVED,0,CFG731_d2034bb5aa313dac,True
RFQ731-003264,CUST73100169,CFG731_6ad3ec8ed100118e,x731,DERIVED,VERY_STRONG,1,CFG731_b65b306a03ca71c9,True
RFQ731-003265,CUST73100045,CFG731_1d89d7fdc7355744,G731ST-LT,OBSERVED,OBSERVED,0,CFG731_1d89d7fdc7355744,True
RFQ731-003266,CUST73100026,CFG731_a69c8345e2cbb480,G731ST-HT,DERIVED,MODERATE,1,CFG731_bbffb73f3dff6787,True
RFQ731-003267,CUST73100096,CFG731_3b06d9bface617d0,x731,DERIVED,MODERATE,1,CFG731_8c50542218db5cb0,True
RFQ731-003268,CUST73100168,CFG731_7157b3d45716ad8f,x731,DERIVED,VERY_STRONG,1,CFG731_33fed5318b1a4f2f,True
RFQ731-003269,CUST73100233,CFG731_77a90bfd81b5c2c1,x731,DERIVED,VERY_STRONG,1,CFG731_b5f8987a85e1ce9a,True
RFQ731-003270,CUST73100232,CFG731_031d8f2fe50bf3d1,x731,DERIVED,VERY_STRONG,1,CFG731_9d1ffcce07240574,True
RFQ731-003271,CUST73100033,CFG731_9e44a82e6c1db982,G731ST-LT,DERIVED,VERY_STRONG,1,CFG731_098817d766a37bc2,True
RFQ731-003272,CUST73100238,CFG731_95a64c12c70f922a,G731CA,OBSERVED,OBSERVED,0,CFG731_95a64c12c70f922a,True
RFQ731-003273,CUST73100101,CFG731_5995fa9fd5d1242f,F731PW,OBSERVED,OBSERVED,0,CFG731_5995fa9fd5d1242f,True
RFQ731-003274,CUST73100119,CFG731_33f869b0c10dd59d,x731,DERIVED,LOW,2,CFG731_97796c9ac2811c94,True
RFQ731-003275,CUST73100042,CFG731_6fae22c89116fc5e,G731CA,DERIVED,MODERATE,1,CFG731_14235f3888d71408,True
RFQ731-003276,CUST73100059,CFG731_6526112621a9ee97,x731,DERIVED,MODERATE,1,CFG731_e80085d86d0bbfa9,True
RFQ731-003277,CUST73100064,CFG731_b10c597ca89c3f56,x731,OBSERVED,OBSERVED,0,CFG731_b10c597ca89c3f56,True
RFQ731-003278,CUST73100012,CFG731_cf543b1c3927ab71,x731,OBSERVED,OBSERVED,0,CFG731_cf543b1c3927ab71,True
RFQ731-003279,CUST73100212,CFG731_a56f1437a0b4ca31,G731ST-HT,OBSERVED,OBSERVED,0,CFG731_a56f1437a0b4ca31,True
RFQ731-003280,CUST73100021,CFG731_b48a547ba9b64245,x731,DERIVED,LOW,2,CFG731_2a8793475d827bb6,True
RFQ731-003281,CUST73100166,CFG731_d40b624cb7b84a81,x731,OBSERVED,OBSERVED,0,CFG731_d40b624cb7b84a81,True
RFQ731-003282,CUST73100154,CFG731_ad54a3e31832f7d2,G731ST-LT,OBSERVED,OBSERVED,0,CFG731_ad54a3e31832f7d2,True
RFQ731-003283,CUST73100061,CFG731_cc47430fac8438be,G731ST-LT,DERIVED,VERY_STRONG,1,CFG731_5be9d749d8317fd3,True
RFQ731-003284,CUST73100200,CFG731_903051672b581bab,G731ST-LT,DERIVED,MODERATE,1,CFG731_996314000fcfec4b,True
RFQ731-003285,CUST73100232,CFG731_ed85647cd384c17a,G731CA,OBSERVED,OBSERVED,0,CFG731_ed85647cd384c17a,True
RFQ731-003286,CUST73100109,CFG731_a04cb2bbaa13d22b,x731,DERIVED,LOW,2,CFG731_775c3458f44938c0,True
RFQ731-003287,CUST73100156,CFG731_fa6ab94f1cf566b3,G731ST-LT,DERIVED,VERY_STRONG,1,CFG731_175641fe8d1c7f37,True
RFQ731-003288,CUST73100069,CFG731_b0cb3b337215aa5b,x731,DERIVED,LOW,2,CFG731_70b38ab75d3ca724,True
RFQ731-003289,CUST73100202,CFG731_68d0d8577edab436,x731,DERIVED,MODERATE,1,CFG731_4d7e108ea05eeb07,True
RFQ731-003290,CUST73100181,CFG731_37f37296c515d083,G731ST-HT,DERIVED,VERY_STRONG,1,CFG731_f2a296f2bedae0e8,True
RFQ731-003291,CUST73100245,CFG731_3fe2202b70f330b1,F731TE,DERIVED,MODERATE,1,CFG731_ec26805bdf93259f,True
RFQ731-003292,CUST73100166,CFG731_b7c1a02b25610507,F731TE,OBSERVED,OBSERVED,0,CFG731_b7c1a02b25610507,True
RFQ731-003293,CUST73100166,CFG731_166343048c227f3c,G731ST-LT,OBSERVED,OBSERVED,0,CFG731_166343048c227f3c,True
RFQ731-003294,CUST73100066,CFG731_a92ad5294d9187e9,x731,OBSERVED,OBSERVED,0,CFG731_a92ad5294d9187e9,True
RFQ731-003295,CUST73100161,CFG731_9ccdadb28a07accd,x731,DERIVED,VERY_STRONG,1,CFG731_14299a2a74e42d7f,True
RFQ731-003296,CUST73100201,CFG731_27b6b45b43224be7,x731,DERIVED,VERY_STRONG,1,CFG731_9d03b3ff10a7b30e,True
RFQ731-003297,CUST73100038,CFG731_4138a046f10b4aa8,x731,DERIVED,MODERATE,1,CFG731_775c3458f44938c0,True
RFQ731-003298,CUST73100207,CFG731_c63da0cdbb0b3444,x731,DERIVED,VERY_STRONG,1,CFG731_d12e9bbf7c4763ee,True
RFQ731-003299,CUST73100020,CFG731_2009b1ab4cbc0ffb,x731,DERIVED,VERY_STRONG,1,CFG731_9f9a8730b26472c2,True
RFQ731-003300,CUST73100188,CFG731_cc9ac35e4d9a1854,G731ST-HT,OBSERVED,OBSERVED,0,CFG731_cc9ac35e4d9a1854,True
RFQ731-003301,CUST73100233,CFG731_1e692ee109597ef2,x731,DERIVED,VERY_STRONG,1,CFG731_efc9d6b915117e15,True
RFQ731-003302,CUST73100130,CFG731_36c553adc9f5ebf3,x731,OBSERVED,OBSERVED,0,CFG731_36c553adc9f5ebf3,True
RFQ731-003303,CUST73100082,CFG731_7db8273b62ec69af,x731,DERIVED,MODERATE,1,CFG731_5e61ce3b60d15e11,True
RFQ731-003304,CUST73100153,CFG731_cc03e3852895ae99,G731ST-LT,DERIVED,VERY_STRONG,1,CFG731_0e146b48e4ed8b98,True
RFQ731-003305,CUST73100155,CFG731_0aa987e1ae960c88,x731,OBSERVED,OBSERVED,0,CFG731_0aa987e1ae960c88,True
RFQ731-003306,CUST73100020,CFG731_26a55fc6510692e1,x731,DERIVED,VERY_STRONG,1,CFG731_b54844b4c5cc208b,True
RFQ731-003307,CUST73100131,CFG731_22da0d6030817265,G731ST-LT,DERIVED,VERY_STRONG,1,CFG731_455da2f832a6b66d,True
RFQ731-003308,CUST73100072,CFG731_fd3397424975992e,x731,DERIVED,VERY_STRONG,1,CFG731_efc9d6b915117e15,True
RFQ731-003309,CUST73100178,CFG731_7308ee8503151ef3,x731,OBSERVED,OBSERVED,0,CFG731_7308ee8503151ef3,True
RFQ731-003310,CUST73100222,CFG731_511f0780429774e2,x731,OBSERVED,OBSERVED,0,CFG731_511f0780429774e2,True
RFQ731-003311,CUST73100060,CFG731_e0009be417f51ccd,G731ST-LT,OBSERVED,OBSERVED,0,CFG731_e0009be417f51ccd,True
RFQ731-003312,CUST73100219,CFG731_92e7a454f95768c1,x731,DERIVED,LOW,2,CFG731_b54844b4c5cc208b,True
RFQ731-003313,CUST73100116,CFG731_9f9a8730b26472c2,x731,OBSERVED,OBSERVED,0,CFG731_9f9a8730b26472c2,True
RFQ731-003314,CUST73100052,CFG731_b3d0283738532d82,G731ST-LT,DERIVED,VERY_STRONG,1,CFG731_c5da2661a169f82b,True
RFQ731-003315,CUST73100097,CFG731_dc8a3bad7d99b8ea,G731CA,OBSERVED,OBSERVED,0,CFG731_dc8a3bad7d99b8ea,True
RFQ731-003316,CUST73100093,CFG731_3611bb1fba248e38,x731,OBSERVED,OBSERVED,0,CFG731_3611bb1fba248e38,True
RFQ731-003317,CUST73100133,CFG731_bd00839e452c6958,x731,DERIVED,LOW,2,CFG731_b54844b4c5cc208b,True
RFQ731-003318,CUST73100098,CFG731_22da0d6030817265,G731ST-LT,DERIVED,VERY_STRONG,1,CFG731_455da2f832a6b66d,True
RFQ731-003319,CUST73100008,CFG731_4da2b3fd83325505,x731,DERIVED,VERY_STRONG,1,CFG731_9f9a8730b26472c2,True
RFQ731-003320,CUST73100052,CFG731_fc05c65994b9f9f2,x731,DERIVED,MODERATE,1,CFG731_b54844b4c5cc208b,True
RFQ731-003321,CUST73100012,CFG731_63eca10a00ae1f5d,G731ST-HT,OBSERVED,OBSERVED,0,CFG731_63eca10a00ae1f5d,True
RFQ731-003322,CUST73100166,CFG731_5ea309f998205da7,x731,DERIVED,MODERATE,1,CFG731_de67d4c164ed05bc,True
RFQ731-003323,CUST73100169,CFG731_7f493b76fa02174d,G731ST-LT,DERIVED,VERY_STRONG,1,CFG731_d3944f427f0609b6,True
RFQ731-003324,CUST73100224,CFG731_92efd7a3c43da152,F731PW,OBSERVED,OBSERVED,0,CFG731_92efd7a3c43da152,True
RFQ731-003325,CUST73100071,CFG731_d3d0547b464f691d,G731CA,OBSERVED,OBSERVED,0,CFG731_d3d0547b464f691d,True
RFQ731-003326,CUST73100198,CFG731_c37386a371e13fa8,F731WD_DualChannel,DERIVED,VERY_STRONG,1,CFG731_d2034bb5aa313dac,True
RFQ731-003327,CUST73100216,CFG731_fbf2539ea471ea5b,G731ST-LT,DERIVED,MODERATE,1,CFG731_996314000fcfec4b,True
RFQ731-003328,CUST73100018,CFG731_ab3b0ae98d7b2345,G731ST-HT,DERIVED,VERY_STRONG,1,CFG731_a288340143e53b7f,True
RFQ731-003329,CUST73100242,CFG731_adf05162c2c9fc8d,x731,DERIVED,LOW,2,CFG731_f87794e7a98d0b11,True
RFQ731-003330,CUST73100129,CFG731_8b8ba7e2341f1295,F731TE,DERIVED,VERY_STRONG,1,CFG731_7c93880f0c6b22c5,True
RFQ731-003331,CUST73100141,CFG731_95a64c12c70f922a,G731CA,OBSERVED,OBSERVED,0,CFG731_95a64c12c70f922a,True
RFQ731-003332,CUST73100088,CFG731_7962ce0b7d875608,x731,DERIVED,VERY_STRONG,1,CFG731_6f8c15548921e4c2,True
RFQ731-003333,CUST73100162,CFG731_28ff10770eb1b643,G731ST-HT,DERIVED,MODERATE,1,CFG731_eb70dc35972dc4b7,True
RFQ731-003334,CUST73100073,CFG731_920bf82480de0a61,G731ST-HT,OBSERVED,OBSERVED,0,CFG731_920bf82480de0a61,True
RFQ731-003335,CUST73100074,CFG731_aaecd8f48f0639a0,x731,DERIVED,VERY_STRONG,1,CFG731_4d7e108ea05eeb07,True
RFQ731-003336,CUST73100042,CFG731_57b3b3a6958ee330,x731,DERIVED,VERY_STRONG,1,CFG731_337790e6bbcf15f4,True
RFQ731-003337,CUST73100055,CFG731_2e5bd0d53757f625,x731,DERIVED,MODERATE,1,CFG731_b54844b4c5cc208b,True
RFQ731-003338,CUST73100032,CFG731_4fe142d593643ab8,x731,DERIVED,VERY_STRONG,1,CFG731_04a704e692f8fd05,True
RFQ731-003339,CUST73100132,CFG731_49cd4cbef1081333,G731ST-LT,DERIVED,VERY_STRONG,1,CFG731_0e146b48e4ed8b98,True
RFQ731-003340,CUST73100015,CFG731_996c03c74db1b690,x731,DERIVED,MODERATE,2,CFG731_a6d4830ed3aa2681,True
RFQ731-003341,CUST73100087,CFG731_1f0c09edcd967945,x731,DERIVED,VERY_STRONG,1,CFG731_353333bad447dbef,True
RFQ731-003342,CUST73100086,CFG731_0e146b48e4ed8b98,G731ST-LT,OBSERVED,OBSERVED,0,CFG731_0e146b48e4ed8b98,True
RFQ731-003343,CUST73100088,CFG731_7fea22051dcc86b6,F731PW,OBSERVED,OBSERVED,0,CFG731_7fea22051dcc86b6,True
RFQ731-003344,CUST73100230,CFG731_5f2fdad66cde083e,x731,DERIVED,VERY_STRONG,1,CFG731_5feb84333ab424ba,True
RFQ731-003345,CUST73100231,CFG731_867e73503f493aa1,x731,DERIVED,MODERATE,1,CFG731_5dd42015f6f61801,True
RFQ731-003346,CUST73100200,CFG731_0e3baae8e946721c,x731,DERIVED,MODERATE,1,CFG731_de67d4c164ed05bc,True
RFQ731-003347,CUST73100090,CFG731_9a88481e80177d0c,x731,OBSERVED,OBSERVED,0,CFG731_9a88481e80177d0c,True
RFQ731-003348,CUST73100036,CFG731_faff6da73df00950,G731CA,DERIVED,VERY_STRONG,1,CFG731_b97ce0f180acf155,True
RFQ731-003349,CUST73100211,CFG731_20e62aeb01c953da,x731,OBSERVED,OBSERVED,0,CFG731_20e62aeb01c953da,True
RFQ731-003350,CUST73100197,CFG731_17dba025c91c278d,x731,DERIVED,LOW,2,CFG731_b86fda83f997f894,True
RFQ731-003351,CUST73100200,CFG731_3611bb1fba248e38,x731,OBSERVED,OBSERVED,0,CFG731_3611bb1fba248e38,True
RFQ731-003352,CUST73100109,CFG731_3b56310e368fd60f,x731,DERIVED,VERY_STRONG,1,CFG731_33fed5318b1a4f2f,True
RFQ731-003353,CUST73100173,CFG731_1bc9c4d47c7d0696,G731CA,DERIVED,MODERATE,1,CFG731_14235f3888d71408,True
RFQ731-003354,CUST73100111,CFG731_ad6f77e09c551945,G731ST-LT,DERIVED,VERY_STRONG,1,CFG731_6436acf7faa1f61d,True
RFQ731-003355,CUST73100235,CFG731_c42374cc9dea3494,x731,DERIVED,VERY_STRONG,1,CFG731_1b5b895b5e259903,True
RFQ731-003356,CUST73100093,CFG731_75466cb810218a66,x731,OBSERVED,OBSERVED,0,CFG731_75466cb810218a66,True
RFQ731-003357,CUST73100070,CFG731_c7103e34e50d624a,x731,DERIVED,LOW,2,CFG731_5dd42015f6f61801,True
RFQ731-003358,CUST73100194,CFG731_917fc613cc9bf56a,x731,DERIVED,VERY_STRONG,1,CFG731_b5f8987a85e1ce9a,True
RFQ731-003359,CUST73100236,CFG731_bbffb73f3dff6787,G731ST-HT,OBSERVED,OBSERVED,0,CFG731_bbffb73f3dff6787,True
RFQ731-003360,CUST73100103,CFG731_fcf6a3b44d96735f,G731ST-HT,DERIVED,LOW,2,CFG731_c32627af59ba1526,True
RFQ731-003361,CUST73100206,CFG731_3823a7587dcc8acd,x731,DERIVED,LOW,2,CFG731_337790e6bbcf15f4,True
RFQ731-003362,CUST73100152,CFG731_ad49f2ad57627f46,G731ST-HT,DERIVED,MODERATE,1,CFG731_f2a296f2bedae0e8,True
RFQ731-003363,CUST73100219,CFG731_6077133dce604e06,x731,DERIVED,MODERATE,1,CFG731_de6efef3a5b620bb,True
RFQ731-003364,CUST73100124,CFG731_288e4c99b4e02895,G731ST-HT,OBSERVED,OBSERVED,0,CFG731_288e4c99b4e02895,True
RFQ731-003365,CUST73100229,CFG731_b5a071e920590337,x731,DERIVED,VERY_STRONG,1,CFG731_db062c45f65ad229,True
RFQ731-003366,CUST73100204,CFG731_3d8c1bbc0ef4249a,F731TE,DERIVED,VERY_STRONG,1,CFG731_07fb816f7dc25bc8,True
RFQ731-003367,CUST73100024,CFG731_23aa00a5306a83b2,x731,OBSERVED,OBSERVED,0,CFG731_23aa00a5306a83b2,True
RFQ731-003368,CUST73100146,CFG731_35443b2ee17ecca9,x731,DERIVED,MODERATE,1,CFG731_6e791fbe7ba5db5e,True
RFQ731-003369,CUST73100213,CFG731_95a64c12c70f922a,G731CA,OBSERVED,OBSERVED,0,CFG731_95a64c12c70f922a,True
