rfq_id,customer_id,customer_name,customer_reference,project_reference,rfq_date,requested_delivery_date,quantity,currency,payment_terms,delivery_terms,customer_country,industry,primary_application,customer_type,target_configuration_id,target_package,target_generation_method,target_evidence_level,source_type,synthetic_version
RFQ731-002763,CUST73100011,Orion Industrial Technologies GmbH,REQ-155142,Plant Instrumentation,2026-07-02,2026-12-26,2,EUR,within 60 days net,CPT,Netherlands,Oil & Gas,Process monitoring,System Integrator,CFG731_f0818b6e9953d652,x731,TWO_CHARACTERISTIC,MODERATE,SYNTHETIC,731_RFQ_V1
RFQ731-002764,CUST73100203,United Industrial Services GmbH,RFQ-890081,Flow Metering Requirement,2026-03-02,2026-05-14,5,EUR,within 30 days net,EXW,Germany,Oil & Gas,Gas measurement,End User,CFG731_d5af433b36265df1,G731ST-LT,REAL_OBSERVED,OBSERVED,SYNTHETIC,731_RFQ_V1
RFQ731-002765,CUST73100163,Continental Energy Systems AG,REQ-157477,Flow Metering Requirement,2026-04-30,2026-06-09,4,EUR,advance payment,DDP,Türkiye,Water & Wastewater,Wastewater monitoring,End User,CFG731_93048b37febc2c6d,x731,REAL_OBSERVED,OBSERVED,SYNTHETIC,731_RFQ_V1
RFQ731-002766,CUST73100097,Vector Automation Systems Ltd.,ENQ-369902,Process Monitoring,2026-03-08,2026-08-12,2,EUR,within 60 days net,EXW,France,Pharmaceutical,Process validation,End User,CFG731_54559f782190a122,F731TE,REAL_OBSERVED,OBSERVED,SYNTHETIC,731_RFQ_V1
RFQ731-002767,CUST73100016,Quantum Automation Systems FZE,INST-762204,Plant Instrumentation,2026-07-22,2026-08-31,3,EUR,within 30 days net,CPT,Türkiye,Mining & Metals,Mineral processing,End User,CFG731_3c2aedfb429dc226,F731TE,REAL_OBSERVED,OBSERVED,SYNTHETIC,731_RFQ_V1
RFQ731-002768,CUST73100244,Industrial Instrumentation B.V.,PROJECT-843698,Process Measurement Upgrade,2026-03-19,2026-06-07,1,USD,within 30 days net,CPT,Saudi Arabia,Power & Utilities,Cooling water measurement,End User,CFG731_22da0d6030817265,G731ST-LT,DEPENDENCY_TWO_CHARACTERISTIC,VERY_STRONG,SYNTHETIC,731_RFQ_V1
RFQ731-002769,CUST73100073,Pioneer Manufacturing Technologies B.V.,ENQ-804779,New Production Line Project,2026-07-17,2027-01-08,2,EUR,within 30 days net,DDP,Netherlands,Chemical,Liquid flow measurement,EPC Contractor,CFG731_dabfe16503f243e3,G731ST-HT,REAL_OBSERVED,OBSERVED,SYNTHETIC,731_RFQ_V1
RFQ731-002770,CUST73100125,Delta Instrumentation Ltd.,REQ-921522,Process Automation Project,2026-02-17,2026-06-01,1,EUR,within 30 days net,DDP,France,Power & Utilities,Steam measurement,Engineering Company,CFG731_1f0c09edcd967945,x731,ONE_CHARACTERISTIC,VERY_STRONG,SYNTHETIC,731_RFQ_V1
RFQ731-002771,CUST73100086,Precision Process Systems GmbH,PROJECT-954489,Flow Measurement Replacement,2026-03-11,2026-05-02,1,EUR,within 90 days net,CPT,Türkiye,Manufacturing,Industrial automation,End User,CFG731_845802fc60449063,G731ST-LT,DEPENDENCY_TWO_CHARACTERISTIC,VERY_STRONG,SYNTHETIC,731_RFQ_V1
RFQ731-002772,CUST73100096,Global Industrial Technologies B.V.,ENQ-714718,Flow Measurement Replacement,2026-03-19,2026-05-01,2,EUR,within 30 days net,FCA,Spain,Water & Wastewater,Raw water measurement,System Integrator,CFG731_98bb5036a27a91a8,G731ST-LT,REAL_OBSERVED,OBSERVED,SYNTHETIC,731_RFQ_V1
RFQ731-002773,CUST73100247,Summit Engineering Solutions AG,INST-652230,Measurement System Upgrade,2026-06-22,2026-09-15,4,EUR,within 60 days net,FCA,Italy,Food & Beverage,Utility monitoring,End User,CFG731_6ad3ec8ed100118e,x731,DEPENDENCY_TWO_CHARACTERISTIC,VERY_STRONG,SYNTHETIC,731_RFQ_V1
RFQ731-002774,CUST73100225,Summit Automation Systems FZE,REQ-517015,Flow Measurement Replacement,2026-03-22,2026-07-11,5,EUR,within 30 days net,DAP,Türkiye,Food & Beverage,Utility monitoring,End User,CFG731_fa2849b259355775,x731,REAL_OBSERVED,OBSERVED,SYNTHETIC,731_RFQ_V1
RFQ731-002775,CUST73100132,Nexon Manufacturing Technologies GmbH,PROJECT-404577,Pipeline Monitoring Project,2026-03-01,2026-06-13,4,EUR,within 60 days net,FCA,India,Manufacturing,Cooling systems,EPC Contractor,CFG731_acbf4c45af55caad,G731CA,REAL_OBSERVED,OBSERVED,SYNTHETIC,731_RFQ_V1
RFQ731-002776,CUST73100023,United Energy Systems GmbH,ENQ-660323,Pipeline Monitoring Project,2026-03-31,2026-06-29,3,EUR,within 30 days net,EXW,India,Manufacturing,Production utilities,EPC Contractor,CFG731_172c288e777d2259,x731,TWO_CHARACTERISTIC,LOW,SYNTHETIC,731_RFQ_V1
RFQ731-002777,CUST73100070,Advanced Automation Systems Ltd.,PROJECT-973481,Plant Instrumentation,2026-06-22,2026-08-23,1,EUR,within 60 days net,DAP,Germany,Manufacturing,Cooling systems,End User,CFG731_6886c948a9d1ec0c,F731TE,REAL_OBSERVED,OBSERVED,SYNTHETIC,731_RFQ_V1
RFQ731-002778,CUST73100107,Meridian Automation Systems S.A.,REQ-174034,Process Measurement Upgrade,2026-03-02,2026-08-25,1,EUR,within 30 days net,CPT,Spain,Power & Utilities,Energy monitoring,Distributor,CFG731_e8f6cbe0006a0957,x731,TWO_CHARACTERISTIC,MODERATE,SYNTHETIC,731_RFQ_V1
RFQ731-002779,CUST73100115,Quantum Energy Systems Ltd.,PROJECT-270596,Measurement Upgrade Project,2026-06-05,2026-09-25,1,EUR,within 45 days net,CPT,Türkiye,Oil & Gas,Pipeline measurement,Engineering Company,CFG731_6472ab3bf7316498,x731,ONE_CHARACTERISTIC,VERY_STRONG,SYNTHETIC,731_RFQ_V1
RFQ731-002780,CUST73100044,United Engineering Solutions S.A.,PROJECT-188267,Process Monitoring,2026-07-30,2026-12-05,1,EUR,within 60 days net,CPT,Netherlands,Power & Utilities,Utility monitoring,End User,CFG731_672458a8e716cdf8,x731,REAL_OBSERVED,OBSERVED,SYNTHETIC,731_RFQ_V1
RFQ731-002781,CUST73100145,Apex Instrumentation FZE,PROJECT-840926,Process Monitoring,2026-02-24,2026-04-01,20,USD,within 60 days net,CPT,United Arab Emirates,Mining & Metals,Slurry measurement,End User,CFG731_b8db8783f5774853,x731,TWO_CHARACTERISTIC,MODERATE,SYNTHETIC,731_RFQ_V1
RFQ731-002782,CUST73100245,Sterling Instrumentation GmbH,ENQ-666289,Plant Instrumentation,2026-01-15,2026-04-09,1,EUR,within 45 days net,CPT,Türkiye,Oil & Gas,Pipeline measurement,End User,CFG731_a1f89a445799de07,x731,REAL_OBSERVED,OBSERVED,SYNTHETIC,731_RFQ_V1
RFQ731-002783,CUST73100200,Dynamic Process Automation Ltd.,ENQ-829960,Flow Measurement Replacement,2026-01-07,2026-05-15,1,EUR,within 60 days net,DDP,Germany,Manufacturing,Process monitoring,End User,CFG731_9681c4eec01b7fad,G731ST-HT,REAL_OBSERVED,OBSERVED,SYNTHETIC,731_RFQ_V1
RFQ731-002784,CUST73100101,Precision Engineering Solutions FZE,INST-889431,Process Monitoring,2026-05-01,2026-10-16,1,EUR,within 30 days net,DAP,Germany,Mining & Metals,Process water,End User,CFG731_55e37d2b9d20276c,G731CA,REAL_OBSERVED,OBSERVED,SYNTHETIC,731_RFQ_V1
RFQ731-002785,CUST73100041,Vertex Process Automation S.A.,INST-955149,Flow Measurement Replacement,2026-04-03,2026-07-22,2,EUR,within 60 days net,FCA,Italy,Chemical,Batch process measurement,Distributor,CFG731_04ce01976de342c1,G731ST-LT,REAL_OBSERVED,OBSERVED,SYNTHETIC,731_RFQ_V1
RFQ731-002786,CUST73100057,Advanced Energy Systems Ltd.,PROJECT-982912,Process Expansion Project,2026-01-14,2026-04-30,3,EUR,within 45 days net,FCA,Türkiye,Food & Beverage,Production process measurement,EPC Contractor,CFG731_bc9146cb8459e9c2,G731ST-LT,DEPENDENCY_TWO_CHARACTERISTIC,VERY_STRONG,SYNTHETIC,731_RFQ_V1
RFQ731-002787,CUST73100202,Integrated Petrochemical Solutions FZE,RFQ-253466,Measurement System Upgrade,2026-04-17,2026-08-25,1,EUR,within 90 days net,CPT,Italy,Mining & Metals,Mineral processing,End User,CFG731_5dd35c89836ec88e,G731ST-HT,REAL_OBSERVED,OBSERVED,SYNTHETIC,731_RFQ_V1
RFQ731-002788,CUST73100045,Precision Energy Systems GmbH,ENQ-195643,Flow Metering Requirement,2026-02-13,2026-07-05,2,EUR,within 45 days net,CPT,Türkiye,Pharmaceutical,Batch process measurement,Distributor,CFG731_40f5d9ccf1b30166,x731,TWO_CHARACTERISTIC,LOW,SYNTHETIC,731_RFQ_V1
RFQ731-002789,CUST73100195,Orion Process Automation Ltd.,INST-842198,Flow Metering Requirement,2026-01-21,2026-04-26,10,USD,within 30 days net,FCA,Saudi Arabia,Oil & Gas,Gas measurement,End User,CFG731_c41fd04f9eea78e7,x731,ONE_CHARACTERISTIC,VERY_STRONG,SYNTHETIC,731_RFQ_V1
RFQ731-002790,CUST73100099,Meridian Energy Systems GmbH,ENQ-567769,Flow Metering Requirement,2026-06-08,2026-10-23,10,EUR,within 90 days net,CPT,India,Water & Wastewater,Utility water measurement,Distributor,CFG731_ac57adca497d644f,F731TE,ONE_CHARACTERISTIC,VERY_STRONG,SYNTHETIC,731_RFQ_V1
RFQ731-002791,CUST73100170,Integrated Energy Systems GmbH,INST-263540,Process Monitoring,2026-01-30,2026-03-01,2,EUR,within 90 days net,FCA,France,Oil & Gas,Refinery process measurement,End User,CFG731_c66891bf502d2d83,x731,TWO_CHARACTERISTIC,LOW,SYNTHETIC,731_RFQ_V1
RFQ731-002792,CUST73100103,Pioneer Process Engineering B.V.,PROJECT-309060,Process Measurement Upgrade,2026-07-21,2026-09-07,2,USD,within 30 days net,DDP,Saudi Arabia,Power & Utilities,Cooling water measurement,End User,CFG731_c887ba58c35036a9,x731,REAL_OBSERVED,OBSERVED,SYNTHETIC,731_RFQ_V1
RFQ731-002793,CUST73100104,United Industrial Services FZE,ENQ-265384,Plant Instrumentation,2026-06-10,2026-09-18,2,EUR,within 30 days net,FCA,Türkiye,Food & Beverage,CIP monitoring,System Integrator,CFG731_413818e8f670b01d,x731,ONE_CHARACTERISTIC,VERY_STRONG,SYNTHETIC,731_RFQ_V1
RFQ731-002794,CUST73100131,Global Engineering Solutions B.V.,PROJECT-963324,Flow Metering Requirement,2026-06-27,2026-10-05,2,EUR,within 60 days net,DDP,India,Pharmaceutical,Clean utility monitoring,End User,CFG731_0be7d6198235486b,F731WD_SingleChannel,REAL_OBSERVED,OBSERVED,SYNTHETIC,731_RFQ_V1
RFQ731-002795,CUST73100091,Atlas Automation Systems Ltd.,REQ-428168,Flow Measurement Replacement,2026-03-30,2026-08-07,2,USD,within 90 days net,CPT,Saudi Arabia,Pharmaceutical,Batch process measurement,End User,CFG731_e4891d6f45902e22,G731ST-LT,REAL_OBSERVED,OBSERVED,SYNTHETIC,731_RFQ_V1
RFQ731-002796,CUST73100139,Orion Process Automation AG,INST-606106,Measurement System Upgrade,2026-06-24,2026-07-24,3,EUR,within 30 days net,EXW,Türkiye,Food & Beverage,Liquid process measurement,End User,CFG731_e1516ef53069d5e2,G731ST-LT,ONE_CHARACTERISTIC,VERY_STRONG,SYNTHETIC,731_RFQ_V1
RFQ731-002797,CUST73100177,Integrated Petrochemical Solutions S.A.,REQ-171134,Measurement System Upgrade,2026-01-25,2026-03-26,1,EUR,within 60 days net,EXW,India,Engineering & EPC,Engineering project,End User,CFG731_bbd32ea73f3dabf1,G731ST-LT,TWO_CHARACTERISTIC,MODERATE,SYNTHETIC,731_RFQ_V1
RFQ731-002798,CUST73100133,Continental Process Systems GmbH,PROJECT-559336,Measurement System Upgrade,2026-07-16,2026-10-04,1,EUR,within 90 days net,CPT,Spain,Oil & Gas,Refinery process measurement,End User,CFG731_853a278429394533,x731,TWO_CHARACTERISTIC,LOW,SYNTHETIC,731_RFQ_V1
RFQ731-002799,CUST73100169,Apex Engineering Solutions S.A.,RFQ-136117,Utility Measurement Project,2026-07-17,2026-12-24,3,EUR,within 30 days net,DAP,Germany,Power & Utilities,Energy monitoring,EPC Contractor,CFG731_eea9998b9f9a0bdb,x731,ONE_CHARACTERISTIC,VERY_STRONG,SYNTHETIC,731_RFQ_V1
RFQ731-002800,CUST73100164,Nexon Measurement Technologies AG,ENQ-590798,Measurement System Upgrade,2026-05-01,2026-10-15,2,EUR,within 60 days net,DAP,Türkiye,Chemical,Liquid flow measurement,End User,CFG731_02cc92e24847d6c0,x731,TWO_CHARACTERISTIC,LOW,SYNTHETIC,731_RFQ_V1
RFQ731-002801,CUST73100138,Delta Energy Systems B.V.,PROJECT-459240,Process Expansion Project,2026-01-28,2026-05-09,2,EUR,within 30 days net,FCA,Türkiye,Chemical,Batch process measurement,EPC Contractor,CFG731_24a2c6ef94654845,x731,REAL_OBSERVED,OBSERVED,SYNTHETIC,731_RFQ_V1
RFQ731-002802,CUST73100087,Nova Process Systems B.V.,PROJECT-154377,Flow Measurement Replacement,2026-04-05,2026-08-05,1,USD,within 30 days net,CPT,United Arab Emirates,Pharmaceutical,Process water,System Integrator,CFG731_dc94cc026338b073,x731,TWO_CHARACTERISTIC,MODERATE,SYNTHETIC,731_RFQ_V1
RFQ731-002803,CUST73100108,Global Process Automation Ltd.,PROJECT-716616,Flow Measurement Replacement,2026-04-27,2026-10-05,2,EUR,within 90 days net,DDP,France,Water & Wastewater,Wastewater monitoring,End User,CFG731_a3b03637ed22317c,G731ST-HT,REAL_OBSERVED,OBSERVED,SYNTHETIC,731_RFQ_V1
RFQ731-002804,CUST73100237,Global Industrial Services FZE,RFQ-415621,Plant Instrumentation,2026-01-18,2026-04-28,2,USD,within 60 days net,FCA,Saudi Arabia,Water & Wastewater,Utility water measurement,End User,CFG731_ab67f4ca670c9841,x731,ONE_CHARACTERISTIC,VERY_STRONG,SYNTHETIC,731_RFQ_V1
RFQ731-002805,CUST73100022,Precision Industrial Services AG,ENQ-310626,Process Monitoring,2026-03-25,2026-08-11,20,EUR,within 30 days net,DDP,Italy,Oil & Gas,Process monitoring,End User,CFG731_5164655533c6a8d0,F731TE,REAL_OBSERVED,OBSERVED,SYNTHETIC,731_RFQ_V1
RFQ731-002806,CUST73100063,Nova Process Automation AG,PROJECT-276573,Measurement Upgrade Project,2026-02-12,2026-07-08,1,EUR,within 30 days net,CPT,Netherlands,Research & Development,Laboratory testing,EPC Contractor,CFG731_750dd83a06ba43cb,G731ST-LT,DEPENDENCY_TWO_CHARACTERISTIC,VERY_STRONG,SYNTHETIC,731_RFQ_V1
RFQ731-002807,CUST73100182,Atlas Process Engineering FZE,RFQ-902495,Measurement System Upgrade,2026-01-03,2026-05-16,1,USD,within 45 days net,EXW,Saudi Arabia,Manufacturing,Cooling systems,System Integrator,CFG731_81bffae40f4c3a60,F731TE,ONE_CHARACTERISTIC,VERY_STRONG,SYNTHETIC,731_RFQ_V1
RFQ731-002808,CUST73100249,Summit Automation Systems S.A.,INST-233340,Measurement Upgrade Project,2026-02-13,2026-06-28,10,EUR,within 60 days net,FCA,Netherlands,Oil & Gas,Refinery process measurement,EPC Contractor,CFG731_7f63e10e4938ed7a,G731VG,REAL_OBSERVED,OBSERVED,SYNTHETIC,731_RFQ_V1
RFQ731-002809,CUST73100166,Precision Instrumentation S.A.,ENQ-939415,Measurement System Upgrade,2026-04-13,2026-09-28,2,EUR,within 45 days net,EXW,Netherlands,Water & Wastewater,Water treatment,End User,CFG731_3a6a87d7cf07cb7c,x731,REAL_OBSERVED,OBSERVED,SYNTHETIC,731_RFQ_V1
RFQ731-002810,CUST73100189,Dynamic Process Engineering AG,REQ-981786,Process Measurement Upgrade,2026-05-09,2026-07-15,1,EUR,advance payment,CPT,Italy,Manufacturing,Production utilities,End User,CFG731_c35b817e9679c657,x731,TWO_CHARACTERISTIC,MODERATE,SYNTHETIC,731_RFQ_V1
RFQ731-002811,CUST73100048,Prime Industrial Services FZE,PROJECT-628911,Pipeline Monitoring Project,2026-05-09,2026-07-27,2,EUR,within 60 days net,DAP,Germany,Research & Development,Prototype testing,EPC Contractor,CFG731_3b56310e368fd60f,x731,ONE_CHARACTERISTIC,VERY_STRONG,SYNTHETIC,731_RFQ_V1
RFQ731-002812,CUST73100232,Vertex Process Engineering AG,PROJECT-804203,Measurement System Upgrade,2026-03-06,2026-04-12,1,EUR,within 45 days net,DAP,Netherlands,Chemical,Liquid flow measurement,End User,CFG731_083e855a8bbcd2a3,x731,TWO_CHARACTERISTIC,LOW,SYNTHETIC,731_RFQ_V1
RFQ731-002813,CUST73100105,Metrix Process Automation GmbH,PROJECT-725712,Flow Measurement Replacement,2026-01-15,2026-03-09,1,GBP,within 60 days net,EXW,United Kingdom,Oil & Gas,Gas measurement,System Integrator,CFG731_6be2d8f04f4b5682,x731,DEPENDENCY_TWO_CHARACTERISTIC,VERY_STRONG,SYNTHETIC,731_RFQ_V1
RFQ731-002814,CUST73100007,Horizon Process Automation Ltd.,PROJECT-608880,Process Monitoring,2026-01-08,2026-06-01,5,GBP,within 60 days net,CPT,United Kingdom,Mining & Metals,Slurry measurement,End User,CFG731_f2b81de0fc70d489,x731,ONE_CHARACTERISTIC,VERY_STRONG,SYNTHETIC,731_RFQ_V1
RFQ731-002815,CUST73100120,Precision Process Engineering FZE,INST-666572,Process Measurement Upgrade,2026-02-28,2026-07-16,3,EUR,within 30 days net,DAP,France,Engineering & EPC,Plant construction,End User,CFG731_874928f24c55285e,F731TE,TWO_CHARACTERISTIC,MODERATE,SYNTHETIC,731_RFQ_V1
RFQ731-002816,CUST73100140,Apex Manufacturing Technologies Ltd.,INST-940526,Process Measurement Upgrade,2026-07-22,2027-01-03,20,EUR,within 90 days net,DDP,France,Oil & Gas,Refinery process measurement,End User,CFG731_f693af423cd0a85a,x731,TWO_CHARACTERISTIC,MODERATE,SYNTHETIC,731_RFQ_V1
RFQ731-002817,CUST73100051,Precision Instrumentation GmbH,RFQ-544129,Measurement System Upgrade,2026-07-08,2026-12-03,4,USD,within 30 days net,EXW,United Arab Emirates,Oil & Gas,Pipeline measurement,End User,CFG731_00533f723f7496de,G731ST-LT,ONE_CHARACTERISTIC,VERY_STRONG,SYNTHETIC,731_RFQ_V1
RFQ731-002818,CUST73100175,Horizon Measurement Technologies GmbH,ENQ-441670,Instrumentation Package Project,2026-04-17,2026-07-30,2,EUR,within 60 days net,CPT,Italy,Chemical,Liquid flow measurement,EPC Contractor,CFG731_8a1a8cb1f6a30d3a,x731,TWO_CHARACTERISTIC,MODERATE,SYNTHETIC,731_RFQ_V1
RFQ731-002819,CUST73100228,Delta Process Automation FZE,REQ-369115,Plant Instrumentation,2026-03-20,2026-07-08,2,EUR,within 30 days net,DAP,India,Food & Beverage,Production process measurement,End User,CFG731_8ff92e2888b6b13f,x731,TWO_CHARACTERISTIC,MODERATE,SYNTHETIC,731_RFQ_V1
RFQ731-002820,CUST73100049,Delta Manufacturing Technologies GmbH,RFQ-840482,Measurement System Upgrade,2026-07-12,2026-12-01,1,EUR,within 60 days net,FCA,Türkiye,Oil & Gas,Pipeline measurement,End User,CFG731_782675d8823078bc,x731,TWO_CHARACTERISTIC,LOW,SYNTHETIC,731_RFQ_V1
RFQ731-002821,CUST73100192,Summit Process Systems S.A.,REQ-618290,Plant Instrumentation,2026-05-15,2026-07-21,5,USD,within 60 days net,CPT,United Arab Emirates,Oil & Gas,Gas measurement,End User,CFG731_7f63e10e4938ed7a,G731VG,REAL_OBSERVED,OBSERVED,SYNTHETIC,731_RFQ_V1
RFQ731-002822,CUST73100208,United Process Automation AG,RFQ-415310,Flow Metering Requirement,2026-01-09,2026-04-04,3,EUR,within 30 days net,DAP,Türkiye,Research & Development,Pilot plant testing,End User,CFG731_f287b32480efae51,x731,TWO_CHARACTERISTIC,LOW,SYNTHETIC,731_RFQ_V1
RFQ731-002823,CUST73100020,Meridian Process Automation S.A.,INST-833404,Process Measurement Upgrade,2026-06-12,2026-07-18,2,EUR,within 45 days net,DAP,Türkiye,Pharmaceutical,Process validation,End User,CFG731_4ca309199387f8d5,F731WD_SingleChannel,REAL_OBSERVED,OBSERVED,SYNTHETIC,731_RFQ_V1
RFQ731-002824,CUST73100122,Advanced Industrial Services B.V.,ENQ-810952,Measurement System Upgrade,2026-07-25,2026-10-18,2,USD,within 90 days net,DDP,Saudi Arabia,Water & Wastewater,Raw water measurement,End User,CFG731_69502d87794881ea,x731,TWO_CHARACTERISTIC,LOW,SYNTHETIC,731_RFQ_V1
RFQ731-002825,CUST73100250,Quantum Industrial Services GmbH,PROJECT-333149,Plant Modernization Project,2026-05-15,2026-09-11,4,EUR,within 30 days net,CPT,Germany,Chemical,Liquid flow measurement,EPC Contractor,CFG731_4664eb01d8e0d814,G731ST-LT,TWO_CHARACTERISTIC,LOW,SYNTHETIC,731_RFQ_V1
RFQ731-002826,CUST73100210,Continental Engineering Solutions B.V.,ENQ-613194,Plant Instrumentation,2026-02-07,2026-04-10,4,EUR,within 45 days net,CPT,Spain,Chemical,Process control,End User,CFG731_cb2e63f823697ceb,x731,TWO_CHARACTERISTIC,LOW,SYNTHETIC,731_RFQ_V1
RFQ731-002827,CUST73100092,Summit Instrumentation FZE,ENQ-988623,Pipeline Monitoring Project,2026-02-27,2026-05-14,3,EUR,within 60 days net,DAP,France,Mining & Metals,Mineral processing,Engineering Company,CFG731_c108b657efc147c3,x731,TWO_CHARACTERISTIC,MODERATE,SYNTHETIC,731_RFQ_V1
RFQ731-002828,CUST73100106,Evergreen Industrial Technologies GmbH,REQ-147966,Process Measurement Upgrade,2026-07-27,2026-09-12,1,EUR,within 30 days net,FCA,India,Oil & Gas,Refinery process measurement,End User,CFG731_c1a1465a132a9c1f,x731,TWO_CHARACTERISTIC,LOW,SYNTHETIC,731_RFQ_V1
RFQ731-002829,CUST73100218,Quantum Process Systems Ltd.,PROJECT-139425,Plant Modernization Project,2026-04-23,2026-10-06,2,EUR,within 30 days net,CPT,India,Water & Wastewater,Utility water measurement,EPC Contractor,CFG731_7308ee8503151ef3,x731,REAL_OBSERVED,OBSERVED,SYNTHETIC,731_RFQ_V1
RFQ731-002830,CUST73100058,United Petrochemical Solutions FZE,RFQ-964050,Utility Measurement Project,2026-02-23,2026-07-03,1,EUR,within 60 days net,CPT,Spain,Food & Beverage,Utility monitoring,EPC Contractor,CFG731_d3944f427f0609b6,G731ST-LT,REAL_OBSERVED,OBSERVED,SYNTHETIC,731_RFQ_V1
RFQ731-002831,CUST73100171,Precision Measurement Technologies AG,REQ-853209,Process Measurement Upgrade,2026-03-15,2026-04-20,2,EUR,advance payment,FCA,Germany,Power & Utilities,Process water measurement,End User,CFG731_6e088ee30195b6c4,G731ST-LT,ONE_CHARACTERISTIC,VERY_STRONG,SYNTHETIC,731_RFQ_V1
RFQ731-002832,CUST73100021,Nexon Process Systems B.V.,RFQ-335695,Flow Measurement Replacement,2026-02-02,2026-04-25,3,EUR,within 45 days net,DDP,Türkiye,Oil & Gas,Pipeline measurement,End User,CFG731_b97ce0f180acf155,G731CA,REAL_OBSERVED,OBSERVED,SYNTHETIC,731_RFQ_V1
RFQ731-002833,CUST73100119,Metrix Petrochemical Solutions S.A.,PROJECT-695030,Process Measurement Upgrade,2026-04-17,2026-08-31,1,EUR,within 45 days net,FCA,India,Chemical,Batch process measurement,System Integrator,CFG731_37f37296c515d083,G731ST-HT,DEPENDENCY_TWO_CHARACTERISTIC,VERY_STRONG,SYNTHETIC,731_RFQ_V1
RFQ731-002834,CUST73100183,Sterling Energy Systems Ltd.,RFQ-994309,Plant Instrumentation,2026-01-09,2026-06-22,2,GBP,within 60 days net,CPT,United Kingdom,Manufacturing,Cooling systems,End User,CFG731_312da2fbbd3df3eb,x731,ONE_CHARACTERISTIC,VERY_STRONG,SYNTHETIC,731_RFQ_V1
RFQ731-002835,CUST73100072,Orion Process Engineering Ltd.,INST-890244,Measurement System Upgrade,2026-03-16,2026-07-19,2,EUR,within 90 days net,CPT,Germany,Chemical,Batch process measurement,End User,CFG731_22da0d6030817265,G731ST-LT,DEPENDENCY_TWO_CHARACTERISTIC,VERY_STRONG,SYNTHETIC,731_RFQ_V1
RFQ731-002836,CUST73100221,Metrix Instrumentation GmbH,ENQ-867487,Process Monitoring,2026-01-07,2026-06-02,3,EUR,within 45 days net,DAP,Türkiye,Pharmaceutical,Process validation,Distributor,CFG731_26c190a4dc461550,G731ST-LT,TWO_CHARACTERISTIC,MODERATE,SYNTHETIC,731_RFQ_V1
RFQ731-002837,CUST73100180,Evergreen Process Systems GmbH,REQ-655762,Flow Measurement Replacement,2026-07-09,2026-10-27,5,EUR,within 30 days net,CPT,India,Oil & Gas,Gas measurement,End User,CFG731_75b93da9dd9b0316,x731,ONE_CHARACTERISTIC,VERY_STRONG,SYNTHETIC,731_RFQ_V1
