synthetic_record_id,canonical_configuration_id,package_context,record_type,generation_method,source_canonical_configuration_id,source_frequency,nearest_real_distance,num_changed_characteristics,changed_characteristics,constraint_valid,evidence_level,evidence_score,devCategory,characteristic,housing,powerSupply,numberOfChannels,explosionApproval,protectionArea,certification,dataInterface,stromSchaltbar,stromEingaenge,temperaturEingaenge,binaerDigitalOpenColl_MN,binaerOpenColl_MP,waveInjector,dev_advMeterVerification,dynamicGasMaster,customUserFluid,steamApplication,synthetic_dataset,technical_configuration_status
SYN731_002402,CFG731_5dd42015f6f61801,x731,OBSERVED,REAL_OBSERVED,CFG731_5dd42015f6f61801,7,0,0,,True,OBSERVED,100.0,G,GP,ST,1,1,K,2,NN,NN,CS1,IS1,TT1,MN1,NOVALUE,FWI,1,1,1,NOVALUE,731_V5,REAL_OBSERVED
SYN731_002403,CFG731_e98d2be876599c40,F731WD_SingleChannel,OBSERVED,REAL_OBSERVED,CFG731_e98d2be876599c40,1,0,0,,True,OBSERVED,100.0,F,WD,ST,1,1,N,N,CN,NN,CS2,IS1,NOVALUE,NOVALUE,MP4,NOVALUE,1,NOVALUE,NOVALUE,NOVALUE,731_V5,REAL_OBSERVED
SYN731_002404,CFG731_ceb13e5602925e38,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_07364aa0260e0bc7,0,2,2,devCategory|customUserFluid,True,LOW,53.4,G,GP,ST,4,1,A,2,MN,NN,NOVALUE,IS1,NOVALUE,NOVALUE,MP1,FWI,1,NOVALUE,NOVALUE,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_002405,CFG731_7f63e10e4938ed7a,G731VG,OBSERVED,REAL_OBSERVED,CFG731_7f63e10e4938ed7a,1,0,0,,True,OBSERVED,100.0,G,VG,ST,1,2,F,2,NN,NN,CS2,IS2,TT1,MN2,NOVALUE,NOVALUE,1,1,NOVALUE,NOVALUE,731_V5,REAL_OBSERVED
SYN731_002406,CFG731_40b6e1db6c80bcc1,G731VG,OBSERVED,REAL_OBSERVED,CFG731_40b6e1db6c80bcc1,1,0,0,,True,OBSERVED,100.0,G,VG,ST,1,2,F,2,NN,NN,CS2,IS1,TT1,MN2,NOVALUE,NOVALUE,1,1,NOVALUE,NOVALUE,731_V5,REAL_OBSERVED
SYN731_002407,CFG731_ad49f2ad57627f46,G731ST-HT,DERIVED,TWO_CHARACTERISTIC,CFG731_f2a296f2bedae0e8,0,1,2,explosionApproval|stromEingaenge,True,MODERATE,60.6,G,ST,ST,1,2,F,2,NN,NN,NOVALUE,NOVALUE,NOVALUE,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,1,H,731_V5,SYNTHETIC_DERIVED
SYN731_002408,CFG731_cc47430fac8438be,G731ST-LT,DERIVED,DEPENDENCY_TWO_CHARACTERISTIC,CFG731_5be9d749d8317fd3,0,1,2,dataInterface|explosionApproval,True,VERY_STRONG,96.5,G,ST,ST,1,1,F,2,NN,HS,NOVALUE,IS1,NOVALUE,MN1,NOVALUE,NOVALUE,1,NOVALUE,1,N,731_V5,SYNTHETIC_DERIVED
SYN731_002409,CFG731_134ecd7b8190bed1,x731,DERIVED,DEPENDENCY_TWO_CHARACTERISTIC,CFG731_de67d4c164ed05bc,0,1,2,stromSchaltbar|temperaturEingaenge,True,VERY_STRONG,98.2,F,GP,ST,4,1,N,N,MN,NN,NOVALUE,NOVALUE,NOVALUE,MN1,NOVALUE,FWI,1,NOVALUE,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_002410,CFG731_5e57a3f6d3b745b8,x731,OBSERVED,REAL_OBSERVED,CFG731_5e57a3f6d3b745b8,7,0,0,,True,OBSERVED,100.0,S,GP,ST,4,1,A,2,MN,NN,CS1,IS1,TT1,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE,731_V5,REAL_OBSERVED
SYN731_002411,CFG731_2a989bd6dba74d9f,G731ST-HT,OBSERVED,REAL_OBSERVED,CFG731_2a989bd6dba74d9f,2,0,0,,True,OBSERVED,100.0,G,ST,ST,1,2,N,N,NN,HS,CS1,IS1,TT1,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,1,H,731_V5,REAL_OBSERVED
SYN731_002412,CFG731_6077133dce604e06,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_de6efef3a5b620bb,0,1,2,dataInterface|binaerOpenColl_MP,True,MODERATE,67.1,G,GP,ST,4,1,A,2,MN,HS,CS1,NOVALUE,TT1,NOVALUE,NOVALUE,FWI,1,1,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_002413,CFG731_b86bbf24b1c3a419,G731ST-LT,OBSERVED,REAL_OBSERVED,CFG731_b86bbf24b1c3a419,2,0,0,,True,OBSERVED,100.0,G,ST,ST,1,1,K,2,NN,HS,CS1,IS1,TT1,MN1,NOVALUE,NOVALUE,1,NOVALUE,1,N,731_V5,REAL_OBSERVED
SYN731_002414,CFG731_d3c5e4dea7afc531,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_d9b1e2bb70a9a96b,0,2,2,devCategory|powerSupply,True,MODERATE,55.0,F,GP,ST,4,1,K,2,NN,HS,NOVALUE,IS1,TT1,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_002415,CFG731_52a32c0fb4bd3f9a,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_9d1ffcce07240574,0,2,2,devCategory|stromEingaenge,True,LOW,52.0,G,GP,ST,1,1,K,2,NN,NN,NOVALUE,NOVALUE,NOVALUE,NOVALUE,MP1,FWI,1,NOVALUE,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_002416,CFG731_cf0d36d335e0ac93,x731,DERIVED,ONE_CHARACTERISTIC,CFG731_8c4d7fb3ded028ab,0,1,1,devCategory,True,VERY_STRONG,93.0,G,GP,ST,1,1,K,2,NN,NN,NOVALUE,IS1,NOVALUE,MN1,NOVALUE,FWI,1,NOVALUE,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_002417,CFG731_68193b179adae994,G731ST-HT,OBSERVED,REAL_OBSERVED,CFG731_68193b179adae994,4,0,0,,True,OBSERVED,100.0,G,ST,ST,1,2,K,2,NN,NN,CS1,NOVALUE,TT1,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,1,H,731_V5,REAL_OBSERVED
SYN731_002418,CFG731_d22e45d35b3b7f29,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_3bcde7f8df32303c,0,1,2,stromSchaltbar|dev_advMeterVerification,True,MODERATE,69.2,G,GP,ST,4,1,A,2,MN,HS,NOVALUE,IS1,TT1,NOVALUE,MP1,FWI,NOVALUE,1,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_002419,CFG731_fe9a409c6b2ba9cc,x731,DERIVED,DEPENDENCY_TWO_CHARACTERISTIC,CFG731_c7c53fc5541f1dc1,0,1,2,stromEingaenge|temperaturEingaenge,True,VERY_STRONG,98.2,F,GP,ST,1,1,K,2,NN,NN,CS1,IS1,NOVALUE,MN1,NOVALUE,FWI,1,NOVALUE,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_002420,CFG731_7393da73e12c3f06,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_5a8170a3daa0efb9,0,1,2,devCategory|powerSupply,True,STRONG,70.0,S,GP,ST,4,1,N,N,NN,HS,CS1,IS1,TT1,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_002421,CFG731_adf05162c2c9fc8d,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_f87794e7a98d0b11,0,2,2,binaerOpenColl_MP|dev_advMeterVerification,True,LOW,52.0,G,GP,ST,1,1,A,2,NN,NN,CS1,IS1,TT1,NOVALUE,NOVALUE,FWI,NOVALUE,1,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_002422,CFG731_ad0a2fd7350b6cca,x731,OBSERVED,REAL_OBSERVED,CFG731_ad0a2fd7350b6cca,2,0,0,,True,OBSERVED,100.0,G,GP,ST,1,1,N,N,NN,HS,CS1,IS1,TT1,NOVALUE,MP1,FWI,1,1,1,NOVALUE,731_V5,REAL_OBSERVED
SYN731_002423,CFG731_bcb75237dcbc3975,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_3a6a87d7cf07cb7c,0,2,2,powerSupply|customUserFluid,True,LOW,54.8,G,GP,ST,4,1,K,2,NN,NN,CS1,NOVALUE,NOVALUE,MN1,NOVALUE,FWI,1,1,NOVALUE,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_002424,CFG731_d9234c84a58b99ae,x731,DERIVED,ONE_CHARACTERISTIC,CFG731_b83ac25dbd4e47ee,0,1,1,powerSupply,True,VERY_STRONG,93.0,G,GP,ST,4,1,N,N,NN,NN,NOVALUE,IS1,NOVALUE,MN1,NOVALUE,FWI,1,1,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_002425,CFG731_70b6eaf9262ca4d0,F731WD_SingleChannel,OBSERVED,REAL_OBSERVED,CFG731_70b6eaf9262ca4d0,1,0,0,,True,OBSERVED,100.0,F,WD,ST,1,1,N,N,NN,HS,CS2,IS1,NOVALUE,NOVALUE,MP4,NOVALUE,1,NOVALUE,NOVALUE,NOVALUE,731_V5,REAL_OBSERVED
SYN731_002426,CFG731_d0927fe178fd9279,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_c775e192f3d489e9,0,2,2,devCategory|powerSupply,True,MODERATE,55.0,G,GP,ST,4,1,K,2,NN,HS,CS1,IS1,TT1,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_002427,CFG731_066f7ea81f7d110c,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_8c8856d21252930e,0,2,2,devCategory|stromSchaltbar,True,LOW,54.0,F,GP,ST,1,1,N,N,NN,NN,NOVALUE,IS1,TT1,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_002428,CFG731_5afc698ebd8d5284,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_32b1041fd68aac23,0,2,2,devCategory|binaerOpenColl_MP,True,LOW,53.0,G,GP,ST,1,1,A,2,NN,HS,CS1,IS1,TT1,NOVALUE,NOVALUE,FWI,1,NOVALUE,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_002429,CFG731_4de012f7232f644d,G731ST-HT,OBSERVED,REAL_OBSERVED,CFG731_4de012f7232f644d,1,0,0,,True,OBSERVED,100.0,G,ST,ST,1,2,F,2,NN,HS,NOVALUE,IS1,TT1,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,1,H,731_V5,REAL_OBSERVED
SYN731_002430,CFG731_bdfa7cd2dbcb13f7,G731ST-LT,DERIVED,ONE_CHARACTERISTIC,CFG731_175641fe8d1c7f37,0,1,1,stromSchaltbar,True,VERY_STRONG,94.2,G,ST,ST,1,1,N,N,NN,NN,NOVALUE,NOVALUE,TT1,NOVALUE,MP1,NOVALUE,1,NOVALUE,1,N,731_V5,SYNTHETIC_DERIVED
SYN731_002431,CFG731_74d881f8ffd9c565,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_33fed5318b1a4f2f,0,1,2,devCategory|dataInterface,True,MODERATE,65.4,G,GP,ST,4,1,N,N,MN,HS,CS1,NOVALUE,TT1,NOVALUE,MP1,FWI,1,NOVALUE,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_002432,CFG731_3c2aedfb429dc226,F731TE,OBSERVED,REAL_OBSERVED,CFG731_3c2aedfb429dc226,1,0,0,,True,OBSERVED,100.0,F,TE,ST,1,1,N,N,NN,MT,NOVALUE,NOVALUE,TT2,NOVALUE,NOVALUE,NOVALUE,1,NOVALUE,NOVALUE,NOVALUE,731_V5,REAL_OBSERVED
SYN731_002433,CFG731_c640b5e8e10ff5e6,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_db395082b1a3b8ac,0,2,2,powerSupply|binaerDigitalOpenColl_MN,True,LOW,47.0,S,GP,ST,4,1,F,2,NN,NN,CS1,IS1,TT1,NOVALUE,NOVALUE,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_002434,CFG731_750dd83a06ba43cb,G731ST-LT,DERIVED,DEPENDENCY_TWO_CHARACTERISTIC,CFG731_c5da2661a169f82b,0,1,2,stromSchaltbar|stromEingaenge,True,VERY_STRONG,98.2,G,ST,ST,1,1,K,2,NN,NN,NOVALUE,IS1,TT1,NOVALUE,MP1,NOVALUE,1,NOVALUE,1,N,731_V5,SYNTHETIC_DERIVED
SYN731_002435,CFG731_aa7f1abab518f995,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_710090cc99f7a772,0,1,2,powerSupply|explosionApproval,True,MODERATE,62.0,H,GP,ST,4,1,F,2,NN,HS,CS1,IS1,TT1,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_002436,CFG731_3c070a82e4102784,G731ST-LT,OBSERVED,REAL_OBSERVED,CFG731_3c070a82e4102784,1,0,0,,True,OBSERVED,100.0,G,ST,ST,1,1,K,2,NN,HS,NOVALUE,IS1,TT1,NOVALUE,MP1,NOVALUE,1,NOVALUE,1,N,731_V5,REAL_OBSERVED
SYN731_002437,CFG731_ec5204cc79b506a7,G731ST-HT,DERIVED,DEPENDENCY_TWO_CHARACTERISTIC,CFG731_617247356a7014fb,0,1,2,stromSchaltbar|stromEingaenge,True,VERY_STRONG,98.2,G,ST,ST,1,2,A,2,NN,NN,NOVALUE,IS1,TT1,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,1,H,731_V5,SYNTHETIC_DERIVED
SYN731_002438,CFG731_bcec8ceac2dbcc79,x731,OBSERVED,REAL_OBSERVED,CFG731_bcec8ceac2dbcc79,2,0,0,,True,OBSERVED,100.0,F,GP,ST,4,1,N,N,MN,HS,CS1,NOVALUE,TT1,MN1,NOVALUE,FWI,1,NOVALUE,1,NOVALUE,731_V5,REAL_OBSERVED
SYN731_002439,CFG731_92fbdd06b7923fc1,x731,DERIVED,ONE_CHARACTERISTIC,CFG731_8c4d7fb3ded028ab,0,1,1,dataInterface,True,VERY_STRONG,95.1,F,GP,ST,1,1,K,2,NN,HS,NOVALUE,IS1,NOVALUE,MN1,NOVALUE,FWI,1,NOVALUE,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_002440,CFG731_acbf4c45af55caad,G731CA,OBSERVED,REAL_OBSERVED,CFG731_acbf4c45af55caad,1,0,0,,True,OBSERVED,100.0,G,CA,ST,1,1,K,2,NN,HS,CS2,IS1,TT1,NOVALUE,MP4,NOVALUE,1,NOVALUE,NOVALUE,NOVALUE,731_V5,REAL_OBSERVED
SYN731_002441,CFG731_c11c5ee5deff9a1e,x731,DERIVED,ONE_CHARACTERISTIC,CFG731_de6efef3a5b620bb,0,1,1,stromSchaltbar,True,VERY_STRONG,94.2,G,GP,ST,4,1,A,2,MN,NN,NOVALUE,NOVALUE,TT1,NOVALUE,MP1,FWI,1,1,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_002442,CFG731_86a2340212c01d2a,G731ST-HT,DERIVED,ONE_CHARACTERISTIC,CFG731_0c11243388e65244,0,1,1,dataInterface,True,VERY_STRONG,95.1,G,ST,ST,1,2,K,2,NN,HS,NOVALUE,IS1,NOVALUE,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,1,H,731_V5,SYNTHETIC_DERIVED
SYN731_002443,CFG731_aaecd8f48f0639a0,x731,DERIVED,ONE_CHARACTERISTIC,CFG731_4d7e108ea05eeb07,0,1,1,stromSchaltbar,True,VERY_STRONG,94.2,H,GP,ST,4,1,N,N,MN,NN,NOVALUE,IS1,TT1,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_002444,CFG731_868fc79316fb0836,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_b8b11650a048baf7,0,1,2,stromSchaltbar|customUserFluid,True,MODERATE,69.2,F,GP,ST,1,1,N,N,NN,HS,NOVALUE,IS1,TT1,NOVALUE,MP1,FWI,1,NOVALUE,NOVALUE,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_002445,CFG731_84b16be5aab3bf9b,G731ST-HT,OBSERVED,REAL_OBSERVED,CFG731_84b16be5aab3bf9b,2,0,0,,True,OBSERVED,100.0,G,ST,ST,1,2,N,N,NN,HS,CS1,NOVALUE,TT1,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,1,H,731_V5,REAL_OBSERVED
SYN731_002446,CFG731_e9d0b2e8adb3aa6d,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_aba447e5ca3ac7ba,0,1,2,devCategory|stromSchaltbar,True,MODERATE,69.0,G,GP,ST,1,1,A,2,NN,HS,NOVALUE,IS1,TT1,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_002447,CFG731_68193b179adae994,G731ST-HT,OBSERVED,REAL_OBSERVED,CFG731_68193b179adae994,4,0,0,,True,OBSERVED,100.0,G,ST,ST,1,2,K,2,NN,NN,CS1,NOVALUE,TT1,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,1,H,731_V5,REAL_OBSERVED
SYN731_002448,CFG731_c32e1d5ad1662baf,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_b4987f1c95e91d0d,0,2,2,powerSupply|stromSchaltbar,True,LOW,52.4,F,GP,ST,4,1,A,2,NN,NN,NOVALUE,IS1,TT1,MN1,NOVALUE,FWI,1,NOVALUE,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_002449,CFG731_04a704e692f8fd05,x731,OBSERVED,REAL_OBSERVED,CFG731_04a704e692f8fd05,2,0,0,,True,OBSERVED,100.0,G,GP,ST,4,1,A,2,MN,NN,NOVALUE,IS1,NOVALUE,NOVALUE,MP1,FWI,1,1,1,NOVALUE,731_V5,REAL_OBSERVED
SYN731_002450,CFG731_edf13ed38a4b54de,G731CA,OBSERVED,REAL_OBSERVED,CFG731_edf13ed38a4b54de,1,0,0,,True,OBSERVED,100.0,G,CA,ST,1,1,F,2,NN,MT,CS2,IS1,TT1,MN4,NOVALUE,NOVALUE,1,NOVALUE,NOVALUE,NOVALUE,731_V5,REAL_OBSERVED
SYN731_002451,CFG731_edb24692d2d3d7ca,G731ST-HT,DERIVED,TWO_CHARACTERISTIC,CFG731_cc9ac35e4d9a1854,0,1,2,dataInterface|temperaturEingaenge,True,MODERATE,66.4,G,ST,ST,1,2,N,N,NN,HS,CS1,IS1,NOVALUE,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,1,H,731_V5,SYNTHETIC_DERIVED
SYN731_002452,CFG731_e4f7fe15e8ccf2c9,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_b8b11650a048baf7,0,1,2,stromSchaltbar|dev_advMeterVerification,True,MODERATE,69.2,F,GP,ST,1,1,N,N,NN,HS,NOVALUE,IS1,TT1,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_002453,CFG731_e4f7fe15e8ccf2c9,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_b8b11650a048baf7,0,1,2,stromSchaltbar|dev_advMeterVerification,True,MODERATE,69.2,F,GP,ST,1,1,N,N,NN,HS,NOVALUE,IS1,TT1,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_002454,CFG731_ec83ad3bde5df955,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_8d2d91c46ccfb471,0,1,2,dataInterface|dev_advMeterVerification,True,MODERATE,68.8,G,GP,ST,4,1,N,N,MN,HS,CS1,IS1,TT1,MN1,NOVALUE,FWI,NOVALUE,1,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_002455,CFG731_b27467571d893d92,F731TE,OBSERVED,REAL_OBSERVED,CFG731_b27467571d893d92,1,0,0,,True,OBSERVED,100.0,F,TE,ST,1,2,N,N,NN,PA,NOVALUE,NOVALUE,TT2,NOVALUE,NOVALUE,NOVALUE,1,NOVALUE,NOVALUE,NOVALUE,731_V5,REAL_OBSERVED
SYN731_002456,CFG731_2be17a56b0589fd1,x731,OBSERVED,REAL_OBSERVED,CFG731_2be17a56b0589fd1,7,0,0,,True,OBSERVED,100.0,F,GP,ST,4,1,A,2,MN,NN,CS1,IS1,TT1,NOVALUE,MP1,FWI,1,NOVALUE,1,NOVALUE,731_V5,REAL_OBSERVED
SYN731_002457,CFG731_48a4e554ffcf39e6,x731,DERIVED,ONE_CHARACTERISTIC,CFG731_c7c53fc5541f1dc1,0,1,1,customUserFluid,True,VERY_STRONG,94.0,F,GP,ST,1,1,K,2,NN,NN,CS1,NOVALUE,TT1,MN1,NOVALUE,FWI,1,NOVALUE,NOVALUE,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_002458,CFG731_a385518a9f31baa0,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_509cb555eca833a1,0,1,2,powerSupply|explosionApproval,True,MODERATE,62.0,F,GP,ST,4,1,F,2,NN,HS,NOVALUE,IS1,TT1,MN1,NOVALUE,FWI,1,NOVALUE,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_002459,CFG731_1f0c09edcd967945,x731,DERIVED,ONE_CHARACTERISTIC,CFG731_353333bad447dbef,0,1,1,dev_advMeterVerification,True,VERY_STRONG,94.0,F,GP,ST,4,1,A,2,MN,NN,CS1,NOVALUE,TT1,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_002460,CFG731_70b78512b89df53d,x731,DERIVED,DEPENDENCY_TWO_CHARACTERISTIC,CFG731_28ac43a93658ad6b,0,1,2,stromSchaltbar|temperaturEingaenge,True,VERY_STRONG,98.2,G,GP,ST,4,1,A,2,MN,NN,NOVALUE,NOVALUE,NOVALUE,MN1,NOVALUE,FWI,1,1,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_002461,CFG731_b3ed2928d6d65710,G731ST-HT,DERIVED,ONE_CHARACTERISTIC,CFG731_cd71ec2726e971ef,0,1,1,dataInterface,True,VERY_STRONG,95.1,G,ST,ST,1,2,A,2,NN,HS,NOVALUE,IS1,NOVALUE,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,1,H,731_V5,SYNTHETIC_DERIVED
SYN731_002462,CFG731_947b0b2717816adb,x731,OBSERVED,REAL_OBSERVED,CFG731_947b0b2717816adb,1,0,0,,True,OBSERVED,100.0,S,GP,ST,4,1,N,N,MN,HS,NOVALUE,IS1,TT1,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE,731_V5,REAL_OBSERVED
SYN731_002463,CFG731_140a9819128d92da,x731,DERIVED,ONE_CHARACTERISTIC,CFG731_24a2c6ef94654845,0,1,1,dev_advMeterVerification,True,VERY_STRONG,94.0,F,GP,ST,1,1,A,2,NN,NN,CS1,NOVALUE,TT1,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_002464,CFG731_809af1b5bbfb38fb,x731,OBSERVED,REAL_OBSERVED,CFG731_809af1b5bbfb38fb,1,0,0,,True,OBSERVED,100.0,F,GP,ST,1,1,N,N,NN,NN,CS1,NOVALUE,NOVALUE,NOVALUE,MP1,FWI,1,NOVALUE,1,NOVALUE,731_V5,REAL_OBSERVED
SYN731_002465,CFG731_b192ab056df1d8f7,G731ST-LT,DERIVED,TWO_CHARACTERISTIC,CFG731_c5da2661a169f82b,0,1,2,dataInterface|temperaturEingaenge,True,MODERATE,66.4,G,ST,ST,1,1,K,2,NN,HS,CS1,NOVALUE,NOVALUE,NOVALUE,MP1,NOVALUE,1,NOVALUE,1,N,731_V5,SYNTHETIC_DERIVED
SYN731_002466,CFG731_338a3238e967f681,x731,DERIVED,ONE_CHARACTERISTIC,CFG731_1f978c234895178c,0,1,1,binaerOpenColl_MP,True,VERY_STRONG,93.7,G,GP,ST,1,1,A,2,NN,NN,CS1,NOVALUE,TT1,NOVALUE,NOVALUE,FWI,1,1,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_002467,CFG731_4d0235c9d5cc61be,F731TE,OBSERVED,REAL_OBSERVED,CFG731_4d0235c9d5cc61be,1,0,0,,True,OBSERVED,100.0,F,TE,ST,1,1,N,N,NN,PA,NOVALUE,NOVALUE,TT2,NOVALUE,NOVALUE,NOVALUE,1,NOVALUE,NOVALUE,NOVALUE,731_V5,REAL_OBSERVED
SYN731_002468,CFG731_7ea8c51038ca5bfd,G731ST-LT,DERIVED,TWO_CHARACTERISTIC,CFG731_7882c72c21497015,0,2,2,stromSchaltbar|binaerOpenColl_MP,True,LOW,52.9,G,ST,ST,1,1,N,N,NN,NN,NOVALUE,IS1,TT1,NOVALUE,NOVALUE,NOVALUE,1,NOVALUE,1,N,731_V5,SYNTHETIC_DERIVED
SYN731_002469,CFG731_f5876a81d70adf82,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_fc0b29ae617f0a6b,0,2,2,stromEingaenge|customUserFluid,True,LOW,49.4,F,GP,ST,4,1,A,2,MN,NN,NOVALUE,NOVALUE,NOVALUE,MN1,NOVALUE,FWI,1,NOVALUE,NOVALUE,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_002470,CFG731_7db8273b62ec69af,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_5e61ce3b60d15e11,0,1,2,dataInterface|dev_advMeterVerification,True,MODERATE,68.8,G,GP,ST,4,1,A,2,MN,HS,CS1,IS1,TT1,NOVALUE,MP1,FWI,NOVALUE,1,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_002471,CFG731_7eb5b2d6a16dd3a3,x731,DERIVED,DEPENDENCY_TWO_CHARACTERISTIC,CFG731_f1614000023c2800,0,1,2,stromEingaenge|temperaturEingaenge,True,VERY_STRONG,98.2,F,GP,ST,1,1,K,2,NN,NN,CS1,IS1,NOVALUE,NOVALUE,MP1,FWI,1,NOVALUE,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_002472,CFG731_85b1e9bcb8b0b8be,x731,DERIVED,ONE_CHARACTERISTIC,CFG731_9d1ffcce07240574,0,1,1,dev_advMeterVerification,True,VERY_STRONG,94.0,F,GP,ST,1,1,K,2,NN,NN,NOVALUE,IS1,NOVALUE,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_002473,CFG731_a57ffd88d58eb498,G731ST-LT,OBSERVED,REAL_OBSERVED,CFG731_a57ffd88d58eb498,4,0,0,,True,OBSERVED,100.0,G,ST,ST,1,1,N,N,NN,NN,CS1,NOVALUE,TT1,MN1,NOVALUE,NOVALUE,1,NOVALUE,1,N,731_V5,REAL_OBSERVED
SYN731_002474,CFG731_8b18ac1c34209d63,G731ST-HT,OBSERVED,REAL_OBSERVED,CFG731_8b18ac1c34209d63,7,0,0,,True,OBSERVED,100.0,G,ST,ST,1,2,A,2,NN,NN,CS1,IS1,TT1,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,1,H,731_V5,REAL_OBSERVED
