synthetic_id,data_origin,generation_method,source_row,package_context,changed_characteristics,num_changed_characteristics,pairwise_compatibility_score,constraint_valid,exact_duplicate_of_real,novelty_score,OrgUnitAreaOfDocument,marke,packageFixed_dev,installationsart,devCategory,type,characteristic,housing,powerSupply,numberOfChannels,explosionApproval,protectionArea,intrinsicSafety,certification,dataInterface,binaerDigitalOptoRelay,binaerDigitalReedRelay,binaerDigitalOpenColl_MN,binaerDigitalOpenCollExia_MA,binaerOpenColl_MP,binaerOpenColl_BC,binaerOpenColl_SC,binaerOpenColl30v,binaerOpenCollExib,binaerOpenCollNamur,binaerOptoRelay_BO,binaerOptoRelay_SO,binaerReedRelay_BR,binaerReedRelay_SR,frequenz0_5khz_FO,frequenz0_5khz_FC,frequenz0_5khzNamur,frequenz5_15HzExia,spannung0_10v,spannung0_1v,stromAktiv,stromAktiv24,stromPassiv,stromPassivExib,StromPassivExia,stromSchaltbar,binaerEingaenge,spannungsEingaenge,stromEingaenge,stromEingaenge_passiv,stromEingaengeExia,temperaturEingaenge,temperaturEingaengeExi,hardwareAP,steamApplication,waveInjector,tagPlate,inclusiveManual,powerCable,carryingCase,measuringTape,dev_advMeterVerification,dynamicGasMaster,customUserFluid
SYN_731_002362,SYNTHETIC,constrained_empirical_recombination,110,x731,powerSupply|customUserFluid,2,1.0,True,False,0.03389830508474576,0,flexim,x731,stationaer,G,731,GP,ST,4,1,N,N,N,NN,HS,NOVALUE,NOVALUE,MN1,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,CS1,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,TT1,NOVALUE,NOVALUE,NOVALUE,FWI,1,QI,NOVALUE,NOVALUE,NOVALUE,1,1,NOVALUE
SYN_731_002363,SYNTHETIC,constrained_empirical_recombination,456,x731,customUserFluid,1,1.0,True,False,0.01694915254237288,0,flexim,x731,stationaer,G,731,GP,ST,1,1,F,2,N,NN,NN,NOVALUE,NOVALUE,MN1,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,IS1,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,FWI,1,QI,NOVALUE,NOVALUE,NOVALUE,1,1,NOVALUE
SYN_731_002364,SYNTHETIC,constrained_empirical_recombination,351,G731ST-HT,stromEingaenge|stromSchaltbar,2,1.0,True,False,0.01694915254237288,0,flexim,G731ST-HT,stationaer,G,731,ST,ST,1,2,A,2,N,NN,NN,NOVALUE,NOVALUE,NOVALUE,NOVALUE,MP1,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,IS1,NOVALUE,NOVALUE,TT1,NOVALUE,NOVALUE,H,FWI,1,QI,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,1
SYN_731_002365,SYNTHETIC,constrained_empirical_recombination,191,x731,powerSupply|dataInterface,2,1.0,True,False,0.03389830508474576,0,flexim,x731,stationaer,H,731,GP,ST,4,1,A,2,N,NN,NN,NOVALUE,NOVALUE,MN1,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,IS1,NOVALUE,NOVALUE,TT1,NOVALUE,NOVALUE,NOVALUE,FWI,1,QI,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE
SYN_731_002366,SYNTHETIC,constrained_empirical_recombination,22,x731,powerSupply|dev_advMeterVerification,2,1.0,True,False,0.03389830508474576,0,flexim,x731,stationaer,F,731,GP,ST,4,1,N,N,N,NN,NN,NOVALUE,NOVALUE,MN1,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,CS1,NOVALUE,NOVALUE,IS1,NOVALUE,NOVALUE,TT1,NOVALUE,NOVALUE,NOVALUE,FWI,1,QI,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,1
SYN_731_002367,SYNTHETIC,constrained_empirical_recombination,414,x731,devCategory,1,1.0,True,False,0.01694915254237288,0,flexim,x731,stationaer,G,731,GP,ST,1,1,A,2,N,NN,NN,NOVALUE,NOVALUE,MN1,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,CS1,NOVALUE,NOVALUE,IS1,NOVALUE,NOVALUE,TT1,NOVALUE,NOVALUE,NOVALUE,FWI,1,QI,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE
SYN_731_002368,SYNTHETIC,constrained_empirical_recombination,608,x731,stromEingaenge|certification|devCategory,3,1.0,True,False,0.03389830508474576,0,flexim,x731,stationaer,G,731,GP,ST,4,1,A,2,N,NN,NN,NOVALUE,NOVALUE,MN1,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,CS1,NOVALUE,NOVALUE,IS1,NOVALUE,NOVALUE,TT1,NOVALUE,NOVALUE,NOVALUE,FWI,1,QI,NOVALUE,NOVALUE,NOVALUE,1,NOVALUE,1
SYN_731_002369,SYNTHETIC,constrained_empirical_recombination,683,x731,customUserFluid,1,1.0,True,False,0.01694915254237288,0,flexim,x731,stationaer,G,731,GP,ST,4,1,A,2,N,MN,NN,NOVALUE,NOVALUE,MN1,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,CS1,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,FWI,1,QI,NOVALUE,NOVALUE,NOVALUE,1,1,NOVALUE
SYN_731_002370,SYNTHETIC,constrained_empirical_recombination,1003,G731ST-HT,dataInterface,1,1.0,True,False,0.01694915254237288,3,flexim,G731ST-HT,stationaer,G,731,ST,ST,1,2,K,2,N,NN,HS,NOVALUE,NOVALUE,NOVALUE,NOVALUE,MP1,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,IS1,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,H,FWI,1,QI,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,1
SYN_731_002371,SYNTHETIC,constrained_empirical_recombination,875,x731,stromSchaltbar|devCategory|powerSupply,3,1.0,True,False,0.05084745762711865,3,flexim,x731,stationaer,G,731,GP,ST,4,1,K,2,N,NN,NN,NOVALUE,NOVALUE,MN1,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,IS1,NOVALUE,NOVALUE,TT1,NOVALUE,NOVALUE,NOVALUE,FWI,1,QI,NOVALUE,NOVALUE,NOVALUE,1,NOVALUE,1
SYN_731_002372,SYNTHETIC,constrained_empirical_recombination,109,x731,stromEingaenge|dataInterface|powerSupply,3,1.0,True,False,0.01694915254237288,0,flexim,x731,stationaer,G,731,GP,ST,4,1,N,N,N,NN,NN,NOVALUE,NOVALUE,MN1,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,CS1,NOVALUE,NOVALUE,IS1,NOVALUE,NOVALUE,TT1,NOVALUE,NOVALUE,NOVALUE,FWI,1,QI,NOVALUE,NOVALUE,NOVALUE,1,1,1
SYN_731_002373,SYNTHETIC,constrained_empirical_recombination,424,F731TE,dataInterface,1,1.0,True,False,0.01694915254237288,0,flexim,F731TE,stationaer,F,731,TE,ST,1,2,F,2,N,NN,MT,NOVALUE,NOVALUE,MN4,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,CS2,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,TT2,NOVALUE,NOVALUE,NOVALUE,NOVALUE,1,QI,NOVALUE,NOVALUE,NOVALUE,1,NOVALUE,NOVALUE
SYN_731_002374,SYNTHETIC,constrained_empirical_recombination,122,x731,temperaturEingaenge,1,1.0,True,False,0.01694915254237288,0,flexim,x731,stationaer,G,731,GP,ST,1,1,A,2,N,NN,NN,NOVALUE,NOVALUE,NOVALUE,NOVALUE,MP1,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,CS1,NOVALUE,NOVALUE,IS1,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,FWI,1,QI,NOVALUE,NOVALUE,NOVALUE,1,1,1
SYN_731_002375,SYNTHETIC,constrained_empirical_recombination,797,x731,temperaturEingaenge,1,1.0,True,False,0.01694915254237288,0,flexim,x731,stationaer,G,731,GP,ST,4,1,F,2,N,MN,NN,NOVALUE,NOVALUE,MN1,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,CS1,NOVALUE,NOVALUE,IS1,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,FWI,1,QI,NOVALUE,NOVALUE,NOVALUE,1,1,1
SYN_731_002376,SYNTHETIC,constrained_empirical_recombination,194,F731WD_SingleChannel,dataInterface,1,1.0,True,False,0.01694915254237288,0,flexim,F731WD_SingleChannel,stationaer,F,731,WD,ST,1,1,N,N,N,NN,PA,NOVALUE,NOVALUE,NOVALUE,NOVALUE,MP4,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,CS2,NOVALUE,NOVALUE,IS1,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,1,QI,NOVALUE,NOVALUE,NOVALUE,1,NOVALUE,NOVALUE
SYN_731_002377,SYNTHETIC,constrained_empirical_recombination,40,x731,stromSchaltbar,1,1.0,True,False,0.01694915254237288,0,flexim,x731,stationaer,F,731,GP,ST,1,1,A,2,N,NN,NN,NOVALUE,NOVALUE,NOVALUE,NOVALUE,MP1,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,IS1,NOVALUE,NOVALUE,TT1,NOVALUE,NOVALUE,NOVALUE,FWI,1,QI,NOVALUE,NOVALUE,NOVALUE,1,NOVALUE,1
SYN_731_002378,SYNTHETIC,constrained_empirical_recombination,626,x731,dataInterface|customUserFluid,2,1.0,True,False,0.03389830508474576,0,flexim,x731,stationaer,G,731,GP,ST,4,1,N,N,N,MN,HS,NOVALUE,NOVALUE,NOVALUE,NOVALUE,MP1,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,CS1,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,FWI,1,QI,NOVALUE,NOVALUE,NOVALUE,1,1,NOVALUE
SYN_731_002379,SYNTHETIC,constrained_empirical_recombination,56,x731,temperaturEingaenge,1,1.0,True,False,0.01694915254237288,0,flexim,x731,stationaer,F,731,GP,ST,1,1,A,2,N,NN,HS,NOVALUE,NOVALUE,NOVALUE,NOVALUE,MP1,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,IS1,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,FWI,1,QI,NOVALUE,NOVALUE,NOVALUE,1,NOVALUE,1
SYN_731_002380,SYNTHETIC,constrained_empirical_recombination,615,x731,certification,1,1.0,True,False,0.01694915254237288,0,flexim,x731,stationaer,F,731,GP,ST,4,1,A,2,N,NN,HS,NOVALUE,NOVALUE,MN1,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,CS1,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,TT1,NOVALUE,NOVALUE,NOVALUE,FWI,1,QI,NOVALUE,NOVALUE,NOVALUE,1,NOVALUE,1
SYN_731_002381,SYNTHETIC,constrained_empirical_recombination,643,x731,certification|dynamicGasMaster,2,1.0,True,False,0.03389830508474576,0,flexim,x731,stationaer,G,731,GP,ST,4,1,N,N,N,NN,NN,NOVALUE,NOVALUE,MN1,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,CS1,NOVALUE,NOVALUE,IS1,NOVALUE,NOVALUE,TT1,NOVALUE,NOVALUE,NOVALUE,FWI,1,QI,NOVALUE,NOVALUE,NOVALUE,1,NOVALUE,1
SYN_731_002382,SYNTHETIC,constrained_empirical_recombination,854,x731,dev_advMeterVerification|powerSupply|customUserFluid,3,1.0,True,False,0.03389830508474576,3,flexim,x731,stationaer,F,731,GP,ST,4,1,K,2,N,NN,NN,NOVALUE,NOVALUE,NOVALUE,NOVALUE,MP1,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,CS1,NOVALUE,NOVALUE,IS1,NOVALUE,NOVALUE,TT1,NOVALUE,NOVALUE,NOVALUE,FWI,1,QI,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE
SYN_731_002383,SYNTHETIC,constrained_empirical_recombination,1024,G731ST-HT,temperaturEingaenge,1,1.0,True,False,0.01694915254237288,3,flexim,G731ST-HT,stationaer,G,731,ST,ST,1,2,K,2,N,NN,HS,NOVALUE,NOVALUE,MN1,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,CS1,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,H,FWI,1,QI,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,1
SYN_731_002384,SYNTHETIC,constrained_empirical_recombination,444,x731,temperaturEingaenge|dev_advMeterVerification|customUserFluid,3,1.0,True,False,0.03389830508474576,0,flexim,x731,stationaer,F,731,GP,ST,1,1,F,2,N,NN,NN,NOVALUE,NOVALUE,MN1,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,CS1,NOVALUE,NOVALUE,IS1,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,FWI,1,QI,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE
SYN_731_002385,SYNTHETIC,constrained_empirical_recombination,723,x731,devCategory|certification|dev_advMeterVerification,3,1.0,True,False,0.05084745762711865,0,flexim,x731,stationaer,G,731,GP,ST,4,1,A,2,N,NN,HS,NOVALUE,NOVALUE,NOVALUE,NOVALUE,MP1,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,CS1,NOVALUE,NOVALUE,IS1,NOVALUE,NOVALUE,TT1,NOVALUE,NOVALUE,NOVALUE,FWI,1,QI,NOVALUE,NOVALUE,NOVALUE,1,NOVALUE,NOVALUE
SYN_731_002386,SYNTHETIC,constrained_empirical_recombination,647,x731,dataInterface|stromSchaltbar|dynamicGasMaster,3,1.0,True,False,0.01694915254237288,0,flexim,x731,stationaer,G,731,GP,ST,4,1,N,N,N,MN,HS,NOVALUE,NOVALUE,MN1,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,IS1,NOVALUE,NOVALUE,TT1,NOVALUE,NOVALUE,NOVALUE,FWI,1,QI,NOVALUE,NOVALUE,NOVALUE,1,NOVALUE,1
SYN_731_002387,SYNTHETIC,constrained_empirical_recombination,985,G731ST-LT,temperaturEingaenge,1,1.0,True,False,0.01694915254237288,3,flexim,G731ST-LT,stationaer,G,731,ST,ST,1,1,K,2,N,NN,HS,NOVALUE,NOVALUE,MN1,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,CS1,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,N,NOVALUE,1,QI,NOVALUE,NOVALUE,NOVALUE,1,NOVALUE,1
SYN_731_002388,SYNTHETIC,constrained_empirical_recombination,142,x731,customUserFluid|powerSupply,2,1.0,True,False,0.03389830508474576,0,flexim,x731,stationaer,G,731,GP,ST,4,1,A,2,N,NN,NN,NOVALUE,NOVALUE,MN1,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,CS1,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,TT1,NOVALUE,NOVALUE,NOVALUE,FWI,1,QI,NOVALUE,NOVALUE,NOVALUE,1,1,NOVALUE
SYN_731_002389,SYNTHETIC,constrained_empirical_recombination,770,x731,certification|devCategory|explosionApproval|protectionArea,4,1.0,True,False,0.01694915254237288,0,flexim,x731,stationaer,H,731,GP,ST,4,1,N,N,N,NN,NN,NOVALUE,NOVALUE,MN1,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,CS1,NOVALUE,NOVALUE,IS1,NOVALUE,NOVALUE,TT1,NOVALUE,NOVALUE,NOVALUE,FWI,1,QI,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE
SYN_731_002390,SYNTHETIC,constrained_empirical_recombination,467,x731,dynamicGasMaster|customUserFluid|temperaturEingaenge,3,1.0,True,False,0.05084745762711865,0,flexim,x731,stationaer,G,731,GP,ST,1,1,F,2,N,NN,HS,NOVALUE,NOVALUE,MN1,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,CS1,NOVALUE,NOVALUE,IS1,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,FWI,1,QI,NOVALUE,NOVALUE,NOVALUE,1,NOVALUE,NOVALUE
SYN_731_002391,SYNTHETIC,constrained_empirical_recombination,566,x731,temperaturEingaenge,1,1.0,True,False,0.01694915254237288,0,flexim,x731,stationaer,F,731,GP,ST,4,1,N,N,N,MN,NN,NOVALUE,NOVALUE,MN1,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,CS1,NOVALUE,NOVALUE,IS1,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,FWI,1,QI,NOVALUE,NOVALUE,NOVALUE,1,NOVALUE,1
SYN_731_002392,SYNTHETIC,constrained_empirical_recombination,371,G731ST-HT,explosionApproval|temperaturEingaenge|dataInterface,3,1.0,True,False,0.01694915254237288,0,flexim,G731ST-HT,stationaer,G,731,ST,ST,1,2,F,2,N,NN,HS,NOVALUE,NOVALUE,MN1,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,CS1,NOVALUE,NOVALUE,IS1,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,H,FWI,1,QI,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,1
SYN_731_002393,SYNTHETIC,constrained_empirical_recombination,540,F731PW,dataInterface,1,1.0,True,False,0.01694915254237288,0,flexim,F731PW,stationaer,F,731,PW,ST,1,1,F,2,N,NN,MR,NOVALUE,NOVALUE,MN2,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,CS1,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,1,QI,NOVALUE,NOVALUE,NOVALUE,1,NOVALUE,NOVALUE
SYN_731_002394,SYNTHETIC,constrained_empirical_recombination,710,x731,devCategory|dynamicGasMaster,2,1.0,True,False,0.03389830508474576,0,flexim,x731,stationaer,G,731,GP,ST,4,1,N,N,N,MN,NN,NOVALUE,NOVALUE,MN1,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,CS1,NOVALUE,NOVALUE,IS1,NOVALUE,NOVALUE,TT1,NOVALUE,NOVALUE,NOVALUE,FWI,1,QI,NOVALUE,NOVALUE,NOVALUE,NOVALUE,1,NOVALUE
SYN_731_002395,SYNTHETIC,constrained_empirical_recombination,592,x731,temperaturEingaenge,1,1.0,True,False,0.01694915254237288,0,flexim,x731,stationaer,F,731,GP,ST,4,1,A,2,N,MN,NN,NOVALUE,NOVALUE,NOVALUE,NOVALUE,MP1,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,CS1,NOVALUE,NOVALUE,IS1,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,FWI,1,QI,NOVALUE,NOVALUE,NOVALUE,1,NOVALUE,1
