canonical_configuration_id,package_context,source_canonical_configuration_id,source_row,generation_method,num_changed_characteristics,changed_characteristics,nearest_real_distance,constraint_valid,devCategory,characteristic,housing,powerSupply,numberOfChannels,explosionApproval,protectionArea,certification,dataInterface,stromSchaltbar,stromEingaenge,temperaturEingaenge,binaerDigitalOpenColl_MN,binaerOpenColl_MP,waveInjector,dev_advMeterVerification,dynamicGasMaster,customUserFluid,steamApplication
CFG731_fe2a2a8faea232df,x731,CFG731_33fed5318b1a4f2f,544,TWO_CHARACTERISTIC,2,devCategory|customUserFluid,2,True,G,GP,ST,4,1,N,N,MN,NN,CS1,NOVALUE,TT1,NOVALUE,MP1,FWI,1,NOVALUE,NOVALUE,NOVALUE
CFG731_945ec45cf3b7cf9b,x731,CFG731_33fed5318b1a4f2f,544,TWO_CHARACTERISTIC,2,dataInterface|stromSchaltbar,1,True,F,GP,ST,4,1,N,N,MN,HS,NOVALUE,NOVALUE,TT1,NOVALUE,MP1,FWI,1,NOVALUE,1,NOVALUE
CFG731_abf300653ebef693,x731,CFG731_33fed5318b1a4f2f,544,TWO_CHARACTERISTIC,2,dataInterface|temperaturEingaenge,1,True,F,GP,ST,4,1,N,N,MN,HS,CS1,NOVALUE,NOVALUE,NOVALUE,MP1,FWI,1,NOVALUE,1,NOVALUE
CFG731_cf0392d0aaac28b1,x731,CFG731_33fed5318b1a4f2f,544,TWO_CHARACTERISTIC,2,dataInterface|binaerOpenColl_MP,1,True,F,GP,ST,4,1,N,N,MN,HS,CS1,NOVALUE,TT1,NOVALUE,NOVALUE,FWI,1,NOVALUE,1,NOVALUE
CFG731_b1e02a551129fc1a,x731,CFG731_33fed5318b1a4f2f,544,TWO_CHARACTERISTIC,2,dataInterface|dev_advMeterVerification,1,True,F,GP,ST,4,1,N,N,MN,HS,CS1,NOVALUE,TT1,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,1,NOVALUE
CFG731_3399b9d467bfc71a,x731,CFG731_33fed5318b1a4f2f,544,TWO_CHARACTERISTIC,2,dataInterface|customUserFluid,1,True,F,GP,ST,4,1,N,N,MN,HS,CS1,NOVALUE,TT1,NOVALUE,MP1,FWI,1,NOVALUE,NOVALUE,NOVALUE
CFG731_90d346070033b925,x731,CFG731_33fed5318b1a4f2f,544,TWO_CHARACTERISTIC,2,stromSchaltbar|binaerOpenColl_MP,2,True,F,GP,ST,4,1,N,N,MN,NN,NOVALUE,NOVALUE,TT1,NOVALUE,NOVALUE,FWI,1,NOVALUE,1,NOVALUE
CFG731_44f37ba8c0af5be8,x731,CFG731_33fed5318b1a4f2f,544,TWO_CHARACTERISTIC,2,stromSchaltbar|dev_advMeterVerification,2,True,F,GP,ST,4,1,N,N,MN,NN,NOVALUE,NOVALUE,TT1,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,1,NOVALUE
CFG731_e20ca02c33e05b41,x731,CFG731_33fed5318b1a4f2f,544,TWO_CHARACTERISTIC,2,stromSchaltbar|customUserFluid,2,True,F,GP,ST,4,1,N,N,MN,NN,NOVALUE,NOVALUE,TT1,NOVALUE,MP1,FWI,1,NOVALUE,NOVALUE,NOVALUE
CFG731_f6c0c7cbe4aedd64,x731,CFG731_33fed5318b1a4f2f,544,TWO_CHARACTERISTIC,2,stromEingaenge|binaerOpenColl_MP,1,True,F,GP,ST,4,1,N,N,MN,NN,CS1,IS1,TT1,NOVALUE,NOVALUE,FWI,1,NOVALUE,1,NOVALUE
CFG731_6b809c836e3ca8a1,x731,CFG731_33fed5318b1a4f2f,544,TWO_CHARACTERISTIC,2,stromEingaenge|dev_advMeterVerification,1,True,F,GP,ST,4,1,N,N,MN,NN,CS1,IS1,TT1,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,1,NOVALUE
CFG731_091f946b84ae26df,x731,CFG731_33fed5318b1a4f2f,544,TWO_CHARACTERISTIC,2,stromEingaenge|customUserFluid,1,True,F,GP,ST,4,1,N,N,MN,NN,CS1,IS1,TT1,NOVALUE,MP1,FWI,1,NOVALUE,NOVALUE,NOVALUE
CFG731_65cd16627a335b8e,x731,CFG731_33fed5318b1a4f2f,544,TWO_CHARACTERISTIC,2,temperaturEingaenge|binaerOpenColl_MP,1,True,F,GP,ST,4,1,N,N,MN,NN,CS1,NOVALUE,NOVALUE,NOVALUE,NOVALUE,FWI,1,NOVALUE,1,NOVALUE
CFG731_736953a253ffd341,x731,CFG731_33fed5318b1a4f2f,544,TWO_CHARACTERISTIC,2,temperaturEingaenge|dev_advMeterVerification,1,True,F,GP,ST,4,1,N,N,MN,NN,CS1,NOVALUE,NOVALUE,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,1,NOVALUE
CFG731_77ac60f5637770e9,x731,CFG731_33fed5318b1a4f2f,544,TWO_CHARACTERISTIC,2,temperaturEingaenge|customUserFluid,1,True,F,GP,ST,4,1,N,N,MN,NN,CS1,NOVALUE,NOVALUE,NOVALUE,MP1,FWI,1,NOVALUE,NOVALUE,NOVALUE
CFG731_c09a2b39ab3ecba0,x731,CFG731_33fed5318b1a4f2f,544,TWO_CHARACTERISTIC,2,binaerOpenColl_MP|dev_advMeterVerification,2,True,F,GP,ST,4,1,N,N,MN,NN,CS1,NOVALUE,TT1,NOVALUE,NOVALUE,FWI,NOVALUE,NOVALUE,1,NOVALUE
CFG731_674515f807e76711,x731,CFG731_33fed5318b1a4f2f,544,TWO_CHARACTERISTIC,2,binaerOpenColl_MP|customUserFluid,2,True,F,GP,ST,4,1,N,N,MN,NN,CS1,NOVALUE,TT1,NOVALUE,NOVALUE,FWI,1,NOVALUE,NOVALUE,NOVALUE
CFG731_dc58152d72e8acd7,x731,CFG731_33fed5318b1a4f2f,544,TWO_CHARACTERISTIC,2,dev_advMeterVerification|customUserFluid,2,True,F,GP,ST,4,1,N,N,MN,NN,CS1,NOVALUE,TT1,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
CFG731_169a8482d2028dff,x731,CFG731_608c0251ef380592,546,TWO_CHARACTERISTIC,2,devCategory|dataInterface,1,True,G,GP,ST,4,1,N,N,MN,HS,CS1,IS1,TT1,NOVALUE,MP1,FWI,1,NOVALUE,1,NOVALUE
CFG731_9d1c08e274eec8a3,x731,CFG731_608c0251ef380592,546,TWO_CHARACTERISTIC,2,devCategory|stromSchaltbar,2,True,G,GP,ST,4,1,N,N,MN,NN,NOVALUE,IS1,TT1,NOVALUE,MP1,FWI,1,NOVALUE,1,NOVALUE
CFG731_6479c64b385feda4,x731,CFG731_608c0251ef380592,546,TWO_CHARACTERISTIC,2,devCategory|temperaturEingaenge,2,True,G,GP,ST,4,1,N,N,MN,NN,CS1,IS1,NOVALUE,NOVALUE,MP1,FWI,1,NOVALUE,1,NOVALUE
CFG731_846378be702c1347,x731,CFG731_608c0251ef380592,546,TWO_CHARACTERISTIC,2,devCategory|binaerOpenColl_MP,2,True,G,GP,ST,4,1,N,N,MN,NN,CS1,IS1,TT1,NOVALUE,NOVALUE,FWI,1,NOVALUE,1,NOVALUE
CFG731_15ce702f1ca92bbf,x731,CFG731_608c0251ef380592,546,TWO_CHARACTERISTIC,2,devCategory|dev_advMeterVerification,2,True,G,GP,ST,4,1,N,N,MN,NN,CS1,IS1,TT1,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,1,NOVALUE
CFG731_9637b2f8d628ff9d,x731,CFG731_608c0251ef380592,546,TWO_CHARACTERISTIC,2,devCategory|customUserFluid,2,True,G,GP,ST,4,1,N,N,MN,NN,CS1,IS1,TT1,NOVALUE,MP1,FWI,1,NOVALUE,NOVALUE,NOVALUE
CFG731_e8f6cbe0006a0957,x731,CFG731_608c0251ef380592,546,TWO_CHARACTERISTIC,2,dataInterface|temperaturEingaenge,1,True,F,GP,ST,4,1,N,N,MN,HS,CS1,IS1,NOVALUE,NOVALUE,MP1,FWI,1,NOVALUE,1,NOVALUE
CFG731_03baa73b38c673c5,x731,CFG731_608c0251ef380592,546,TWO_CHARACTERISTIC,2,dataInterface|binaerOpenColl_MP,1,True,F,GP,ST,4,1,N,N,MN,HS,CS1,IS1,TT1,NOVALUE,NOVALUE,FWI,1,NOVALUE,1,NOVALUE
CFG731_99a28077f36fe435,x731,CFG731_608c0251ef380592,546,TWO_CHARACTERISTIC,2,dataInterface|dev_advMeterVerification,1,True,F,GP,ST,4,1,N,N,MN,HS,CS1,IS1,TT1,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,1,NOVALUE
CFG731_307ce44cbcefe66b,x731,CFG731_608c0251ef380592,546,TWO_CHARACTERISTIC,2,dataInterface|customUserFluid,1,True,F,GP,ST,4,1,N,N,MN,HS,CS1,IS1,TT1,NOVALUE,MP1,FWI,1,NOVALUE,NOVALUE,NOVALUE
CFG731_cc7f50ed6efbf86c,x731,CFG731_608c0251ef380592,546,TWO_CHARACTERISTIC,2,stromSchaltbar|binaerOpenColl_MP,2,True,F,GP,ST,4,1,N,N,MN,NN,NOVALUE,IS1,TT1,NOVALUE,NOVALUE,FWI,1,NOVALUE,1,NOVALUE
CFG731_d4c4d2d88d653c5d,x731,CFG731_608c0251ef380592,546,TWO_CHARACTERISTIC,2,stromSchaltbar|dev_advMeterVerification,2,True,F,GP,ST,4,1,N,N,MN,NN,NOVALUE,IS1,TT1,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,1,NOVALUE
CFG731_0e40dc79b8499815,x731,CFG731_608c0251ef380592,546,TWO_CHARACTERISTIC,2,stromSchaltbar|customUserFluid,2,True,F,GP,ST,4,1,N,N,MN,NN,NOVALUE,IS1,TT1,NOVALUE,MP1,FWI,1,NOVALUE,NOVALUE,NOVALUE
CFG731_f60bea4524c4e49f,x731,CFG731_608c0251ef380592,546,TWO_CHARACTERISTIC,2,temperaturEingaenge|binaerOpenColl_MP,2,True,F,GP,ST,4,1,N,N,MN,NN,CS1,IS1,NOVALUE,NOVALUE,NOVALUE,FWI,1,NOVALUE,1,NOVALUE
CFG731_afcbb5cc169c287b,x731,CFG731_608c0251ef380592,546,TWO_CHARACTERISTIC,2,temperaturEingaenge|dev_advMeterVerification,2,True,F,GP,ST,4,1,N,N,MN,NN,CS1,IS1,NOVALUE,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,1,NOVALUE
CFG731_1d8d35d74cbf5573,x731,CFG731_608c0251ef380592,546,TWO_CHARACTERISTIC,2,temperaturEingaenge|customUserFluid,2,True,F,GP,ST,4,1,N,N,MN,NN,CS1,IS1,NOVALUE,NOVALUE,MP1,FWI,1,NOVALUE,NOVALUE,NOVALUE
CFG731_5de6ca53a86b09c9,x731,CFG731_608c0251ef380592,546,TWO_CHARACTERISTIC,2,binaerOpenColl_MP|dev_advMeterVerification,2,True,F,GP,ST,4,1,N,N,MN,NN,CS1,IS1,TT1,NOVALUE,NOVALUE,FWI,NOVALUE,NOVALUE,1,NOVALUE
CFG731_d60e71193db8ac72,x731,CFG731_608c0251ef380592,546,TWO_CHARACTERISTIC,2,binaerOpenColl_MP|customUserFluid,2,True,F,GP,ST,4,1,N,N,MN,NN,CS1,IS1,TT1,NOVALUE,NOVALUE,FWI,1,NOVALUE,NOVALUE,NOVALUE
CFG731_3fcc8154cde02384,x731,CFG731_608c0251ef380592,546,TWO_CHARACTERISTIC,2,dev_advMeterVerification|customUserFluid,1,True,F,GP,ST,4,1,N,N,MN,NN,CS1,IS1,TT1,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
CFG731_ef3aafb29e854577,x731,CFG731_75466cb810218a66,549,ONE_CHARACTERISTIC,1,devCategory,1,True,G,GP,ST,4,1,N,N,MN,NN,NOVALUE,IS1,NOVALUE,NOVALUE,MP1,FWI,1,NOVALUE,1,NOVALUE
CFG731_1d294b2de760852b,x731,CFG731_75466cb810218a66,549,ONE_CHARACTERISTIC,1,dataInterface,1,True,F,GP,ST,4,1,N,N,MN,HS,NOVALUE,IS1,NOVALUE,NOVALUE,MP1,FWI,1,NOVALUE,1,NOVALUE
CFG731_d59b14d4b0b9324d,x731,CFG731_75466cb810218a66,549,ONE_CHARACTERISTIC,1,binaerOpenColl_MP,1,True,F,GP,ST,4,1,N,N,MN,NN,NOVALUE,IS1,NOVALUE,NOVALUE,NOVALUE,FWI,1,NOVALUE,1,NOVALUE
CFG731_faa6b560b4d99a0a,x731,CFG731_75466cb810218a66,549,ONE_CHARACTERISTIC,1,dev_advMeterVerification,1,True,F,GP,ST,4,1,N,N,MN,NN,NOVALUE,IS1,NOVALUE,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,1,NOVALUE
CFG731_09db81b4dee54f57,x731,CFG731_75466cb810218a66,549,ONE_CHARACTERISTIC,1,customUserFluid,1,True,F,GP,ST,4,1,N,N,MN,NN,NOVALUE,IS1,NOVALUE,NOVALUE,MP1,FWI,1,NOVALUE,NOVALUE,NOVALUE
CFG731_0f034b03a7f1e0db,x731,CFG731_75466cb810218a66,549,TWO_CHARACTERISTIC,2,devCategory|dataInterface,2,True,G,GP,ST,4,1,N,N,MN,HS,NOVALUE,IS1,NOVALUE,NOVALUE,MP1,FWI,1,NOVALUE,1,NOVALUE
CFG731_da03b61dd1a0eef7,x731,CFG731_75466cb810218a66,549,TWO_CHARACTERISTIC,2,devCategory|stromEingaenge,2,True,G,GP,ST,4,1,N,N,MN,NN,NOVALUE,NOVALUE,NOVALUE,NOVALUE,MP1,FWI,1,NOVALUE,1,NOVALUE
CFG731_7ab57d2dff7e0e9e,x731,CFG731_75466cb810218a66,549,TWO_CHARACTERISTIC,2,devCategory|binaerOpenColl_MP,2,True,G,GP,ST,4,1,N,N,MN,NN,NOVALUE,IS1,NOVALUE,NOVALUE,NOVALUE,FWI,1,NOVALUE,1,NOVALUE
CFG731_e9d011130d25df49,x731,CFG731_75466cb810218a66,549,TWO_CHARACTERISTIC,2,devCategory|dev_advMeterVerification,2,True,G,GP,ST,4,1,N,N,MN,NN,NOVALUE,IS1,NOVALUE,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,1,NOVALUE
CFG731_6b6d33013dd9ea59,x731,CFG731_75466cb810218a66,549,TWO_CHARACTERISTIC,2,devCategory|customUserFluid,2,True,G,GP,ST,4,1,N,N,MN,NN,NOVALUE,IS1,NOVALUE,NOVALUE,MP1,FWI,1,NOVALUE,NOVALUE,NOVALUE
CFG731_03a0acb5799247e8,x731,CFG731_75466cb810218a66,549,TWO_CHARACTERISTIC,2,dataInterface|stromEingaenge,2,True,F,GP,ST,4,1,N,N,MN,HS,NOVALUE,NOVALUE,NOVALUE,NOVALUE,MP1,FWI,1,NOVALUE,1,NOVALUE
CFG731_5ddd21050be2e4b7,x731,CFG731_75466cb810218a66,549,TWO_CHARACTERISTIC,2,dataInterface|binaerOpenColl_MP,2,True,F,GP,ST,4,1,N,N,MN,HS,NOVALUE,IS1,NOVALUE,NOVALUE,NOVALUE,FWI,1,NOVALUE,1,NOVALUE
CFG731_40cc1d418c5ce215,x731,CFG731_75466cb810218a66,549,TWO_CHARACTERISTIC,2,dataInterface|dev_advMeterVerification,2,True,F,GP,ST,4,1,N,N,MN,HS,NOVALUE,IS1,NOVALUE,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,1,NOVALUE
CFG731_f5e4423008b8f4a4,x731,CFG731_75466cb810218a66,549,TWO_CHARACTERISTIC,2,dataInterface|customUserFluid,2,True,F,GP,ST,4,1,N,N,MN,HS,NOVALUE,IS1,NOVALUE,NOVALUE,MP1,FWI,1,NOVALUE,NOVALUE,NOVALUE
CFG731_e89db77c042c1c09,x731,CFG731_75466cb810218a66,549,TWO_CHARACTERISTIC,2,stromEingaenge|binaerOpenColl_MP,2,True,F,GP,ST,4,1,N,N,MN,NN,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,FWI,1,NOVALUE,1,NOVALUE
CFG731_0f5c97e9a353aceb,x731,CFG731_75466cb810218a66,549,TWO_CHARACTERISTIC,2,stromEingaenge|dev_advMeterVerification,2,True,F,GP,ST,4,1,N,N,MN,NN,NOVALUE,NOVALUE,NOVALUE,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,1,NOVALUE
CFG731_80111b4570b9ac1d,x731,CFG731_75466cb810218a66,549,TWO_CHARACTERISTIC,2,stromEingaenge|customUserFluid,2,True,F,GP,ST,4,1,N,N,MN,NN,NOVALUE,NOVALUE,NOVALUE,NOVALUE,MP1,FWI,1,NOVALUE,NOVALUE,NOVALUE
CFG731_63f7d701590607b0,x731,CFG731_75466cb810218a66,549,TWO_CHARACTERISTIC,2,binaerOpenColl_MP|dev_advMeterVerification,2,True,F,GP,ST,4,1,N,N,MN,NN,NOVALUE,IS1,NOVALUE,NOVALUE,NOVALUE,FWI,NOVALUE,NOVALUE,1,NOVALUE
CFG731_576db798689c655c,x731,CFG731_75466cb810218a66,549,TWO_CHARACTERISTIC,2,binaerOpenColl_MP|customUserFluid,2,True,F,GP,ST,4,1,N,N,MN,NN,NOVALUE,IS1,NOVALUE,NOVALUE,NOVALUE,FWI,1,NOVALUE,NOVALUE,NOVALUE
CFG731_2da10ef960751e41,x731,CFG731_75466cb810218a66,549,TWO_CHARACTERISTIC,2,dev_advMeterVerification|customUserFluid,2,True,F,GP,ST,4,1,N,N,MN,NN,NOVALUE,IS1,NOVALUE,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
CFG731_60f61eeac3c4606c,x731,CFG731_2e2dcf1a1925a0c2,550,TWO_CHARACTERISTIC,2,devCategory|dataInterface,2,True,G,GP,ST,4,1,N,N,MN,HS,CS1,NOVALUE,NOVALUE,NOVALUE,MP1,FWI,1,NOVALUE,1,NOVALUE
CFG731_9d9340e2ebc4df36,x731,CFG731_2e2dcf1a1925a0c2,550,TWO_CHARACTERISTIC,2,devCategory|binaerOpenColl_MP,2,True,G,GP,ST,4,1,N,N,MN,NN,CS1,NOVALUE,NOVALUE,NOVALUE,NOVALUE,FWI,1,NOVALUE,1,NOVALUE
CFG731_31c09e9d17dd83d7,x731,CFG731_2e2dcf1a1925a0c2,550,TWO_CHARACTERISTIC,2,devCategory|dev_advMeterVerification,2,True,G,GP,ST,4,1,N,N,MN,NN,CS1,NOVALUE,NOVALUE,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,1,NOVALUE
CFG731_d09d1014e140f83a,x731,CFG731_2e2dcf1a1925a0c2,550,TWO_CHARACTERISTIC,2,devCategory|customUserFluid,2,True,G,GP,ST,4,1,N,N,MN,NN,CS1,NOVALUE,NOVALUE,NOVALUE,MP1,FWI,1,NOVALUE,NOVALUE,NOVALUE
CFG731_ca5f11ba32c5579b,x731,CFG731_2e2dcf1a1925a0c2,550,TWO_CHARACTERISTIC,2,dataInterface|binaerOpenColl_MP,2,True,F,GP,ST,4,1,N,N,MN,HS,CS1,NOVALUE,NOVALUE,NOVALUE,NOVALUE,FWI,1,NOVALUE,1,NOVALUE
CFG731_263874fa377fcf9a,x731,CFG731_2e2dcf1a1925a0c2,550,TWO_CHARACTERISTIC,2,dataInterface|dev_advMeterVerification,2,True,F,GP,ST,4,1,N,N,MN,HS,CS1,NOVALUE,NOVALUE,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,1,NOVALUE
CFG731_14329cf1c9d9bc9c,x731,CFG731_2e2dcf1a1925a0c2,550,TWO_CHARACTERISTIC,2,dataInterface|customUserFluid,2,True,F,GP,ST,4,1,N,N,MN,HS,CS1,NOVALUE,NOVALUE,NOVALUE,MP1,FWI,1,NOVALUE,NOVALUE,NOVALUE
CFG731_d52ffc95af0989a6,x731,CFG731_2e2dcf1a1925a0c2,550,TWO_CHARACTERISTIC,2,binaerOpenColl_MP|dev_advMeterVerification,2,True,F,GP,ST,4,1,N,N,MN,NN,CS1,NOVALUE,NOVALUE,NOVALUE,NOVALUE,FWI,NOVALUE,NOVALUE,1,NOVALUE
CFG731_828410405049e7cd,x731,CFG731_2e2dcf1a1925a0c2,550,TWO_CHARACTERISTIC,2,binaerOpenColl_MP|customUserFluid,2,True,F,GP,ST,4,1,N,N,MN,NN,CS1,NOVALUE,NOVALUE,NOVALUE,NOVALUE,FWI,1,NOVALUE,NOVALUE,NOVALUE
CFG731_605b10c6ae83f71d,x731,CFG731_2e2dcf1a1925a0c2,550,TWO_CHARACTERISTIC,2,dev_advMeterVerification|customUserFluid,2,True,F,GP,ST,4,1,N,N,MN,NN,CS1,NOVALUE,NOVALUE,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
CFG731_54946322ece48230,x731,CFG731_935bc110c01e9e85,558,TWO_CHARACTERISTIC,2,devCategory|stromSchaltbar,2,True,G,GP,ST,4,1,N,N,MN,HS,NOVALUE,NOVALUE,TT1,NOVALUE,MP1,FWI,1,NOVALUE,1,NOVALUE
CFG731_943713d2f823ab55,x731,CFG731_935bc110c01e9e85,558,TWO_CHARACTERISTIC,2,devCategory|binaerOpenColl_MP,2,True,G,GP,ST,4,1,N,N,MN,HS,CS1,NOVALUE,TT1,NOVALUE,NOVALUE,FWI,1,NOVALUE,1,NOVALUE
CFG731_6a09483f16253de9,x731,CFG731_935bc110c01e9e85,558,TWO_CHARACTERISTIC,2,devCategory|dev_advMeterVerification,2,True,G,GP,ST,4,1,N,N,MN,HS,CS1,NOVALUE,TT1,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,1,NOVALUE
CFG731_6578e1062658de52,x731,CFG731_935bc110c01e9e85,558,TWO_CHARACTERISTIC,2,devCategory|customUserFluid,2,True,G,GP,ST,4,1,N,N,MN,HS,CS1,NOVALUE,TT1,NOVALUE,MP1,FWI,1,NOVALUE,NOVALUE,NOVALUE
CFG731_0dc23d4863b02213,x731,CFG731_935bc110c01e9e85,558,TWO_CHARACTERISTIC,2,stromSchaltbar|binaerOpenColl_MP,2,True,F,GP,ST,4,1,N,N,MN,HS,NOVALUE,NOVALUE,TT1,NOVALUE,NOVALUE,FWI,1,NOVALUE,1,NOVALUE
CFG731_bf1a00f34a3fe1c0,x731,CFG731_935bc110c01e9e85,558,TWO_CHARACTERISTIC,2,stromSchaltbar|dev_advMeterVerification,2,True,F,GP,ST,4,1,N,N,MN,HS,NOVALUE,NOVALUE,TT1,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,1,NOVALUE
CFG731_fe4ebafd0ebd3c77,x731,CFG731_935bc110c01e9e85,558,TWO_CHARACTERISTIC,2,stromSchaltbar|customUserFluid,2,True,F,GP,ST,4,1,N,N,MN,HS,NOVALUE,NOVALUE,TT1,NOVALUE,MP1,FWI,1,NOVALUE,NOVALUE,NOVALUE
CFG731_6ba028da3bba9c41,x731,CFG731_935bc110c01e9e85,558,TWO_CHARACTERISTIC,2,binaerOpenColl_MP|dev_advMeterVerification,2,True,F,GP,ST,4,1,N,N,MN,HS,CS1,NOVALUE,TT1,NOVALUE,NOVALUE,FWI,NOVALUE,NOVALUE,1,NOVALUE
CFG731_eff2b6eef0bebb97,x731,CFG731_935bc110c01e9e85,558,TWO_CHARACTERISTIC,2,binaerOpenColl_MP|customUserFluid,2,True,F,GP,ST,4,1,N,N,MN,HS,CS1,NOVALUE,TT1,NOVALUE,NOVALUE,FWI,1,NOVALUE,NOVALUE,NOVALUE
CFG731_9c0eafc2f63f14a3,x731,CFG731_935bc110c01e9e85,558,TWO_CHARACTERISTIC,2,dev_advMeterVerification|customUserFluid,2,True,F,GP,ST,4,1,N,N,MN,HS,CS1,NOVALUE,TT1,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
CFG731_b42b7f74564652a5,x731,CFG731_ddd1ce28a3456ff6,560,TWO_CHARACTERISTIC,2,devCategory|stromSchaltbar,1,True,G,GP,ST,4,1,N,N,MN,HS,NOVALUE,IS1,TT1,NOVALUE,MP1,FWI,1,NOVALUE,1,NOVALUE
CFG731_43317e765dc13ae7,x731,CFG731_ddd1ce28a3456ff6,560,TWO_CHARACTERISTIC,2,devCategory|temperaturEingaenge,2,True,G,GP,ST,4,1,N,N,MN,HS,CS1,IS1,NOVALUE,NOVALUE,MP1,FWI,1,NOVALUE,1,NOVALUE
CFG731_728dc15d095a4104,x731,CFG731_ddd1ce28a3456ff6,560,TWO_CHARACTERISTIC,2,devCategory|binaerOpenColl_MP,2,True,G,GP,ST,4,1,N,N,MN,HS,CS1,IS1,TT1,NOVALUE,NOVALUE,FWI,1,NOVALUE,1,NOVALUE
CFG731_06a4bf303d36c1b4,x731,CFG731_ddd1ce28a3456ff6,560,TWO_CHARACTERISTIC,2,devCategory|dev_advMeterVerification,2,True,G,GP,ST,4,1,N,N,MN,HS,CS1,IS1,TT1,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,1,NOVALUE
CFG731_0c494b1481ba5fc9,x731,CFG731_ddd1ce28a3456ff6,560,TWO_CHARACTERISTIC,2,devCategory|customUserFluid,2,True,G,GP,ST,4,1,N,N,MN,HS,CS1,IS1,TT1,NOVALUE,MP1,FWI,1,NOVALUE,NOVALUE,NOVALUE
CFG731_f57aa7e1d23d1414,x731,CFG731_ddd1ce28a3456ff6,560,TWO_CHARACTERISTIC,2,stromSchaltbar|binaerOpenColl_MP,1,True,F,GP,ST,4,1,N,N,MN,HS,NOVALUE,IS1,TT1,NOVALUE,NOVALUE,FWI,1,NOVALUE,1,NOVALUE
CFG731_f94377afb8e5deeb,x731,CFG731_ddd1ce28a3456ff6,560,TWO_CHARACTERISTIC,2,stromSchaltbar|dev_advMeterVerification,1,True,F,GP,ST,4,1,N,N,MN,HS,NOVALUE,IS1,TT1,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,1,NOVALUE
CFG731_1757176720bbad01,x731,CFG731_ddd1ce28a3456ff6,560,TWO_CHARACTERISTIC,2,stromSchaltbar|customUserFluid,1,True,F,GP,ST,4,1,N,N,MN,HS,NOVALUE,IS1,TT1,NOVALUE,MP1,FWI,1,NOVALUE,NOVALUE,NOVALUE
CFG731_9734f0dec171ba72,x731,CFG731_ddd1ce28a3456ff6,560,TWO_CHARACTERISTIC,2,temperaturEingaenge|binaerOpenColl_MP,2,True,F,GP,ST,4,1,N,N,MN,HS,CS1,IS1,NOVALUE,NOVALUE,NOVALUE,FWI,1,NOVALUE,1,NOVALUE
CFG731_3daa091181ed5329,x731,CFG731_ddd1ce28a3456ff6,560,TWO_CHARACTERISTIC,2,temperaturEingaenge|dev_advMeterVerification,2,True,F,GP,ST,4,1,N,N,MN,HS,CS1,IS1,NOVALUE,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,1,NOVALUE
CFG731_20fe81ae7d0a406e,x731,CFG731_ddd1ce28a3456ff6,560,TWO_CHARACTERISTIC,2,temperaturEingaenge|customUserFluid,2,True,F,GP,ST,4,1,N,N,MN,HS,CS1,IS1,NOVALUE,NOVALUE,MP1,FWI,1,NOVALUE,NOVALUE,NOVALUE
CFG731_f9fc97e55939fe74,x731,CFG731_ddd1ce28a3456ff6,560,TWO_CHARACTERISTIC,2,binaerOpenColl_MP|dev_advMeterVerification,2,True,F,GP,ST,4,1,N,N,MN,HS,CS1,IS1,TT1,NOVALUE,NOVALUE,FWI,NOVALUE,NOVALUE,1,NOVALUE
CFG731_5fe81a6927bfed57,x731,CFG731_ddd1ce28a3456ff6,560,TWO_CHARACTERISTIC,2,binaerOpenColl_MP|customUserFluid,2,True,F,GP,ST,4,1,N,N,MN,HS,CS1,IS1,TT1,NOVALUE,NOVALUE,FWI,1,NOVALUE,NOVALUE,NOVALUE
CFG731_63b50b6b631946e6,x731,CFG731_ddd1ce28a3456ff6,560,TWO_CHARACTERISTIC,2,dev_advMeterVerification|customUserFluid,1,True,F,GP,ST,4,1,N,N,MN,HS,CS1,IS1,TT1,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
