rfq_id,regime,model,package,predicted_configuration_id,synthetic_engineer_configuration_id,model_probability,candidate_count,exact_choice,mandatory_equivalent,mandatory_preferred_equivalent,predicted_mandatory_total,predicted_mandatory_satisfied,predicted_mandatory_violations,predicted_preferred_total,predicted_preferred_satisfied,predicted_preferred_differences,ground_truth_mandatory_valid,ground_truth_mandatory_preferred_valid,outcome_category
RFQ731-002410,PROVENANCE_AWARE,RANDOM_FOREST,X731,CFG731_62d0f0f6bab9bdcb,CFG731_34e092c266a308aa,0.9898059072342168,2,False,True,True,13,13,0,2,2,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-002416,PROVENANCE_AWARE,RANDOM_FOREST,X731,CFG731_c887ba58c35036a9,CFG731_5ae84b6119935c38,0.8231820915094032,11,False,True,True,9,9,0,3,3,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-002427,PROVENANCE_AWARE,RANDOM_FOREST,G731ST-LT,CFG731_8da1da530d6ae54d,CFG731_1d89d7fdc7355744,0.777763179587804,2,False,True,True,13,13,0,2,2,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-002429,PROVENANCE_AWARE,RANDOM_FOREST,X731,CFG731_8d2d91c46ccfb471,CFG731_2e49817fa45fc350,0.9887146935809676,4,False,True,True,13,13,0,1,1,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-002430,PROVENANCE_AWARE,RANDOM_FOREST,F731TE,CFG731_54559f782190a122,CFG731_54559f782190a122,0.9984278142987024,1,True,True,True,9,9,0,4,4,0,True,True,EXACT_SYNTHETIC_ENGINEER_CHOICE
RFQ731-002431,PROVENANCE_AWARE,RANDOM_FOREST,X731,CFG731_36c553adc9f5ebf3,CFG731_da5f98932a1c6afd,0.7059873237581721,3,False,True,True,9,9,0,5,5,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-002440,PROVENANCE_AWARE,RANDOM_FOREST,F731PW,CFG731_327bfa077bbbd45e,CFG731_327bfa077bbbd45e,0.9304581529862388,1,True,True,True,11,11,0,1,1,0,True,True,EXACT_SYNTHETIC_ENGINEER_CHOICE
RFQ731-002448,PROVENANCE_AWARE,RANDOM_FOREST,G731ST-HT,CFG731_bbffb73f3dff6787,CFG731_920bf82480de0a61,0.9682966988405256,4,False,True,True,10,10,0,4,4,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-002465,PROVENANCE_AWARE,RANDOM_FOREST,X731,CFG731_89772de94df83ba5,CFG731_04a53b6cc81d57d6,0.9209536304521988,2,False,True,True,13,13,0,2,2,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-002478,PROVENANCE_AWARE,RANDOM_FOREST,G731ST-HT,CFG731_a3b03637ed22317c,CFG731_c209599718b42485,0.9858347802663278,8,False,True,True,10,10,0,3,3,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-002511,PROVENANCE_AWARE,RANDOM_FOREST,X731,CFG731_da02526d254e2e35,CFG731_5e0166a160f3ed77,0.9840195667712542,8,False,True,True,9,9,0,4,4,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-002527,PROVENANCE_AWARE,RANDOM_FOREST,X731,CFG731_91e51485b56960b2,CFG731_b83ac25dbd4e47ee,0.996655949439805,4,False,True,True,12,12,0,3,3,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-002528,PROVENANCE_AWARE,RANDOM_FOREST,F731PW,CFG731_92efd7a3c43da152,CFG731_92efd7a3c43da152,0.8719301586465522,1,True,True,True,10,10,0,2,2,0,True,True,EXACT_SYNTHETIC_ENGINEER_CHOICE
RFQ731-002534,PROVENANCE_AWARE,RANDOM_FOREST,X731,CFG731_c39096767a7ae083,CFG731_c3b5b1049b2ed7bb,0.8956815147889949,12,False,True,True,12,12,0,1,1,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-002538,PROVENANCE_AWARE,RANDOM_FOREST,G731ST-LT,CFG731_a40ab19ad6671fbe,CFG731_e1516ef53069d5e2,0.8437062018811732,4,False,True,True,11,11,0,3,3,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-002543,PROVENANCE_AWARE,RANDOM_FOREST,X731,CFG731_bbcb665ced67f8c3,CFG731_39083521b1413e72,0.9226630364674108,6,False,True,True,10,10,0,4,4,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-002558,PROVENANCE_AWARE,RANDOM_FOREST,X731,CFG731_e08dfad4737be3d9,CFG731_f1291711f7901d90,0.9872387012898174,3,False,True,True,12,12,0,3,3,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-002572,PROVENANCE_AWARE,RANDOM_FOREST,G731ST-LT,CFG731_0fdf5c36c9c41e69,CFG731_671960d0fb04b698,0.8759885509328872,4,False,True,True,11,11,0,3,3,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-002574,PROVENANCE_AWARE,RANDOM_FOREST,F731PW,CFG731_0d8116f4900c6919,CFG731_0d8116f4900c6919,0.9978907542501524,1,True,True,True,10,10,0,2,2,0,True,True,EXACT_SYNTHETIC_ENGINEER_CHOICE
RFQ731-002578,PROVENANCE_AWARE,RANDOM_FOREST,F731WD_SINGLECHANNEL,CFG731_11c93eca01984a14,CFG731_11c93eca01984a14,0.8402613720893355,1,True,True,True,9,9,0,4,4,0,True,True,EXACT_SYNTHETIC_ENGINEER_CHOICE
RFQ731-002592,PROVENANCE_AWARE,RANDOM_FOREST,X731,CFG731_5e61ce3b60d15e11,CFG731_04a704e692f8fd05,0.8693413040160408,4,False,True,True,9,9,0,6,6,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-002594,PROVENANCE_AWARE,RANDOM_FOREST,X731,CFG731_8f470181ad32eeae,CFG731_5ae746dac49a854b,0.823023181579118,3,False,True,True,10,10,0,5,5,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-002601,PROVENANCE_AWARE,RANDOM_FOREST,G731ST-HT,CFG731_c3a136a8630f644d,CFG731_ad85e442c9239be7,0.6923793429609081,4,False,True,True,9,9,0,5,5,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-002610,PROVENANCE_AWARE,RANDOM_FOREST,X731,CFG731_97796c9ac2811c94,CFG731_f0b756a84ac83cc9,0.9133888900480902,3,False,True,True,11,11,0,3,3,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-002622,PROVENANCE_AWARE,RANDOM_FOREST,X731,CFG731_6e096e946540ab4e,CFG731_dc94cc026338b073,0.6733458078965339,12,False,True,True,9,9,0,3,3,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-002628,PROVENANCE_AWARE,RANDOM_FOREST,F731TE,CFG731_07fb816f7dc25bc8,CFG731_07fb816f7dc25bc8,0.999508345580314,1,True,True,True,9,9,0,4,4,0,True,True,EXACT_SYNTHETIC_ENGINEER_CHOICE
RFQ731-002632,PROVENANCE_AWARE,RANDOM_FOREST,F731TE,CFG731_ac57adca497d644f,CFG731_ac57adca497d644f,0.7830689985159406,1,True,True,True,10,10,0,3,3,0,True,True,EXACT_SYNTHETIC_ENGINEER_CHOICE
RFQ731-002644,PROVENANCE_AWARE,RANDOM_FOREST,G731ST-LT,CFG731_b86bbf24b1c3a419,CFG731_2db6c530f35d47b9,0.7654290597783076,2,False,True,True,9,9,0,6,6,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-002647,PROVENANCE_AWARE,RANDOM_FOREST,X731,CFG731_c887ba58c35036a9,CFG731_7157b3d45716ad8f,0.9934683034014558,5,False,True,True,12,12,0,2,2,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-002655,PROVENANCE_AWARE,RANDOM_FOREST,X731,CFG731_32a4bb12438a37ab,CFG731_45d35cf8bc922687,0.9844252125857226,2,False,True,True,15,15,0,1,1,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-002662,PROVENANCE_AWARE,RANDOM_FOREST,X731,CFG731_d1cfa46f29f5f652,CFG731_d1cfa46f29f5f652,0.7168090201309909,1,True,True,True,11,11,0,3,3,0,True,True,EXACT_SYNTHETIC_ENGINEER_CHOICE
RFQ731-002668,PROVENANCE_AWARE,RANDOM_FOREST,X731,CFG731_516629085c122a4e,CFG731_3d79b5ed69541acc,0.9510428275580176,6,False,True,True,12,12,0,2,2,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-002671,PROVENANCE_AWARE,RANDOM_FOREST,X731,CFG731_e80085d86d0bbfa9,CFG731_8f5c90133a157a3c,0.9334276501527282,5,False,True,True,10,10,0,4,4,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-002674,PROVENANCE_AWARE,RANDOM_FOREST,G731ST-LT,CFG731_715a3d3226cbaffd,CFG731_9c6b16fef6d02aaf,0.9934925531167696,4,False,True,True,11,11,0,3,3,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-002682,PROVENANCE_AWARE,RANDOM_FOREST,F731PW,CFG731_7785b2914ebb6eaf,CFG731_7785b2914ebb6eaf,0.9991577095535372,1,True,True,True,10,10,0,2,2,0,True,True,EXACT_SYNTHETIC_ENGINEER_CHOICE
RFQ731-002709,PROVENANCE_AWARE,RANDOM_FOREST,G731ST-LT,CFG731_e0009be417f51ccd,CFG731_750dd83a06ba43cb,0.9660964970889668,2,False,True,True,10,10,0,5,5,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-002715,PROVENANCE_AWARE,RANDOM_FOREST,F731WD_DUALCHANNEL,CFG731_819cb4e76943eca6,CFG731_819cb4e76943eca6,0.9975128999467536,1,True,True,True,10,10,0,3,3,0,True,True,EXACT_SYNTHETIC_ENGINEER_CHOICE
RFQ731-002727,PROVENANCE_AWARE,RANDOM_FOREST,X731,CFG731_91e51485b56960b2,CFG731_b8070c62182175c5,0.996655949439805,6,False,True,True,12,12,0,3,3,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-002731,PROVENANCE_AWARE,RANDOM_FOREST,X731,CFG731_fb3a51904298e616,CFG731_fb3a51904298e616,0.9050854313411572,1,True,True,True,9,9,0,5,5,0,True,True,EXACT_SYNTHETIC_ENGINEER_CHOICE
RFQ731-002732,PROVENANCE_AWARE,RANDOM_FOREST,X731,CFG731_63fe6cb51777cd72,CFG731_63fe6cb51777cd72,0.4354260228122444,1,True,True,True,12,12,0,2,2,0,True,True,EXACT_SYNTHETIC_ENGINEER_CHOICE
RFQ731-002734,PROVENANCE_AWARE,RANDOM_FOREST,X731,CFG731_91e51485b56960b2,CFG731_8e5ce09a779d2284,0.96553228987808,6,False,True,True,11,11,0,3,3,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-002744,PROVENANCE_AWARE,RANDOM_FOREST,X731,CFG731_4d7e108ea05eeb07,CFG731_4d7e108ea05eeb07,0.9430386572286512,1,True,True,True,12,12,0,2,2,0,True,True,EXACT_SYNTHETIC_ENGINEER_CHOICE
RFQ731-002748,PROVENANCE_AWARE,RANDOM_FOREST,X731,CFG731_a41fe4e67e82e94f,CFG731_a41fe4e67e82e94f,0.0725796652912767,1,True,True,True,9,9,0,6,6,0,True,True,EXACT_SYNTHETIC_ENGINEER_CHOICE
RFQ731-002752,PROVENANCE_AWARE,RANDOM_FOREST,X731,CFG731_117f19eb2913314e,CFG731_117f19eb2913314e,0.9510539046866472,2,True,True,True,9,9,0,7,7,0,True,True,EXACT_SYNTHETIC_ENGINEER_CHOICE
RFQ731-002755,PROVENANCE_AWARE,RANDOM_FOREST,X731,CFG731_0fbee36816b7af98,CFG731_0fbee36816b7af98,0.9551748775362816,1,True,True,True,13,13,0,4,4,0,True,True,EXACT_SYNTHETIC_ENGINEER_CHOICE
RFQ731-002762,PROVENANCE_AWARE,RANDOM_FOREST,X731,CFG731_5dd42015f6f61801,CFG731_663e1e93ec389f08,0.9801757867713604,4,False,True,True,8,8,0,7,7,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-002764,PROVENANCE_AWARE,RANDOM_FOREST,X731,CFG731_c39096767a7ae083,CFG731_4da2b3fd83325505,0.8656816435190977,4,False,True,True,11,11,0,4,4,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-002767,PROVENANCE_AWARE,RANDOM_FOREST,G731CA,CFG731_5bfe9492c76587ec,CFG731_5bfe9492c76587ec,0.9680350841338838,1,True,True,True,9,9,0,5,5,0,True,True,EXACT_SYNTHETIC_ENGINEER_CHOICE
RFQ731-002776,PROVENANCE_AWARE,RANDOM_FOREST,X731,CFG731_db983e07a279051a,CFG731_67704f1a817ad4cd,0.9046741225578524,2,False,True,True,10,10,0,3,3,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-002781,PROVENANCE_AWARE,RANDOM_FOREST,G731CA,CFG731_0738cd529389f266,CFG731_0738cd529389f266,0.9997892916076934,1,True,True,True,10,10,0,4,4,0,True,True,EXACT_SYNTHETIC_ENGINEER_CHOICE
RFQ731-002798,PROVENANCE_AWARE,RANDOM_FOREST,G731ST-LT,CFG731_77dd17c48f15826c,CFG731_77dd17c48f15826c,0.7865380517988677,2,True,True,True,9,9,0,6,6,0,True,True,EXACT_SYNTHETIC_ENGINEER_CHOICE
RFQ731-002811,PROVENANCE_AWARE,RANDOM_FOREST,F731WD_DUALCHANNEL,CFG731_a4610f5f38e7d946,CFG731_a4610f5f38e7d946,0.9903906653637636,1,True,True,True,8,8,0,5,5,0,True,True,EXACT_SYNTHETIC_ENGINEER_CHOICE
RFQ731-002814,PROVENANCE_AWARE,RANDOM_FOREST,G731ST-HT,CFG731_831a7150258499af,CFG731_e2d64e127f97296d,0.9173482896521484,2,False,True,True,12,12,0,3,3,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-002816,PROVENANCE_AWARE,RANDOM_FOREST,X731,CFG731_67de76f701c9cfad,CFG731_c348ae803bb36511,0.5677804305579168,2,False,True,True,11,11,0,4,4,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-002826,PROVENANCE_AWARE,RANDOM_FOREST,X731,CFG731_5dd42015f6f61801,CFG731_917fc613cc9bf56a,0.9799304636434094,7,False,True,True,9,9,0,5,5,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-002831,PROVENANCE_AWARE,RANDOM_FOREST,G731ST-HT,CFG731_8b18ac1c34209d63,CFG731_ef8d68b6d278bfec,0.8412763172276061,2,False,True,True,14,14,0,1,1,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-002834,PROVENANCE_AWARE,RANDOM_FOREST,X731,CFG731_1cbb464ec15ba84f,CFG731_6204dd6ea742eb13,0.9103102280355324,4,False,True,True,11,11,0,3,3,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-002837,PROVENANCE_AWARE,RANDOM_FOREST,X731,CFG731_3b2a32abbf148ca1,CFG731_8c429238b2628537,0.9917529357819954,2,False,True,True,12,12,0,4,4,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-002842,PROVENANCE_AWARE,RANDOM_FOREST,X731,CFG731_31aa13473958d7d3,CFG731_558c0cc81a7cd52b,0.9525813830217073,11,False,True,True,9,9,0,3,3,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-002854,PROVENANCE_AWARE,RANDOM_FOREST,X731,CFG731_0836695982aaa38c,CFG731_bd2172ffd6b9273a,0.7852932939851982,2,False,True,True,9,9,0,6,6,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-002861,PROVENANCE_AWARE,RANDOM_FOREST,X731,CFG731_32b1041fd68aac23,CFG731_20991e8bae2729c8,0.8799603738328186,4,False,True,True,10,10,0,4,4,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-002872,PROVENANCE_AWARE,RANDOM_FOREST,G731ST-LT,CFG731_32b4b1ec4513af66,CFG731_68d95a26943b3650,0.6223597177929032,4,False,True,True,10,10,0,4,4,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-002899,PROVENANCE_AWARE,RANDOM_FOREST,G731ST-HT,CFG731_4aa7d46b9cfa7d7b,CFG731_72c610ffb054f7c4,0.9777727276413434,6,False,True,True,10,10,0,3,3,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-002908,PROVENANCE_AWARE,RANDOM_FOREST,X731,CFG731_9a0f0b26c7f24725,CFG731_f4dfffb8a9fa30f7,0.8335383744895793,4,False,True,True,11,11,0,4,4,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-002909,PROVENANCE_AWARE,RANDOM_FOREST,X731,CFG731_59f86789e43d86f1,CFG731_59f86789e43d86f1,0.9922585374244824,1,True,True,True,12,12,0,4,4,0,True,True,EXACT_SYNTHETIC_ENGINEER_CHOICE
RFQ731-002938,PROVENANCE_AWARE,RANDOM_FOREST,X731,CFG731_2be17a56b0589fd1,CFG731_2be17a56b0589fd1,0.9940114291516484,1,True,True,True,11,11,0,5,5,0,True,True,EXACT_SYNTHETIC_ENGINEER_CHOICE
RFQ731-002943,PROVENANCE_AWARE,RANDOM_FOREST,G731ST-LT,CFG731_e0009be417f51ccd,CFG731_515a31451814aae9,0.9349306502601306,8,False,True,True,11,11,0,2,2,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-002950,PROVENANCE_AWARE,RANDOM_FOREST,G731ST-LT,CFG731_e0009be417f51ccd,CFG731_515a31451814aae9,0.8225237616201955,8,False,True,True,10,10,0,3,3,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-002955,PROVENANCE_AWARE,RANDOM_FOREST,X731,CFG731_8c8856d21252930e,CFG731_bf8f7d1a25ad0a6e,0.9393277782207052,2,False,True,True,11,11,0,2,2,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-002956,PROVENANCE_AWARE,RANDOM_FOREST,X731,CFG731_7c358bf1aa4ea94e,CFG731_87274fb3dc8d442a,0.8982185074167042,3,False,True,True,11,11,0,2,2,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-002958,PROVENANCE_AWARE,RANDOM_FOREST,G731ST-LT,CFG731_32b4b1ec4513af66,CFG731_68d95a26943b3650,0.7648192430602195,4,False,True,True,11,11,0,3,3,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-002962,PROVENANCE_AWARE,RANDOM_FOREST,G731ST-HT,CFG731_7b2f69a7ca55041b,CFG731_49bb1327a04ca706,0.9182521813675274,2,False,True,True,9,9,0,6,6,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-002974,PROVENANCE_AWARE,RANDOM_FOREST,G731CA,CFG731_d3d0547b464f691d,CFG731_d3d0547b464f691d,0.976361847028758,2,True,True,True,10,10,0,2,2,0,True,True,EXACT_SYNTHETIC_ENGINEER_CHOICE
RFQ731-002997,PROVENANCE_AWARE,RANDOM_FOREST,G731ST-LT,CFG731_715a3d3226cbaffd,CFG731_9c6b16fef6d02aaf,0.9983663610158452,4,False,True,True,10,10,0,4,4,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-003005,PROVENANCE_AWARE,RANDOM_FOREST,X731,CFG731_0fbee36816b7af98,CFG731_2280a2734a5a07b0,0.942336198040388,10,False,True,True,9,9,0,4,4,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-003011,PROVENANCE_AWARE,RANDOM_FOREST,G731ST-LT,CFG731_7f5bfa7b21e81359,CFG731_0e146b48e4ed8b98,0.998277631784124,2,False,True,True,10,10,0,5,5,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-003020,PROVENANCE_AWARE,RANDOM_FOREST,X731,CFG731_cf543b1c3927ab71,CFG731_953eb2d6f6ffc3a0,0.9964954904085422,4,False,True,True,9,9,0,5,5,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-003023,PROVENANCE_AWARE,RANDOM_FOREST,X731,CFG731_7308ee8503151ef3,CFG731_bc06761f9c625643,0.8801070479125341,3,False,True,True,13,13,0,2,2,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-003027,PROVENANCE_AWARE,RANDOM_FOREST,X731,CFG731_8d2d91c46ccfb471,CFG731_9ccdadb28a07accd,0.9849316256639666,6,False,True,True,9,9,0,5,5,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-003029,PROVENANCE_AWARE,RANDOM_FOREST,X731,CFG731_31aa13473958d7d3,CFG731_31aa13473958d7d3,0.8006081046856902,1,True,True,True,12,12,0,5,5,0,True,True,EXACT_SYNTHETIC_ENGINEER_CHOICE
RFQ731-003038,PROVENANCE_AWARE,RANDOM_FOREST,X731,CFG731_e08dfad4737be3d9,CFG731_3a824c7e49bfd8f4,0.9987863517591684,3,False,True,True,9,9,0,6,6,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-003051,PROVENANCE_AWARE,RANDOM_FOREST,G731CA,CFG731_2aca30183aab25a9,CFG731_f235f4dd7693c885,0.9981750913279692,2,False,True,True,8,8,0,4,4,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-003052,PROVENANCE_AWARE,RANDOM_FOREST,F731PW,CFG731_f9fd6a4462ec051a,CFG731_f9fd6a4462ec051a,0.9934867901913782,1,True,True,True,10,10,0,2,2,0,True,True,EXACT_SYNTHETIC_ENGINEER_CHOICE
RFQ731-003064,PROVENANCE_AWARE,RANDOM_FOREST,X731,CFG731_516629085c122a4e,CFG731_5718ef9495972b30,0.969838642950308,2,False,True,True,9,9,0,6,6,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-003082,PROVENANCE_AWARE,RANDOM_FOREST,X731,CFG731_11da8cc369b71f5a,CFG731_a1cadf8c4a6793ba,0.8497897874672731,6,False,True,True,9,9,0,5,5,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-003085,PROVENANCE_AWARE,RANDOM_FOREST,X731,CFG731_eee37571734035ae,CFG731_02ec1e408c44cf5d,0.6150740342173467,2,False,True,True,13,13,0,3,3,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-003092,PROVENANCE_AWARE,RANDOM_FOREST,X731,CFG731_bbcb665ced67f8c3,CFG731_0aa987e1ae960c88,0.9665750486458732,2,False,True,True,12,12,0,3,3,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-003096,PROVENANCE_AWARE,RANDOM_FOREST,X731,CFG731_bbcb665ced67f8c3,CFG731_696639c1a9f714c1,0.7080038016789917,2,False,True,True,10,10,0,5,5,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-003106,PROVENANCE_AWARE,RANDOM_FOREST,G731CA,CFG731_508d465d4c518290,CFG731_508d465d4c518290,0.9974849435879062,1,True,True,True,9,9,0,5,5,0,True,True,EXACT_SYNTHETIC_ENGINEER_CHOICE
RFQ731-003118,PROVENANCE_AWARE,RANDOM_FOREST,G731CA,CFG731_98ec9650b5463fd0,CFG731_98ec9650b5463fd0,0.9989083685362417,2,True,True,True,10,10,0,2,2,0,True,True,EXACT_SYNTHETIC_ENGINEER_CHOICE
RFQ731-003122,PROVENANCE_AWARE,RANDOM_FOREST,F731PW,CFG731_f9fd6a4462ec051a,CFG731_f9fd6a4462ec051a,0.9753587008691198,1,True,True,True,9,9,0,3,3,0,True,True,EXACT_SYNTHETIC_ENGINEER_CHOICE
RFQ731-003124,PROVENANCE_AWARE,RANDOM_FOREST,G731ST-LT,CFG731_715a3d3226cbaffd,CFG731_c050936f4a70e2a0,0.9964170603631984,2,False,True,True,11,11,0,4,4,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-003128,PROVENANCE_AWARE,RANDOM_FOREST,X731,CFG731_e80085d86d0bbfa9,CFG731_b4f65e97f91c3587,0.913897990821128,2,False,True,True,10,10,0,6,6,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-003135,PROVENANCE_AWARE,RANDOM_FOREST,G731ST-LT,CFG731_10085782ed0991cf,CFG731_613ed23f00a94a96,0.7114415812927284,2,False,True,True,13,13,0,2,2,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-003142,PROVENANCE_AWARE,RANDOM_FOREST,X731,CFG731_8189439864af87ea,CFG731_b1631f2fb876e4f4,0.8400319065416986,2,False,True,True,12,12,0,1,1,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-003144,PROVENANCE_AWARE,RANDOM_FOREST,X731,CFG731_f97e51d1da57d99f,CFG731_b2ad61cdb45a54fb,0.983781878218984,4,False,True,True,9,9,0,5,5,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-003149,PROVENANCE_AWARE,RANDOM_FOREST,G731ST-HT,CFG731_cc9ac35e4d9a1854,CFG731_cc9ac35e4d9a1854,0.9950684445013402,1,True,True,True,11,11,0,5,5,0,True,True,EXACT_SYNTHETIC_ENGINEER_CHOICE
RFQ731-003150,PROVENANCE_AWARE,RANDOM_FOREST,G731CA,CFG731_817824ee3a762453,CFG731_817824ee3a762453,0.9999930825627596,1,True,True,True,12,12,0,2,2,0,True,True,EXACT_SYNTHETIC_ENGINEER_CHOICE
RFQ731-003169,PROVENANCE_AWARE,RANDOM_FOREST,X731,CFG731_91e51485b56960b2,CFG731_8e5ce09a779d2284,0.96553228987808,6,False,True,True,11,11,0,3,3,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-003174,PROVENANCE_AWARE,RANDOM_FOREST,F731TE,CFG731_f79503cf8f87ea49,CFG731_f79503cf8f87ea49,0.999270351041858,2,True,True,True,6,6,0,5,5,0,True,True,EXACT_SYNTHETIC_ENGINEER_CHOICE
RFQ731-003183,PROVENANCE_AWARE,RANDOM_FOREST,X731,CFG731_516629085c122a4e,CFG731_abc11b72fc871228,0.9475949389427156,7,False,True,True,12,12,0,1,1,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-003210,PROVENANCE_AWARE,RANDOM_FOREST,F731WD_DUALCHANNEL,CFG731_8281908b452128f3,CFG731_8281908b452128f3,0.9763117967810482,1,True,True,True,12,12,0,1,1,0,True,True,EXACT_SYNTHETIC_ENGINEER_CHOICE
RFQ731-003213,PROVENANCE_AWARE,RANDOM_FOREST,X731,CFG731_b1693ef6b18686ac,CFG731_b1693ef6b18686ac,0.9160969893141032,1,True,True,True,12,12,0,4,4,0,True,True,EXACT_SYNTHETIC_ENGINEER_CHOICE
RFQ731-003214,PROVENANCE_AWARE,RANDOM_FOREST,X731,CFG731_b8b11650a048baf7,CFG731_9d5f3b4b7b2dfa7b,0.9661194139845616,2,False,True,True,13,13,0,2,2,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-003216,PROVENANCE_AWARE,RANDOM_FOREST,X731,CFG731_1147f9711c4bff84,CFG731_1147f9711c4bff84,0.985598661505821,1,True,True,True,9,9,0,5,5,0,True,True,EXACT_SYNTHETIC_ENGINEER_CHOICE
