rfq_id,ml_split,candidate_count,positive_candidates,target_rate,package,has_positive_target
RFQ731-003002,TRAIN,11,1,0.09090909090909091,G731ST-HT,True
RFQ731-003003,TRAIN,1,1,1.0,G731ST-HT,True
RFQ731-003004,TRAIN,1,1,1.0,F731WD_DUALCHANNEL,True
RFQ731-003005,TEST,10,1,0.1,X731,True
RFQ731-003006,TRAIN,1,1,1.0,G731CA,True
RFQ731-003007,TRAIN,2,1,0.5,G731ST-LT,True
RFQ731-003008,TRAIN,4,1,0.25,X731,True
RFQ731-003009,TRAIN,1,1,1.0,F731WD_SINGLECHANNEL,True
RFQ731-003010,TRAIN,1,1,1.0,F731WD_SINGLECHANNEL,True
RFQ731-003011,TEST,2,1,0.5,G731ST-LT,True
RFQ731-003012,TRAIN,6,1,0.16666666666666666,X731,True
RFQ731-003013,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-003014,TRAIN,6,1,0.16666666666666666,X731,True
RFQ731-003015,TRAIN,2,1,0.5,F731TE,True
RFQ731-003016,TRAIN,5,1,0.2,X731,True
RFQ731-003017,TRAIN,4,1,0.25,G731ST-HT,True
RFQ731-003018,TRAIN,4,1,0.25,G731ST-LT,True
RFQ731-003019,TRAIN,2,1,0.5,G731ST-LT,True
RFQ731-003020,TEST,4,1,0.25,X731,True
RFQ731-003021,TRAIN,1,1,1.0,G731CA,True
RFQ731-003022,TRAIN,9,1,0.1111111111111111,X731,True
RFQ731-003023,TEST,3,1,0.3333333333333333,X731,True
RFQ731-003024,TRAIN,1,1,1.0,F731PW,True
RFQ731-003025,TRAIN,8,1,0.125,X731,True
RFQ731-003026,TRAIN,4,1,0.25,X731,True
RFQ731-003027,TEST,6,1,0.16666666666666666,X731,True
RFQ731-003028,TRAIN,1,1,1.0,X731,True
RFQ731-003029,TEST,1,1,1.0,X731,True
RFQ731-003030,TRAIN,2,1,0.5,G731ST-LT,True
RFQ731-003031,TRAIN,1,1,1.0,X731,True
RFQ731-003032,TRAIN,7,1,0.14285714285714285,X731,True
RFQ731-003033,TRAIN,1,1,1.0,X731,True
RFQ731-003034,VALIDATION,8,1,0.125,G731ST-LT,True
RFQ731-003035,TRAIN,2,1,0.5,X731,True
RFQ731-003036,TRAIN,1,1,1.0,X731,True
RFQ731-003037,TRAIN,1,1,1.0,G731ST-HT,True
RFQ731-003038,TEST,3,1,0.3333333333333333,X731,True
RFQ731-003039,TRAIN,4,1,0.25,G731ST-HT,True
RFQ731-003040,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-003041,TRAIN,4,1,0.25,X731,True
RFQ731-003042,TRAIN,4,1,0.25,X731,True
RFQ731-003043,TRAIN,2,1,0.5,X731,True
RFQ731-003044,TRAIN,1,1,1.0,F731TE,True
RFQ731-003045,TRAIN,4,1,0.25,G731ST-LT,True
RFQ731-003046,TRAIN,2,1,0.5,X731,True
RFQ731-003047,VALIDATION,4,1,0.25,X731,True
RFQ731-003048,TRAIN,3,1,0.3333333333333333,F731WD_DUALCHANNEL,True
RFQ731-003049,TRAIN,2,1,0.5,F731WD_SINGLECHANNEL,True
RFQ731-003050,TRAIN,1,1,1.0,G731CA,True
RFQ731-003051,TEST,2,1,0.5,G731CA,True
RFQ731-003052,TEST,1,1,1.0,F731PW,True
RFQ731-003053,TRAIN,11,1,0.09090909090909091,X731,True
RFQ731-003054,TRAIN,10,1,0.1,G731ST-LT,True
RFQ731-003055,TRAIN,6,1,0.16666666666666666,G731ST-HT,True
RFQ731-003056,TRAIN,7,1,0.14285714285714285,X731,True
RFQ731-003057,TRAIN,2,1,0.5,X731,True
RFQ731-003058,TRAIN,4,1,0.25,X731,True
RFQ731-003059,TRAIN,2,1,0.5,G731CA,True
RFQ731-003060,TRAIN,4,1,0.25,X731,True
RFQ731-003061,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-003062,TRAIN,1,1,1.0,G731ST-LT,True
RFQ731-003063,TRAIN,1,1,1.0,F731WD_DUALCHANNEL,True
RFQ731-003064,TEST,2,1,0.5,X731,True
RFQ731-003065,TRAIN,1,1,1.0,F731TE,True
RFQ731-003066,TRAIN,2,1,0.5,X731,True
RFQ731-003067,TRAIN,2,1,0.5,G731ST-HT,True
RFQ731-003068,TRAIN,1,1,1.0,X731,True
RFQ731-003069,TRAIN,1,1,1.0,G731CA,True
RFQ731-003070,TRAIN,8,1,0.125,X731,True
RFQ731-003071,TRAIN,11,1,0.09090909090909091,G731ST-HT,True
RFQ731-003072,TRAIN,1,1,1.0,X731,True
RFQ731-003073,VALIDATION,2,1,0.5,X731,True
RFQ731-003074,VALIDATION,1,1,1.0,G731ST-LT,True
RFQ731-003075,TRAIN,4,1,0.25,X731,True
RFQ731-003076,TRAIN,1,1,1.0,X731,True
RFQ731-003077,TRAIN,1,1,1.0,F731PW,True
RFQ731-003078,TRAIN,2,1,0.5,X731,True
RFQ731-003079,TRAIN,7,1,0.14285714285714285,X731,True
RFQ731-003080,VALIDATION,7,1,0.14285714285714285,G731ST-LT,True
RFQ731-003081,TRAIN,4,1,0.25,X731,True
RFQ731-003082,TEST,6,1,0.16666666666666666,X731,True
RFQ731-003083,VALIDATION,3,1,0.3333333333333333,X731,True
RFQ731-003084,VALIDATION,2,1,0.5,G731CA,True
RFQ731-003085,TEST,2,1,0.5,X731,True
RFQ731-003086,TRAIN,4,1,0.25,X731,True
RFQ731-003087,VALIDATION,2,1,0.5,X731,True
RFQ731-003088,TRAIN,4,1,0.25,G731ST-LT,True
RFQ731-003089,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-003090,TRAIN,2,1,0.5,X731,True
RFQ731-003091,TRAIN,1,1,1.0,X731,True
RFQ731-003092,TEST,2,1,0.5,X731,True
RFQ731-003093,TRAIN,6,1,0.16666666666666666,X731,True
RFQ731-003094,TRAIN,1,1,1.0,F731WD_DUALCHANNEL,True
RFQ731-003095,VALIDATION,2,1,0.5,X731,True
RFQ731-003096,TEST,2,1,0.5,X731,True
RFQ731-003097,TRAIN,1,1,1.0,X731,True
RFQ731-003098,TRAIN,5,1,0.2,X731,True
RFQ731-003099,TRAIN,1,1,1.0,X731,True
RFQ731-003100,TRAIN,2,1,0.5,G731ST-LT,True
RFQ731-003101,TRAIN,10,1,0.1,G731ST-LT,True
RFQ731-003102,TRAIN,1,1,1.0,F731WD_SINGLECHANNEL,True
RFQ731-003103,VALIDATION,2,1,0.5,F731WD_DUALCHANNEL,True
RFQ731-003104,TRAIN,14,1,0.07142857142857142,G731ST-LT,True
RFQ731-003105,TRAIN,2,1,0.5,G731CA,True
RFQ731-003106,TEST,1,1,1.0,G731CA,True
RFQ731-003107,TRAIN,2,1,0.5,F731TE,True
RFQ731-003108,TRAIN,8,1,0.125,G731ST-HT,True
RFQ731-003109,TRAIN,1,1,1.0,X731,True
RFQ731-003110,VALIDATION,3,1,0.3333333333333333,X731,True
RFQ731-003111,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-003112,VALIDATION,2,1,0.5,G731CA,True
RFQ731-003113,TRAIN,4,1,0.25,X731,True
RFQ731-003114,TRAIN,9,1,0.1111111111111111,X731,True
RFQ731-003115,TRAIN,2,1,0.5,X731,True
RFQ731-003116,TRAIN,4,1,0.25,G731ST-LT,True
RFQ731-003117,TRAIN,1,1,1.0,F731WD_DUALCHANNEL,True
RFQ731-003118,TEST,2,1,0.5,G731CA,True
RFQ731-003119,TRAIN,1,1,1.0,F731WD_DUALCHANNEL,True
RFQ731-003120,TRAIN,4,1,0.25,X731,True
RFQ731-003121,TRAIN,1,1,1.0,X731,True
RFQ731-003122,TEST,1,1,1.0,F731PW,True
RFQ731-003123,VALIDATION,7,1,0.14285714285714285,X731,True
RFQ731-003124,TEST,2,1,0.5,G731ST-LT,True
RFQ731-003125,TRAIN,4,1,0.25,X731,True
RFQ731-003126,TRAIN,11,1,0.09090909090909091,X731,True
RFQ731-003127,VALIDATION,2,1,0.5,X731,True
RFQ731-003128,TEST,2,1,0.5,X731,True
RFQ731-003129,TRAIN,2,1,0.5,G731ST-LT,True
RFQ731-003130,TRAIN,2,1,0.5,X731,True
RFQ731-003131,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-003132,TRAIN,1,1,1.0,G731CA,True
RFQ731-003133,TRAIN,5,1,0.2,X731,True
RFQ731-003134,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-003135,TEST,2,1,0.5,G731ST-LT,True
RFQ731-003136,TRAIN,2,1,0.5,G731ST-LT,True
RFQ731-003137,TRAIN,2,1,0.5,G731ST-HT,True
RFQ731-003138,TRAIN,8,1,0.125,G731ST-LT,True
RFQ731-003139,TRAIN,11,1,0.09090909090909091,X731,True
RFQ731-003140,TRAIN,1,1,1.0,X731,True
RFQ731-003141,TRAIN,2,1,0.5,F731WD_DUALCHANNEL,True
RFQ731-003142,TEST,2,1,0.5,X731,True
RFQ731-003143,TRAIN,1,1,1.0,F731WD_SINGLECHANNEL,True
RFQ731-003144,TEST,4,1,0.25,X731,True
RFQ731-003145,VALIDATION,3,1,0.3333333333333333,X731,True
RFQ731-003146,TRAIN,2,1,0.5,X731,True
RFQ731-003147,VALIDATION,8,1,0.125,G731ST-LT,True
RFQ731-003148,TRAIN,8,1,0.125,G731ST-LT,True
RFQ731-003149,TEST,1,1,1.0,G731ST-HT,True
RFQ731-003150,TEST,1,1,1.0,G731CA,True
RFQ731-003151,TRAIN,7,1,0.14285714285714285,X731,True
RFQ731-003152,TRAIN,4,1,0.25,G731ST-LT,True
RFQ731-003153,VALIDATION,2,1,0.5,X731,True
RFQ731-003154,TRAIN,1,1,1.0,G731CA,True
RFQ731-003155,TRAIN,2,1,0.5,G731CA,True
RFQ731-003156,VALIDATION,2,1,0.5,X731,True
RFQ731-003157,VALIDATION,4,1,0.25,X731,True
RFQ731-003158,TRAIN,2,1,0.5,X731,True
RFQ731-003159,TRAIN,11,1,0.09090909090909091,G731ST-LT,True
RFQ731-003160,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-003161,TRAIN,11,1,0.09090909090909091,X731,True
RFQ731-003162,TRAIN,1,1,1.0,X731,True
RFQ731-003163,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-003164,TRAIN,2,1,0.5,G731CA,True
RFQ731-003165,TRAIN,2,1,0.5,X731,True
RFQ731-003166,TRAIN,2,1,0.5,X731,True
RFQ731-003167,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-003168,VALIDATION,8,1,0.125,X731,True
RFQ731-003169,TEST,6,1,0.16666666666666666,X731,True
RFQ731-003170,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-003171,TRAIN,1,1,1.0,G731ST-LT,True
RFQ731-003172,TRAIN,4,1,0.25,X731,True
RFQ731-003173,VALIDATION,1,1,1.0,G731CA,True
RFQ731-003174,TEST,2,1,0.5,F731TE,True
RFQ731-003175,TRAIN,2,1,0.5,F731TE,True
RFQ731-003176,TRAIN,6,1,0.16666666666666666,X731,True
RFQ731-003177,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-003178,TRAIN,2,1,0.5,X731,True
RFQ731-003179,TRAIN,1,1,1.0,X731,True
RFQ731-003180,TRAIN,1,1,1.0,G731ST-HT,True
RFQ731-003181,TRAIN,1,1,1.0,X731,True
RFQ731-003182,TRAIN,1,1,1.0,G731CA,True
RFQ731-003183,TEST,7,1,0.14285714285714285,X731,True
RFQ731-003184,TRAIN,4,1,0.25,G731ST-LT,True
RFQ731-003185,TRAIN,11,1,0.09090909090909091,X731,True
RFQ731-003186,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-003187,TRAIN,2,1,0.5,X731,True
RFQ731-003188,VALIDATION,2,1,0.5,X731,True
RFQ731-003189,TRAIN,8,1,0.125,X731,True
RFQ731-003190,TRAIN,2,1,0.5,F731WD_DUALCHANNEL,True
RFQ731-003191,TRAIN,4,1,0.25,X731,True
RFQ731-003192,VALIDATION,2,1,0.5,X731,True
RFQ731-003193,VALIDATION,1,1,1.0,F731PW,True
RFQ731-003194,TRAIN,4,1,0.25,X731,True
RFQ731-003195,TRAIN,6,1,0.16666666666666666,X731,True
RFQ731-003196,TRAIN,2,1,0.5,X731,True
RFQ731-003197,TRAIN,1,1,1.0,G731ST-HT,True
RFQ731-003198,TRAIN,6,1,0.16666666666666666,X731,True
RFQ731-003199,TRAIN,1,1,1.0,G731VG,True
RFQ731-003200,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-003201,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-003202,VALIDATION,4,1,0.25,G731ST-HT,True
RFQ731-003203,TRAIN,8,1,0.125,G731ST-HT,True
RFQ731-003204,TRAIN,4,1,0.25,G731ST-HT,True
RFQ731-003205,VALIDATION,1,1,1.0,G731ST-HT,True
RFQ731-003206,TRAIN,1,1,1.0,X731,True
RFQ731-003207,TRAIN,2,1,0.5,G731ST-LT,True
RFQ731-003208,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-003209,TRAIN,2,1,0.5,G731ST-HT,True
RFQ731-003210,TEST,1,1,1.0,F731WD_DUALCHANNEL,True
RFQ731-003211,TRAIN,11,1,0.09090909090909091,X731,True
RFQ731-003212,VALIDATION,6,1,0.16666666666666666,X731,True
RFQ731-003213,TEST,1,1,1.0,X731,True
RFQ731-003214,TEST,2,1,0.5,X731,True
RFQ731-003215,TRAIN,2,1,0.5,G731ST-LT,True
RFQ731-003216,TEST,1,1,1.0,X731,True
RFQ731-003217,TRAIN,1,1,1.0,F731PW,True
RFQ731-003218,TEST,2,1,0.5,X731,True
RFQ731-003219,VALIDATION,2,1,0.5,X731,True
RFQ731-003220,TRAIN,1,1,1.0,F731PW,True
RFQ731-003221,TRAIN,1,1,1.0,G731VG,True
RFQ731-003222,VALIDATION,6,1,0.16666666666666666,G731ST-LT,True
RFQ731-003223,TRAIN,7,1,0.14285714285714285,X731,True
RFQ731-003224,TRAIN,2,1,0.5,X731,True
RFQ731-003225,TRAIN,1,1,1.0,F731PW,True
RFQ731-003226,TRAIN,2,1,0.5,X731,True
RFQ731-003227,TEST,2,1,0.5,X731,True
RFQ731-003228,TRAIN,2,1,0.5,F731WD_SINGLECHANNEL,True
RFQ731-003229,TRAIN,4,1,0.25,G731ST-HT,True
RFQ731-003230,TRAIN,6,1,0.16666666666666666,X731,True
RFQ731-003231,TEST,8,1,0.125,G731ST-LT,True
RFQ731-003232,TRAIN,2,1,0.5,G731ST-HT,True
RFQ731-003233,VALIDATION,1,1,1.0,G731ST-LT,True
RFQ731-003234,TRAIN,2,1,0.5,G731CA,True
RFQ731-003235,TRAIN,4,1,0.25,G731ST-HT,True
RFQ731-003236,TRAIN,1,1,1.0,X731,True
RFQ731-003237,TRAIN,4,1,0.25,X731,True
RFQ731-003238,TRAIN,1,1,1.0,G731CA,True
RFQ731-003239,TRAIN,16,1,0.0625,X731,True
RFQ731-003240,TRAIN,1,1,1.0,G731CA,True
RFQ731-003241,TRAIN,4,1,0.25,G731ST-LT,True
RFQ731-003242,VALIDATION,2,1,0.5,X731,True
RFQ731-003243,TRAIN,1,1,1.0,G731VG,True
RFQ731-003244,TRAIN,5,1,0.2,X731,True
RFQ731-003245,VALIDATION,4,1,0.25,G731ST-HT,True
RFQ731-003246,TRAIN,1,1,1.0,G731ST-LT,True
RFQ731-003247,TRAIN,1,1,1.0,X731,True
RFQ731-003248,TRAIN,4,1,0.25,G731ST-HT,True
RFQ731-003249,TRAIN,5,1,0.2,X731,True
RFQ731-003250,TRAIN,11,1,0.09090909090909091,G731ST-HT,True
RFQ731-003251,TRAIN,2,1,0.5,G731ST-HT,True
RFQ731-003252,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-003253,TRAIN,1,1,1.0,X731,True
RFQ731-003254,TRAIN,2,1,0.5,X731,True
RFQ731-003255,TRAIN,4,1,0.25,X731,True
RFQ731-003256,VALIDATION,3,1,0.3333333333333333,X731,True
RFQ731-003257,TRAIN,2,1,0.5,X731,True
RFQ731-003258,VALIDATION,1,1,1.0,F731WD_SINGLECHANNEL,True
RFQ731-003259,TRAIN,1,1,1.0,G731CA,True
RFQ731-003260,TRAIN,3,1,0.3333333333333333,F731PW,True
RFQ731-003261,TRAIN,4,1,0.25,X731,True
RFQ731-003262,VALIDATION,5,1,0.2,X731,True
RFQ731-003263,TRAIN,2,1,0.5,F731WD_DUALCHANNEL,True
RFQ731-003264,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-003265,VALIDATION,2,1,0.5,G731ST-LT,True
RFQ731-003266,TRAIN,2,1,0.5,G731ST-HT,True
RFQ731-003267,TRAIN,2,1,0.5,X731,True
RFQ731-003268,TRAIN,5,1,0.2,X731,True
RFQ731-003269,TRAIN,2,1,0.5,X731,True
RFQ731-003270,TRAIN,4,1,0.25,X731,True
RFQ731-003271,VALIDATION,8,1,0.125,G731ST-LT,True
RFQ731-003272,TRAIN,1,1,1.0,G731CA,True
RFQ731-003273,TEST,1,1,1.0,F731PW,True
RFQ731-003274,TEST,5,1,0.2,X731,True
RFQ731-003275,TEST,1,1,1.0,G731CA,True
RFQ731-003276,VALIDATION,3,1,0.3333333333333333,X731,True
RFQ731-003277,TRAIN,4,1,0.25,X731,True
RFQ731-003278,TRAIN,1,1,1.0,X731,True
RFQ731-003279,TRAIN,1,1,1.0,G731ST-HT,True
RFQ731-003280,TRAIN,7,1,0.14285714285714285,X731,True
RFQ731-003281,TRAIN,1,1,1.0,X731,True
RFQ731-003282,TRAIN,4,1,0.25,G731ST-LT,True
RFQ731-003283,TRAIN,3,1,0.3333333333333333,G731ST-LT,True
RFQ731-003284,TRAIN,3,1,0.3333333333333333,G731ST-LT,True
RFQ731-003285,TRAIN,1,1,1.0,G731CA,True
RFQ731-003286,VALIDATION,7,1,0.14285714285714285,X731,True
RFQ731-003287,VALIDATION,6,1,0.16666666666666666,G731ST-LT,True
RFQ731-003288,TRAIN,11,1,0.09090909090909091,X731,True
RFQ731-003289,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-003290,TRAIN,4,1,0.25,G731ST-HT,True
RFQ731-003291,TRAIN,1,1,1.0,F731TE,True
RFQ731-003292,TRAIN,2,1,0.5,F731TE,True
RFQ731-003293,TRAIN,2,1,0.5,G731ST-LT,True
RFQ731-003294,TRAIN,1,1,1.0,X731,True
RFQ731-003295,VALIDATION,6,1,0.16666666666666666,X731,True
RFQ731-003296,TRAIN,1,1,1.0,X731,True
RFQ731-003297,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-003298,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-003299,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-003300,TRAIN,1,1,1.0,G731ST-HT,True
RFQ731-003301,TRAIN,5,1,0.2,X731,True
RFQ731-003302,TRAIN,1,1,1.0,X731,True
RFQ731-003303,VALIDATION,2,1,0.5,X731,True
RFQ731-003304,TRAIN,8,1,0.125,G731ST-LT,True
RFQ731-003305,TRAIN,2,1,0.5,X731,True
RFQ731-003306,TRAIN,4,1,0.25,X731,True
RFQ731-003307,TRAIN,2,1,0.5,G731ST-LT,True
RFQ731-003308,TRAIN,1,1,1.0,X731,True
RFQ731-003309,TRAIN,1,1,1.0,X731,True
RFQ731-003310,VALIDATION,2,1,0.5,X731,True
RFQ731-003311,TEST,1,1,1.0,G731ST-LT,True
RFQ731-003312,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-003313,TRAIN,2,1,0.5,X731,True
RFQ731-003314,TEST,4,1,0.25,G731ST-LT,True
RFQ731-003315,TRAIN,2,1,0.5,G731CA,True
RFQ731-003316,TRAIN,2,1,0.5,X731,True
RFQ731-003317,TRAIN,7,1,0.14285714285714285,X731,True
RFQ731-003318,VALIDATION,2,1,0.5,G731ST-LT,True
RFQ731-003319,VALIDATION,4,1,0.25,X731,True
RFQ731-003320,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-003321,TRAIN,1,1,1.0,G731ST-HT,True
RFQ731-003322,TEST,2,1,0.5,X731,True
RFQ731-003323,TRAIN,4,1,0.25,G731ST-LT,True
RFQ731-003324,TRAIN,1,1,1.0,F731PW,True
RFQ731-003325,TRAIN,2,1,0.5,G731CA,True
RFQ731-003326,TEST,2,1,0.5,F731WD_DUALCHANNEL,True
RFQ731-003327,TRAIN,2,1,0.5,G731ST-LT,True
RFQ731-003328,VALIDATION,2,1,0.5,G731ST-HT,True
RFQ731-003329,TRAIN,6,1,0.16666666666666666,X731,True
RFQ731-003330,TRAIN,1,1,1.0,F731TE,True
RFQ731-003331,TEST,1,1,1.0,G731CA,True
RFQ731-003332,TRAIN,1,1,1.0,X731,True
RFQ731-003333,TRAIN,4,1,0.25,G731ST-HT,True
RFQ731-003334,TEST,4,1,0.25,G731ST-HT,True
RFQ731-003335,TRAIN,2,1,0.5,X731,True
RFQ731-003336,TRAIN,4,1,0.25,X731,True
RFQ731-003337,TRAIN,4,1,0.25,X731,True
RFQ731-003338,VALIDATION,6,1,0.16666666666666666,X731,True
RFQ731-003339,TRAIN,2,1,0.5,G731ST-LT,True
RFQ731-003340,TEST,2,1,0.5,X731,True
RFQ731-003341,TRAIN,4,1,0.25,X731,True
RFQ731-003342,TRAIN,2,1,0.5,G731ST-LT,True
RFQ731-003343,TRAIN,1,1,1.0,F731PW,True
RFQ731-003344,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-003345,TRAIN,2,1,0.5,X731,True
RFQ731-003346,TRAIN,7,1,0.14285714285714285,X731,True
RFQ731-003347,VALIDATION,2,1,0.5,X731,True
RFQ731-003348,TRAIN,1,1,1.0,G731CA,True
RFQ731-003349,TRAIN,2,1,0.5,X731,True
RFQ731-003350,TEST,3,1,0.3333333333333333,X731,True
RFQ731-003351,VALIDATION,2,1,0.5,X731,True
RFQ731-003352,TRAIN,4,1,0.25,X731,True
RFQ731-003353,VALIDATION,1,1,1.0,G731CA,True
RFQ731-003354,TEST,4,1,0.25,G731ST-LT,True
RFQ731-003355,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-003356,TRAIN,4,1,0.25,X731,True
RFQ731-003357,VALIDATION,4,1,0.25,X731,True
RFQ731-003358,TRAIN,7,1,0.14285714285714285,X731,True
RFQ731-003359,TRAIN,1,1,1.0,G731ST-HT,True
RFQ731-003360,TEST,12,1,0.08333333333333333,G731ST-HT,True
RFQ731-003361,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-003362,TEST,8,1,0.125,G731ST-HT,True
RFQ731-003363,TRAIN,6,1,0.16666666666666666,X731,True
RFQ731-003364,VALIDATION,4,1,0.25,G731ST-HT,True
RFQ731-003365,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-003366,TEST,1,1,1.0,F731TE,True
RFQ731-003367,TEST,4,1,0.25,X731,True
RFQ731-003368,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-003369,TRAIN,1,1,1.0,G731CA,True
RFQ731-003370,TRAIN,7,1,0.14285714285714285,X731,True
RFQ731-003371,TRAIN,2,1,0.5,X731,True
RFQ731-003372,TRAIN,12,1,0.08333333333333333,G731ST-HT,True
RFQ731-003373,TEST,4,1,0.25,G731ST-HT,True
RFQ731-003374,TRAIN,2,1,0.5,G731ST-HT,True
RFQ731-003375,TRAIN,2,1,0.5,X731,True
RFQ731-003376,TRAIN,6,1,0.16666666666666666,X731,True
RFQ731-003377,TRAIN,1,1,1.0,F731WD_SINGLECHANNEL,True
RFQ731-003378,TEST,9,1,0.1111111111111111,X731,True
RFQ731-003379,VALIDATION,2,1,0.5,X731,True
RFQ731-003380,TRAIN,2,1,0.5,F731WD_DUALCHANNEL,True
RFQ731-003381,VALIDATION,1,1,1.0,X731,True
RFQ731-003382,TRAIN,1,1,1.0,F731TE,True
RFQ731-003383,TRAIN,9,1,0.1111111111111111,X731,True
RFQ731-003384,TRAIN,1,1,1.0,G731ST-HT,True
RFQ731-003385,TRAIN,6,1,0.16666666666666666,X731,True
RFQ731-003386,TRAIN,1,1,1.0,G731ST-LT,True
RFQ731-003387,TRAIN,4,1,0.25,X731,True
RFQ731-003388,TRAIN,2,1,0.5,X731,True
RFQ731-003389,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-003390,TRAIN,2,1,0.5,G731ST-LT,True
RFQ731-003391,TRAIN,1,1,1.0,G731CA,True
RFQ731-003392,TRAIN,1,1,1.0,F731WD_DUALCHANNEL,True
RFQ731-003393,TRAIN,4,1,0.25,X731,True
RFQ731-003394,TEST,1,1,1.0,G731CA,True
RFQ731-003395,TRAIN,7,1,0.14285714285714285,X731,True
RFQ731-003396,TRAIN,8,1,0.125,G731ST-HT,True
RFQ731-003397,TRAIN,2,1,0.5,F731WD_DUALCHANNEL,True
RFQ731-003398,TRAIN,12,1,0.08333333333333333,G731ST-HT,True
RFQ731-003399,VALIDATION,2,1,0.5,G731CA,True
RFQ731-003400,TEST,3,1,0.3333333333333333,X731,True
RFQ731-003401,TRAIN,2,1,0.5,G731ST-HT,True
RFQ731-003402,VALIDATION,3,1,0.3333333333333333,X731,True
RFQ731-003403,TRAIN,1,1,1.0,X731,True
RFQ731-003404,VALIDATION,3,1,0.3333333333333333,X731,True
RFQ731-003405,TRAIN,4,1,0.25,X731,True
RFQ731-003406,VALIDATION,2,1,0.5,X731,True
RFQ731-003407,VALIDATION,2,1,0.5,X731,True
RFQ731-003408,TRAIN,2,1,0.5,X731,True
RFQ731-003409,TEST,7,1,0.14285714285714285,X731,True
RFQ731-003410,TRAIN,6,1,0.16666666666666666,X731,True
RFQ731-003411,TRAIN,4,1,0.25,X731,True
RFQ731-003412,VALIDATION,6,1,0.16666666666666666,X731,True
RFQ731-003413,TRAIN,1,1,1.0,G731ST-LT,True
RFQ731-003414,TRAIN,2,1,0.5,G731ST-HT,True
RFQ731-003415,TRAIN,1,1,1.0,G731ST-HT,True
RFQ731-003416,TRAIN,2,1,0.5,F731TE,True
RFQ731-003417,TEST,1,1,1.0,X731,True
RFQ731-003418,VALIDATION,4,1,0.25,X731,True
RFQ731-003419,TEST,1,1,1.0,F731WD_SINGLECHANNEL,True
RFQ731-003420,VALIDATION,3,1,0.3333333333333333,X731,True
RFQ731-003421,TRAIN,2,1,0.5,X731,True
RFQ731-003422,TEST,6,1,0.16666666666666666,X731,True
RFQ731-003423,TRAIN,5,1,0.2,X731,True
RFQ731-003424,TRAIN,8,1,0.125,X731,True
RFQ731-003425,TRAIN,1,1,1.0,X731,True
RFQ731-003426,TRAIN,4,1,0.25,G731ST-LT,True
RFQ731-003427,TEST,6,1,0.16666666666666666,X731,True
RFQ731-003428,VALIDATION,2,1,0.5,F731WD_SINGLECHANNEL,True
RFQ731-003429,VALIDATION,2,1,0.5,X731,True
RFQ731-003430,TRAIN,1,1,1.0,G731CA,True
RFQ731-003431,TRAIN,12,1,0.08333333333333333,G731ST-HT,True
RFQ731-003432,TRAIN,1,1,1.0,G731ST-LT,True
RFQ731-003433,TRAIN,2,1,0.5,X731,True
RFQ731-003434,TEST,1,1,1.0,F731TE,True
RFQ731-003435,TRAIN,4,1,0.25,X731,True
RFQ731-003436,TRAIN,2,1,0.5,F731WD_DUALCHANNEL,True
RFQ731-003437,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-003438,VALIDATION,6,1,0.16666666666666666,X731,True
RFQ731-003439,TRAIN,7,1,0.14285714285714285,X731,True
RFQ731-003440,TRAIN,2,1,0.5,X731,True
RFQ731-003441,TEST,3,1,0.3333333333333333,X731,True
RFQ731-003442,VALIDATION,2,1,0.5,X731,True
RFQ731-003443,VALIDATION,3,1,0.3333333333333333,X731,True
RFQ731-003444,TRAIN,5,1,0.2,X731,True
RFQ731-003445,TRAIN,2,1,0.5,G731ST-HT,True
RFQ731-003446,TRAIN,2,1,0.5,X731,True
RFQ731-003447,TRAIN,3,1,0.3333333333333333,X731,True
